"/uav_ground_truth/pose/pose/position/x_x","/uav_ground_truth/pose/pose/position/x_y","/del_uav/KF_pose/x_x","/del_uav/KF_pose/x_y","/ual/pose/pose/position/x_x","/ual/pose/pose/position/x_y"
8.122,-0.1059630892,13.362,0.1394198111,13.365,-0.04459631816,
8.142,-0.1062819181,13.393,0.1286973553,13.397,-0.04644948617,
8.162,-0.1065899343,13.433,0.1286973553,13.416,-0.0479651019,
8.182,-0.1068876402,13.465,0.1286973554,13.461,-0.05148174614,
8.202,-0.1071755802,13.495,0.1286973554,13.482,-0.05371874198,
8.222,-0.1074540778,13.528,0.1179748995,13.53,-0.05869843066,
8.242,-0.107722951,13.562,0.1179748995,13.568,-0.06524784118,
8.262,-0.1079817067,13.596,0.1076952373,13.585,-0.06839065999,
8.282,-0.1082297884,13.63,0.1076952373,13.63,-0.06984155625,
8.302,-0.1084673885,13.663,0.1076952373,13.666,-0.07412566245,
8.322,-0.1086954474,13.696,0.09693354797,13.683,-0.0773139447,
8.342,-0.1089154754,13.729,0.09693354796,13.722,-0.08440647274,
8.362,-0.1091288693,13.764,0.08617185863,13.754,-0.09330698103,
8.382,-0.1093368362,13.797,0.08611889218,13.788,-0.09940964729,
8.402,-0.1095402053,13.833,0.0753606451,13.831,-0.1031907275,
8.422,-0.1097398301,13.862,0.0753606451,13.851,-0.105375044,
8.442,-0.1099363705,13.898,0.07536064509,13.889,-0.1130806804,
8.462,-0.1101302726,13.935,0.06445948529,13.908,-0.1177108958,
8.482,-0.1103216497,13.962,0.05372210369,13.962,-0.1338049471,
8.502,-0.1105100954,13.995,0.0429847221,13.986,-0.1372689158,
8.522,-0.1106948555,14.031,0.0429847221,14.024,-0.1410940439,
8.542,-0.110874743,14.062,0.0429847221,14.045,-0.1435389817,
8.562,-0.1110483001,14.097,0.03230479399,14.088,-0.1517499089,
8.582,-0.1112139902,14.131,0.02151191217,14.128,-0.1620049477,
8.602,-0.1113704541,14.164,0.02151191217,14.165,-0.1723508984,
8.622,-0.1115165731,14.196,0.01071903034,14.201,-0.1753938794,
8.642,-0.1116516256,14.229,-0.0002090502546,14.232,-0.1826575696,
8.662,-0.1117752073,14.263,-0.0002090502546,14.262,-0.1921028495,
8.682,-0.111887408,14.295,-0.02192943319,14.294,-0.20605281,
8.702,-0.1119885613,14.329,-0.03276387707,14.328,-0.2226354629,
8.722,-0.112079332,14.362,-0.05431494161,14.357,-0.2386996448,
8.742,-0.1121606419,14.395,-0.05431494163,14.4,-0.2479049116,
8.762,-0.112233516,14.429,-0.06562680536,14.434,-0.2587559521,
8.782,-0.1122989911,14.462,-0.07649396712,14.464,-0.2736227214,
8.802,-0.1123581664,14.495,-0.09822829065,14.494,-0.2917610705,
8.822,-0.1124123271,14.529,-0.1200536305,14.529,-0.3130763173,
8.842,-0.1124628544,14.562,-0.1417828003,14.56,-0.3265100121,
8.862,-0.112510901,14.605,-0.1417828004,14.601,-0.3298962712,
8.882,-0.1125569275,14.629,-0.1417828004,14.621,-0.3328613341,
8.902,-0.1126002498,14.662,-0.1635231796,14.657,-0.3477016985,
8.922,-0.1126394292,14.694,-0.1743718376,14.69,-0.3656531572,
8.942,-0.1126726168,14.741,-0.1960691534,14.728,-0.3864383399,
8.962,-0.1126982506,14.765,-0.2069178113,14.766,-0.4086771607,
8.982,-0.1127153665,14.797,-0.2177664693,14.799,-0.4070979953,
9.002,-0.1127236834,14.829,-0.22952694,14.822,-0.4123780131,
9.022,-0.1127235116,14.863,-0.2404149567,14.85,-0.4247544706,
9.042,-0.1127157073,14.904,-0.2513029733,14.894,-0.4436287284,
9.062,-0.1127013315,14.93,-0.274760129,14.932,-0.4648777544,
9.082,-0.1126811601,14.964,-0.2857070818,14.95,-0.4783853292,
9.102,-0.1126553066,14.992,-0.2966540346,14.991,-0.482001245,
9.122,-0.1126231869,15.03,-0.2966540346,15.028,-0.4893670976,
9.142,-0.1125840503,15.062,-0.3076009875,15.062,-0.5033925772,
9.162,-0.1125373299,15.098,-0.315231093,15.081,-0.5132377744,
9.182,-0.1124827566,15.137,-0.3368073728,15.128,-0.5355728865,
9.202,-0.1124202918,15.167,-0.3475955126,15.156,-0.5493006706,
9.222,-0.1123500503,15.198,-0.3583836526,15.179,-0.5627952814,
9.242,-0.112272239,15.247,-0.3953302454,15.227,-0.5822275877,
9.262,-0.1121870893,15.268,-0.3953302455,15.259,-0.5853384137,
9.282,-0.1120948301,15.305,-0.4062585133,15.299,-0.5939174294,
9.302,-0.1119955725,15.333,-0.417186781,15.328,-0.6123247147,
9.322,-0.1118894056,15.362,-0.439043316,15.354,-0.6263294816,
9.342,-0.1117762894,15.397,-0.4390433166,15.388,-0.6316973567,
9.362,-0.1116560745,15.429,-0.4386937584,15.428,-0.6363207102,
9.382,-0.1115285257,15.462,-0.4605091007,15.464,-0.6515821815,
9.402,-0.1113932505,15.5,-0.471416772,15.48,-0.6651480794,
9.422,-0.1112497823,15.53,-0.504139785,15.52,-0.6918699741,
9.442,-0.1110974942,15.563,-0.5266277003,15.554,-0.7255381942,
9.462,-0.1109356865,15.6,-0.5484403243,15.592,-0.7463253736,
9.482,-0.1107636921,15.63,-0.5593466365,15.626,-0.7535945773,
9.502,-0.1105812512,15.662,-0.5811592608,15.658,-0.7723039389,
9.522,-0.1103885374,15.705,-0.6030749759,15.688,-0.7961211205,
9.542,-0.1101860491,15.733,-0.6248721024,15.729,-0.8312146068,
9.562,-0.1099743476,15.762,-0.657567792,15.765,-0.8696014881,
9.582,-0.1097539082,15.796,-0.6902634818,15.784,-0.8868514299,
9.602,-0.1095251395,15.829,-0.6902634825,15.821,-0.8877002001,
9.622,-0.1092884093,15.861,-0.6991778489,15.858,-0.9066999555,
9.642,-0.1090440165,15.898,-0.7208701872,15.897,-0.9285373092,
9.662,-0.1087920971,15.93,-0.7425625254,15.915,-0.9449871182,
9.682,-0.108532781,15.962,-0.7859472016,15.954,-0.9790844321,
9.702,-0.1082660517,15.997,-0.8030276003,15.987,-0.9959071279,
9.722,-0.1079915978,16.029,-0.8030276008,16.028,-0.999772191,
9.742,-0.1077087957,16.062,-0.8030276013,16.053,-1.00647378,
9.762,-0.1074168413,16.097,-0.8358529587,16.092,-1.027760029,
9.782,-0.1071149952,16.129,-0.8579169274,16.125,-1.056414247,
9.802,-0.1068027608,16.161,-0.8906914926,16.158,-1.085288405,
9.822,-0.1064798283,16.196,-0.8906914933,16.192,-1.091273546,
9.842,-0.1061459592,16.229,-0.9014975145,16.229,-1.105059147,
9.862,-0.1058010573,16.263,-0.9124098482,16.265,-1.129208207,
9.882,-0.1054451313,16.3,-0.9669715157,16.281,-1.144008398,
9.902,-0.1050783474,16.329,-0.9778838491,16.325,-1.177361488,
9.922,-0.1047010687,16.365,-1.002450732,16.359,-1.211515665,
9.942,-0.1043138007,16.395,-1.01339917,16.391,-1.21081984,
9.962,-0.1039170595,16.43,-1.024347607,16.43,-1.227637649,
9.982,-0.1035112738,16.462,-1.046244482,16.463,-1.253042698,
10.002,-0.1030969152,16.496,-1.079089794,16.495,-1.285898924,
10.022,-0.1026741143,16.529,-1.111935105,16.532,-1.326436043,
10.042,-0.1022427695,16.562,-1.155388951,16.565,-1.371158361,
10.062,-0.101802409,16.598,-1.199132496,16.581,-1.389021397,
10.082,-0.1013524923,16.629,-1.18819661,16.627,-1.391686082,
10.102,-0.1008925393,16.663,-1.210068383,16.664,-1.405524254,
10.122,-0.1004223249,16.701,-1.231940156,16.693,-1.42824626,
10.142,-0.09994187647,16.733,-1.249029266,16.734,-1.466180325,
10.162,-0.09945138966,16.763,-1.281581864,16.765,-1.503090978,
10.182,-0.0989511642,16.797,-1.314134462,16.792,-1.520810366,
10.202,-0.09844155317,16.833,-1.324751517,16.83,-1.52494204,
10.222,-0.09792302199,16.864,-1.335724521,16.844,-1.52757597,
10.242,-0.09739601287,16.9,-1.346697524,16.888,-1.551411271,
10.262,-0.09686100477,16.93,-1.379616535,16.928,-1.582161427,
10.282,-0.09631834005,16.965,-1.412535545,16.964,-1.620154142,
10.302,-0.09576834864,16.998,-1.415274374,16.999,-1.626626253,
10.322,-0.09521134905,17.031,-1.426129874,17.034,-1.633885384,
10.342,-0.09464750793,17.064,-1.436985375,17.05,-1.635455489,
10.362,-0.09407687094,17.098,-1.458696375,17.083,-1.658501267,
10.382,-0.09349947077,17.133,-1.480407375,17.134,-1.706900477,
10.402,-0.09291543698,17.165,-1.520801294,17.167,-1.743514657,
10.422,-0.09232516187,17.196,-1.542660037,17.2,-1.743762374,
10.442,-0.09172928213,17.233,-1.542660039,17.213,-1.749181628,
10.462,-0.09112871013,17.262,-1.564518782,17.252,-1.766066432,
10.482,-0.09052443839,17.297,-1.596476874,17.285,-1.796111584,
10.502,-0.08991731525,17.329,-1.629161837,17.327,-1.835047603,
10.522,-0.08930786569,17.362,-1.6618468,17.366,-1.884652376,
10.542,-0.08869619423,17.395,-1.694409037,17.39,-1.89243114,
10.562,-0.08808227521,17.43,-1.694409038,17.424,-1.893615842,
10.582,-0.08746604741,17.469,-1.716176194,17.462,-1.91811502,
10.602,-0.08684748576,17.495,-1.738008656,17.499,-1.945780635,
10.622,-0.0862264314,17.526,-1.770603874,17.514,-1.963612437,
10.642,-0.08560250962,17.564,-1.78919834,17.556,-2.004319906,
10.662,-0.08497524722,17.6,-1.799998815,17.584,-2.028033257,
10.682,-0.08434422874,17.631,-1.821599766,17.625,-2.030335426,
10.702,-0.08370928193,17.663,-1.832400241,17.657,-2.035622358,
10.722,-0.08307027914,17.696,-1.832400242,17.696,-2.046108246,
10.742,-0.08242725349,17.747,-1.871075143,17.727,-2.068981171,
10.762,-0.08178045876,17.763,-1.881927881,17.763,-2.102374315,
10.782,-0.08113049395,17.799,-1.903633356,17.784,-2.110046864,
10.802,-0.08047827323,17.838,-1.903633358,17.83,-2.10708952,
10.822,-0.07982481597,17.865,-1.903633359,17.864,-2.117474079,
10.842,-0.07917117879,17.896,-1.914486096,17.884,-2.12586236,
10.862,-0.07851849025,17.927,-1.950202273,17.921,-2.145345449,
10.882,-0.07786782178,17.962,-1.971937265,17.957,-2.17852211,
10.902,-0.07721993563,17.993,-1.993672257,17.993,-2.199027538,
10.922,-0.07657542046,18.033,-1.996650943,18.029,-2.198208332,
10.942,-0.0759344552,18.064,-2.007505526,18.063,-2.207645893,
10.962,-0.07529735244,18.095,-2.018360109,18.099,-2.226104498,
10.982,-0.07466431806,18.129,-2.039311142,18.119,-2.242661953,
11.002,-0.07403563315,18.163,-2.071778013,18.153,-2.273314714,
11.022,-0.07341144345,18.198,-2.082600303,18.188,-2.27504468,
11.042,-0.07279151724,18.23,-2.071778013,18.226,-2.277386665,
11.062,-0.07217523353,18.262,-2.087898118,18.262,-2.292679071,
11.082,-0.07156168287,18.296,-2.098780293,18.299,-2.314403772,
11.102,-0.07094965653,18.33,-2.131426817,18.319,-2.325871706,
11.122,-0.07033797073,18.363,-2.142308992,18.362,-2.3584795,
11.142,-0.06972582086,18.398,-2.174955516,18.4,-2.390917063,
11.162,-0.06911299356,18.441,-2.185837692,18.418,-2.38317585,
11.182,-0.0684998007,18.469,-2.185837692,18.456,-2.391059399,
11.202,-0.06788684765,18.495,-2.197355258,18.489,-2.403841496,
11.222,-0.067274876,18.529,-2.21910341,18.528,-2.426496983,
11.242,-0.0666646975,18.567,-2.240851562,18.549,-2.437325478,
11.262,-0.06605694369,18.6,-2.251725637,18.592,-2.466092348,
11.282,-0.06545199079,18.633,-2.262599714,18.629,-2.457762957,
11.302,-0.06484999111,18.665,-2.267043828,18.663,-2.46329236,
11.322,-0.06425091668,18.688,-2.267043828,18.677,-2.4702034,
11.342,-0.06365464312,18.729,-2.288852716,18.721,-2.485642195,
11.362,-0.06306100037,18.763,-2.310661603,18.757,-2.509333849,
11.382,-0.06246976393,18.796,-2.321566047,18.793,-2.527672529,
11.402,-0.06188060608,18.838,-2.321196931,18.818,-2.525457859,
11.422,-0.06129313194,18.87,-2.332061343,18.861,-2.523603439,
11.442,-0.06070703677,18.902,-2.332061343,18.901,-2.533029318,
11.462,-0.06012223463,18.941,-2.342925755,18.922,-2.541230202,
11.482,-0.05953871846,18.971,-2.353790167,18.965,-2.560181141,
11.502,-0.05895651083,19.004,-2.37551899,18.984,-2.571331501,
11.522,-0.05837553164,19.041,-2.383373329,19.024,-2.581651449,
11.542,-0.05779563312,19.066,-2.38337333,19.062,-2.584377766,
11.562,-0.05721652449,19.098,-2.38337333,19.099,-2.594934225,
11.582,-0.05663785391,19.129,-2.394170092,19.119,-2.600313663,
11.602,-0.05605928779,19.164,-2.415763614,19.159,-2.619566441,
11.622,-0.05548057848,19.196,-2.426560376,19.194,-2.630141735,
11.642,-0.05490162683,19.231,-2.426560376,19.214,-2.63070488,
11.662,-0.05432241579,19.262,-2.445335955,19.258,-2.635087729,
11.682,-0.05374293742,19.295,-2.445335955,19.295,-2.643389702,
11.702,-0.05316296489,19.328,-2.456188897,19.328,-2.657733917,
11.722,-0.05258198561,19.363,-2.467041839,19.347,-2.666958332,
11.742,-0.05199916036,19.395,-2.477894781,19.389,-2.676426649,
11.762,-0.05141376175,19.429,-2.490227109,19.423,-2.681131363,
11.782,-0.05082528013,19.463,-2.490227108,19.459,-2.689878225,
11.802,-0.05023354881,19.495,-2.501050697,19.495,-2.704482555,
11.822,-0.0496386685,19.531,-2.526879267,19.513,-2.71323514,
11.842,-0.04904076832,19.563,-2.537729676,19.55,-2.731397867,
11.862,-0.04843993971,19.594,-2.548580085,19.591,-2.744386673,
11.882,-0.04783623355,19.635,-2.559430494,19.632,-2.748764277,
11.902,-0.04722989795,19.663,-2.561270387,19.65,-2.754411936,
11.922,-0.04662128406,19.695,-2.57213316,19.695,-2.767524004,
11.942,-0.04601077643,19.73,-2.582995933,19.716,-2.774407387,
11.962,-0.04539896979,19.764,-2.593858706,19.765,-2.790785551,
11.982,-0.04478664955,19.795,-2.604721479,19.796,-2.805757761,
12.002,-0.0441747438,19.83,-2.615584253,19.812,-2.807845831,
12.022,-0.04356396205,19.863,-2.626447026,19.861,-2.815619707,
12.042,-0.04295463225,19.895,-2.626083449,19.896,-2.828323841,
12.062,-0.04234676739,19.929,-2.647724572,19.93,-2.841567516,
12.082,-0.04174012657,19.963,-2.658545134,19.966,-2.857421875,
12.102,-0.04113415572,19.998,-2.669365695,20,-2.866804123,
12.122,-0.04052812537,20.03,-2.683879117,20.021,-2.870509386,
12.142,-0.03992126987,20.066,-2.683879117,20.062,-2.880777836,
12.162,-0.03931320926,20.1,-2.705557928,20.095,-2.893324614,
12.182,-0.03870398559,20.134,-2.716397333,20.129,-2.906583548,
12.202,-0.03809390335,20.164,-2.729257848,20.165,-2.92078495,
12.222,-0.03748334172,20.206,-2.74011732,20.2,-2.931144238,
12.242,-0.03687267415,20.233,-2.74011732,20.218,-2.935484886,
12.262,-0.03626243845,20.27,-2.751941032,20.26,-2.945698977,
12.282,-0.03565345311,20.302,-2.762739531,20.295,-2.957634449,
12.302,-0.03504687403,20.335,-2.77353803,20.315,-2.963688374,
12.322,-0.03444418832,20.363,-2.786442067,20.363,-2.976075172,
12.342,-0.03384711302,20.404,-2.797259999,20.375,-2.982499123,
12.362,-0.03325747957,20.435,-2.808077931,20.432,-2.995457172,
12.382,-0.0326768178,20.462,-2.808820528,20.463,-3.00445509,
12.402,-0.03210616924,20.496,-2.819601138,20.496,-3.013944149,
12.422,-0.03154599258,20.534,-2.830381747,20.523,-3.019207001,
12.442,-0.03099612092,20.562,-2.843640685,20.556,-3.028551102,
12.462,-0.03045590233,20.597,-2.843640685,20.595,-3.038886309,
12.482,-0.0299242449,20.637,-2.865279236,20.628,-3.049551725,
12.502,-0.02939979967,20.663,-2.865279236,20.665,-3.061271906,
12.522,-0.02888104716,20.699,-2.877195433,20.683,-3.065893888,
12.542,-0.02836656923,20.733,-2.88799936,20.707,-3.070765972,
12.562,-0.02785518249,20.78,-2.88799936,20.763,-3.081137896,
12.582,-0.02734606284,20.798,-2.898803286,20.787,-3.085518599,
12.602,-0.02683876423,20.832,-2.909607213,20.825,-3.093851089,
12.622,-0.02633303227,20.863,-2.920411139,20.861,-3.106194019,
12.642,-0.02582874015,20.896,-2.922870073,20.886,-3.111632824,
12.662,-0.02532559688,20.929,-2.933624301,20.918,-3.121969461,
12.682,-0.02482347053,20.962,-2.944378528,20.967,-3.131204605,
12.702,-0.02432223591,20.998,-2.944378529,20.982,-3.135995388,
12.722,-0.02382196622,21.033,-2.956487898,21.03,-3.146235704,
12.742,-0.02332280593,21.071,-2.967215391,21.049,-3.152964354,
12.762,-0.02282506757,21.097,-2.977942883,21.091,-3.164888382,
12.782,-0.02232921279,21.129,-2.988670376,21.129,-3.176037073,
12.802,-0.02183594302,21.161,-2.988670376,21.15,-3.180021286,
12.822,-0.02134613691,21.195,-3.004141295,21.188,-3.186951637,
12.842,-0.02086089793,21.229,-3.01481701,21.225,-3.199339151,
12.862,-0.02038141274,21.262,-3.025492727,21.26,-3.211266041,
12.882,-0.01990881765,21.297,-3.038360777,21.296,-3.22217679,
12.902,-0.01944390962,21.335,-3.038360777,21.323,-3.226210356,
12.922,-0.01898712845,21.374,-3.049076549,21.359,-3.229974985,
12.942,-0.01853852972,21.405,-3.04907655,21.377,-3.232670069,
12.962,-0.01809790555,21.432,-3.054317631,21.425,-3.241179705,
12.982,-0.01766482145,21.465,-3.064981277,21.448,-3.247847557,
13.002,-0.01723866389,21.495,-3.075644923,21.496,-3.261027813,
13.022,-0.01681874109,21.531,-3.086308568,21.519,-3.26562953,
13.042,-0.01640450253,21.565,-3.096972214,21.553,-3.27428174,
13.062,-0.01599637962,21.598,-3.108925404,21.587,-3.279552221,
13.082,-0.01559594142,21.634,-3.119586402,21.619,-3.292039156,
13.102,-0.01520595234,21.664,-3.119586402,21.653,-3.305360794,
13.122,-0.0148299,21.707,-3.140908399,21.692,-3.312820673,
13.142,-0.01447150874,21.73,-3.143231739,21.735,-3.316752911,
13.162,-0.01413407322,21.763,-3.143231738,21.75,-3.317806482,
13.182,-0.01382029603,21.798,-3.143231738,21.786,-3.318208456,
13.202,-0.01353210005,21.829,-3.145214404,21.828,-3.323500156,
13.222,-0.01327084803,21.867,-3.155858713,21.866,-3.338048458,
13.242,-0.01303756096,21.896,-3.16650302,21.899,-3.347153425,
13.262,-0.01283292769,21.933,-3.177147327,21.923,-3.349358797,
13.282,-0.01265744927,21.964,-3.177147327,21.95,-3.350666046,
13.302,-0.01251138513,21.995,-3.177210874,21.992,-3.354280949,
13.322,-0.01239476275,22.034,-3.187985748,22.013,-3.364159584,
13.342,-0.01230736381,22.062,-3.209535496,22.059,-3.382678509,
13.362,-0.01224876605,22.097,-3.209535496,22.1,-3.393095493,
13.382,-0.01221851579,22.129,-3.221398426,22.12,-3.397232533,
13.402,-0.01221596127,22.162,-3.232170243,22.154,-3.402667522,
13.422,-0.01224068136,22.199,-3.232170243,22.194,-3.406625509,
13.442,-0.01229289397,22.23,-3.24294206,22.233,-3.425267935,
13.462,-0.01237298172,22.262,-3.253713878,22.248,-3.437660217,
13.482,-0.01248131893,22.295,-3.277621655,22.289,-3.451553345,
13.502,-0.01261814945,22.329,-3.277621654,22.314,-3.456806183,
13.522,-0.01278390735,22.367,-3.288283654,22.363,-3.464403629,
13.542,-0.01297950683,22.396,-3.288283654,22.4,-3.467707157,
13.562,-0.01320616826,22.434,-3.298945653,22.428,-3.469981194,
13.582,-0.01346545998,22.47,-3.298945654,22.452,-3.481322527,
13.602,-0.01375858411,22.5,-3.322183636,22.496,-3.503197193,
13.622,-0.01408637396,22.529,-3.332923259,22.532,-3.515925884,
13.642,-0.01444942166,22.562,-3.343662881,22.551,-3.520421505,
13.662,-0.01484799156,22.594,-3.343662881,22.59,-3.525396824,
13.682,-0.0152823506,22.63,-3.375881749,22.628,-3.544249296,
13.702,-0.01575264901,22.662,-3.381502967,22.666,-3.564960718,
13.722,-0.01625906236,22.695,-3.402940675,22.685,-3.570855379,
13.742,-0.01680173344,22.728,-3.402940675,22.709,-3.576026201,
13.762,-0.01738062338,22.762,-3.402940676,22.755,-3.578849077,
13.782,-0.01799576672,22.794,-3.413659529,22.777,-3.58037281,
13.802,-0.01864719352,22.835,-3.413659529,22.833,-3.580085039,
13.822,-0.01933485119,22.863,-3.41785548,22.866,-3.600028038,
13.842,-0.02005890996,22.895,-3.439336148,22.884,-3.606949091,
13.862,-0.02081970036,22.929,-3.450076481,22.929,-3.615875959,
13.882,-0.02161775308,22.962,-3.453102824,22.965,-3.620646477,
13.902,-0.02245363538,23,-3.453102824,22.985,-3.62060976,
13.922,-0.02332780618,23.036,-3.474597569,23.015,-3.634100676,
13.942,-0.02424094377,23.065,-3.474597569,23.056,-3.648284197,
13.962,-0.02519361904,23.097,-3.485915287,23.097,-3.657653093,
13.982,-0.02618656769,23.129,-3.485915287,23.131,-3.657638073,
14.002,-0.02722020277,23.164,-3.485915287,23.162,-3.65388608,
14.022,-0.0282944351,23.187,-3.492180134,23.183,-3.65048337,
14.042,-0.0294089465,23.23,-3.481545674,23.233,-3.641299009,
14.062,-0.03056323303,23.265,-3.492180134,23.252,-3.652885437,
14.082,-0.03175677765,23.295,-3.502814595,23.295,-3.666043758,
14.102,-0.0329891472,23.33,-3.502814596,23.333,-3.668934822,
14.122,-0.03426050332,23.362,-3.499886772,23.35,-3.667742729,
14.142,-0.03557223596,23.395,-3.499886773,23.386,-3.662608862,
14.162,-0.03692665947,23.43,-3.510620896,23.424,-3.668067694,
14.182,-0.03832656396,23.462,-3.508304807,23.458,-3.679574966,
14.202,-0.03977491546,23.495,-3.519114311,23.494,-3.688034773,
14.222,-0.04127404331,23.528,-3.519114311,23.513,-3.687745333,
14.242,-0.0428259591,23.562,-3.519114312,23.553,-3.681499243,
14.262,-0.04443156738,23.595,-3.508304808,23.59,-3.671710968,
14.282,-0.04609135203,23.633,-3.509077116,23.625,-3.674650192,
14.302,-0.04780533658,23.663,-3.519879263,23.661,-3.684835911,
14.322,-0.04957320665,23.695,-3.519879264,23.696,-3.689510822,
14.342,-0.05139392746,23.732,-3.525706777,23.732,-3.685984612,
14.362,-0.05326539964,23.763,-3.525706778,23.766,-3.679172754,
14.382,-0.05518508464,23.794,-3.515033536,23.8,-3.677390337,
14.402,-0.05715043091,23.829,-3.525706777,23.834,-3.688949347,
14.422,-0.05915964576,23.863,-3.52125552,23.865,-3.690326214,
14.442,-0.06121201436,23.896,-3.521255521,23.9,-3.68919158,
14.462,-0.06330701778,23.93,-3.521255521,23.923,-3.681873322,
14.482,-0.06544471134,23.961,-3.510621554,23.96,-3.670902967,
14.502,-0.06762563102,23.994,-3.499821454,23.996,-3.658334017,
14.522,-0.06985085947,24.029,-3.499821453,24.034,-3.670975685,
14.542,-0.07212189019,24.063,-3.510621552,24.052,-3.672217846,
14.562,-0.07443936163,24.095,-3.515989529,24.092,-3.671868086,
14.582,-0.07680322381,24.13,-3.505299469,24.131,-3.666076422,
14.602,-0.07921288576,24.163,-3.505299469,24.166,-3.652421236,
14.622,-0.08166795611,24.194,-3.48391935,24.183,-3.64282608,
14.642,-0.08416860109,24.23,-3.48391935,24.22,-3.64016223,
14.662,-0.08671479853,24.263,-3.492793338,24.253,-3.651206493,
14.682,-0.08930734324,24.296,-3.492793338,24.299,-3.650073051,
14.702,-0.09194794525,24.33,-3.482058706,24.317,-3.645396471,
14.722,-0.09463901058,24.363,-3.479406673,24.354,-3.632693291,
14.742,-0.09738316982,24.397,-3.458247357,24.389,-3.616409779,
14.762,-0.1001824775,24.431,-3.468827014,24.426,-3.623965025,
14.782,-0.1030382268,24.464,-3.479406672,24.463,-3.630395412,
14.802,-0.105950435,24.496,-3.478810114,24.499,-3.625731468,
14.822,-0.1089186881,24.53,-3.468219482,24.52,-3.62262249,
14.842,-0.1119429246,24.562,-3.45762885,24.555,-3.609855175,
14.862,-0.1150225632,24.595,-3.447038218,24.589,-3.592372894,
14.882,-0.1181571561,24.629,-3.448509508,24.622,-3.601211548,
14.902,-0.1213467746,24.663,-3.459077166,24.665,-3.603877544,
14.922,-0.1245919043,24.694,-3.448509506,24.696,-3.598546982,
14.942,-0.1278936637,24.729,-3.446676462,24.733,-3.587983131,
14.962,-0.1312524245,24.759,-3.436079583,24.75,-3.580144167,
14.982,-0.1346681723,24.805,-3.414885824,24.797,-3.563082933,
15.002,-0.1381404664,24.831,-3.404288945,24.818,-3.55344677,
15.022,-0.1416692414,24.864,-3.404288945,24.859,-3.558233261,
15.042,-0.1452551973,24.895,-3.412836623,24.9,-3.564892292,
15.062,-0.1488987844,24.933,-3.412836623,24.928,-3.56015563,
15.082,-0.1526010155,24.962,-3.412836623,24.95,-3.55812788,
15.102,-0.1563632706,24.995,-3.402206726,24.987,-3.551048756,
15.122,-0.1601872892,25.033,-3.402206726,25.027,-3.554064274,
15.142,-0.164075103,25.068,-3.412836623,25.051,-3.558865786,
15.162,-0.1680278639,25.097,-3.412795039,25.087,-3.56244278,
15.182,-0.1720460018,25.129,-3.412795039,25.118,-3.561737299,
15.202,-0.1761291282,25.162,-3.402168607,25.154,-3.554039955,
15.222,-0.180276462,25.195,-3.391542176,25.191,-3.53933692,
15.242,-0.1844881304,25.232,-3.382393376,25.231,-3.523287058,
15.262,-0.1887634956,25.262,-3.37180099,25.25,-3.531088829,
15.282,-0.1931017363,25.295,-3.392985762,25.289,-3.538533688,
15.302,-0.1975025966,25.33,-3.392985761,25.328,-3.536390781,
15.322,-0.2019665774,25.364,-3.382393373,25.353,-3.531172514,
15.342,-0.2064958501,25.396,-3.382393372,25.39,-3.520302296,
15.362,-0.2110921433,25.433,-3.358609293,25.427,-3.518901587,
15.382,-0.2157566401,25.463,-3.358609292,25.465,-3.520674706,
15.402,-0.220490529,25.495,-3.358609292,25.482,-3.520561218,
15.422,-0.2252946698,25.531,-3.347804998,25.527,-3.512595415,
15.442,-0.2301713192,25.563,-3.347804997,25.564,-3.502167702,
15.462,-0.2351222843,25.596,-3.337000704,25.596,-3.490367413,
15.482,-0.2401484749,25.63,-3.329673338,25.631,-3.485433102,
15.502,-0.2452507835,25.664,-3.329673338,25.667,-3.486437798,
15.522,-0.2504305708,25.695,-3.329673337,25.697,-3.481343508,
15.542,-0.255690327,25.729,-3.315910277,25.733,-3.472536087,
15.562,-0.2610311644,25.766,-3.30800393,25.76,-3.465490103,
15.582,-0.2664523468,25.795,-3.297277687,25.795,-3.449244976,
15.602,-0.2719515732,25.829,-3.286551443,25.829,-3.441530466,
15.622,-0.2775259953,25.863,-3.286551443,25.85,-3.440245152,
15.642,-0.2831737579,25.895,-3.286551442,25.9,-3.439744473,
15.662,-0.2888913685,25.93,-3.273894365,25.932,-3.43218708,
15.682,-0.2946758683,25.962,-3.263143421,25.96,-3.422028542,
15.702,-0.3005257609,25.995,-3.263143421,25.998,-3.406918287,
15.722,-0.3064408456,26.038,-3.254169806,26.019,-3.409417629,
15.742,-0.3124221793,26.064,-3.264885928,26.058,-3.41408062,
15.762,-0.3184701944,26.096,-3.254169805,26.094,-3.410813808,
15.782,-0.3245844435,26.135,-3.243453681,26.127,-3.400789738,
15.802,-0.3307632224,26.163,-3.243453681,26.163,-3.389593601,
15.822,-0.3370045936,26.201,-3.217141171,26.198,-3.375052691,
15.842,-0.3433073955,26.236,-3.206364229,26.228,-3.370337248,
15.862,-0.3496694237,26.262,-3.217141171,26.253,-3.370381117,
15.882,-0.3560897471,26.295,-3.217141171,26.299,-3.368266821,
15.902,-0.3625687146,26.327,-3.211218801,26.316,-3.36550045,
15.922,-0.3691073082,26.363,-3.211218802,26.359,-3.355292797,
15.942,-0.3757074426,26.395,-3.189834627,26.391,-3.342426538,
15.962,-0.3823705937,26.433,-3.175694773,26.42,-3.333140612,
