"/uav_ground_truth/pose/pose/position/z_x","/uav_ground_truth/pose/pose/position/z_y","/ual/pose/pose/position/z_x","/ual/pose/pose/position/z_y","/del_uav/KF_pose/z_x","/del_uav/KF_pose/z_y"
17.458,2.909510524,28.923,2.977112532,28.963,2.95910259,
17.478,2.912787929,28.96,2.976499081,28.998,2.95910259,
17.498,2.916037858,28.998,2.976249218,29.032,2.958371419,
17.518,2.919261872,29.013,2.975654125,29.07,2.958371419,
17.538,2.922461039,29.058,2.973603964,29.1,2.95900032,
17.558,2.925630753,29.101,2.971481085,29.132,2.95900032,
17.578,2.928757256,29.119,2.97143054,29.166,2.957521945,
17.598,2.931826268,29.153,2.970136881,29.204,2.949888895,
17.618,2.9348419,29.199,2.968885422,29.237,2.94809745,
17.638,2.937815572,29.225,2.96875906,29.269,2.94809745,
17.658,2.940747952,29.25,2.968528271,29.299,2.947670135,
17.678,2.943635769,29.299,2.968205929,29.333,2.947670135,
17.698,2.946479956,29.334,2.968378782,29.367,2.947688348,
17.718,2.949282415,29.353,2.968610287,29.398,2.956171865,
17.738,2.952052243,29.392,2.968632221,29.435,2.956171865,
17.758,2.954784243,29.429,2.968601227,29.466,2.956360502,
17.778,2.957471384,29.455,2.968669176,29.5,2.956360502,
17.798,2.960116744,29.497,2.968935728,29.54,2.956496701,
17.818,2.962726752,29.514,2.968809128,29.57,2.956496701,
17.838,2.965314539,29.561,2.968681335,29.599,2.950974297,
17.858,2.967884771,29.603,2.969047308,29.632,2.950974297,
17.878,2.970416149,29.621,2.969417334,29.668,2.952127038,
17.898,2.97290039,29.663,2.97039938,29.701,2.952127038,
17.918,2.975339253,29.702,2.97099638,29.734,2.953130308,
17.938,2.977734703,29.721,2.971133471,29.77,2.953390338,
17.958,2.980101291,29.759,2.971267223,29.801,2.957713947,
17.978,2.982456305,29.795,2.971317291,29.831,2.957846476,
17.998,2.984807856,29.835,2.971186638,29.87,2.957846476,
18.018,2.987151286,29.859,2.971002579,29.905,2.956955028,
18.038,2.989487752,29.902,2.969671488,29.934,2.956955028,
18.058,2.99181564,29.92,2.969470024,29.968,2.955335599,
18.078,2.994116991,29.97,2.964663506,29.998,2.949596025,
18.098,2.99637016,29.991,2.962753057,30.032,2.946969662,
18.118,2.998585417,30.024,2.959806442,30.066,2.943393372,
18.138,3.000762951,30.057,2.958579063,30.099,2.941972808,
18.158,3.00291217,30.096,2.957689047,30.13,2.941972808,
18.178,3.00504648,30.134,2.958526373,30.166,2.944810034,
18.198,3.007171058,30.155,2.959363222,30.198,2.944810034,
18.218,3.009286983,30.192,2.960254908,30.233,2.946129347,
18.238,3.01139418,30.233,2.96107173,30.268,2.946129347,
18.258,3.013491985,30.27,2.961988449,30.298,2.947341303,
18.278,3.015573104,30.292,2.962308884,30.333,2.948856479,
18.298,3.017629895,30.325,2.963559866,30.367,2.94747351,
18.318,3.019671327,30.37,2.964963913,30.399,2.949354228,
18.338,3.021703376,30.39,2.965517998,30.435,2.949354228,
18.358,3.023728356,30.422,2.967141628,30.47,2.951698428,
18.378,3.0257395,30.467,2.969231367,30.502,2.95150811,
18.398,3.027724709,30.486,2.970122814,30.533,2.954432636,
18.418,3.029678355,30.523,2.972066879,30.592,2.957789739,
18.438,3.031599822,30.564,2.974512577,30.596,2.957789739,
18.458,3.033490925,30.588,2.976078749,30.635,2.96087811,
18.478,3.035359473,30.626,2.977734804,30.669,2.96087811,
18.498,3.037215748,30.658,2.978497744,30.696,2.96203462,
18.518,3.039064109,30.696,2.979308367,30.729,2.959735875,
18.538,3.040892534,30.731,2.980079174,30.764,2.960819258,
18.558,3.042692792,30.767,2.981130362,30.798,2.962388257,
18.578,3.044470656,30.789,2.981726885,30.831,2.962388257,
18.598,3.046230988,30.833,2.983026981,30.864,2.966806265,
18.618,3.047985809,30.866,2.982880354,30.898,2.966917125,
18.638,3.049745202,30.888,2.983053446,30.929,2.966917125,
18.658,3.0515003,30.917,2.983816147,30.966,2.968271207,
18.678,3.053248836,30.966,2.985090494,30.998,2.968271207,
18.698,3.054985818,31.001,2.983730078,31.031,2.967565823,
18.718,3.056719703,31.036,2.982656717,31.07,2.966232303,
18.738,3.058452055,31.056,2.982358932,31.101,2.966232303,
18.758,3.060185728,31.102,2.982112885,31.132,2.966015723,
18.778,3.061916069,31.121,2.982132912,31.167,2.967898818,
18.798,3.063640375,31.156,2.982234001,31.199,2.968110658,
18.818,3.065353904,31.195,2.982322454,31.231,2.968110658,
18.838,3.067053943,31.216,2.982364655,31.261,2.968138429,
18.858,3.068745441,31.259,2.98233223,31.297,2.968138429,
18.878,3.070433036,31.287,2.982331038,31.33,2.972905735,
18.898,3.07212129,31.323,2.982503414,31.365,2.972882959,
18.918,3.073812066,31.363,2.9824121,31.398,2.972882959,
18.938,3.075507882,31.402,2.982617617,31.433,2.967051739,
18.958,3.077218215,31.426,2.982844353,31.467,2.967051739,
18.978,3.078946476,31.468,2.983355761,31.502,2.967750837,
18.998,3.080693809,31.491,2.983573914,31.537,2.967750837,
19.018,3.082451931,31.536,2.983804464,31.572,2.968316166,
19.038,3.084199661,31.566,2.984177113,31.609,2.969051094,
19.058,3.085917611,31.597,2.984562397,31.643,2.969051094,
19.078,3.087611404,31.637,2.98363781,31.666,2.97065233,
19.098,3.089292047,31.655,2.983523846,31.697,2.970417881,
19.118,3.090978401,31.693,2.983379126,31.731,2.970417881,
19.138,3.092665814,31.733,2.983325481,31.764,2.970498178,
19.158,3.094346088,31.767,2.983766079,31.798,2.970498178,
19.178,3.096004265,31.8,2.98417902,31.831,2.970207638,
19.198,3.097634895,31.833,2.982237577,31.865,2.967016185,
19.218,3.099253379,31.871,2.97961092,31.908,2.967016185,
19.238,3.100867581,31.891,2.9786098,31.931,2.962916461,
19.258,3.102458595,31.929,2.977483749,31.966,2.962916461,
19.278,3.104023889,31.967,2.976765871,31.999,2.961993094,
19.298,3.105560974,31.99,2.976223707,32.031,2.959130377,
19.318,3.107070261,32.023,2.975524664,32.067,2.959130377,
19.338,3.108567721,32.068,2.975616932,32.1,2.959425414,
19.358,3.110057434,32.103,2.976253986,32.132,2.959425414,
19.378,3.111550292,32.121,2.976764202,32.166,2.962367579,
19.398,3.113045995,32.168,2.977869034,32.207,2.962367579,
19.418,3.114542281,32.197,2.978209257,32.232,2.963214993,
19.438,3.116029136,32.236,2.978336811,32.266,2.963214993,
19.458,3.117501317,32.257,2.978230476,32.298,2.962984337,
19.478,3.118949001,32.297,2.97796917,32.331,2.967599833,
19.498,3.12037238,32.333,2.978031874,32.366,2.967572788,
19.518,3.121774167,32.369,2.978085995,32.398,2.967079509,
19.538,3.123165155,32.389,2.977523088,32.431,2.967079509,
19.558,3.124559622,32.422,2.97638607,32.467,2.965539573,
19.578,3.125966483,32.457,2.975233078,32.498,2.964388739,
19.598,3.127399319,32.498,2.974673033,32.532,2.963170116,
19.618,3.128862061,32.534,2.974756956,32.567,2.963463719,
19.638,3.130332918,32.564,2.975141048,32.599,2.963463719,
19.658,3.131794851,32.599,2.976099014,32.631,2.96298621,
19.678,3.13324834,32.631,2.977199078,32.667,2.964428448,
19.698,3.13469171,32.665,2.978083372,32.699,2.964428448,
19.718,3.136125967,32.701,2.978309631,32.732,2.965106462,
19.738,3.137567507,32.734,2.978302002,32.765,2.96509258,
19.758,3.139018883,32.768,2.97876215,32.8,2.96509258,
19.778,3.140483165,32.802,2.979510784,32.831,2.96614078,
19.798,3.141949558,32.832,2.980310202,32.865,2.968553891,
19.818,3.143406169,32.866,2.980643034,32.898,2.968553891,
19.838,3.144867877,32.889,2.980648518,32.932,2.968669887,
19.858,3.146345088,32.925,2.980619907,32.965,2.967073506,
19.878,3.147838106,32.961,2.979038239,32.998,2.967073506,
19.898,3.1493469,32.994,2.977739096,33.031,2.965208749,
19.918,3.150853991,33.035,2.976754189,33.066,2.964418347,
19.938,3.15234891,33.067,2.975972891,33.099,2.964418347,
19.958,3.153825348,33.1,2.975578785,33.132,2.958611441,
19.978,3.155267947,33.129,2.975791693,33.164,2.959099376,
19.998,3.156678093,33.161,2.97634244,33.198,2.959703756,
20.018,3.158054448,33.195,2.976730585,33.232,2.959703756,
20.038,3.159401469,33.227,2.975510597,33.268,2.958485412,
20.058,3.160717681,33.262,2.974295139,33.298,2.958485412,
20.078,3.16200729,33.285,2.973922253,33.332,2.957556384,
20.098,3.163272419,33.323,2.973555803,33.364,2.956248885,
20.118,3.164514477,33.359,2.97309804,33.398,2.956248885,
20.138,3.165734206,33.395,2.973162174,33.432,2.956608535,
20.158,3.16694071,33.431,2.97398591,33.466,2.959122908,
20.178,3.168129237,33.465,2.974200964,33.498,2.959814732,
20.198,3.169297938,33.501,2.974742889,33.532,2.96041378,
20.218,3.170461521,33.532,2.974764585,33.564,2.961210319,
20.238,3.171625949,33.568,2.974736929,33.598,2.961075456,
20.258,3.172794851,33.592,2.974797964,33.632,2.961576505,
20.278,3.173974063,33.629,2.975209475,33.665,2.962839229,
20.298,3.175154006,33.67,2.975867033,33.702,2.963687233,
20.318,3.176337106,33.69,2.97609067,33.732,2.963687233,
20.338,3.177526893,33.727,2.976442575,33.768,2.965327108,
20.358,3.178712882,33.764,2.977096796,33.798,2.965327108,
20.378,3.17987471,33.8,2.977974653,33.833,2.966561986,
20.398,3.181011262,33.836,2.978745222,33.865,2.967555597,
20.418,3.182135041,33.87,2.979133606,33.898,2.964912553,
20.438,3.183256296,33.888,2.979341984,33.93,2.96545634,
20.458,3.184385679,33.934,2.979373455,33.965,2.965097089,
20.478,3.185530643,33.97,2.978985071,33.998,2.966319714,
20.498,3.186698831,34.003,2.978993893,34.031,2.966125067,
20.518,3.187882212,34.035,2.979257345,34.065,2.966405917,
20.538,3.189082557,34.069,2.979329824,34.098,2.966848832,
20.558,3.190287814,34.102,2.979823351,34.13,2.967403644,
20.578,3.191487099,34.122,2.980140686,34.17,2.968597316,
20.598,3.1926677,34.16,2.981101274,34.197,2.969156445,
20.618,3.193821143,34.184,2.981474638,34.231,2.970046179,
20.638,3.1949504,34.222,2.982023239,34.27,2.970046179,
20.658,3.196066209,34.257,2.982403994,34.303,2.972348254,
20.678,3.197181668,34.299,2.982854843,34.341,2.972348254,
20.698,3.198310263,34.31,2.983097315,34.368,2.972976985,
20.718,3.199455176,34.359,2.983282804,34.399,2.972537544,
20.738,3.200607377,34.396,2.982778072,34.431,2.971520106,
20.758,3.20176378,34.431,2.982606173,34.467,2.970913021,
20.778,3.20291668,34.465,2.98152113,34.499,2.970913021,
20.798,3.204056578,34.49,2.977499723,34.532,2.964250399,
20.818,3.205185929,34.526,2.971949339,34.565,2.955837033,
20.838,3.206315457,34.561,2.966323376,34.599,2.955837033,
20.858,3.207444701,34.598,2.962169647,34.636,2.949181809,
20.878,3.208577103,34.636,2.960462809,34.666,2.949181809,
20.898,3.209707803,34.652,2.959955692,34.698,2.947690735,
20.918,3.210841474,34.697,2.959518433,34.731,2.94744134,
20.938,3.211970779,34.733,2.960147142,34.768,2.948007389,
20.958,3.213084389,34.749,2.960751057,34.798,2.950007168,
20.978,3.214180793,34.803,2.962419987,34.831,2.950007168,
20.998,3.215266272,34.821,2.962771654,34.865,2.951104577,
21.018,3.216347164,34.855,2.964034319,34.898,2.952031399,
21.038,3.217427165,34.898,2.965130806,34.935,2.953741435,
21.058,3.218508395,34.937,2.965608835,34.97,2.953818169,
21.078,3.219581407,34.955,2.965363264,35.002,2.953818169,
21.098,3.220638115,35.003,2.964868784,35.031,2.953638432,
21.118,3.221684352,35.034,2.965279579,35.062,2.952486742,
21.138,3.222724333,35.052,2.965661764,35.098,2.953724393,
21.158,3.22374913,35.098,2.96682477,35.131,2.954894766,
21.178,3.224755138,35.127,2.967524529,35.167,2.956449039,
21.198,3.225738886,35.165,2.968247175,35.202,2.95777242,
21.218,3.226700689,35.191,2.968812943,35.235,2.95777242,
21.238,3.227650147,35.237,2.970394373,35.268,2.95897268,
21.258,3.228600112,35.253,2.969295502,35.297,2.956464314,
21.278,3.229541491,35.295,2.968006134,35.331,2.956464314,
21.298,3.230320136,35.331,2.967354536,35.365,2.956258397,
21.318,3.231373516,35.365,2.967983961,35.397,2.957062453,
21.338,3.232833102,35.399,2.96937871,35.432,2.958798547,
21.358,3.234479591,35.435,2.971405029,35.461,2.961484164,
21.378,3.23609867,35.446,2.972148895,35.498,2.961484164,
21.398,3.237554142,35.497,2.973840237,35.531,2.964077788,
21.418,3.238800406,35.533,2.975842953,35.564,2.963635245,
21.438,3.239857167,35.548,2.976676702,35.6,2.966388919,
21.458,3.240761018,35.591,2.978578568,35.634,2.968805974,
21.478,3.241541878,35.625,2.980163813,35.67,2.968805974,
21.498,3.242222386,35.66,2.98205924,35.702,2.97141835,
21.518,3.242764034,35.685,2.982721329,35.731,2.970572687,
21.538,3.243352349,35.731,2.984247923,35.766,2.972318074,
21.558,3.244094236,35.77,2.985079765,35.803,2.972318074,
21.578,3.244917285,35.786,2.985423326,35.833,2.973528901,
21.598,3.245741215,35.836,2.986981153,35.866,2.975299633,
21.618,3.246510388,35.87,2.988320351,35.905,2.975299633,
21.638,3.247198548,35.887,2.989262819,35.935,2.978698028,
21.658,3.247765584,35.927,2.990353107,35.966,2.978698028,
21.678,3.248256381,35.966,2.991381884,35.999,2.980172889,
21.698,3.248740877,35.987,2.991746902,36.033,2.980172889,
21.718,3.249220377,36.031,2.992752552,36.066,2.981502507,
21.738,3.249689857,36.065,2.99435854,36.098,2.981329488,
21.758,3.250135016,36.101,2.996012926,36.132,2.983491697,
21.778,3.250572179,36.137,2.997415304,36.165,2.985735263,
21.798,3.250991678,36.155,2.99811554,36.2,2.987879053,
21.818,3.251403772,36.191,2.999657869,36.233,2.987879053,
21.838,3.251835975,36.227,3.001083612,36.275,2.989100083,
21.858,3.252297225,36.263,3.002522469,36.305,2.989100083,
21.878,3.252787778,36.289,3.003330469,36.332,2.991506337,
21.898,3.253297494,36.325,3.005155087,36.367,2.994065171,
21.918,3.253826126,36.362,3.006870508,36.409,2.996016812,
21.938,3.254372391,36.4,3.008879423,36.432,2.998798664,
21.958,3.254949911,36.432,3.010656834,36.465,2.998798664,
21.978,3.255530991,36.469,3.012521744,36.499,3.001509834,
21.998,3.256098356,36.487,3.013904095,36.532,3.004655987,
22.018,3.256642699,36.525,3.015758514,36.567,3.003028756,
22.038,3.257170381,36.561,3.016867638,36.601,3.004406167,
22.058,3.25770533,36.598,3.017245531,36.637,3.004406167,
22.078,3.258243917,36.635,3.017762899,36.671,3.004969412,
22.098,3.258809127,36.652,3.017976522,36.712,3.007981456,
22.118,3.25938353,36.696,3.018720865,36.734,3.007981456,
22.138,3.259964263,36.733,3.019349098,36.765,3.008613731,
22.158,3.260539472,36.77,3.018246889,36.798,3.008613731,
22.178,3.261106892,36.788,3.016991615,36.831,3.005285469,
22.198,3.261667562,36.827,3.015313864,36.877,3.003301164,
22.218,3.262227571,36.849,3.015132189,36.892,3.002477016,
22.238,3.262796189,36.88,3.015213013,36.931,3.002477016,
22.258,3.263369138,36.917,3.015513897,36.965,3.004664658,
22.278,3.26394425,36.959,3.017359018,37.002,3.004664658,
22.298,3.264541589,36.996,3.019376755,37.033,3.008199392,
22.318,3.2651658,37.03,3.02232337,37.067,3.008199392,
22.338,3.265835061,37.07,3.025396109,37.1,3.012451099,
22.358,3.266531432,37.086,3.026448488,37.131,3.015835308,
22.378,3.267254769,37.123,3.028362513,37.166,3.015835308,
22.398,3.267969436,37.156,3.03061223,37.198,3.018820565,
22.418,3.268679315,37.189,3.032173872,37.231,3.021129096,
22.438,3.269370104,37.223,3.033728123,37.265,3.021129096,
22.458,3.270048543,37.258,3.035132647,37.3,3.023869444,
22.478,3.270708424,37.29,3.036243677,37.331,3.021243039,
22.498,3.271353896,37.337,3.035906076,37.365,3.021243039,
22.518,3.271997236,37.37,3.034247398,37.398,3.019820023,
22.538,3.27263761,37.389,3.033675194,37.431,3.018464131,
22.558,3.273266738,37.428,3.032950401,37.465,3.018464131,
22.578,3.273878391,37.464,3.033100128,37.5,3.018957139,
22.598,3.274473876,37.498,3.034498215,37.531,3.018957139,
22.618,3.275069283,37.533,3.036135674,37.564,3.015722915,
22.638,3.275670659,37.568,3.037771463,37.598,3.018162553,
22.658,3.276277571,37.602,3.039667606,37.633,3.017660021,
22.678,3.276886792,37.636,3.041996956,37.664,3.020768804,
22.698,3.277511089,37.658,3.043090105,37.7,3.024609187,
22.718,3.2781442,37.696,3.046001196,37.733,3.024609187,
22.738,3.278785228,37.712,3.046852827,37.765,3.02634481,
22.758,3.279444304,37.753,3.048325062,37.798,3.02634481,
22.778,3.280099397,37.79,3.049638987,37.831,3.026286426,
22.798,3.280750047,37.837,3.048741102,37.864,3.026286426,
22.818,3.28139614,37.866,3.042377949,37.899,3.019453324,
22.838,3.282037284,37.89,3.036310434,37.931,3.019453324,
22.858,3.282656288,37.909,3.031130075,37.969,3.006465274,
22.878,3.283264882,37.959,3.022947073,38,2.997473599,
22.898,3.283866147,37.997,3.01736784,38.031,2.997473599,
22.918,3.284466136,38.033,3.014183521,38.065,2.994872152,
22.938,3.285045795,38.067,3.012965679,38.095,2.994872152,
22.958,3.285603891,38.103,3.012994766,38.134,2.994416967,
22.978,3.286128283,38.123,3.013786554,38.165,2.996922065,
22.998,3.286623642,38.158,3.015583992,38.199,2.996922065,
23.018,3.287105797,38.195,3.018425226,38.233,3.000935711,
23.038,3.287585835,38.231,3.021095276,38.267,3.000935711,
23.058,3.288062265,38.267,3.024731398,38.298,3.005835161,
23.078,3.288534115,38.302,3.028208017,38.328,3.010556428,
23.098,3.289012199,38.324,3.029576778,38.366,3.012367699,
23.118,3.289500641,38.367,3.031895399,38.402,3.015804132,
23.138,3.290019517,38.387,3.033093452,38.432,3.015804132,
23.158,3.290551113,38.426,3.035559177,38.465,3.01898988,
23.178,3.291090616,38.464,3.03713727,38.498,3.01898988,
23.198,3.29162209,38.498,3.039318085,38.53,3.022621692,
23.218,3.292156593,38.534,3.041684389,38.565,3.026033654,
23.238,3.29268065,38.568,3.044635296,38.597,3.026033654,
23.258,3.293198493,38.602,3.048084974,38.631,3.031317053,
23.278,3.293716577,38.621,3.049332619,38.665,3.034662183,
23.298,3.294239475,38.659,3.051510572,38.698,3.034662183,
23.318,3.294760888,38.694,3.053037405,38.731,3.039017794,
23.338,3.295280739,38.73,3.053121567,38.765,3.039017794,
23.358,3.295798365,38.764,3.049613237,38.798,3.037581841,
23.378,3.296297113,38.798,3.046569347,38.832,3.033511152,
23.398,3.296795365,38.833,3.04474926,38.869,3.033511152,
23.418,3.297288391,38.853,3.043979168,38.898,3.03161251,
23.438,3.297795787,38.896,3.043494701,38.935,3.03161251,
23.458,3.298304251,38.937,3.043575287,38.965,3.028787978,
23.478,3.2988137,38.953,3.044239759,39.003,3.0299899,
23.498,3.299311818,38.993,3.045007467,39.031,3.0299899,
23.518,3.299798942,39.024,3.046388865,39.066,3.031039725,
23.538,3.300263825,39.07,3.04463172,39.099,3.028483031,
23.558,3.300695993,39.097,3.043612957,39.133,3.025562941,
23.578,3.301094097,39.115,3.04287672,39.167,3.025562941,
23.598,3.301454014,39.153,3.042156458,39.212,3.025562941,
23.618,3.301788637,39.197,3.041198254,39.241,3.024021609,
23.638,3.302088837,39.219,3.040688992,39.264,3.024021609,
23.658,3.30236419,39.266,3.040178776,39.298,3.02294603,
23.678,3.30259094,39.302,3.04036665,39.335,3.023374781,
23.698,3.302791058,39.325,3.040620804,39.366,3.02600481,
23.718,3.302960503,39.364,3.041406631,39.401,3.027047391,
23.738,3.303105226,39.398,3.04214716,39.431,3.027047391,
23.758,3.303225918,39.416,3.042726278,39.465,3.029016038,
23.778,3.303332548,39.461,3.044015646,39.499,3.029016038,
23.798,3.303428169,39.502,3.045367002,39.531,3.030968639,
23.818,3.303498581,39.52,3.045858383,39.566,3.032374019,
23.838,3.303555346,39.56,3.047150373,39.607,3.03258508,
23.858,3.303597617,39.601,3.047787666,39.636,3.033514675,
23.878,3.303625078,39.633,3.048107862,39.67,3.033514675,
23.898,3.303620831,39.667,3.048429012,39.705,3.032587015,
23.918,3.30360438,39.702,3.047644854,39.743,3.031716243,
23.938,3.3035691,39.725,3.047536135,39.771,3.031716243,
23.958,3.303533741,39.763,3.047410965,39.803,3.031596498,
23.978,3.303508375,39.799,3.047654867,39.84,3.035202168,
23.998,3.303491097,39.816,3.047846794,39.869,3.036312145,
24.018,3.303470863,39.855,3.049067736,39.904,3.037612309,
24.038,3.303435492,39.89,3.049866676,39.932,3.037612309,
24.058,3.303390852,39.916,3.05016017,39.968,3.034407972,
24.078,3.303317406,39.96,3.050377607,40,3.034407972,
24.098,3.303236621,39.993,3.051240206,40.037,3.035741092,
24.118,3.303142555,40.027,3.051061153,40.072,3.031165399,
24.138,3.303055413,40.06,3.047061682,40.115,3.034195157,
24.158,3.302965502,40.094,3.039239883,40.132,3.023685985,
24.178,3.302888137,40.133,3.033427477,40.166,3.023685985,
24.198,3.302810512,40.167,3.029306173,40.2,3.016767548,
24.218,3.302718011,40.2,3.026447296,40.231,3.013063081,
24.238,3.302613501,40.235,3.02496624,40.269,3.013063081,
24.258,3.302480224,40.251,3.024657488,40.306,3.01014838,
24.278,3.302331128,40.299,3.02490449,40.331,3.01014838,
24.298,3.302163156,40.337,3.025774717,40.366,3.011223375,
24.318,3.301997514,40.356,3.026340246,40.4,3.012817228,
24.338,3.30180157,40.393,3.027405739,40.432,3.016683781,
24.358,3.301579577,40.434,3.026881456,40.467,3.016502367,
24.378,3.301322252,40.469,3.027324677,40.5,3.016502367,
24.398,3.301045217,40.503,3.028704643,40.532,3.01922746,
24.418,3.30075582,40.526,3.029756784,40.567,3.021781927,
24.438,3.300450521,40.56,3.031306028,40.599,3.021781927,
24.458,3.300133715,40.594,3.032331228,40.635,3.023848256,
24.478,3.299801377,40.631,3.034173012,40.665,3.022833889,
24.498,3.299475018,40.665,3.035029411,40.699,3.024419492,
24.518,3.299144843,40.7,3.035665751,40.732,3.025444029,
24.538,3.298819154,40.716,3.036075592,40.766,3.02344031,
24.558,3.298464846,40.755,3.035186052,40.801,3.022194086,
24.578,3.298088076,40.794,3.034434319,40.835,3.021994681,
24.598,3.297684407,40.832,3.034594297,40.867,3.021994681,
24.618,3.297272662,40.868,3.034301758,40.9,3.022804812,
24.638,3.29684995,40.903,3.033907413,40.931,3.022804812,
24.658,3.296413632,40.918,3.033625126,40.965,3.02195797,
24.678,3.295969525,40.955,3.032983541,40.998,3.021497182,
24.698,3.295512607,40.988,3.032748699,41.034,3.020472636,
24.718,3.295070875,41.022,3.032742023,41.068,3.019876024,
24.738,3.294622871,41.055,3.031796217,41.101,3.019377565,
24.758,3.294171087,41.094,3.031461954,41.132,3.020722178,
24.778,3.293707337,41.122,3.031568527,41.164,3.021063785,
24.798,3.293248411,41.16,3.032256365,41.198,3.021663057,
24.818,3.292790717,41.197,3.032588243,41.232,3.018237332,
24.838,3.292339337,41.234,3.033292294,41.269,3.019585707,
24.858,3.291906068,41.248,3.034073114,41.293,3.019585707,
24.878,3.291477517,41.287,3.03490448,41.335,3.020657112,
24.898,3.291060813,41.324,3.035856247,41.366,3.023565578,
24.918,3.29062423,41.358,3.036168814,41.4,3.023565578,
24.938,3.290179017,41.397,3.036748409,41.433,3.024312066,
24.958,3.289716036,41.433,3.037548542,41.464,3.024911941,
24.978,3.289263605,41.47,3.038703918,41.497,3.026519729,
24.998,3.288814217,41.49,3.039148808,41.531,3.027523721,
25.018,3.288367323,41.528,3.039598703,41.565,3.027523721,
25.038,3.287911969,41.563,3.040750504,41.598,3.028480493,
25.058,3.287445955,41.599,3.041636705,41.634,3.028480493,
25.078,3.286969139,41.617,3.042027473,41.665,3.029863963,
25.098,3.286476181,41.658,3.043044329,41.698,3.02965368,
25.118,3.285989406,41.697,3.044538021,41.738,3.031545199,
25.138,3.285492907,41.714,3.044442415,41.771,3.032225241,
25.158,3.285002409,41.76,3.045361757,41.799,3.032225241,
25.178,3.284498158,41.799,3.045938492,41.833,3.033618686,
25.198,3.28399427,41.833,3.046848774,41.867,3.035921048,
25.218,3.283472928,41.859,3.046624899,41.898,3.03629514,
25.238,3.282938441,41.896,3.047011137,41.931,3.03629514,
25.258,3.282385606,41.931,3.046845198,41.965,3.035895749,
25.278,3.281808721,41.969,3.045963049,41.998,3.033875977,
25.298,3.281215805,41.993,3.045373678,42.033,3.033875977,
25.318,3.280591938,42.035,3.044154406,42.065,3.032122481,
25.338,3.279962009,42.055,3.043645144,42.098,3.032122481,
25.358,3.279312701,42.089,3.041936398,42.134,3.027043974,
25.378,3.278655355,42.125,3.04046917,42.166,3.025498671,
25.398,3.277966835,42.164,3.039433241,42.198,3.025498671,
25.418,3.277262643,42.198,3.0385921,42.233,3.024493313,
25.438,3.276546859,42.215,3.038394451,42.265,3.033414663,
25.458,3.275859657,42.256,3.038468599,42.302,3.033951493,
25.478,3.275198215,42.302,3.039016724,42.338,3.033951493,
25.498,3.274539174,42.329,3.039110422,42.369,3.034062119,
25.518,3.273881722,42.369,3.039283276,42.403,3.034062119,
25.538,3.273216971,42.391,3.039258718,42.446,3.034289242,
25.558,3.272568422,42.43,3.039237738,42.476,3.034289242,
25.578,3.271923163,42.456,3.03930974,42.515,3.03472134,
25.598,3.271314614,42.492,3.038534164,42.532,3.03472134,
25.618,3.270735953,42.532,3.034075022,42.566,3.029201721,
25.638,3.270201361,42.557,3.03180027,42.603,3.030547423,
25.658,3.269699538,42.582,3.030129433,42.634,3.025236091,
25.678,3.269221123,42.625,3.027570248,42.665,3.025236091,
25.698,3.268760528,42.665,3.025928259,42.699,3.022507415,
25.718,3.26830972,42.694,3.025782585,42.731,3.023961414,
25.738,3.267886108,42.737,3.026506424,42.764,3.023961414,
25.758,3.267473683,42.767,3.027602911,42.791,3.028207716,
25.778,3.267094766,42.788,3.028132677,42.83,3.02980053,
25.798,3.266721424,42.828,3.029197931,42.864,3.02980053,
25.818,3.266358085,42.846,3.029829264,42.899,3.031477787,
25.838,3.265986971,42.901,3.031596184,42.931,3.031231208,
25.858,3.265619441,42.935,3.032505512,42.965,3.032713368,
25.878,3.265254335,42.968,3.033445835,42.997,3.033971686,
25.898,3.264891964,43.002,3.034098148,43.035,3.03384542,
25.918,3.264549075,43.035,3.03410697,43.065,3.034223819,
25.938,3.264211289,43.069,3.035079956,43.1,3.035526128,
25.958,3.263901548,43.101,3.035839319,43.131,3.035526128,
25.978,3.263603266,43.136,3.036829948,43.165,3.03677545,
25.998,3.263335525,43.158,3.036924362,43.201,3.03783647,
26.018,3.263074589,43.197,3.037914276,43.235,3.03783647,
26.038,3.2628325,43.229,3.039110184,43.265,3.0391365,
26.058,3.262599473,43.261,3.039765835,43.3,3.03990701,
26.078,3.262381777,43.29,3.040217638,43.332,3.039803885,
26.098,3.262176779,43.329,3.040282249,43.365,3.039517048,
26.118,3.261982154,43.368,3.039329767,43.397,3.039517048,
26.138,3.261809338,43.385,3.038839817,43.433,3.03762942,
26.158,3.261651373,43.424,3.037113667,43.466,3.034979852,
26.178,3.261536192,43.465,3.035442829,43.498,3.034979852,
26.198,3.26144696,43.495,3.034252644,43.531,3.033524244,
26.218,3.261398291,43.534,3.033379555,43.565,3.033524244,
26.238,3.261370922,43.57,3.029660225,43.598,3.029210675,
26.258,3.26137397,43.589,3.027755737,43.631,3.023043965,
26.278,3.261392085,43.636,3.021452665,43.665,3.023043965,
26.298,3.261421612,43.654,3.019661903,43.698,3.018204868,
26.318,3.261460744,43.699,3.017147779,43.731,3.01761828,
26.338,3.261515679,43.736,3.014409304,43.76,3.013709899,
26.358,3.261599335,43.758,3.012923717,43.798,3.013709899,
26.378,3.261691465,43.799,3.011289835,43.832,3.010487604,
26.398,3.26179985,43.835,3.009973288,43.865,3.009229185,
