"/uav_ground_truth/pose/pose/position/x_x","/uav_ground_truth/pose/pose/position/x_y","/uav_ground_truth/pose/pose/position/y_y","/uav_ground_truth/pose/pose/position/z_y"
28.663,0.01525306013,-0.2350298188,3.029956634,
28.683,0.01574674251,-0.2352697265,3.02958383,
28.703,0.01623497325,-0.2355017839,3.029194221,
28.723,0.01671801497,-0.2357263534,3.028820133,
28.743,0.01719598987,-0.2359433721,3.028463957,
28.763,0.01766865909,-0.2361522113,3.028114705,
28.783,0.01813552488,-0.2363516437,3.027756878,
28.803,0.01859572461,-0.2365402866,3.027379397,
28.823,0.01904828647,-0.2367168097,3.026998498,
28.843,0.01949213488,-0.2368802752,3.026616355,
28.863,0.01992639547,-0.2370301143,3.026234563,
28.883,0.02035045165,-0.2371661954,3.025859251,
28.903,0.02076398914,-0.2372886805,3.025472774,
28.923,0.02116688957,-0.2373978086,3.025068267,
28.943,0.02155930513,-0.2374937854,3.024648992,
28.963,0.02194136455,-0.2375769557,3.02422439,
28.983,0.02231342761,-0.2376481311,3.023802723,
29.003,0.02267602529,-0.2377084427,3.023380095,
29.023,0.02302958909,-0.2377593555,3.022942109,
29.043,0.02337435659,-0.2378020443,3.022494327,
29.063,0.02371003638,-0.2378371513,3.02203789,
29.083,0.02403610773,-0.2378645609,3.021568157,
29.103,0.02435223476,-0.2378834698,3.021088047,
29.123,0.02465839265,-0.237892852,3.020609942,
29.143,0.02495483209,-0.2378918496,3.020139253,
29.163,0.02524164025,-0.2378798574,3.019667157,
29.183,0.02551853223,-0.2378564975,3.019194035,
29.203,0.02578492975,-0.2378213457,3.018728084,
29.223,0.02604025228,-0.2377739025,3.018258037,
29.243,0.02628413582,-0.237713257,3.017783521,
29.263,0.02651646932,-0.2376384586,3.017312816,
29.283,0.02673739323,-0.2375488424,3.016841083,
29.303,0.026947535,-0.2374442878,3.016372397,
29.323,0.02714790856,-0.2373255514,3.015909474,
29.343,0.02733947335,-0.2371942439,3.015437464,
29.363,0.02752283182,-0.2370523251,3.014964481,
29.383,0.02769785758,-0.2369015201,3.014497593,
29.403,0.02786399857,-0.2367427458,3.014031654,
29.423,0.02802053376,-0.2365761573,3.013577224,
29.443,0.02816649861,-0.2364017987,3.01315035,
29.463,0.0283004281,-0.2362198245,3.012739143,
29.483,0.02842085001,-0.2360303793,3.012330603,
29.503,0.02852629851,-0.2358334095,3.011898019,
29.523,0.02861598957,-0.2356287663,3.01143916,
29.543,0.02868961513,-0.2354163496,3.010960236,
29.563,0.02874739479,-0.2351964695,3.010469368,
29.583,0.02878974419,-0.2349696004,3.009976941,
29.603,0.02881733701,-0.2347365547,3.009491618,
29.623,0.02883085369,-0.2344979431,3.008999255,
29.643,0.02883111956,-0.2342540934,3.008497544,
29.663,0.02881894154,-0.2340049512,3.007985564,
29.683,0.02879526191,-0.2337507109,3.007481947,
29.703,0.02876137774,-0.2334918899,3.006989435,
29.723,0.0287186868,-0.2332292095,3.006504514,
29.743,0.02866851574,-0.2329628075,3.00602859,
29.763,0.02861153464,-0.2326918044,3.005562451,
29.783,0.02854815397,-0.2324148983,3.00510646,
29.803,0.02847867384,-0.2321306548,3.004662593,
29.823,0.02840317413,-0.2318383287,3.004220857,
29.843,0.02832140797,-0.2315375608,3.003791805,
29.863,0.02823228354,-0.2312281635,3.003383616,
29.883,0.02813388599,-0.2309098607,3.002991779,
29.903,0.02802432096,-0.2305822368,3.002603532,
29.923,0.02790209566,-0.2302448728,3.002212258,
29.943,0.02776688285,-0.2298974985,3.001831731,
29.963,0.0276191827,-0.2295403548,3.001457518,
29.983,0.02746014563,-0.2291740537,3.001088961,
30.003,0.02729122111,-0.2287993991,3.000728333,
30.023,0.02711398456,-0.2284171757,3.000380029,
30.043,0.02693018297,-0.2280285313,3.00004765,
30.063,0.02674164347,-0.2276348268,2.999727558,
30.083,0.02655017005,-0.2272377992,2.999413229,
30.103,0.02635735086,-0.2268387286,2.99909746,
30.123,0.02616470899,-0.2264380918,2.998778772,
30.143,0.02597343041,-0.226035248,2.998467032,
30.163,0.02578461662,-0.2256288744,2.998162472,
30.183,0.02559872543,-0.2252174272,2.997856484,
30.203,0.02541545594,-0.2247997155,2.997549735,
30.223,0.02523360562,-0.2243751249,2.997259542,
30.243,0.02505139335,-0.2239438576,2.997000804,
30.263,0.02486729294,-0.2235065437,2.996772702,
30.283,0.02468064049,-0.2230639922,2.996575898,
30.303,0.02449158275,-0.2226169729,2.996387697,
30.323,0.02430088066,-0.2221659906,2.996199283,
30.343,0.02410910291,-0.2217113614,2.996012756,
30.363,0.02391672604,-0.2212529795,2.995830117,
30.383,0.02372415005,-0.220790386,2.995653751,
30.403,0.02353168841,-0.2203227994,2.995490281,
30.423,0.02333960212,-0.2198495161,2.995348622,
30.443,0.02314792865,-0.2193699724,2.995216323,
30.463,0.02295614046,-0.2188837276,2.995093818,
30.483,0.02276303114,-0.2183904814,2.994974517,
30.503,0.02256661208,-0.2178902221,2.994849539,
30.523,0.02236441557,-0.2173832554,2.994702879,
30.543,0.02215397702,-0.2168698705,2.994541401,
30.563,0.02193334793,-0.2163502743,2.994380506,
30.583,0.02170128693,-0.2158245435,2.994218597,
30.603,0.02145740101,-0.2152927695,2.9940714,
30.623,0.02120191722,-0.2147551228,2.99394929,
30.643,0.02093557929,-0.2142118263,2.993848056,
30.663,0.02065929747,-0.2136630049,2.993765082,
30.683,0.02037373969,-0.2131082917,2.993700598,
30.703,0.02007917584,-0.2125467775,2.993647193,
30.723,0.0197758111,-0.2119771141,2.993603284,
30.743,0.01946400009,-0.2113979176,2.993572875,
30.763,0.01914442838,-0.2108080146,2.993559399,
30.783,0.01881781458,-0.2102066872,2.993555744,
30.803,0.01848498431,-0.209593458,2.993554242,
30.823,0.01814704025,-0.2089680944,2.993558859,
30.843,0.01780540797,-0.2083305894,2.993564374,
30.863,0.01746189137,-0.2076811891,2.993565658,
30.883,0.01711829962,-0.2070206665,2.99355866,
30.903,0.01677634403,-0.2063500657,2.993538727,
30.923,0.01643734847,-0.2056703835,2.993515693,
30.943,0.0161022182,-0.2049824109,2.993494754,
30.963,0.01577128196,-0.2042864839,2.993479006,
30.983,0.01544433851,-0.2035826164,2.993467325,
31.003,0.0151206341,-0.2028705369,2.993467722,
31.023,0.01479891784,-0.2021499293,2.993489835,
31.043,0.01447797065,-0.201420657,2.993527349,
31.063,0.01415679387,-0.2006827921,2.993568995,
31.083,0.01383497668,-0.1999364112,2.993613991,
31.103,0.01351236144,-0.1991815719,2.993669199,
31.123,0.0131890729,-0.198418704,2.993736167,
31.143,0.01286552364,-0.1976484693,2.993807858,
31.163,0.01254240625,-0.196871725,2.99388354,
31.183,0.01222025503,-0.1960892095,2.993962089,
31.203,0.01189912122,-0.1953014117,2.994043001,
31.223,0.01157865835,-0.1945087616,2.994125647,
31.243,0.01125826563,-0.1937115092,2.994213474,
31.263,0.01093746363,-0.192909847,2.99430721,
31.283,0.01061557527,-0.1921036928,2.994399767,
31.303,0.01029135046,-0.1912928249,2.994483335,
31.323,0.009963228842,-0.1904770226,2.994557856,
31.343,0.00962957257,-0.1896563896,2.994632103,
31.363,0.009289548623,-0.1888316558,2.99471893,
31.383,0.008943266956,-0.1880039849,2.994805503,
31.403,0.008591614397,-0.1871744148,2.99489794,
31.423,0.008235755242,-0.1863436297,2.994995094,
31.443,0.00787668425,-0.1855118503,2.995104566,
31.463,0.007515060639,-0.1846791586,2.995245654,
31.483,0.007151164887,-0.1838450901,2.995423907,
31.503,0.006785162787,-0.1830085353,2.995629704,
31.523,0.006417189584,-0.1821678902,2.995855305,
31.543,0.006047300845,-0.181321704,2.996087897,
31.563,0.005675728587,-0.1804693263,2.996328667,
31.583,0.005302818852,-0.1796111281,2.99657063,
31.603,0.004929167831,-0.1787481724,2.996806292,
31.623,0.004555428196,-0.1778820416,2.99703165,
31.643,0.004181861327,-0.1770143576,2.997250356,
31.663,0.003808411518,-0.1761466842,2.997461085,
31.683,0.003434574189,-0.1752804702,2.997669025,
31.703,0.00305969199,-0.1744167728,2.997882968,
31.723,0.002682935883,-0.1735562982,2.99812404,
31.743,0.002303293013,-0.1726992058,2.998386959,
31.763,0.001919607412,-0.1718448024,2.998657194,
31.783,0.001530628329,-0.1709917421,2.998934001,
31.803,0.001135277313,-0.170138277,2.999199257,
31.823,0.0007329446594,-0.169282855,2.999450899,
31.843,0.0003236138658,-0.1684243441,2.999695604,
31.863,-9.222052685e-05,-0.1675621462,2.999938625,
31.883,-0.0005136878837,-0.1666960193,3.000190081,
31.903,-0.0009399497942,-0.1658257882,3.000445134,
31.923,-0.001370205377,-0.1649512395,3.000701457,
31.943,-0.001803846324,-0.1640721721,3.000972005,
31.963,-0.00224020018,-0.1631888195,3.001248316,
31.983,-0.002678429256,-0.1623017215,3.001513912,
32.003,-0.003117567572,-0.1614116312,3.001759755,
32.023,-0.003556750905,-0.1605191847,3.001997133,
32.043,-0.003995330395,-0.1596249599,3.002242111,
32.063,-0.004432953447,-0.1587295869,3.00250705,
32.083,-0.004869330535,-0.1578337979,3.002793526,
32.103,-0.005304340858,-0.1569383726,3.003083772,
32.123,-0.005737787238,-0.156044,3.003364485,
32.143,-0.00616946278,-0.1551510713,3.003635503,
32.163,-0.006599184024,-0.1542595481,3.003903954,
32.183,-0.007027016926,-0.1533691865,3.004178133,
32.203,-0.00745346365,-0.1524796635,3.004468636,
32.223,-0.007879313,-0.1515908215,3.004764063,
32.243,-0.008305214724,-0.1507023057,3.005076061,
32.263,-0.008731526102,-0.1498134972,3.00541241,
32.283,-0.009158583445,-0.1489235314,3.005765475,
32.303,-0.009586735324,-0.1480316539,3.006123932,
32.323,-0.01001663677,-0.1471377579,3.006493964,
32.343,-0.01044896563,-0.1462423263,3.006860866,
32.363,-0.01088420114,-0.1453461352,3.007218562,
32.383,-0.01132248201,-0.1444497999,3.007572631,
32.403,-0.01176345492,-0.1435538124,3.007927919,
32.423,-0.01220615743,-0.1426587033,3.0082941,
32.443,-0.0126493167,-0.1417652342,3.008686041,
32.463,-0.01309172629,-0.1408741681,3.009103349,
32.483,-0.0135325864,-0.1399861998,3.009542441,
32.503,-0.01397171068,-0.1391020848,3.009996817,
32.523,-0.01440917768,-0.1382226663,3.010450784,
32.543,-0.01484459877,-0.1373487102,3.01089409,
32.563,-0.0152770516,-0.136480415,3.011328865,
32.583,-0.01570511557,-0.1356169975,3.011760602,
32.603,-0.0161276347,-0.1347567976,3.012198713,
32.623,-0.01654417657,-0.1338975688,3.012640027,
32.643,-0.01695511148,-0.1330371546,3.013071483,
32.663,-0.01736138534,-0.1321739552,3.013499311,
32.683,-0.01776397839,-0.1313067401,3.013927321,
32.703,-0.01816398025,-0.130434364,3.014362476,
32.723,-0.0185622867,-0.1295557607,3.014808456,
32.743,-0.01895980538,-0.1286703762,3.015266173,
32.763,-0.01935708536,-0.1277782675,3.01573697,
32.783,-0.01975431353,-0.1268803988,3.016222138,
32.803,-0.02015177884,-0.1259782697,3.01672303,
32.823,-0.02054984067,-0.125073515,3.017242632,
32.843,-0.02094879755,-0.1241676983,3.017771655,
32.863,-0.02134873025,-0.123261511,3.018306214,
32.883,-0.02174969693,-0.1223549396,3.018839431,
32.903,-0.02215212832,-0.121447175,3.019360339,
32.923,-0.02255695448,-0.120536953,3.019871311,
32.943,-0.02296518003,-0.1196229297,3.020377191,
32.963,-0.02337759372,-0.1187040791,3.020870671,
32.983,-0.02379460398,-0.1177800607,3.021360658,
33.003,-0.02421631423,-0.11685112,3.02186255,
33.023,-0.02464263563,-0.1159181801,3.02237592,
33.043,-0.02507340432,-0.1149820876,3.022892854,
33.063,-0.02550878453,-0.1140432541,3.023398965,
33.083,-0.02594925115,-0.1131013568,3.023884408,
33.103,-0.02639553163,-0.1121555611,3.024353693,
33.123,-0.02684837586,-0.1112049524,3.024806501,
33.143,-0.02730851847,-0.1102489363,3.025245663,
33.163,-0.02777645022,-0.1092873572,3.025676134,
33.183,-0.02825241956,-0.1083205012,3.026106819,
33.203,-0.0287366776,-0.1073491388,3.026546859,
33.223,-0.02922956142,-0.1063743314,3.026990177,
33.243,-0.02973140446,-0.1053973206,3.027429798,
33.263,-0.03024222835,-0.1044191404,3.027872884,
33.283,-0.030761502,-0.1034404381,3.028330398,
33.303,-0.03128816804,-0.1024616206,3.028797415,
33.323,-0.0318208552,-0.101482937,3.029275354,
33.343,-0.03235809943,-0.1005047874,3.02976668,
33.363,-0.03289867706,-0.09952757121,3.030281908,
33.383,-0.03344171387,-0.09855180361,3.030824426,
33.403,-0.03398669223,-0.09757808648,3.031376647,
33.423,-0.03453329162,-0.09660727414,3.031924433,
33.443,-0.03508141559,-0.09564002828,3.032457529,
33.463,-0.03563104619,-0.09467683207,3.0329731,
33.483,-0.03618235949,-0.09371786981,3.033474741,
33.503,-0.03673542217,-0.09276315664,3.033972678,
33.523,-0.03729039242,-0.09181250917,3.034463364,
33.543,-0.0378473312,-0.09086550444,3.034947814,
33.563,-0.03840639902,-0.08992151305,3.035425006,
33.583,-0.03896771812,-0.08897982882,3.035895023,
33.603,-0.0395313652,-0.08803976532,3.036360797,
33.623,-0.04009710552,-0.08710059084,3.036825297,
33.643,-0.04066429426,-0.08616170404,3.037288153,
33.663,-0.04123203737,-0.08522262701,3.037730413,
33.683,-0.0417994334,-0.08428318196,3.038147739,
33.703,-0.04236592005,-0.08334328896,3.038558957,
33.723,-0.04293139648,-0.08240291013,3.038974609,
33.743,-0.04349616179,-0.081462045,3.039398796,
33.763,-0.04406089738,-0.08052082961,3.039829521,
33.783,-0.04462649424,-0.07957951901,3.040266547,
33.803,-0.0451937662,-0.07863818556,3.040707991,
33.823,-0.04576324876,-0.07769658102,3.041133422,
33.843,-0.04633514431,-0.07675413953,3.041540697,
33.863,-0.04690960278,-0.07581011881,3.041935651,
33.883,-0.04748699876,-0.07486407687,3.042320764,
33.903,-0.04806815368,-0.07391575105,3.042703477,
33.923,-0.04865418761,-0.07296533183,3.043087925,
33.943,-0.0492461398,-0.07201339343,3.043479026,
33.963,-0.04984475836,-0.07106070269,3.043875458,
33.983,-0.05045018781,-0.07010799275,3.044264872,
34.003,-0.05106219012,-0.06915549578,3.044644141,
34.023,-0.05168030948,-0.06820283305,3.045014917,
34.043,-0.05230393093,-0.0672495349,3.045382897,
34.063,-0.05293255694,-0.06629502258,3.045751297,
34.083,-0.05356574494,-0.06533901817,3.046128842,
34.103,-0.0542032762,-0.06438139309,3.046971977,
34.123,-0.05484557858,-0.06342529131,3.049021195,
34.143,-0.05549139478,-0.06248275291,3.053019933,
34.163,-0.05613374951,-0.06157889,3.059418711,
34.183,-0.05675600448,-0.06075395889,3.068615136,
34.203,-0.05733182665,-0.0600539923,3.080864532,
34.223,-0.05783626331,-0.05950924821,3.095495998,
34.243,-0.0582578282,-0.05913107955,3.111198425,
34.263,-0.05859010776,-0.05893049314,3.12689435,
34.283,-0.05881814659,-0.05893052544,3.142002718,
34.303,-0.05891470761,-0.05917157883,3.156351735,
34.323,-0.05883791017,-0.05970851209,3.169989805,
34.343,-0.05853242084,-0.06060784495,3.183116907,
34.363,-0.05793084191,-0.06193407908,3.195962933,
34.383,-0.05696546391,-0.06372891504,3.208660445,
34.403,-0.05558770189,-0.06601075594,3.221273501,
34.423,-0.05377052971,-0.06877338849,3.233788111,
34.443,-0.05151107583,-0.07199967789,3.246195978,
34.463,-0.04881848441,-0.07566923514,3.258534233,
34.483,-0.04570684096,-0.07975626118,3.270849455,
34.503,-0.04219720326,-0.08423181149,3.283194667,
34.523,-0.03831524244,-0.08906538686,3.295623209,
34.543,-0.03408935221,-0.09422143532,3.308124083,
34.563,-0.02955373428,-0.09966789579,3.320694697,
34.583,-0.02474017482,-0.1053764428,3.333332635,
34.603,-0.01967755868,-0.1113243349,3.346059146,
34.623,-0.01439014971,-0.1174935943,3.358906219,
34.643,-0.008898364152,-0.1238666521,3.371844342,
34.663,-0.00322278838,-0.1304302822,3.384852425,
34.683,0.002619652093,-0.1371729984,3.397883379,
34.703,0.008614181293,-0.1440858923,3.410897948,
34.723,0.01474937191,-0.151162345,3.42386952,
34.743,0.02101732555,-0.1584000532,3.436840244,
34.763,0.02741549431,-0.1657969236,3.449853854,
34.783,0.03394287204,-0.1733466601,3.462874748,
34.803,0.04059588176,-0.1810418947,3.475848757,
34.823,0.04737006295,-0.1888767885,3.488759064,
34.843,0.05426231629,-0.1968468229,3.501623619,
34.863,0.06127081684,-0.2049476286,3.514471152,
34.883,0.06839427327,-0.2131723969,3.527272713,
34.903,0.07562951912,-0.2215162775,3.540029619,
34.923,0.0829748649,-0.2299764375,3.55277124,
34.943,0.09042953263,-0.2385488579,3.565481875,
34.963,0.09799070561,-0.2472291354,3.578129199,
34.983,0.1056545163,-0.2560111917,3.590637299,
35.003,0.1134154945,-0.2648903348,3.602967653,
35.023,0.1212695631,-0.2738645651,3.615155163,
35.043,0.1292151082,-0.2829307087,3.627196131,
35.063,0.1372489327,-0.2920866365,3.639099612,
35.083,0.1453682205,-0.3013315048,3.650882935,
35.103,0.1535706889,-0.3106666905,3.662598188,
35.123,0.1618557856,-0.3200931512,3.674269891,
35.143,0.1702226302,-0.3296096541,3.685855389,
35.163,0.1786685605,-0.3392158073,3.697342085,
35.183,0.1871922105,-0.3489118477,3.708749147,
35.203,0.1957928489,-0.3586952654,3.720040306,
35.223,0.2044677302,-0.3685613093,3.731130957,
35.243,0.2132123473,-0.3785076103,3.742008654,
35.263,0.2220248725,-0.3885333857,3.752704961,
35.283,0.230905577,-0.3986368549,3.763219737,
35.303,0.2398544288,-0.4088163126,3.773537574,
35.323,0.2488713917,-0.4190716906,3.783672203,
35.343,0.2579575172,-0.4294035362,3.793630271,
35.363,0.267113498,-0.4398126179,3.80341719,
35.383,0.2763400368,-0.4502995363,3.81303411,
35.403,0.2856377412,-0.4608657537,3.822527313,
35.423,0.295009196,-0.4715100346,3.831903595,
35.443,0.3044560644,-0.4822284953,3.841117694,
35.463,0.3139781956,-0.4930179444,3.85015127,
35.483,0.3235758654,-0.5038762942,3.858997684,
35.503,0.3332491037,-0.5148039219,3.867689986,
35.523,0.3429993425,-0.5258025437,3.876264032,
35.543,0.3528285165,-0.5368738856,3.884720687,
35.563,0.3627376488,-0.5480205004,3.893057751,
35.583,0.3727276234,-0.5592440572,3.901232487,
35.603,0.3827975486,-0.5705474121,3.909234638,
35.623,0.3929472792,-0.5819351026,3.917106935,
35.643,0.4031781415,-0.5934095962,3.92485176,
35.663,0.4134896733,-0.6049724236,3.932458394,
35.683,0.4238807612,-0.6166256463,3.939937197,
35.703,0.434350998,-0.6283700515,3.947276335,
35.723,0.4448992707,-0.6402058292,3.95446011,
35.743,0.455524719,-0.6521328422,3.961475929,
35.763,0.4662273759,-0.6641515205,3.968337819,
35.783,0.4770093487,-0.6762618207,3.975056876,
35.803,0.4878733227,-0.6884628854,3.981640234,
35.823,0.498822232,-0.700753425,3.988105628,
35.843,0.5098595572,-0.7131303284,3.994444774,
35.863,0.5209881602,-0.7255900479,4.000648599,
35.883,0.5322115128,-0.7381292642,4.006712423,
35.903,0.5435338,-0.7507466079,4.012666611,
35.923,0.5549609518,-0.7634411001,4.018541851,
35.943,0.5664987039,-0.7762103037,4.024318538,
35.963,0.5781498948,-0.7890523671,4.029990442,
35.983,0.5899172284,-0.8019652357,4.035551226,
36.003,0.6018028173,-0.8149468232,4.040997174,
36.023,0.6138085001,-0.827995636,4.04634386,
36.043,0.6259366997,-0.8411098342,4.05159726,
36.063,0.638188789,-0.8542882034,4.056774602,
36.083,0.6505660656,-0.8675291568,4.061873144,
36.103,0.6630681657,-0.8808308358,4.066862789,
36.123,0.6756929001,-0.8941924183,4.07172702,
36.143,0.6884385298,-0.9076140135,4.07646922,
36.163,0.7013043013,-0.921095862,4.081100454,
36.183,0.7142896346,-0.934637772,4.085631391,
36.203,0.7273934884,-0.9482394203,4.090082368,
36.223,0.7406147691,-0.9618994267,4.094458201,
36.243,0.7539508519,-0.9756149078,4.098729854,
36.263,0.767396898,-0.9893834062,4.10288901,
36.283,0.7809484316,-1.003202399,4.106931232,
36.303,0.7946008401,-1.01706934,4.110853042,
36.323,0.8083494996,-1.030981591,4.114657359,
36.343,0.8221899692,-1.044936222,4.118355082,
36.363,0.8361181285,-1.058929879,4.121960947,
36.383,0.850129817,-1.072958846,4.125497066,
36.403,0.8642207289,-1.087018847,4.128968423,
36.423,0.8783855503,-1.101105434,4.132370324,
36.443,0.8926181602,-1.115214262,4.135696276,
36.463,0.9069122959,-1.129341404,4.138946036,
36.483,0.9212620269,-1.1434833,4.142112689,
36.503,0.9356616892,-1.157637208,4.145186949,
36.523,0.9501063972,-1.171801416,4.148157757,
36.543,0.9645922483,-1.18597508,4.151031623,
36.563,0.9791169027,-1.200157488,4.153820687,
36.583,0.9936788272,-1.21434722,4.156531627,
36.603,1.008276548,-1.228542276,4.159165298,
36.623,1.022908752,-1.24274063,4.161727035,
36.643,1.037574496,-1.256939925,4.164193765,
36.663,1.052272401,-1.271138342,4.166543846,
36.683,1.067001426,-1.28533457,4.168784228,
36.703,1.081761316,-1.299527328,4.170941123,
36.723,1.096552076,-1.313714796,4.173040178,
36.743,1.111373455,-1.327894012,4.175083518,
36.763,1.126224053,-1.342061837,4.177071222,
36.783,1.141102095,-1.356214974,4.179005008,
36.803,1.156005285,-1.370350369,4.180888506,
36.823,1.170930448,-1.384465085,4.182713173,
36.843,1.185873441,-1.398556565,4.184469492,
36.863,1.200829675,-1.412622797,4.1861585,
36.883,1.215795279,-1.426662057,4.187772351,
36.903,1.230767157,-1.440673014,4.189303479,
36.923,1.245743621,-1.45465466,4.190747542,
36.943,1.260724174,-1.468606019,4.192090772,
36.963,1.275708974,-1.482526333,4.193345365,
36.983,1.290698809,-1.496414761,4.194533465,
37.003,1.305694383,-1.510269872,4.195665177,
37.023,1.320695241,-1.524089381,4.196741013,
37.043,1.335699393,-1.537870258,4.197748588,
37.063,1.35070347,-1.551609789,4.198683713,
37.083,1.365703687,-1.565306509,4.199552262,
37.103,1.380696611,-1.578960581,4.20036153,
37.123,1.395679516,-1.592573191,4.201109015,
37.143,1.410650055,-1.606146223,4.20180126,
37.163,1.42560633,-1.619681684,4.202439229,
37.183,1.440546484,-1.63318131,4.203031521,
37.203,1.455468463,-1.646645914,4.203588124,
37.223,1.470370299,-1.660074944,4.204107347,
37.243,1.485249634,-1.673466815,4.204580432,
37.263,1.500104287,-1.686819583,4.205001751,
37.283,1.514932602,-1.700131341,4.205371963,
37.303,1.529733446,-1.713400056,4.205689872,
37.323,1.544506298,-1.726623908,4.205966196,
37.343,1.559251279,-1.739801178,4.206219299,
37.363,1.573969574,-1.752930481,4.206449518,
37.383,1.588663028,-1.76601057,4.206652743,
37.403,1.603334164,-1.779040212,4.206820825,
37.423,1.617985223,-1.792018028,4.206957964,
37.443,1.632617744,-1.804942731,4.207069634,
37.463,1.647231667,-1.817813118,4.207149515,
37.483,1.661825293,-1.830628287,4.207194039,
37.503,1.676395729,-1.843387474,4.207199998,
37.523,1.690939544,-1.856089899,4.207175342,
37.543,1.705453202,-1.868734796,4.207128142,
37.563,1.719933351,-1.881321048,4.207061267,
37.583,1.734377426,-1.893846803,4.206977767,
37.603,1.748784352,-1.906309341,4.206866626,
37.623,1.763154081,-1.918705203,4.206720204,
37.643,1.777486946,-1.931031122,4.206529514,
37.663,1.791782421,-1.943284391,4.206304489,
37.683,1.806039091,-1.955463352,4.206035402,
37.703,1.820254517,-1.967567571,4.205712451,
37.723,1.834425978,-1.979598126,4.205335019,
37.743,1.848550921,-1.991557338,4.204902,
37.763,1.862626976,-2.003448455,4.204424624,
37.783,1.876652097,-2.015274742,4.203914801,
37.803,1.890624648,-2.027038913,4.203376602,
37.823,1.904543277,-2.038742593,4.20281692,
37.843,1.918407397,-2.050386362,4.202223899,
37.863,1.93221659,-2.061970211,4.201594798,
37.883,1.945970519,-2.073493739,4.200929447,
37.903,1.959668457,-2.084956302,4.200224523,
37.923,1.973308878,-2.09635671,4.199488794,
37.943,1.98688993,-2.107692846,4.198722527,
37.963,2.000409526,-2.11896214,4.197926687,
37.983,2.013865848,-2.130162082,4.197113329,
38.003,2.027257499,-2.141290641,4.196289757,
38.023,2.040583469,-2.152346619,4.195450825,
38.043,2.053843046,-2.163329013,4.194593178,
38.063,2.067035777,-2.174236813,4.193735685,
38.083,2.080161268,-2.185068832,4.192886424,
38.103,2.093219011,-2.195824112,4.192029411,
38.123,2.106208366,-2.206501953,4.191147236,
38.143,2.119128741,-2.21710198,4.190231087,
38.163,2.131979937,-2.22762443,4.189287098,
38.183,2.144762058,-2.238070004,4.188318833,
38.203,2.157475008,-2.248439851,4.187326328,
38.223,2.170118234,-2.258734999,4.186312651,
38.243,2.182690538,-2.268956074,4.185283454,
38.263,2.195190521,-2.279103386,4.184248364,
38.283,2.207617094,-2.289177143,4.183186729,
38.303,2.219969859,-2.29917773,4.18208898,
38.323,2.232249057,-2.309105817,4.180964576,
38.343,2.244455482,-2.318962224,4.1798194,
38.363,2.256590206,-2.32874744,4.178653273,
38.383,2.268654412,-2.338460895,4.177480478,
38.403,2.280649137,-2.348101065,4.176308432,
38.423,2.292575299,-2.357665876,4.175131986,
38.443,2.304433712,-2.367152984,4.173946946,
38.463,2.316224795,-2.37655995,4.17274893,
38.483,2.327948567,-2.385884402,4.171520525,
38.503,2.339604488,-2.395123934,4.170250129,
38.523,2.351191736,-2.404276338,4.168951759,
38.543,2.362709367,-2.413339553,4.167639188,
38.563,2.374156289,-2.422312055,4.16631113,
38.583,2.385531129,-2.431192521,4.16496605,
38.603,2.396832048,-2.439980114,4.163611786,
38.623,2.408057067,-2.448674868,4.162241812,
38.643,2.419204681,-2.457277489,4.160855795,
38.663,2.430274157,-2.465789359,4.159461732,
38.683,2.44126539,-2.474212142,4.158067602,
38.703,2.452178371,-2.482547865,4.156662957,
38.723,2.463012912,-2.490798083,4.155246204,
38.743,2.473768167,-2.498963891,4.153813808,
38.763,2.484442852,-2.507045922,4.152356528,
38.783,2.495035448,-2.51504427,4.150882077,
38.803,2.50554405,-2.522958875,4.149395105,
38.823,2.515966682,-2.530789861,4.147897811,
38.843,2.526301208,-2.53853714,4.146403194,
38.863,2.536545172,-2.546200354,4.144912261,
38.883,2.546695954,-2.553778549,4.143416811,
38.903,2.556751061,-2.561269895,4.141896468,
38.923,2.566708805,-2.568671757,4.140350985,
38.943,2.57656819,-2.575981305,4.138792361,
38.963,2.586328949,-2.583196713,4.137225566,
38.983,2.595991227,-2.590317788,4.135651193,
39.003,2.6055554,-2.597345925,4.134062848,
39.023,2.615022334,-2.604283329,4.132465606,
39.043,2.624393322,-2.611132719,4.130877772,
39.063,2.633670237,-2.617897095,4.129308274,
39.083,2.642855322,-2.624579393,4.127755335,
39.103,2.651950543,-2.631182015,4.126203186,
39.123,2.660957153,-2.637706217,4.124640075,
39.143,2.669875638,-2.644151865,4.123072186,
39.163,2.678705795,-2.650517926,4.121504303,
39.183,2.68744721,-2.656802889,4.119936699,
39.203,2.696099521,-2.663005064,4.118369106,
39.223,2.704662493,-2.669123035,4.116803732,
39.243,2.713136374,-2.675155999,4.115235028,
39.263,2.721521799,-2.681103907,4.113666655,
39.283,2.729819674,-2.686967288,4.112100291,
39.303,2.738031343,-2.692746771,4.110530647,
39.323,2.746158553,-2.698442264,4.108964389,
39.343,2.754203025,-2.704052889,4.107420456,
39.363,2.762166079,-2.709577992,4.105897043,
39.383,2.770048782,-2.715017311,4.104388787,
39.403,2.777851638,-2.720371012,4.102889443,
39.423,2.785574752,-2.725639241,4.101390982,
39.443,2.793217811,-2.730822007,4.099896953,
39.463,2.800779927,-2.735919482,4.098402386,
39.483,2.80825999,-2.740932177,4.096907418,
