"/uav_ground_truth/pose/pose/position/x_x","/uav_ground_truth/pose/pose/position/x_y","/uav_ground_truth/pose/pose/position/y_x","/uav_ground_truth/pose/pose/position/y_y","/uav_ground_truth/pose/pose/position/z_x","/uav_ground_truth/pose/pose/position/z_y"
5.743,0.001954353936,5.763,0.0007307672959,5.763,0.2999964264,
5.763,0.001978770238,5.783,0.0007136229141,5.783,0.2999963955,
5.783,0.002000219946,5.803,0.0006969544765,5.803,0.2999963566,
5.803,0.002021032096,5.823,0.000682683424,5.823,0.2999963507,
5.823,0.002041947154,5.843,0.0006674834462,5.843,0.2999963192,
5.843,0.002061476833,5.863,0.0006495512537,5.863,0.2999964587,
5.863,0.002079989461,5.883,0.0006313019078,5.883,0.2999964161,
5.883,0.002103907479,5.903,0.0006142447518,5.903,0.2999964166,
5.903,0.002125702656,5.923,0.0005990035282,5.923,0.2999964871,
5.923,0.002151605522,5.943,0.0005870902869,5.943,0.29999636,
5.943,0.002178453888,5.963,0.0005792636882,5.963,0.2999962994,
5.963,0.002204113703,5.983,0.0005723374373,5.983,0.2999973404,
5.983,0.002231370665,6.003,0.0005649294849,6.003,0.2999973297,
6.003,0.002255130387,6.023,0.0005555740325,6.023,0.2999973218,
6.023,0.002277562079,6.043,0.0005468339383,6.043,0.2999973051,
6.043,0.002300281695,6.063,0.0005456888967,6.063,0.2999919378,
6.063,0.002312058688,6.083,0.0005371983242,6.083,0.3000000001,
6.083,0.002331993762,6.103,0.0005318835056,6.103,0.3,
6.103,0.002347132552,6.123,0.0005269969605,6.123,0.3,
6.123,0.002362603702,6.143,0.0005190958799,6.143,0.3000000001,
6.143,0.00238195718,6.163,0.0005125655612,6.163,0.3000000002,
6.163,0.002405984344,6.183,0.0005080289121,6.183,0.3000000002,
6.183,0.002431150533,6.203,0.0005028233404,6.203,0.3000000002,
6.203,0.00245589687,6.223,0.0004971486439,6.223,0.3000000003,
6.223,0.002480360899,6.243,0.0004943022698,6.243,0.3000000001,
6.243,0.002506387966,6.263,0.0004950799499,6.263,0.2999986918,
6.263,0.002527170483,6.283,0.000491268606,6.283,0.2999977666,
6.283,0.002550227258,6.303,0.0004869340298,6.303,0.2999979255,
6.303,0.002577918968,6.323,0.000483582365,6.323,0.2999978939,
6.323,0.002607540297,6.343,0.0004818353865,6.343,0.2999981012,
6.343,0.002637045645,6.363,0.0004779033452,6.363,0.3,
6.363,0.002669707191,6.383,0.0004750664077,6.383,0.2999994252,
6.383,0.002683943972,6.403,0.0004714413942,6.403,0.2999985317,
6.403,0.002689587021,6.423,0.0004708350404,6.423,0.2999944042,
6.423,0.00268707442,6.443,0.0004693738226,6.443,0.2999986344,
6.443,0.002716359656,6.463,0.0004688531204,6.463,0.299998668,
6.463,0.00274082407,6.483,0.0004719099024,6.483,0.3,
6.483,0.002765155402,6.503,0.0004741112707,6.503,0.3,
6.503,0.002793306202,6.523,0.0004785560548,6.523,0.2999936188,
6.523,0.002815525936,6.543,0.000487725557,6.543,0.2999957205,
6.543,0.002838433071,6.563,0.0004974956274,6.563,0.2999958202,
6.563,0.002865252038,6.583,0.000510188489,6.583,0.2999959586,
6.583,0.0028881406,6.603,0.0005257608859,6.603,0.2999959697,
6.603,0.00290740419,6.623,0.000545838645,6.623,0.2999958945,
6.623,0.002923057768,6.643,0.0005635169588,6.643,0.2999958411,
6.643,0.002942619835,6.663,0.0005838300002,6.663,0.2999957987,
6.663,0.0029601484,6.683,0.0006002513007,6.683,0.2999959577,
6.683,0.002983409207,6.703,0.0006091677846,6.703,0.2999949889,
6.703,0.003007109878,6.723,0.0006208461169,6.723,0.2999950649,
6.723,0.00303583806,6.743,0.0006359723504,6.743,0.2999951888,
6.743,0.003059364852,6.763,0.0006553809604,6.763,0.2999954285,
6.763,0.00307777839,6.783,0.0006779720279,6.783,0.2999955193,
6.783,0.003096120335,6.803,0.0006984998723,6.803,0.2999982667,
6.803,0.003115050587,6.823,0.0007154529278,6.823,0.2999999999,
6.823,0.003120786724,6.843,0.000735653482,6.843,0.2999975858,
6.843,0.003133388197,6.863,0.0007613178699,6.863,0.2999988589,
6.863,0.003154911008,6.883,0.0007816416519,6.883,0.299999187,
6.883,0.003172010142,6.903,0.0008098535979,6.903,0.3000002151,
6.903,0.003191797769,6.923,0.0008502936559,6.923,0.3000212698,
6.923,0.003226999411,6.943,0.0009169222117,6.943,0.3002860864,
6.943,0.003284643098,6.963,0.0007683328487,6.963,0.3008080558,
6.963,0.003137609364,6.983,0.0005268162608,6.983,0.301950103,
6.983,0.002898980073,7.003,0.0002603319968,7.003,0.3038776555,
7.003,0.002638610661,7.023,-3.94408865e-05,7.023,0.3067428509,
7.023,0.002350451688,7.043,-0.0003938671412,7.043,0.3106531506,
7.043,0.002015944391,7.063,-0.0008295438537,7.063,0.3159110894,
7.063,0.001612180352,7.083,-0.00136707022,7.083,0.3224845087,
7.083,0.001121928874,7.103,-0.002015317328,7.103,0.3299512807,
7.103,0.0005382529436,7.123,-0.00277574416,7.123,0.3378322479,
7.123,-0.0001396842902,7.143,-0.003648781903,7.143,0.3458007263,
7.143,-0.0009120044931,7.163,-0.004646635561,7.163,0.3540313126,
7.163,-0.001788197699,7.183,-0.005779665847,7.183,0.3627196871,
7.183,-0.002775480158,7.203,-0.007047476099,7.203,0.3718024174,
7.203,-0.003871406134,7.223,-0.008444449815,7.223,0.3811482726,
7.223,-0.005070208556,7.243,-0.009962607615,7.243,0.3906309763,
7.243,-0.006365682464,7.263,-0.01160339832,7.263,0.4004903048,
7.263,-0.007760505972,7.283,-0.01336619978,7.283,0.4109473217,
7.283,-0.009255874475,7.303,-0.0152396909,7.303,0.4218643835,
7.303,-0.0108430549,7.323,-0.01721036341,7.323,0.4329983638,
7.323,-0.01251032763,7.343,-0.01926677299,7.343,0.4441665671,
7.343,-0.01424710944,7.363,-0.0214072736,7.363,0.455600329,
7.363,-0.01605023252,7.383,-0.02362972278,7.383,0.4675424699,
7.383,-0.01791623336,7.403,-0.02592406395,7.403,0.4798739753,
7.403,-0.01983584207,7.423,-0.02827942158,7.423,0.492392999,
7.423,-0.02179992164,7.443,-0.03068678462,7.443,0.5049540386,
7.443,-0.02380122541,7.463,-0.03314334447,7.463,0.5178093328,
7.463,-0.02583778144,7.483,-0.03564482811,7.483,0.5311454696,
7.483,-0.02790700453,7.503,-0.03818286977,7.503,0.5448399124,
7.503,-0.03000365521,7.523,-0.04074909049,7.523,0.5586687138,
7.523,-0.0321220903,7.543,-0.04333703876,7.543,0.5724854806,
7.543,-0.03425761,7.563,-0.04594465101,7.563,0.5865854489,
7.563,-0.0364085168,7.583,-0.04856875765,7.583,0.6011101745,
7.583,-0.03857193138,7.603,-0.05120493951,7.603,0.6159455251,
7.603,-0.04074359455,7.623,-0.05384904564,7.623,0.6309042129,
7.623,-0.04291945078,7.643,-0.05649775658,7.643,0.6458313413,
7.643,-0.0450958934,7.663,-0.05914946884,7.663,0.6609019534,
7.663,-0.04727083778,7.683,-0.06180311158,7.683,0.6764511929,
7.683,-0.04944240933,7.703,-0.06445588177,7.703,0.692416156,
7.703,-0.0516081005,7.723,-0.0671045672,7.723,0.7085811678,
