"/uav_ground_truth/pose/pose/position/z_x","/uav_ground_truth/pose/pose/position/z_y","/ual/pose/pose/position/z_x","/ual/pose/pose/position/z_y","/del_uav/KF_pose/z_x","/del_uav/KF_pose/z_y"
40.996,3.36962933,68.063,3.019223213,68.111,3.000887717,
41.016,3.369546067,68.101,3.020225525,68.135,3.000887717,
41.036,3.369426542,68.132,3.020635366,68.169,3.000887717,
41.056,3.369259436,68.171,3.021231651,68.202,3.001874739,
41.076,3.369092365,68.204,3.021936178,68.234,3.002587172,
41.096,3.368924322,68.236,3.02163744,68.268,2.993806337,
41.116,3.368797943,68.272,3.021392345,68.304,2.993176939,
41.136,3.368674041,68.304,3.021680593,68.348,2.993968844,
41.156,3.368571099,68.326,3.021939039,68.373,2.993968844,
41.176,3.368438056,68.363,3.022838831,68.404,3.002375799,
41.196,3.368289776,68.403,3.023727894,68.435,3.002375799,
41.216,3.368119134,68.426,3.023876905,68.468,3.002846244,
41.236,3.367969458,68.461,3.023063183,68.497,3.002846244,
41.256,3.367838147,68.5,3.020313501,68.537,3.000506554,
41.276,3.36773542,68.519,3.019138098,68.569,2.997436446,
41.296,3.367668949,68.556,3.017225981,68.622,2.996895941,
41.316,3.367608669,68.592,3.016500473,68.635,2.996895941,
41.336,3.367559001,68.632,3.016840935,68.668,2.996895941,
41.356,3.367483319,68.652,3.017005444,68.706,2.981354377,
41.376,3.367409555,68.68,3.016998053,68.735,2.981354377,
41.396,3.367310162,68.736,3.016641617,68.767,2.979740683,
41.416,3.367240886,68.768,3.013417721,68.801,2.979740683,
41.436,3.367186882,68.796,3.011273384,68.834,2.983053621,
41.456,3.367179743,68.835,3.008042574,68.868,2.979261487,
41.476,3.367177621,68.863,3.005673647,68.902,2.979261487,
41.496,3.367172534,68.897,3.004412413,68.935,2.984123321,
41.516,3.367126676,68.934,3.003641605,68.968,2.984123321,
41.536,3.367052556,68.971,3.002578497,69.008,2.982744386,
41.556,3.366949686,69.001,3.0011971,69.035,2.965010433,
41.576,3.366833021,69.023,3.0008564,69.068,2.965010433,
41.596,3.366733259,69.059,3.000640631,69.102,2.965022598,
41.616,3.366640107,69.092,3.001191378,69.135,2.966086451,
41.636,3.366566063,69.138,3.002199173,69.169,2.976429444,
41.656,3.366478498,69.167,2.998036385,69.215,2.97201649,
41.676,3.366395023,69.197,2.994169712,69.237,2.967180946,
41.696,3.366289191,69.226,2.991111994,69.268,2.965335939,
41.716,3.366193413,69.26,2.9882586,69.302,2.965335939,
41.736,3.366087017,69.288,2.98671484,69.339,2.963550705,
41.756,3.365986597,69.33,2.986486435,69.365,2.963550705,
41.776,3.365867162,69.364,2.986706734,69.401,2.964203158,
41.796,3.36574846,69.388,2.987115383,69.443,2.959517994,
41.816,3.365617154,69.426,2.987957239,69.467,2.961002826,
41.836,3.365492973,69.463,2.989416838,69.505,2.961002826,
41.856,3.365365289,69.502,2.991047144,69.538,2.969050682,
41.876,3.365238157,69.538,2.992699146,69.57,2.971262857,
41.896,3.365112673,69.551,2.993312597,69.601,2.971262857,
41.916,3.364988635,69.592,2.99438715,69.634,2.972654139,
41.936,3.364871951,69.624,2.995132923,69.67,2.970777536,
41.956,3.364756399,69.653,2.99614048,69.709,2.970777536,
41.976,3.364645417,69.698,2.996979952,69.745,2.972042265,
41.996,3.364528317,69.719,2.997440577,69.766,2.970191766,
42.016,3.364427099,69.769,2.999384403,69.801,2.972078789,
42.036,3.364340156,69.798,3.000251055,69.839,2.973261737,
42.056,3.364291877,69.831,3.000602961,69.866,2.973261737,
42.076,3.364254922,69.857,3.001474142,69.898,2.97497344,
42.096,3.364236025,69.897,3.002665997,69.944,2.97497344,
42.116,3.364222067,69.938,3.004073143,69.969,2.976953064,
42.136,3.36422722,69.959,3.004806042,70.009,2.979506365,
42.156,3.364255011,69.991,3.006694555,70.035,2.979506365,
42.176,3.364316676,70.028,3.00800848,70.08,2.9816705,
42.196,3.364392673,70.066,3.009752274,70.103,2.9816705,
42.216,3.364460406,70.092,3.010501146,70.135,2.991335894,
42.236,3.36453364,70.124,3.011933088,70.168,2.993245386,
42.256,3.364608447,70.16,3.013299942,70.205,2.993245386,
42.276,3.364683327,70.197,3.014764071,70.234,2.987176319,
42.296,3.364767489,70.222,3.015890121,70.267,2.988190987,
42.316,3.364882291,70.265,3.01640749,70.302,2.988190987,
42.336,3.365031481,70.296,3.016021252,70.336,2.98764573,
42.356,3.365200626,70.335,3.015891552,70.368,2.988441967,
42.376,3.365391215,70.362,3.015927792,70.402,2.988441967,
42.396,3.365605023,70.382,3.016055346,70.433,2.98893225,
42.416,3.365838107,70.424,3.016524553,70.468,2.992759814,
42.436,3.366074325,70.45,3.016890764,70.503,2.993052993,
42.456,3.366294217,70.493,3.016825438,70.536,2.993052993,
42.476,3.36649848,70.533,3.016974211,70.568,2.993653753,
42.496,3.366702423,70.57,3.017939091,70.607,2.99199621,
42.516,3.366938007,70.588,3.01853323,70.64,2.993774198,
42.536,3.367219959,70.633,3.020057678,70.669,2.993774198,
42.556,3.36753859,70.671,3.022038698,70.703,2.996466687,
42.576,3.367886569,70.685,3.022815704,70.735,2.999371569,
42.596,3.368251172,70.727,3.025025606,70.764,2.999371569,
42.616,3.368630534,70.747,3.025449753,70.802,2.999371569,
42.636,3.369028279,70.778,3.025476933,70.837,3.00011147,
42.656,3.369440424,70.831,3.026097298,70.871,3.00456836,
42.676,3.36986425,70.855,3.02671051,70.901,3.0061216,
42.696,3.370280163,70.892,3.027938366,70.934,3.007712116,
42.716,3.370677354,70.926,3.028763294,70.968,3.007712116,
42.736,3.371067642,70.965,3.029477596,71.002,3.00261519,
42.756,3.371468721,70.996,3.030270338,71.035,3.004035455,
42.776,3.371894571,71.031,3.031626701,71.068,3.004035455,
42.796,3.372345353,71.069,3.031962872,71.101,3.004127779,
42.816,3.372805679,71.103,3.031011343,71.134,3.004127779,
42.836,3.373254983,71.137,3.025905609,71.168,2.998601519,
42.856,3.373687632,71.157,3.023196459,71.202,2.989623718,
42.876,3.374107401,71.193,3.019375086,71.233,2.989623718,
42.896,3.374522556,71.226,3.01630497,71.268,2.985415984,
42.916,3.374929328,71.267,3.01385498,71.303,2.985415984,
42.936,3.375335279,71.286,3.012896299,71.336,2.98261375,
42.956,3.375751451,71.328,3.011124372,71.368,2.98261375,
42.976,3.37618261,71.351,3.010377169,71.405,2.985835721,
42.996,3.376647681,71.388,3.009258032,71.439,2.985317585,
43.016,3.377148842,71.425,3.009192705,71.474,2.985317585,
43.036,3.377674121,71.471,2.999102592,71.512,2.971823989,
43.056,3.378201782,71.489,2.995302677,71.543,2.97059119,
43.076,3.378711197,71.521,2.989796877,71.572,2.962637129,
43.096,3.379201274,71.564,2.985453129,71.604,2.959322357,
43.116,3.379686743,71.594,2.983879328,71.635,2.959322357,
43.136,3.38017819,71.628,2.984087229,71.67,2.957906527,
43.156,3.380667086,71.668,2.98550868,71.704,2.957906527,
43.176,3.381158442,71.688,2.985495329,71.737,2.958523301,
43.196,3.381649813,71.727,2.985450745,71.771,2.958523301,
43.216,3.382148858,71.771,2.985661983,71.815,2.956328678,
43.236,3.382665058,71.787,2.986019135,71.84,2.957821632,
43.256,3.383192858,71.833,2.987280369,71.873,2.957821632,
43.276,3.383731513,71.871,2.989355326,71.906,2.96105844,
43.296,3.384275189,71.902,2.992235184,71.945,2.96105844,
43.316,3.384826963,71.935,2.994990349,71.981,2.96440257,
43.336,3.385391995,71.957,2.996596098,72.006,2.968458428,
43.356,3.385955223,71.998,2.999171972,72.043,2.968458428,
43.376,3.386509796,72.029,3.001550198,72.071,2.971660542,
43.396,3.387059921,72.068,3.00369668,72.11,2.977795881,
43.416,3.387614918,72.098,3.005893946,72.144,2.977795881,
43.436,3.388170971,72.133,3.008304834,72.172,2.981113967,
43.456,3.388712567,72.157,3.009320498,72.218,2.974793412,
43.476,3.389235123,72.199,3.010542631,72.237,2.976914714,
43.496,3.38974288,72.222,3.011527538,72.268,2.976914714,
43.516,3.39022853,72.263,3.013161421,72.308,2.979314213,
43.536,3.390695868,72.298,3.014956713,72.335,2.979314213,
43.556,3.391151607,72.321,3.015901089,72.367,2.982356037,
43.576,3.391607521,72.366,3.018185139,72.399,2.984805052,
43.596,3.392076804,72.384,3.018921614,72.437,2.987063798,
43.616,3.39256783,72.428,3.019864559,72.468,2.987063798,
43.636,3.393079011,72.465,3.019547224,72.502,2.987078044,
43.656,3.393609414,72.504,3.019636393,72.535,2.987515087,
43.676,3.394156538,72.538,3.020146847,72.572,2.994313622,
43.696,3.394712534,72.554,3.020388365,72.602,2.995210072,
43.716,3.395277742,72.59,3.02170229,72.639,2.997915633,
43.736,3.395862251,72.628,3.023765564,72.673,2.997915633,
43.756,3.396480367,72.663,3.026732206,72.701,3.000703362,
43.776,3.397142833,72.701,3.028847933,72.735,3.000703362,
43.796,3.397844353,72.735,3.030937672,72.768,3.003725623,
43.816,3.39858298,72.771,3.03242445,72.802,3.005548691,
43.836,3.399373514,72.804,3.033080816,72.834,3.005548691,
43.856,3.400214309,72.836,3.03155756,72.868,3.00208605,
43.876,3.401104582,72.87,3.030560732,72.902,3.000916521,
43.896,3.402039989,72.885,3.030348539,72.935,3.000916521,
43.916,3.403009236,72.921,3.029639006,72.968,3.000952037,
43.936,3.40400285,72.958,3.029211283,73.002,3.000216492,
43.956,3.405012882,72.99,3.028691292,73.036,3.000216492,
43.976,3.406036727,73.029,3.028723717,73.069,3.000340468,
43.996,3.4070754,73.067,3.0288589,73.102,3.000340468,
44.016,3.408129404,73.103,3.028839111,73.135,3.000644165,
44.036,3.409205315,73.119,3.028865099,73.168,3.000884359,
44.056,3.410302813,73.155,3.029087067,73.202,3.000884359,
44.076,3.411415499,73.196,3.029704809,73.239,3.002124365,
44.096,3.412534293,73.235,3.030980825,73.27,3.000523608,
44.116,3.413648269,73.27,3.031534433,73.303,3.001652348,
44.136,3.414749125,73.303,3.032161951,73.336,3.002836188,
44.156,3.415843496,73.336,3.033005953,73.368,3.002836188,
44.176,3.416935973,73.369,3.033422232,73.403,3.00347779,
44.196,3.418014467,73.396,3.033522844,73.436,3.008686032,
44.216,3.419080195,73.434,3.03367877,73.466,3.008935552,
44.236,3.420133398,73.453,3.033917427,73.504,3.009378472,
44.256,3.421163972,73.494,3.03413415,73.539,3.009378472,
44.276,3.422179421,73.533,3.034197092,73.567,3.009455461,
44.296,3.423192506,73.55,3.034213305,73.602,3.009455461,
44.316,3.424216662,73.589,3.034974337,73.641,3.010726016,
44.336,3.425252397,73.633,3.035922766,73.666,3.011266532,
44.356,3.426296598,73.657,3.03638649,73.702,3.012698708,
44.376,3.427325025,73.701,3.037412643,73.735,3.012698708,
44.396,3.42833609,73.735,3.037304163,73.768,3.013003381,
44.416,3.429343414,73.755,3.037148237,73.802,3.012895945,
44.436,3.430343559,73.793,3.037193775,73.835,3.010799451,
44.456,3.431329491,73.825,3.037521124,73.876,3.011180504,
44.476,3.432298791,73.842,3.037678003,73.902,3.011180504,
44.496,3.433247965,73.889,3.037881136,73.935,3.011322879,
44.516,3.434175657,73.927,3.037831306,73.975,3.011322879,
44.536,3.435080955,73.948,3.037859678,74.006,3.011375661,
44.556,3.435966405,73.992,3.037795305,74.036,3.009363896,
44.576,3.436827498,74.026,3.03767705,74.068,3.009363896,
44.596,3.437670347,74.071,3.036930799,74.103,3.008451153,
44.616,3.438490667,74.09,3.036735058,74.14,3.008451153,
44.636,3.439283376,74.13,3.03613472,74.182,3.00794546,
44.656,3.440047386,74.167,3.036160231,74.241,3.012628463,
44.676,3.440773786,74.186,3.036054134,74.25,3.012467054,
44.696,3.441461179,74.232,3.03635788,74.27,3.012467054,
44.716,3.442109377,74.259,3.036939144,74.303,3.013569978,
44.736,3.442727697,74.287,3.037179708,74.334,3.013569978,
44.756,3.443320803,74.323,3.038223982,74.37,3.016441777,
44.776,3.443897916,74.359,3.038460255,74.403,3.016715448,
44.796,3.444456575,74.397,3.038842201,74.435,3.016715448,
44.816,3.444997124,74.433,3.038891792,74.469,3.016697995,
44.836,3.445514275,74.47,3.038781643,74.502,3.00757254,
44.856,3.44601077,74.504,3.038230896,74.535,3.007191764,
44.876,3.446478064,74.535,3.038154125,74.568,3.006648126,
44.896,3.446907406,74.569,3.037244558,74.605,3.019766101,
44.916,3.447291745,74.587,3.036785126,74.636,3.018284835,
44.936,3.447635181,74.633,3.035863876,74.668,3.017594465,
44.956,3.447945752,74.665,3.035572052,74.702,3.017594465,
44.976,3.448230907,74.696,3.033479214,74.735,3.00530124,
44.996,3.448502422,74.723,3.03164196,74.768,3.002483964,
45.016,3.44876611,74.753,3.02970314,74.805,3.002483964,
45.036,3.449021759,74.791,3.027880192,74.836,2.993347711,
45.056,3.449259003,74.824,3.026575327,74.867,2.993347711,
45.076,3.449478975,74.866,3.025889397,74.902,2.992169387,
45.096,3.449686268,74.889,3.025731802,74.936,2.991141971,
45.116,3.449881204,74.927,3.02482295,74.968,2.991141971,
45.136,3.450058754,74.965,3.023590088,75.002,2.989028107,
45.156,3.450218515,74.989,3.022628784,75.036,2.989028107,
45.176,3.450368593,75.035,3.021261215,75.073,2.997687755,
45.196,3.450522423,75.054,3.020583391,75.102,2.997687755,
45.216,3.450685552,75.094,3.018964052,75.136,2.995449367,
45.236,3.450852448,75.136,3.017696381,75.168,2.995449367,
45.256,3.451014352,75.151,3.016478062,75.205,2.992285447,
45.276,3.451167709,75.188,3.013934612,75.236,2.989180579,
45.296,3.451315759,75.227,3.0119133,75.273,2.989180579,
45.316,3.451457892,75.263,3.010667086,75.303,2.993356438,
45.336,3.451598682,75.296,3.010036945,75.336,2.992885583,
45.356,3.451748789,75.331,3.009741783,75.373,2.992885583,
45.376,3.45191257,75.366,3.009682894,75.406,2.992758274,
45.396,3.452084948,75.404,3.009602785,75.434,2.995107895,
45.416,3.452275537,75.434,3.009338379,75.477,2.994762446,
45.436,3.452485374,75.459,3.009136677,75.502,2.994325706,
45.456,3.45270018,75.498,3.008882761,75.535,2.994325706,
45.476,3.452914787,75.536,3.008696079,75.575,2.994309044,
45.496,3.453126248,75.572,3.008731842,75.602,2.985180569,
45.516,3.45333822,75.604,3.008438826,75.635,2.984801827,
45.536,3.453552553,75.638,3.007933617,75.668,2.983870307,
45.556,3.45377347,75.653,3.007483006,75.7,2.983870307,
45.576,3.45401289,75.7,3.006468773,75.739,2.984937863,
45.596,3.45426294,75.738,3.004710197,75.768,2.984937863,
45.616,3.454523947,75.756,3.003842115,75.809,2.982506493,
45.636,3.45478552,75.782,3.003039598,75.836,2.982506493,
45.656,3.455042026,75.838,2.998564959,75.872,2.978130166,
45.676,3.455292748,75.854,2.995827675,75.903,2.966784328,
45.696,3.455548848,75.904,2.985582113,75.936,2.966784328,
45.716,3.455823663,75.938,2.981164694,75.972,2.959916225,
45.736,3.456104178,75.953,2.978870869,76.003,2.956109922,
45.756,3.456384008,75.992,2.973837614,76.037,2.956109922,
45.776,3.456657629,76.028,2.970040321,76.068,2.951179319,
45.796,3.456915922,76.058,2.967714071,76.103,2.943858234,
45.816,3.45716418,76.099,2.96252656,76.135,2.932758209,
45.836,3.457413871,76.13,2.954325199,76.168,2.923519216,
45.856,3.457662234,76.168,2.94973731,76.202,2.927370218,
45.876,3.457902416,76.188,2.948485613,76.235,2.922135506,
45.896,3.458129406,76.236,2.944417,76.268,2.919699785,
45.916,3.458354729,76.271,2.943894386,76.302,2.924305987,
45.936,3.458583838,76.288,2.944243193,76.335,2.925441949,
45.956,3.458827834,76.337,2.946391344,76.377,2.927358697,
45.976,3.459076762,76.353,2.947121382,76.402,2.927358697,
45.996,3.45931547,76.39,2.948417425,76.435,2.929435193,
46.016,3.459533199,76.425,2.949917078,76.466,2.927913342,
46.036,3.459723468,76.463,2.951207399,76.502,2.927913342,
46.056,3.459896901,76.499,2.952611685,76.535,2.929949675,
46.076,3.460057867,76.527,2.953764915,76.583,2.932850546,
46.096,3.460201422,76.565,2.954877615,76.607,2.932850546,
46.116,3.460326312,76.602,2.9556849,76.649,2.933929286,
46.136,3.46044022,76.632,2.956362009,76.669,2.933929286,
46.156,3.460548874,76.665,2.956996679,76.702,2.940455043,
46.176,3.460653597,76.686,2.957520247,76.736,2.940455043,
46.196,3.460758449,76.73,2.95855689,76.768,2.942352618,
46.216,3.460863249,76.768,2.960301876,76.802,2.942352618,
46.236,3.460952055,76.801,2.961436987,76.835,2.945287084,
46.256,3.461014518,76.829,2.962318182,76.869,2.945287084,
46.276,3.461049908,76.867,2.964578629,76.902,2.93637602,
46.296,3.461063335,76.901,2.966426134,76.933,2.93637602,
46.316,3.461057335,76.934,2.96709013,76.97,2.937789367,
46.336,3.46104274,76.953,2.96750474,77.003,2.93910064,
46.356,3.461027599,76.998,2.968355894,77.035,2.93910064,
46.376,3.460991124,77.03,2.969634533,77.068,2.948385322,
46.396,3.460932516,77.062,2.971012592,77.101,2.94975175,
46.416,3.460872888,77.099,2.971831322,77.135,2.94975175,
46.436,3.460819288,77.135,2.972407818,77.169,2.953256698,
46.456,3.460767583,77.152,2.972942829,77.204,2.953256698,
46.476,3.460720434,77.195,2.974060774,77.236,2.954900991,
46.496,3.460666276,77.232,2.974735975,77.27,2.954993209,
46.516,3.460590076,77.268,2.974788666,77.302,2.950804515,
46.536,3.460488445,77.302,2.973679304,77.335,2.949432696,
46.556,3.46037521,77.316,2.973285198,77.368,2.949432696,
46.576,3.460259075,77.359,2.97223711,77.403,2.948148504,
46.596,3.460149175,77.394,2.972029686,77.435,2.947671985,
46.616,3.460045042,77.435,2.972068787,77.468,2.947676399,
46.636,3.459939047,77.469,2.972614288,77.502,2.948557358,
46.656,3.459823374,77.502,2.973356247,77.535,2.953157554,
46.676,3.459705184,77.538,2.974169731,77.57,2.954407603,
46.696,3.45958227,77.555,2.974756956,77.602,2.956294116,
46.716,3.45945405,77.59,2.976175785,77.635,2.956294116,
46.736,3.459337458,77.627,2.977780819,77.669,2.957944373,
46.756,3.459255879,77.664,2.97930479,77.702,2.960488504,
46.776,3.459205802,77.701,2.981173515,77.735,2.960488504,
46.796,3.459171507,77.715,2.98203826,77.768,2.962731156,
46.816,3.459153878,77.755,2.983372688,77.801,2.962731156,
46.836,3.459167972,77.786,2.984558105,77.835,2.959883831,
46.856,3.45921329,77.838,2.984945297,77.868,2.96020055,
46.876,3.459273592,77.862,2.984978199,77.903,2.96020055,
46.896,3.459330796,77.9,2.985002756,77.935,2.967695918,
46.916,3.45937525,77.915,2.984966993,77.968,2.967695918,
46.936,3.459410127,77.957,2.98529315,78.002,2.968317329,
46.956,3.459444822,77.996,2.985896349,78.037,2.968317329,
46.976,3.459476868,78.038,2.986737728,78.066,2.96300985,
46.996,3.459502066,78.071,2.987651825,78.103,2.964514872,
47.016,3.459529004,78.087,2.988279819,78.135,2.964514872,
47.036,3.45955979,78.128,2.989500284,78.167,2.96298226,
47.056,3.459595299,78.162,2.989861488,78.202,2.961923377,
47.076,3.459629326,78.198,2.988939047,78.235,2.961923377,
47.096,3.459658751,78.235,2.988467455,78.267,2.967303003,
47.116,3.459683442,78.268,2.987980604,78.303,2.966638684,
47.136,3.459707706,78.299,2.987525463,78.339,2.966638684,
47.156,3.459733028,78.325,2.987031221,78.373,2.965372838,
47.176,3.459764966,78.361,2.986232519,78.406,2.965372838,
47.196,3.459810067,78.385,2.986085653,78.442,2.962240114,
47.216,3.459862408,78.429,2.986191273,78.47,2.962240114,
47.236,3.459922443,78.466,2.986113548,78.502,2.961892937,
47.256,3.459976671,78.499,2.985732317,78.535,2.961892937,
47.276,3.46001015,78.537,2.985593557,78.573,2.961706085,
47.296,3.460023712,78.559,2.98536706,78.602,2.96554466,
47.316,3.460044685,78.594,2.983177423,78.635,2.96554466,
47.336,3.460088853,78.631,2.9816401,78.669,2.963180845,
47.356,3.460153853,78.665,2.980317116,78.703,2.963180845,
47.376,3.460232956,78.702,2.979808331,78.736,2.955165035,
47.396,3.460310643,78.721,2.979547024,78.768,2.954114861,
47.416,3.460374071,78.756,2.978663921,78.803,2.954114861,
47.436,3.460428962,78.797,2.978447676,78.835,2.953940917,
47.456,3.460481078,78.815,2.978621721,78.87,2.960760816,
47.476,3.460523736,78.858,2.97867918,78.902,2.960935776,
47.496,3.460550605,78.894,2.978988886,78.934,2.961682697,
47.516,3.460570251,78.928,2.979513645,78.967,2.961682697,
47.536,3.460585892,78.965,2.980212212,79.004,2.957513043,
47.556,3.460617265,78.989,2.979940891,79.04,2.957513043,
47.576,3.460676703,79.037,2.979165077,79.071,2.956608438,
47.596,3.460765345,79.054,2.979218006,79.103,2.956608438,
47.616,3.460865949,79.104,2.978581667,79.135,2.956101812,
47.636,3.460962358,79.123,2.978434324,79.167,2.955761186,
47.656,3.461040878,79.158,2.978233337,79.201,2.958104251,
47.676,3.461112438,79.198,2.978550673,79.235,2.95857543,
47.696,3.461180228,79.238,2.978673458,79.268,2.95857543,
47.716,3.461242696,79.257,2.978578568,79.301,2.957944153,
47.736,3.461296342,79.29,2.97799468,79.333,2.957871233,
47.756,3.461348949,79.325,2.978047371,79.365,2.959034309,
47.776,3.461388263,79.365,2.978455544,79.399,2.959398195,
47.796,3.461405575,79.385,2.978366375,79.434,2.959398195,
47.816,3.461399642,79.42,2.978066444,79.468,2.959080409,
47.836,3.46138244,79.468,2.977809429,79.502,2.959080409,
47.856,3.461355375,79.503,2.976772785,79.539,2.956791677,
47.876,3.461312154,79.526,2.97602129,79.568,2.956791677,
47.896,3.461245162,79.568,2.974760771,79.603,2.954890302,
47.916,3.461157935,79.594,2.974138737,79.635,2.954890302,
47.936,3.461054837,79.615,2.973576069,79.668,2.953018856,
47.956,3.460943459,79.656,2.972147226,79.7,2.950488289,
47.976,3.460831306,79.691,2.970287323,79.737,2.950488289,
47.996,3.460719325,79.731,2.969083071,79.764,2.946875149,
48.016,3.46060831,79.753,2.968798399,79.802,2.946875149,
48.036,3.46051436,79.793,2.967784166,79.836,2.945079184,
48.056,3.460448223,79.829,2.966521502,79.869,2.942995016,
48.076,3.46040571,79.858,2.964725971,79.904,2.945372014,
48.096,3.460390751,79.897,2.96095705,79.935,2.940346433,
48.116,3.460395465,79.916,2.959531069,79.968,2.940346433,
48.136,3.460408512,79.958,2.957865477,80.002,2.937846041,
48.156,3.460430777,79.992,2.956801653,80.037,2.936568473,
48.176,3.460457103,80.029,2.955862284,80.068,2.930641744,
48.196,3.460498355,80.062,2.955284357,80.103,2.929882551,
48.216,3.460551711,80.101,2.954823732,80.135,2.929882551,
48.236,3.460617747,80.116,2.954329252,80.167,2.929092423,
48.256,3.460701328,80.171,2.953829288,80.201,2.927553104,
48.276,3.460804237,80.188,2.952523947,80.234,2.934199289,
48.296,3.46091539,80.234,2.950946569,80.267,2.93175357,
48.316,3.461007528,80.271,2.949662447,80.303,2.93175357,
48.336,3.461068878,80.286,2.9495821,80.336,2.930753272,
48.356,3.461094051,80.33,2.949407578,80.369,2.931957751,
48.376,3.461090242,80.361,2.950219154,80.408,2.931957751,
48.396,3.461071663,80.399,2.951639414,80.44,2.931306344,
48.416,3.461036323,80.416,2.951639414,80.475,2.931306344,
48.436,3.460995245,80.468,2.951552153,80.508,2.931570714,
48.456,3.460952514,80.488,2.951745033,80.537,2.931570714,
48.476,3.460911181,80.528,2.952549696,80.568,2.933069517,
48.496,3.460869768,80.565,2.954374313,80.615,2.933069517,
48.516,3.460812093,80.587,2.955274105,80.638,2.935417531,
48.536,3.460743243,80.629,2.956328869,80.668,2.93686995,
48.556,3.460665038,80.658,2.956911802,80.701,2.93686995,
48.576,3.460578558,80.693,2.9584167,80.74,2.938894459,
48.596,3.460480052,80.732,2.95971489,80.769,2.939358971,
48.616,3.460358453,80.769,2.961371183,80.803,2.941567243,
48.636,3.460209273,80.799,2.962795973,80.837,2.943751651,
48.656,3.460050305,80.828,2.964285851,80.868,2.943407815,
48.676,3.459882745,80.865,2.965626955,80.902,2.943407815,
48.696,3.459693713,80.9,2.966670275,80.935,2.941445496,
48.716,3.459483549,80.916,2.96720624,80.968,2.941445496,
48.736,3.459257394,80.963,2.96832943,81.005,2.943316287,
48.756,3.459020996,80.983,2.969136,81.046,2.943316287,
48.776,3.458780695,81.027,2.970756769,81.065,2.94569962,
48.796,3.458547367,81.069,2.972374916,81.102,2.94569962,
48.816,3.458313519,81.085,2.97291255,81.139,2.947541562,
48.836,3.4580803,81.121,2.973706245,81.171,2.948011062,
48.856,3.457835258,81.163,2.973947048,81.206,2.948011062,
48.876,3.457572878,81.202,2.974065781,81.237,2.943174007,
48.896,3.457297083,81.222,2.97401309,81.268,2.943174007,
48.916,3.457013703,81.262,2.974362612,81.302,2.94330044,
48.936,3.456741585,81.296,2.974094868,81.34,2.942913499,
48.956,3.456472854,81.333,2.973814964,81.369,2.954855683,
48.976,3.456188968,81.352,2.973547459,81.402,2.954680253,
48.996,3.455898248,81.388,2.973636389,81.438,2.954680253,
49.016,3.455606906,81.423,2.973985672,81.468,2.955363705,
49.036,3.455325556,81.456,2.974755287,81.497,2.955400892,
49.056,3.45505013,81.492,2.975818396,81.542,2.955400892,
49.076,3.454773768,81.52,2.976523638,81.573,2.954960193,
49.096,3.454484506,81.563,2.975369215,81.604,2.954960193,
49.116,3.454176622,81.597,2.974999428,81.638,2.95440581,
49.136,3.453856702,81.631,2.974723101,81.672,2.951592558,
49.156,3.45351876,81.668,2.974727869,81.707,2.951351076,
49.176,3.453160639,81.699,2.974100113,81.751,2.951068764,
49.196,3.452791736,81.733,2.974257231,81.776,2.951068764,
49.216,3.452402714,81.769,2.973891497,81.809,2.950699425,
49.236,3.451991013,81.786,2.973697901,81.848,2.949081121,
49.256,3.451569444,81.827,2.97288394,81.872,2.949081121,
49.276,3.451141161,81.866,2.97245574,81.904,2.948450133,
49.296,3.450705054,81.903,2.972423792,81.935,2.948450133,
49.316,3.450254634,81.924,2.972606421,81.968,2.948981553,
49.336,3.449791855,81.964,2.972784996,82.006,2.941643108,
49.356,3.449310511,81.997,2.971015215,82.036,2.941643108,
49.376,3.448823789,82.036,2.969586611,82.068,2.939785225,
49.396,3.448336704,82.058,2.969105482,82.105,2.939785225,
49.416,3.447858502,82.095,2.968434095,82.135,2.947835134,
49.436,3.44737935,82.133,2.968534946,82.166,2.947835134,
49.456,3.446889898,82.151,2.969088554,82.203,2.949242104,
49.476,3.446378828,82.192,2.970170259,82.242,2.950729305,
49.496,3.445829987,82.232,2.971246243,82.268,2.950729305,
49.516,3.445250931,82.266,2.971810341,82.3,2.953235777,
49.536,3.444651361,82.298,2.972464085,82.34,2.953235777,
49.556,3.444036262,82.319,2.97285533,82.373,2.950926333,
49.576,3.443399877,82.356,2.973771334,82.403,2.952403726,
49.596,3.442744273,82.394,2.974908829,82.436,2.952403726,
49.616,3.44206788,82.433,2.976093769,82.471,2.954316141,
49.636,3.441362061,82.471,2.977812052,82.505,2.954316141,
49.656,3.440641598,82.49,2.978751421,82.543,2.957139463,
49.676,3.439912228,82.524,2.980821609,82.573,2.957139463,
49.696,3.439184145,82.568,2.982832193,82.602,2.956805061,
49.716,3.438478734,82.602,2.984303474,82.635,2.958574347,
49.736,3.437798382,82.618,2.984625816,82.674,2.958574347,
49.756,3.437138325,82.668,2.984955311,82.709,2.959105063,
49.776,3.436485663,82.703,2.985378027,82.735,2.959105063,
49.796,3.435830459,82.722,2.98545146,82.769,2.959509151,
49.816,3.435174859,82.761,2.985672474,82.802,2.960405833,
49.836,3.434521154,82.796,2.985749722,82.846,2.960405833,
49.856,3.433864506,82.834,2.986263037,82.875,2.961343739,
49.876,3.433197401,82.858,2.98659277,82.903,2.961343739,
49.896,3.432527403,82.899,2.987585068,82.936,2.966113374,
49.916,3.431858238,82.928,2.98789835,82.965,2.963993402,
49.936,3.431177481,82.964,2.985586166,83.004,2.963993402,
