"/uav_ground_truth/pose/pose/position/x_x","/uav_ground_truth/pose/pose/position/x_y","/del_uav/KF_pose/x_x","/del_uav/KF_pose/x_y","/ual/pose/pose/position/x_x","/ual/pose/pose/position/x_y"
2.399,0.0009761512085,3.83,-5.571783424e-05,3.829,-0.000449467334,
2.419,0.0009780169456,3.865,-0.0001556468656,3.866,-0.006629453041,
2.439,0.0009812712112,3.898,-0.0001556468657,3.886,-0.009547886439,
2.459,0.0009822608732,3.942,-0.0001556468657,3.92,-0.009810967371,
2.479,0.0009830851914,3.971,-0.0001867297527,3.958,-0.009366462938,
2.499,0.0009834601096,4.002,-0.0001867297527,4.001,-0.008973836899,
2.519,0.0009836160172,4.037,0.001399465534,4.019,-0.008926152252,
2.539,0.0009836828375,4.07,0.001399465534,4.064,-0.008636129089,
2.559,0.0009837122033,4.098,0.001399465534,4.095,-0.009201438166,
2.579,0.0009837217409,4.13,0.001042689431,4.126,-0.007860527374,
2.599,0.0009837178487,4.164,0.001042689431,4.16,-0.005608954933,
2.619,0.0009837120952,4.197,0.001249794991,4.198,-0.002988991793,
2.639,0.0009836979198,4.231,0.001249794992,4.233,-0.0004291030928,
2.659,0.0009836886018,4.261,0.001249794992,4.25,0.0009432014194,
2.679,0.0009836846418,4.301,0.0007894618492,4.295,0.003945113625,
2.699,0.0009836806435,4.333,0.0007894618492,4.32,0.005767952651,
2.719,0.0009836702154,4.373,0.0007894618492,4.348,0.007211097516,
2.739,0.0009836615224,4.404,0.0007894618493,4.392,0.01030427497,
2.759,0.0009822920376,4.434,0.0007997874872,4.429,0.01389939524,
2.779,0.0009836617987,4.47,0.0007997874872,4.454,0.01571188122,
2.799,0.0009836619308,4.511,0.0006459632359,4.48,0.01766360924,
2.819,0.0009836620879,4.536,0.0006459632359,4.528,0.02170920931,
2.839,0.0009836619503,4.568,0.0006574488831,4.566,0.02398674749,
2.859,0.0009836616041,4.599,0.0006574488832,4.601,0.02531995066,
2.879,0.0009836613312,4.631,0.0006574488833,4.632,0.02763865329,
2.899,0.0009836619246,4.665,0.001807806598,4.665,0.03051041253,
2.919,0.0009836616757,4.698,0.001807806598,4.696,0.03321978077,
2.939,0.00098366167,4.731,0.001824634633,4.735,0.03468728065,
2.959,0.0009836619845,4.765,0.001312398496,4.753,0.033595182,
2.979,0.0009836625855,4.799,0.001284352801,4.787,0.03211684525,
2.999,0.0009836627289,4.833,0.001284352801,4.828,0.0301264748,
3.019,0.000983662599,4.868,0.001284352802,4.844,0.02849085256,
3.039,0.0009836624945,4.9,0.007657441379,4.888,0.02536728792,
3.059,0.0009839518588,4.934,0.007619967825,4.93,0.01819951646,
3.079,0.0009935061057,4.978,0.006741944457,4.946,0.01550058275,
3.099,0.001009722544,5.007,0.006741944457,4.994,0.009525576606,
3.119,0.001020142513,5.051,0.006713100784,5.029,0.00337708625,
3.139,0.001035672369,5.069,0.006713100784,5.065,-0.002391620539,
3.159,0.001054219935,5.098,0.00363604984,5.087,-0.005559800658,
3.179,0.001072698609,5.132,0.00363604984,5.127,-0.01115458272,
3.199,0.001091086753,5.15,0.003607761586,5.146,-0.01377274189,
3.219,0.001109534497,5.198,0.003607761586,5.192,-0.01922750473,
3.239,0.001128098429,5.23,0.003579473331,5.226,-0.02433763817,
3.259,0.001146745058,5.265,0.003579473331,5.263,-0.02993145771,
3.279,0.001165318696,5.3,0.0004472884327,5.299,-0.03487507999,
3.299,0.001183763856,5.333,0.000411995234,5.319,-0.03753540665,
3.319,0.001195650628,5.364,0.000411995234,5.364,-0.0455432944,
3.339,0.001214442692,5.4,-0.01081104316,5.393,-0.04794105887,
3.359,0.001233000472,5.431,-0.01081104316,5.432,-0.05261215195,
3.379,0.001249829903,5.466,-0.01081104316,5.464,-0.05684780329,
3.399,0.001261194243,5.501,-0.01085400852,5.476,-0.05931549519,
3.419,0.00127251695,5.525,-0.01085400852,5.528,-0.06321575493,
3.439,0.001286936102,5.566,-0.01792403378,5.548,-0.06490940601,
3.459,0.001293443235,5.599,-0.01796697849,5.599,-0.06835802644,
3.479,0.001302713028,5.631,-0.01796697849,5.632,-0.07111606002,
3.499,0.001313697346,5.67,-0.02532516969,5.651,-0.07244528085,
3.519,0.001323932208,5.699,-0.02532516969,5.699,-0.07456038147,
3.539,0.001334880089,5.731,-0.02532516969,5.715,-0.07552040368,
3.559,0.001342483846,5.765,-0.02532516969,5.755,-0.07910165191,
3.579,0.001347372873,5.804,-0.03288744493,5.797,-0.08252611756,
3.599,0.001348872322,5.837,-0.03288744493,5.813,-0.08388023823,
3.619,0.001347048414,5.87,-0.03288744493,5.855,-0.08603098243,
3.639,0.001347638169,5.899,-0.03288744493,5.896,-0.08728276938,
3.659,0.001348950055,5.932,-0.03288744493,5.93,-0.08757796139,
3.679,0.001350095445,5.975,-0.05335892098,5.944,-0.09027463198,
3.699,0.001351586374,6.007,-0.05335892098,5.993,-0.09447735548,
3.719,0.001352341589,6.043,-0.05335892098,6.033,-0.09775335342,
3.739,0.001354193274,6.073,-0.05335892098,6.053,-0.09907992929,
3.759,0.001356489965,6.106,-0.05339843522,6.101,-0.1009579152,
3.779,0.001359599991,6.136,-0.07081460178,6.122,-0.1018650085,
3.799,0.001361820203,6.163,-0.07081460178,6.162,-0.1052063927,
3.819,0.001363023793,6.197,-0.07081460178,6.199,-0.1118078455,
3.839,0.001363069205,6.232,-0.08240882008,6.22,-0.1138731837,
3.859,0.001364117607,6.265,-0.08240882008,6.252,-0.1175362766,
3.879,0.001364898897,6.298,-0.08240882008,6.296,-0.119584769,
3.899,0.001368230373,6.331,-0.09523415487,6.328,-0.1202796549,
3.919,0.001373918092,6.365,-0.09527947363,6.365,-0.1260526031,
3.939,0.001378585296,6.399,-0.09527947363,6.382,-0.1285573095,
3.959,0.001382180152,6.431,-0.1063776242,6.415,-0.1325547695,
3.979,0.00138489557,6.466,-0.1064116261,6.453,-0.1353186816,
3.999,0.001387398779,6.498,-0.1109989966,6.491,-0.1363384277,
4.019,0.001389989147,6.532,-0.1109989966,6.525,-0.1368369013,
4.039,0.00139241744,6.565,-0.1109989966,6.555,-0.1431144625,
4.059,0.001396425324,6.599,-0.1228687902,6.597,-0.1474048644,
4.079,0.001402165006,6.636,-0.1228687902,6.631,-0.1507153511,
4.099,0.001406358009,6.666,-0.1228687902,6.667,-0.1522410512,
4.119,0.001411471192,6.698,-0.1331674218,6.688,-0.1520904899,
4.139,0.00141680545,6.731,-0.1331674218,6.725,-0.1505816728,
4.159,0.00142987158,6.765,-0.1331674218,6.749,-0.1506785005,
4.179,0.001441537706,6.798,-0.1332004695,6.791,-0.1576440334,
4.199,0.00145870144,6.831,-0.1454666799,6.826,-0.162496686,
4.219,0.001541969597,6.866,-0.1454666799,6.866,-0.1659927517,
4.239,0.001689561838,6.898,-0.1454666799,6.883,-0.1668215096,
4.259,0.001831092827,6.931,-0.1562117651,6.921,-0.1664682627,
4.279,0.001978644097,6.966,-0.1562117651,6.958,-0.1775762141,
4.299,0.002150745946,6.998,-0.1562439482,6.997,-0.1842936128,
4.319,0.002286515665,7.032,-0.1657543788,7.01,-0.1865390837,
4.339,0.002333286357,7.065,-0.1657874735,7.051,-0.190800637,
4.359,0.002315106834,7.099,-0.1657874735,7.087,-0.1917150617,
4.379,0.002267769477,7.13,-0.1768885672,7.122,-0.1907888204,
4.399,0.002220956566,7.164,-0.1768885672,7.151,-0.1985754818,
4.419,0.002181238062,7.194,-0.176920524,7.173,-0.2011022866,
4.439,0.002104520519,7.232,-0.176920524,7.227,-0.2061404437,
4.459,0.001994994536,7.265,-0.176920524,7.262,-0.2071185261,
4.479,0.001884294572,7.298,-0.176920524,7.3,-0.2052340806,
4.499,0.001794447241,7.331,-0.1866531303,7.323,-0.2047701776,
4.519,0.001728709743,7.365,-0.1866531303,7.366,-0.2073639184,
4.539,0.001621588091,7.396,-0.1866909729,7.385,-0.2107546329,
4.559,0.001454515625,7.431,-0.1866909729,7.41,-0.2120089978,
4.579,0.001264404176,7.465,-0.1866909729,7.455,-0.2175325602,
4.599,0.001096584654,7.498,-0.1866909729,7.488,-0.2175246626,
4.619,0.0009641651099,7.532,-0.2137967238,7.532,-0.215431571,
4.639,0.0008047581336,7.565,-0.2137967238,7.551,-0.2181303054,
4.659,0.0006147679199,7.604,-0.2138412755,7.588,-0.2265419811,
4.679,0.0004273549225,7.632,-0.2138412755,7.626,-0.2298301756,
