"/uav_ground_truth/pose/pose/position/z_x","/uav_ground_truth/pose/pose/position/z_y","/ual/pose/pose/position/z_x","/ual/pose/pose/position/z_y","/del_uav/KF_pose/z_x","/del_uav/KF_pose/z_y"
39.25,3.270659233,65.203,2.991495848,65.238,2.955446979,
39.27,3.270919284,65.236,2.9904356,65.276,2.954042676,
39.29,3.271177023,65.26,2.99010849,65.32,2.954042676,
39.31,3.271448847,65.297,2.98982501,65.339,2.953677068,
39.33,3.271693239,65.337,2.989350319,65.374,2.951866756,
39.35,3.271984945,65.36,2.989161253,65.419,2.951091781,
39.37,3.272277402,65.396,2.988861322,65.434,2.951091781,
39.39,3.27258471,65.438,2.98912406,65.472,2.951342813,
39.41,3.27294574,65.46,2.989389181,65.51,2.947010784,
39.43,3.273287043,65.493,2.989913702,65.537,2.947010784,
39.45,3.273679397,65.538,2.990534306,65.571,2.948008762,
39.47,3.274082337,65.572,2.991156816,65.604,2.948904742,
39.49,3.274472562,65.603,2.991883755,65.637,2.949991366,
39.51,3.274885923,65.638,2.991975546,65.671,2.950132041,
39.53,3.27527537,65.658,2.992029905,65.705,2.950132041,
39.55,3.275684271,65.696,2.992236376,65.737,2.950482008,
39.57,3.276060632,65.73,2.992585421,65.771,2.951531415,
39.59,3.276398988,65.755,2.992836714,65.805,2.952168088,
39.61,3.276756517,65.796,2.993197203,65.838,2.952168088,
39.63,3.277089121,65.838,2.993582964,65.871,2.951255367,
39.65,3.277438435,65.872,2.994249582,65.903,2.952365115,
39.67,3.277791173,65.903,2.995194435,65.937,2.952365115,
39.69,3.278132438,65.937,2.996269703,65.97,2.95188817,
39.71,3.278521699,65.949,2.996727228,66.003,2.953344386,
39.73,3.278908798,65.992,2.997795105,66.036,2.953344386,
39.75,3.279324648,66.03,2.998815298,66.071,2.953865114,
39.77,3.279757022,66.069,2.999822378,66.108,2.954735151,
39.79,3.280163538,66.1,3.000432014,66.141,2.954735151,
39.81,3.28061212,66.119,3.00083518,66.173,2.963197574,
39.83,3.281021936,66.158,3.001573801,66.205,2.963197574,
39.85,3.281399889,66.197,3.002649784,66.237,2.964716013,
39.87,3.281756287,66.238,3.003742933,66.275,2.964716013,
39.89,3.282043984,66.262,3.004356146,66.307,2.966162299,
39.91,3.282337916,66.297,3.004991293,66.339,2.966162299,
39.93,3.282576607,66.337,3.005800962,66.37,2.962491795,
39.95,3.282780637,66.358,3.006472826,66.404,2.964495457,
39.97,3.282986815,66.397,3.007919312,66.438,2.964495457,
39.99,3.283154711,66.433,3.008777142,66.471,2.967810351,
40.01,3.28336024,66.472,3.009720802,66.504,2.967810351,
40.03,3.283556283,66.504,3.010978937,66.536,2.969277651,
40.05,3.283733305,66.517,3.011506081,66.571,2.974447002,
40.07,3.283944064,66.565,3.012346506,66.61,2.974447002,
40.09,3.284118445,66.573,3.01273632,66.639,2.975427894,
40.11,3.284326087,66.634,3.013359547,66.668,2.975427894,
40.13,3.284542853,66.668,3.012773275,66.703,2.971615131,
40.15,3.284721593,66.689,3.012338161,66.736,2.971615131,
40.17,3.28498484,66.729,3.011918545,66.771,2.970942095,
40.19,3.285248444,66.763,3.011605263,66.802,2.974841504,
40.21,3.2854749,66.792,3.011750221,66.837,2.974841504,
40.23,3.285732391,66.822,3.01225543,66.874,2.975537821,
40.25,3.285966711,66.861,3.012873888,66.903,2.976752505,
40.27,3.286178352,66.896,3.013807297,66.938,2.976159091,
40.29,3.286358379,66.926,3.014102936,66.971,2.976595313,
40.31,3.28654599,66.969,3.014230251,67.005,2.976595313,
40.33,3.286866812,67.004,3.014503002,67.039,2.976833295,
40.35,3.287206798,67.021,3.014683247,67.071,2.977785915,
40.37,3.287503266,67.064,3.015557528,67.104,2.977785915,
40.39,3.287743424,67.099,3.016457558,67.136,2.978029528,
40.41,3.287974974,67.138,3.017665863,67.171,2.978029528,
40.43,3.288350649,67.159,3.017925262,67.204,2.978873941,
40.45,3.288745849,67.198,3.018336773,67.239,2.978873941,
40.47,3.289099394,67.236,3.018196583,67.272,2.978809785,
40.49,3.289383491,67.255,3.018418312,67.309,2.979039639,
40.51,3.289622165,67.291,3.018434048,67.338,2.979786406,
40.53,3.289860526,67.333,3.018496037,67.371,2.979684364,
40.55,3.290089523,67.372,3.018409252,67.405,2.979684364,
40.57,3.290404082,67.389,3.018263817,67.437,2.979373159,
40.59,3.29078621,67.427,3.018001556,67.472,2.981577598,
40.61,3.291096826,67.47,3.017668724,67.512,2.981185748,
40.63,3.291314024,67.486,3.017461777,67.54,2.980090743,
40.65,3.291438683,67.531,3.016536474,67.571,2.980090743,
40.67,3.291557599,67.563,3.015566826,67.605,2.97891149,
40.69,3.291702917,67.586,3.015260935,67.637,2.97891149,
40.71,3.291873006,67.627,3.015097141,67.671,2.978836368,
40.73,3.292135286,67.663,3.01522541,67.704,2.979163694,
40.75,3.292409127,67.7,3.0154562,67.737,2.979163694,
40.77,3.292642934,67.735,3.016036034,67.773,2.980280358,
40.79,3.29281098,67.752,3.016629934,67.814,2.980280358,
40.81,3.292923286,67.797,3.016545773,67.84,2.983127797,
40.83,3.293084642,67.827,3.016537666,67.877,2.983127797,
40.85,3.2932542,67.871,3.017107964,67.907,2.98381247,
40.87,3.293394899,67.894,3.017050028,67.94,2.9833792,
40.89,3.293482138,67.931,3.016474247,67.971,2.9833792,
40.91,3.293514918,67.966,3.01620698,68.003,2.986032011,
40.93,3.293570009,68,3.015869856,68.042,2.986032011,
40.95,3.293596896,68.032,3.015618324,68.071,2.985675024,
40.97,3.293538181,68.06,3.015561104,68.105,2.979283834,
40.99,3.293387377,68.1,3.015117884,68.148,2.979283834,
41.01,3.293157912,68.124,3.015153646,68.18,2.979283834,
41.03,3.29294985,68.17,3.014749765,68.214,2.978907567,
41.05,3.292724256,68.188,3.014655828,68.243,2.978968885,
41.07,3.292450475,68.225,3.014972687,68.276,2.978968885,
41.09,3.292097917,68.258,3.015826941,68.306,2.98065233,
41.11,3.291668417,68.303,3.017038822,68.337,2.985642459,
41.13,3.291249952,68.326,3.017775536,68.371,2.987158131,
41.15,3.29082673,68.348,3.018163919,68.406,2.987158131,
41.17,3.290394165,68.389,3.017462969,68.44,2.986036412,
41.19,3.289934365,68.422,3.016568422,68.471,2.984585311,
41.21,3.28943723,68.463,3.015613794,68.504,2.984585311,
41.23,3.288987703,68.499,3.014904737,68.541,2.983603593,
41.25,3.288558949,68.533,3.014718294,68.571,2.983603593,
41.27,3.288115513,68.552,3.01487422,68.604,2.98378269,
41.29,3.287632144,68.592,3.015287638,68.641,2.984471096,
41.31,3.287096846,68.629,3.015680313,68.671,2.984471096,
41.33,3.286630611,68.664,3.01561141,68.707,2.978700992,
41.35,3.286214668,68.698,3.015328884,68.738,2.978700992,
41.37,3.28581923,68.736,3.015736341,68.771,2.978865463,
41.39,3.285382361,68.765,3.016236544,68.806,2.979844855,
41.41,3.284860596,68.797,3.016795874,68.847,2.979805132,
41.43,3.284234596,68.827,3.016985655,68.874,2.980062218,
41.45,3.283504764,68.871,3.016982079,68.908,2.980062218,
41.47,3.282779772,68.904,3.016530991,68.941,2.979685887,
41.49,3.282130086,68.936,3.015803814,68.979,2.977385934,
41.51,3.281506977,68.967,3.015545368,69.007,2.978046793,
41.53,3.280862461,68.998,3.016031027,69.041,2.978046793,
41.55,3.280160831,69.017,3.016667604,69.071,2.984213076,
41.57,3.279425859,69.062,3.017361164,69.104,2.984213076,
41.59,3.278807108,69.081,3.017420292,69.137,2.98496365,
41.61,3.278277684,69.122,3.017999172,69.171,2.98496365,
41.63,3.277781714,69.171,3.018259764,69.203,2.985061814,
41.65,3.277263755,69.202,3.018069983,69.237,2.989229093,
41.67,3.27671238,69.231,3.018687963,69.273,2.989229093,
41.69,3.2762372,69.267,3.019291401,69.311,2.990187369,
41.71,3.275824859,69.29,3.01948595,69.341,2.984156195,
41.73,3.27542999,69.335,3.020311832,69.373,2.984069091,
41.75,3.275015827,69.372,3.019037485,69.408,2.984069091,
41.77,3.274555802,69.391,3.018250227,69.441,2.982064294,
41.79,3.274149003,69.428,3.016350031,69.472,2.977672512,
41.81,3.273803988,69.465,3.013027906,69.51,2.979250218,
41.83,3.273466081,69.5,3.010895252,69.546,2.976130911,
41.85,3.273090941,69.519,3.009838581,69.573,2.976130911,
41.87,3.27265599,69.564,3.007371664,69.606,2.972923227,
41.89,3.272259927,69.599,3.006061792,69.637,2.970787725,
41.91,3.271936087,69.634,3.004375458,69.671,2.974986941,
41.93,3.271635303,69.667,3.003789186,69.706,2.974804515,
41.95,3.271318035,69.687,3.004049301,69.737,2.974804515,
41.97,3.270953986,69.731,3.005021334,69.774,2.965423974,
41.99,3.270561441,69.757,3.005505562,69.804,2.965423974,
42.01,3.270216626,69.799,3.006424904,69.84,2.96672312,
42.03,3.269899387,69.822,3.006804466,69.884,2.96672312,
42.05,3.26957264,69.871,3.007599592,69.906,2.967578139,
42.07,3.269200521,69.89,3.007681608,69.943,2.967578139,
42.09,3.268805535,69.92,3.007847548,70.006,2.977992556,
42.11,3.268448312,69.969,3.007503271,70.007,2.977992556,
42.13,3.268099688,69.996,3.00727725,70.038,2.97731287,
42.15,3.267731355,70.021,3.007266045,70.071,2.97731287,
42.17,3.267326417,70.057,3.007462502,70.104,2.977582872,
42.19,3.266928638,70.092,3.007567406,70.136,2.972525171,
42.21,3.266637194,70.129,3.008568287,70.17,2.972525171,
42.23,3.266414568,70.165,3.010178804,70.204,2.974639882,
42.25,3.26620494,70.201,3.011597633,70.238,2.980955426,
42.27,3.265978481,70.238,3.014256239,70.27,2.984475417,
42.29,3.265731191,70.27,3.015947819,70.303,2.987614989,
42.31,3.2655887,70.303,3.01859045,70.335,2.994426389,
42.33,3.26555661,70.332,3.021188974,70.372,2.994426389,
42.35,3.26557943,70.355,3.021665812,70.403,2.984897865,
42.37,3.26560612,70.403,3.023655415,70.441,2.984897865,
42.39,3.26561082,70.437,3.025616407,70.471,2.987600947,
42.41,3.265688318,70.467,3.02724576,70.51,2.990213584,
42.43,3.265837539,70.497,3.029092312,70.539,2.997486727,
42.45,3.266008428,70.529,3.029818296,70.576,3.000937134,
42.47,3.266160205,70.569,3.032604694,70.611,3.000937134,
42.49,3.266263146,70.592,3.033694744,70.638,3.00437419,
42.51,3.266428364,70.635,3.036103487,70.671,3.00437419,
42.53,3.266661886,70.657,3.036670685,70.704,2.999143208,
42.55,3.26689863,70.692,3.038722515,70.739,2.999143208,
42.57,3.26710653,70.736,3.039857388,70.775,3.000253371,
42.59,3.267275365,70.768,3.040833712,70.806,3.001961996,
42.61,3.267490167,70.801,3.041631699,70.839,2.99670605,
42.63,3.267741641,70.817,3.042076349,70.873,2.997167133,
42.65,3.267989849,70.864,3.042449474,70.91,2.998693685,
42.67,3.268196869,70.899,3.04364109,70.962,2.998693685,
42.69,3.26834997,70.922,3.043609858,70.971,2.999027749,
42.71,3.26857121,70.967,3.04411602,71.005,2.999027749,
42.73,3.2688591,71.005,3.044807196,71.037,2.999840343,
42.75,3.269157152,71.019,3.044816256,71.069,3.009308593,
42.77,3.269422141,71.053,3.045490503,71.106,3.010173815,
42.79,3.269623789,71.097,3.04561615,71.136,3.007321085,
42.81,3.269817325,71.133,3.042790413,71.171,3.007321085,
42.83,3.270094297,71.163,3.041075945,71.204,3.004794422,
42.85,3.270409725,71.202,3.03911829,71.237,3.007421373,
42.87,3.270710365,71.223,3.038712025,71.272,3.007421373,
42.89,3.270973113,71.261,3.038722754,71.304,3.007406126,
42.91,3.271231293,71.296,3.038648129,71.338,3.004229909,
42.93,3.271574614,71.335,3.03887558,71.372,3.004229909,
42.95,3.271953718,71.372,3.040032864,71.406,3.00549786,
42.97,3.2723044,71.404,3.041451931,71.438,3.00549786,
42.99,3.272591636,71.426,3.042119026,71.471,3.008445691,
43.01,3.272833201,71.457,3.040291786,71.504,3.006392868,
43.03,3.273110699,71.504,3.03690362,71.537,3.006392868,
43.05,3.273394503,71.521,3.034972429,71.569,2.999749479,
43.07,3.273641123,71.555,3.031798363,71.607,2.999749479,
43.09,3.273829773,71.603,3.030256033,71.641,2.996973137,
43.11,3.273969797,71.625,3.030002117,71.674,2.996996585,
43.13,3.274222692,71.668,3.030373335,71.706,2.996996585,
43.15,3.274581862,71.689,3.030487061,71.736,2.99300235,
43.17,3.274948766,71.729,3.032663584,71.772,2.99300235,
43.19,3.275250338,71.766,3.033884525,71.804,3.034518242,
43.21,3.275462527,71.799,3.035277128,71.843,3.034518242,
43.23,3.275702455,71.82,3.03548336,71.871,3.035936594,
43.25,3.276057428,71.867,3.0370152,71.913,3.035936594,
43.27,3.276416092,71.883,3.037760735,71.94,3.038611412,
43.29,3.276698472,71.927,3.039556265,71.975,3.042348146,
43.31,3.276873926,71.966,3.042348146,72.006,3.042348146,
43.33,3.276970266,72.003,3.045007229,72.038,3.023095405,
43.35,3.277115747,72.021,3.046548843,72.072,3.023095405,
43.37,3.277294253,72.072,3.051790714,72.103,3.028100786,
43.39,3.277448063,72.089,3.052725792,72.137,3.028100786,
43.41,3.277553113,72.137,3.055315256,72.171,3.022886196,
43.43,3.277623604,72.171,3.057726622,72.203,3.026468327,
43.45,3.277733862,72.186,3.058950663,72.236,3.026468327,
43.47,3.277857628,72.227,3.062036753,72.272,3.030202689,
43.49,3.277960769,72.27,3.063288689,72.305,3.062740564,
43.51,3.278022139,72.289,3.06338644,72.337,3.063462496,
43.53,3.27802329,72.331,3.063173294,72.374,3.063462496,
43.55,3.27808985,72.345,3.062506437,72.41,3.062228441,
43.57,3.2783048,72.398,3.0620718,72.439,3.062228441,
43.59,3.278585389,72.421,3.062079906,72.472,3.062904596,
43.61,3.278853181,72.455,3.063545227,72.503,3.065866709,
43.63,3.2790538,72.489,3.065866709,72.537,3.041933285,
43.65,3.279240566,72.532,3.06782794,72.569,3.045549061,
43.67,3.279704035,72.567,3.070683956,72.607,3.045549061,
43.69,3.280265474,72.605,3.072909355,72.637,3.038761144,
43.71,3.280804383,72.626,3.073651552,72.672,3.0431531,
43.73,3.281250215,72.663,3.077054501,72.705,3.0431531,
43.75,3.281588267,72.695,3.078635931,72.738,3.014855795,
43.77,3.282064227,72.733,3.079197884,72.774,3.01502396,
43.79,3.282737651,72.764,3.07915473,72.806,3.01502396,
43.81,3.283403179,72.802,3.078957081,72.854,3.046958359,
43.83,3.283979037,72.823,3.079222918,72.881,3.046958359,
43.85,3.284438419,72.867,3.078543425,72.905,3.046428569,
43.87,3.284869393,72.887,3.078473806,72.937,3.046428569,
43.89,3.28544309,72.931,3.078035831,72.972,3.037140909,
43.91,3.286039272,72.969,3.078510284,73.003,3.037140909,
43.93,3.286582919,72.989,3.07845211,73.035,3.036611022,
43.95,3.28705358,73.037,3.078314304,73.071,3.036611022,
43.97,3.287463272,73.058,3.078347921,73.106,3.036951781,
43.99,3.287912654,73.098,3.078513861,73.137,3.036951781,
44.01,3.288398956,73.122,3.078137875,73.172,3.03674367,
44.03,3.288889329,73.156,3.077812672,73.204,3.036356508,
44.05,3.28935441,73.198,3.077756643,73.238,3.043753142,
44.07,3.289775362,73.219,3.077989578,73.272,3.045380673,
44.09,3.290289181,73.265,3.078835726,73.31,3.045380673,
44.11,3.290917799,73.29,3.080428839,73.338,3.081307649,
44.13,3.291567123,73.329,3.080851793,73.371,3.081307649,
44.15,3.292166905,73.354,3.080877304,73.403,3.080735206,
44.17,3.292676998,73.394,3.080735207,73.437,3.080735206,
44.19,3.293142134,73.436,3.080155134,73.473,3.08041501,
44.21,3.293758417,73.452,3.08041501,73.511,3.08041501,
44.23,3.294467938,73.494,3.080210686,73.536,3.056227003,
44.25,3.295211577,73.537,3.079818964,73.57,3.056227003,
44.27,3.295895296,73.569,3.079726458,73.6,3.032207398,
44.29,3.296460985,73.586,3.079226017,73.638,3.030871171,
44.31,3.296911405,73.629,3.078030348,73.671,3.030871171,
44.33,3.297276411,73.658,3.076479912,73.708,3.02897832,
44.35,3.297698119,73.693,3.075752974,73.737,3.027492692,
44.37,3.298230798,73.718,3.075004101,73.771,3.025959497,
44.39,3.298796346,73.763,3.074664354,73.805,3.025946401,
44.41,3.299311376,73.8,3.074525118,73.837,3.025946401,
44.43,3.299738101,73.837,3.07410717,73.871,3.027479472,
44.45,3.300096161,73.868,3.073568106,73.904,3.027479472,
44.47,3.300568392,73.886,3.073632479,73.938,3.027178437,
44.49,3.301086925,73.931,3.073565006,73.97,3.027944601,
44.51,3.301547057,73.961,3.074182749,74.004,3.027944601,
44.53,3.301881552,73.997,3.073778152,74.038,3.029177396,
44.55,3.302073194,74.016,3.074017525,74.07,3.029177396,
44.57,3.302299533,74.054,3.074504375,74.105,3.029735821,
44.59,3.302586792,74.09,3.075051546,74.142,3.02779989,
44.61,3.30287328,74.13,3.075544357,74.171,3.02779989,
44.63,3.303115829,74.17,3.075790882,74.214,3.028031123,
44.65,3.303294735,74.186,3.075779915,74.239,3.028031123,
44.67,3.303465077,74.233,3.076554298,74.271,3.025389471,
44.69,3.303674364,74.266,3.077436924,74.304,3.025463555,
44.71,3.303883125,74.3,3.077203274,74.338,3.025463555,
44.73,3.3040611,74.32,3.077711344,74.387,3.025912029,
44.75,3.304202169,74.361,3.077660799,74.404,3.025912029,
44.77,3.304348237,74.401,3.078190088,74.438,3.026269773,
44.79,3.304654966,74.419,3.078083754,74.467,3.026269773,
44.81,3.30505884,74.462,3.078843832,74.505,3.026105493,
44.83,3.305443331,74.5,3.078211069,74.537,3.021679666,
44.85,3.305723453,74.536,3.077866077,74.572,3.021269431,
44.87,3.305863585,74.572,3.078321457,74.609,3.022346357,
44.89,3.306058026,74.586,3.078569651,74.638,3.022346357,
44.91,3.306331564,74.635,3.079647064,74.672,3.080042362,
44.93,3.306730087,74.671,3.080327749,74.705,3.080042362,
44.95,3.307203892,74.693,3.080746651,74.738,3.080878496,
44.97,3.307652403,74.737,3.08108139,74.772,3.080878496,
44.99,3.308006567,74.755,3.081086874,74.802,3.081065893,
45.01,3.308241505,74.787,3.08055234,74.839,3.044114282,
45.03,3.308380312,74.829,3.07804203,74.871,3.044114282,
45.05,3.308649887,74.862,3.075049877,74.905,3.039789536,
45.07,3.309055924,74.894,3.072759867,74.936,3.020438361,
45.09,3.309509071,74.93,3.071326733,74.971,3.020438361,
45.11,3.309921842,74.968,3.07019949,75.004,3.018473641,
45.13,3.310246918,75.005,3.069058418,75.037,3.018473641,
45.15,3.310614641,75.026,3.068724394,75.069,3.020908822,
45.17,3.311109972,75.058,3.068989038,75.104,3.020743295,
45.19,3.311573633,75.093,3.06915617,75.137,3.020743295,
45.21,3.311959226,75.111,3.068753958,75.171,3.020519004,
45.23,3.312265956,75.156,3.068669081,75.204,3.022629654,
45.25,3.312571991,75.197,3.068617582,75.239,3.022084847,
45.27,3.312944328,75.218,3.068114758,75.271,3.022084847,
45.29,3.313332099,75.258,3.067750216,75.304,3.0216251,
45.31,3.313689019,75.297,3.067662239,75.336,3.0216251,
45.33,3.313996017,75.32,3.067930937,75.371,3.011481733,
45.35,3.314289518,75.364,3.068063736,75.404,3.011481733,
45.37,3.314648121,75.405,3.068358898,75.445,3.011618041,
45.39,3.315047415,75.418,3.068723917,75.471,3.018068969,
45.41,3.315435323,75.447,3.068910122,75.509,3.018926102,
45.43,3.315776192,75.502,3.067180872,75.539,3.018926102,
45.45,3.316081295,75.52,3.065779448,75.571,3.014286636,
45.47,3.316450157,75.555,3.063088894,75.605,3.011417829,
45.49,3.316856597,75.59,3.061390638,75.637,3.015678344,
45.51,3.317249045,75.629,3.060175657,75.671,3.013929488,
45.53,3.317600083,75.662,3.058784246,75.705,3.011941981,
45.55,3.317904696,75.698,3.057530403,75.748,2.987371165,
45.57,3.318280553,75.719,3.057260036,75.776,2.986795976,
45.59,3.318700135,75.765,3.057145834,75.807,2.986795976,
45.61,3.319105028,75.8,3.056011438,75.839,2.985237437,
45.63,3.319447487,75.819,3.055400848,75.872,2.997790131,
45.65,3.319719701,75.859,3.055310249,75.904,2.99776212,
45.67,3.320015026,75.895,3.055197716,75.939,2.997978267,
45.69,3.320351176,75.933,3.055341482,75.973,2.994850189,
45.71,3.320677017,75.96,3.055198669,76.01,2.994491825,
45.73,3.320953875,75.991,3.054922819,76.042,2.994678119,
45.75,3.321170241,76.028,3.055417061,76.076,3.000736049,
45.77,3.32141392,76.058,3.056427479,76.109,3.002097804,
45.79,3.321738361,76.087,3.057478905,76.146,3.003842356,
45.81,3.322081672,76.13,3.058586121,76.175,3.003842356,
45.83,3.322380314,76.156,3.059252024,76.209,3.006406484,
45.85,3.322603576,76.2,3.060816288,76.239,2.9968367,
45.87,3.322827134,76.238,3.061839342,76.275,2.997684403,
45.89,3.323171857,76.271,3.062228441,76.313,2.997684403,
45.91,3.323539066,76.287,3.062195301,76.342,2.997979236,
45.93,3.323828897,76.335,3.062581062,76.375,2.997979236,
45.95,3.32400562,76.355,3.063052416,76.41,2.998318551,
45.97,3.324092017,76.399,3.062618017,76.45,3.013030041,
45.99,3.324218555,76.424,3.062615395,76.478,3.01273311,
46.01,3.324386262,76.47,3.062328577,76.511,3.01273311,
46.03,3.324539652,76.493,3.062292337,76.548,3.012563569,
46.05,3.324643318,76.516,3.062051535,76.575,3.012563569,
46.07,3.324686957,76.563,3.060349941,76.605,3.009177433,
46.09,3.324884814,76.585,3.058939695,76.639,3.009177433,
46.11,3.325238183,76.633,3.056511164,76.673,3.006310458,
46.13,3.325549656,76.656,3.055750847,76.704,3.006310458,
46.15,3.325712609,76.698,3.050951242,76.737,3.003364636,
46.17,3.32569087,76.731,3.045863867,76.77,2.99744172,
46.19,3.325560214,76.764,3.042106867,76.806,2.99744172,
46.21,3.325577793,76.797,3.038151503,76.837,2.99154062,
46.23,3.325635553,76.811,3.036109447,76.872,2.99154062,
46.25,3.325636738,76.868,3.033407211,76.906,2.988102476,
46.27,3.325517453,76.901,3.032040596,76.938,2.978380953,
46.29,3.325274094,76.913,3.031806231,76.972,2.97751611,
46.31,3.32500857,76.953,3.031668425,77.004,2.977199304,
46.33,3.324853428,76.987,3.031410217,77.037,2.945735935,
46.35,3.324750975,77.027,3.030840874,77.071,2.945130112,
46.37,3.324614235,77.06,3.031140566,77.109,2.945130112,
46.39,3.32440127,77.083,3.031364918,77.136,2.961694062,
46.41,3.324154447,77.127,3.031903505,77.171,2.961032158,
46.43,3.324075069,77.163,3.029061794,77.203,2.955804809,
46.45,3.32418207,77.191,3.025490522,77.237,2.970018686,
46.47,3.32432513,77.228,3.023422956,77.271,2.967480656,
46.49,3.324369638,77.265,3.022666931,77.303,2.967410077,
46.51,3.324255384,77.301,3.022829294,77.336,2.914582775,
46.53,3.32405225,77.335,3.023731709,77.371,2.916379649,
46.55,3.324082805,77.364,3.025249004,77.411,2.945428228,
46.57,3.324248669,77.4,3.027004957,77.437,2.945428228,
46.59,3.324419623,77.428,3.027438164,77.471,2.947521431,
46.61,3.324476411,77.463,3.029160738,77.506,2.947521431,
46.63,3.324374823,77.491,3.030385971,77.537,2.972944737,
46.65,3.324184044,77.528,3.031636477,77.571,2.975145362,
46.67,3.32410652,77.559,3.033238649,77.607,2.975145362,
46.69,3.324128219,77.601,3.033565044,77.642,2.967122704,
46.71,3.324137044,77.626,3.033744097,77.683,2.967122704,
46.73,3.324052483,77.671,3.034561396,77.71,2.968703954,
46.75,3.323855173,77.694,3.035282612,77.74,2.968703954,
46.77,3.323617156,77.716,3.035293102,77.772,2.969010986,
46.79,3.323578565,77.772,3.036001921,77.805,2.982390659,
46.81,3.323723779,77.787,3.036231995,77.836,2.983256796,
46.83,3.323890282,77.827,3.036908627,77.872,2.984982987,
46.85,3.323941332,77.863,3.038239479,77.903,2.984982987,
46.87,3.323803808,77.898,3.039412975,77.937,2.924635746,
46.89,3.323543619,77.917,3.039188147,77.971,2.924635746,
46.91,3.323392093,77.957,3.038941622,78.004,2.924694751,
46.93,3.323414548,77.992,3.03945303,78.037,2.924694751,
46.95,3.323519845,78.038,3.040405989,78.072,2.925803948,
46.97,3.323597803,78.068,3.041293383,78.107,2.989359476,
46.99,3.323587361,78.09,3.041695356,78.14,2.989359476,
47.01,3.323525966,78.131,3.042696476,78.174,2.990220967,
47.03,3.323612582,78.169,3.042950153,78.208,2.990220967,
47.05,3.323823709,78.204,3.040788889,78.237,2.988033314,
47.07,3.324030528,78.226,3.039614439,78.271,2.98570598,
47.09,3.324135192,78.26,3.038224697,78.304,2.992850016,
47.11,3.324090864,78.297,3.037708044,78.337,2.992284904,
47.13,3.323985449,78.337,3.03785038,78.37,2.992284904,
47.15,3.324220732,78.352,3.038240671,78.405,2.933495538,
47.17,3.324607173,78.388,3.038541555,78.437,2.93392711,
47.19,3.324979134,78.427,3.038611174,78.472,2.93392711,
47.21,3.325203243,78.467,3.038398027,78.504,2.968364041,
47.23,3.325229822,78.483,3.038319588,78.536,2.968364041,
47.25,3.325224683,78.528,3.038604498,78.572,2.968647928,
47.27,3.325420598,78.556,3.039054871,78.61,2.969366599,
47.29,3.325619796,78.588,3.039520979,78.641,2.988800969,
47.31,3.325694353,78.632,3.039301395,78.671,2.988786921,
47.33,3.325570751,78.658,3.039028645,78.71,2.929986181,
47.35,3.325255381,78.7,3.037815094,78.738,2.929986181,
47.37,3.324875256,78.723,3.037146568,78.773,2.928042289,
47.39,3.324603994,78.761,3.035793543,78.804,2.982220901,
47.41,3.324415732,78.795,3.03481102,78.839,2.980675754,
47.43,3.324221232,78.836,3.033381224,78.874,2.977822132,
47.45,3.323942448,78.867,3.031309128,78.907,2.977822132,
47.47,3.323554534,78.889,3.030471802,78.94,2.975242133,
47.49,3.323374927,78.927,3.028678894,78.973,2.975242133,
47.51,3.323572522,78.967,3.027253628,79.005,2.962905649,
47.53,3.323826682,79,3.0259552,79.037,2.962905649,
47.55,3.323966672,79.037,3.02517581,79.071,2.961433006,
47.57,3.323909951,79.057,3.025002718,79.104,2.963961727,
47.59,3.323649954,79.104,3.024609566,79.137,2.963961727,
47.61,3.323532343,79.117,3.024381161,79.175,2.963347878,
47.63,3.323597166,79.164,3.023842812,79.208,2.963347878,
47.65,3.323704257,79.205,3.023277044,79.246,2.962626047,
47.67,3.323755421,79.237,3.023154974,79.28,2.969523819,
47.69,3.323669869,79.269,3.022747517,79.315,2.969523819,
47.71,3.323417954,79.29,3.022486925,79.359,2.96854587,
47.73,3.323004826,79.326,3.02175045,79.376,2.942637013,
47.75,3.322510098,79.367,3.020782232,79.406,2.941002052,
47.77,3.322165403,79.401,3.019369602,79.438,2.938712551,
47.79,3.322170104,79.433,3.017710686,79.47,2.967579904,
47.81,3.322365738,79.453,3.017087936,79.505,2.967579904,
47.83,3.322529124,79.483,3.016362906,79.537,2.96575818,
47.85,3.322510104,79.524,3.015208721,79.571,2.964015814,
47.87,3.322240883,79.566,3.01413393,79.615,2.964015814,
47.89,3.32173722,79.581,3.013617277,79.64,2.953919289,
47.91,3.321112796,79.633,3.012669802,79.671,2.953919289,
47.93,3.320563509,79.652,3.012167454,79.704,2.952674703,
47.95,3.320371069,79.69,3.011398077,79.737,2.952674703,
47.97,3.32043217,79.734,3.010782719,79.774,2.952571824,
47.99,3.320521155,79.772,3.010396957,79.807,2.952571824,
48.01,3.320463523,79.787,3.010262728,79.844,2.952134744,
48.03,3.320183888,79.83,3.010158777,79.875,2.952134744,
48.05,3.319694692,79.856,3.010092974,79.913,2.945824354,
48.07,3.319112899,79.902,3.009730577,79.943,2.945824354,
48.09,3.318663041,79.922,3.009231567,79.973,2.944354105,
48.11,3.318498792,79.961,3.007667303,80.007,2.942305536,
48.13,3.318496181,79.999,3.006433725,80.043,2.942305536,
48.15,3.318489562,80.017,3.005964756,80.072,2.952769576,
48.17,3.318364256,80.056,3.00552249,80.106,2.952769576,
48.19,3.318060109,80.091,3.005185366,80.137,2.952379127,
