"/del_uav/KF_sigma/pos_cov/x_x","/del_uav/KF_sigma/pos_cov/x_y"
66.4,2.259303808e-05,
66.438,2.259303808e-05,
66.47,2.259303808e-05,
66.502,2.259303808e-05,
66.533,2.059445482e-05,
66.566,2.059445482e-05,
66.601,2.059445482e-05,
66.632,2.150037973e-05,
66.667,2.150037973e-05,
66.699,2.150037973e-05,
66.734,2.337855318e-05,
66.774,2.337855318e-05,
66.802,2.337855318e-05,
66.831,2.337855318e-05,
66.865,2.217311361e-05,
66.899,2.217311361e-05,
66.935,2.217311361e-05,
66.966,2.400994804e-05,
67.001,2.400994804e-05,
67.039,2.400994804e-05,
67.067,2.400994804e-05,
67.102,2.387166233e-05,
67.134,2.387166233e-05,
67.167,2.387166233e-05,
67.203,2.387166233e-05,
67.234,2.387166233e-05,
67.268,2.387166233e-05,
67.299,2.319518868e-05,
67.334,2.319518868e-05,
67.368,2.319518868e-05,
67.402,2.319518868e-05,
67.435,2.319518868e-05,
67.472,2.319518868e-05,
67.501,2.340636428e-05,
67.534,2.340636428e-05,
67.568,2.340636428e-05,
67.6,2.340636428e-05,
67.635,2.494115687e-05,
67.675,2.494115687e-05,
67.703,2.494115687e-05,
67.734,2.494115687e-05,
67.768,2.494115687e-05,
67.8,2.494115687e-05,
67.833,2.599026712e-05,
67.867,2.599026712e-05,
67.9,2.599026712e-05,
67.936,2.599026712e-05,
67.977,2.599026712e-05,
68.003,2.843503264e-05,
68.035,2.843503264e-05,
68.07,2.843503264e-05,
68.102,2.843503264e-05,
68.134,2.843503264e-05,
68.166,3.076808376e-05,
68.205,3.076808376e-05,
68.234,3.076808376e-05,
68.268,2.739678084e-05,
68.311,2.739678084e-05,
68.343,2.739678084e-05,
68.377,2.739678084e-05,
68.406,2.739678084e-05,
68.439,2.739678084e-05,
68.469,2.739678084e-05,
68.5,3.050723957e-05,
68.534,3.050723957e-05,
68.569,3.050723957e-05,
68.603,3.050723957e-05,
68.634,3.050723957e-05,
68.669,3.050723957e-05,
68.705,3.088397105e-05,
68.734,3.088397105e-05,
68.767,3.088397105e-05,
68.804,3.088397105e-05,
68.834,3.088397105e-05,
68.87,2.753077644e-05,
68.901,2.753077644e-05,
68.934,2.753077644e-05,
68.969,2.753077644e-05,
69.01,2.801665121e-05,
69.037,2.801665121e-05,
69.071,2.801665121e-05,
69.105,2.801665121e-05,
69.142,2.747861602e-05,
69.171,2.747861602e-05,
69.204,2.747861602e-05,
69.234,3.075934256e-05,
69.267,3.075934256e-05,
69.3,3.075934256e-05,
69.334,3.075934256e-05,
69.366,3.075934256e-05,
69.4,3.352489223e-05,
69.436,3.352489223e-05,
69.474,3.352489223e-05,
69.507,2.967516818e-05,
69.536,2.967516818e-05,
69.571,2.967516818e-05,
69.604,2.967516818e-05,
69.636,2.967516818e-05,
69.673,3.081977433e-05,
69.709,3.081977433e-05,
69.736,3.081977433e-05,
69.769,3.081977433e-05,
69.8,3.081977433e-05,
69.834,3.400169174e-05,
69.869,3.400169174e-05,
69.901,3.400169174e-05,
69.937,2.787537606e-05,
69.967,2.787537606e-05,
70.003,2.787537606e-05,
70.048,2.787537606e-05,
70.069,2.787537606e-05,
70.106,2.787537606e-05,
70.169,3.44728297e-05,
70.172,3.44728297e-05,
70.201,3.44728297e-05,
70.234,3.44728297e-05,
70.267,3.44728297e-05,
70.299,3.059017415e-05,
70.333,3.059017415e-05,
70.366,3.059017415e-05,
70.401,3.517499273e-05,
70.433,3.517499273e-05,
70.466,3.517499273e-05,
70.498,3.873624182e-05,
70.535,3.873624182e-05,
70.566,3.049127225e-05,
70.603,3.049127225e-05,
70.634,3.049127225e-05,
70.673,3.049127225e-05,
70.702,3.576288195e-05,
70.739,3.576288195e-05,
70.774,3.576288195e-05,
70.802,3.576288195e-05,
70.834,3.576288195e-05,
70.867,3.10008282e-05,
70.902,3.10008282e-05,
70.938,3.10008282e-05,
70.969,3.10008282e-05,
71.002,2.868577556e-05,
71.035,2.868577556e-05,
71.073,2.868577556e-05,
71.126,2.868577556e-05,
71.134,2.868577556e-05,
71.168,2.868577556e-05,
71.2,2.868577556e-05,
71.233,3.414380334e-05,
71.269,3.414380334e-05,
71.299,3.414380334e-05,
71.334,3.414380334e-05,
71.367,3.414380334e-05,
71.4,3.788001438e-05,
71.434,3.788001438e-05,
71.467,3.788001438e-05,
71.501,3.569066273e-05,
71.535,3.569066273e-05,
71.569,3.569066273e-05,
71.601,3.569066273e-05,
71.634,3.744574539e-05,
71.667,3.744574539e-05,
71.7,3.744574539e-05,
71.732,3.736831199e-05,
71.771,3.736831199e-05,
71.804,3.736831199e-05,
71.837,3.736831199e-05,
71.869,3.736831199e-05,
71.899,3.472432798e-05,
71.935,3.472432798e-05,
71.967,9.999999817e-05,
72.003,9.999999928e-05,
72.034,9.999999928e-05,
72.076,9.999999928e-05,
72.103,9.999999928e-05,
72.137,9.999999928e-05,
72.168,9.999999928e-05,
72.201,4.783882856e-05,
72.235,4.783882856e-05,
72.265,4.783882856e-05,
72.3,4.783882856e-05,
72.334,4.020475078e-05,
72.366,4.020475078e-05,
72.4,4.020475078e-05,
72.435,4.020475078e-05,
72.468,9.999999928e-05,
72.5,9.999999928e-05,
72.537,9.999999928e-05,
72.573,9.999999928e-05,
72.602,9.999999928e-05,
72.634,9.999999928e-05,
72.666,9.999999928e-05,
72.7,4.799402833e-05,
72.732,4.799402833e-05,
72.771,4.799402833e-05,
72.8,4.030785074e-05,
72.835,4.030785074e-05,
72.868,4.030785074e-05,
72.901,2.639836692e-05,
72.937,2.639836692e-05,
72.969,2.639836692e-05,
73.017,4.263383687e-05,
73.044,4.263383687e-05,
73.068,4.263383687e-05,
73.1,4.263383687e-05,
73.134,3.660337592e-05,
73.165,3.660337592e-05,
73.198,3.660337592e-05,
73.234,3.660337592e-05,
73.269,3.660337592e-05,
73.3,3.660337592e-05,
73.335,3.660337592e-05,
73.369,3.660337592e-05,
73.402,4.190441626e-05,
73.436,4.190441626e-05,
73.473,4.190441626e-05,
73.501,9.999999928e-05,
73.534,9.999999928e-05,
73.566,9.999999928e-05,
73.601,9.999999928e-05,
73.636,9.999999928e-05,
73.674,9.999999928e-05,
73.699,5.100731477e-05,
73.733,5.100731477e-05,
73.761,3.448824599e-05,
73.8,3.448824599e-05,
73.834,3.448824599e-05,
73.871,3.448824599e-05,
73.9,3.391331198e-05,
73.934,3.391331198e-05,
73.968,3.391331198e-05,
74,3.391331198e-05,
74.034,3.507837011e-05,
74.067,3.507837011e-05,
74.101,3.507837011e-05,
74.133,3.507837011e-05,
74.167,3.507837011e-05,
74.201,3.59143563e-05,
74.234,3.59143563e-05,
74.268,3.59143563e-05,
74.305,3.484417749e-05,
74.334,3.484417749e-05,
74.376,3.484417749e-05,
74.402,3.484417749e-05,
74.434,3.313143573e-05,
74.467,3.313143573e-05,
74.501,3.313143573e-05,
74.55,3.313143573e-05,
74.567,3.313143573e-05,
74.601,3.304616439e-05,
74.63,3.304616439e-05,
74.668,3.304616439e-05,
74.7,3.153988078e-05,
74.735,3.153988078e-05,
74.772,3.153988078e-05,
74.801,3.153988078e-05,
74.835,9.999999817e-05,
74.868,9.999999928e-05,
74.901,9.999999928e-05,
74.935,9.999999928e-05,
74.965,9.999999928e-05,
75.002,4.380472376e-05,
75.034,4.380472376e-05,
75.068,4.380472376e-05,
75.099,3.408420784e-05,
75.134,3.408420784e-05,
75.167,3.408420784e-05,
75.2,3.408420784e-05,
75.232,3.528651468e-05,
75.267,3.528651468e-05,
75.3,3.528651468e-05,
75.334,3.528651468e-05,
75.367,3.640683962e-05,
75.402,3.640683962e-05,
75.434,3.640683962e-05,
75.467,3.640683962e-05,
75.499,3.640683962e-05,
75.534,3.1762212e-05,
75.567,3.1762212e-05,
75.608,3.1762212e-05,
75.635,3.460881875e-05,
75.672,3.460881875e-05,
75.702,3.460881875e-05,
75.734,3.460881875e-05,
75.768,3.460881875e-05,
75.8,3.702457876e-05,
75.834,3.702457876e-05,
75.868,3.702457876e-05,
75.911,2.75375665e-05,
75.938,2.75375665e-05,
75.97,2.75375665e-05,
76.002,2.75375665e-05,
76.035,3.182968628e-05,
76.067,3.182968628e-05,
76.104,3.182968628e-05,
76.136,3.071178301e-05,
76.174,3.071178301e-05,
76.205,3.071178301e-05,
76.239,3.311041247e-05,
76.272,3.311041247e-05,
76.309,3.311041247e-05,
76.338,3.311041247e-05,
76.373,3.311041247e-05,
76.403,2.962223016e-05,
76.438,2.962223016e-05,
76.476,2.962223016e-05,
76.505,2.962223016e-05,
76.538,2.962223016e-05,
76.573,2.962223016e-05,
76.614,3.554706058e-05,
76.642,3.554706058e-05,
76.674,3.554706058e-05,
76.711,3.554706058e-05,
76.737,3.554706058e-05,
76.768,3.554706058e-05,
76.802,3.554706058e-05,
76.836,3.554706058e-05,
76.867,3.554706058e-05,
76.9,3.799055917e-05,
76.934,3.799055917e-05,
76.969,3.799055917e-05,
77,3.799055917e-05,
77.035,3.799055917e-05,
77.069,3.799055917e-05,
77.101,3.363190572e-05,
77.135,3.363190572e-05,
77.167,3.363190572e-05,
77.2,2.410766323e-05,
77.234,2.410766323e-05,
77.272,2.410766323e-05,
77.3,2.817551657e-05,
77.334,2.817551657e-05,
77.366,2.817551657e-05,
77.4,3.314411105e-05,
77.434,3.314411105e-05,
77.466,3.314411105e-05,
77.499,1.995239484e-05,
77.534,1.995239484e-05,
77.576,2.506529827e-05,
77.6,2.506529827e-05,
77.634,2.506529827e-05,
77.669,2.506529827e-05,
77.7,3.213721117e-05,
77.734,3.213721117e-05,
77.77,3.213721117e-05,
77.806,2.920692536e-05,
77.846,2.920692536e-05,
77.874,2.920692536e-05,
77.903,2.920692536e-05,
77.935,2.920692536e-05,
77.968,3.411488661e-05,
77.999,3.411488661e-05,
78.035,3.411488661e-05,
78.066,3.411488661e-05,
78.099,1.905026854e-05,
78.134,1.905026854e-05,
78.167,1.905026854e-05,
78.2,1.905026854e-05,
78.236,1.905026854e-05,
78.271,3.448481052e-05,
78.303,3.448481052e-05,
78.337,3.448481052e-05,
78.371,3.448481052e-05,
78.4,3.448481052e-05,
78.434,3.448481052e-05,
78.467,3.795509898e-05,
78.5,3.795509898e-05,
78.534,3.795509898e-05,
78.568,2.058063956e-05,
78.601,2.058063956e-05,
78.635,2.058063956e-05,
78.667,2.821824216e-05,
78.698,2.821824216e-05,
78.735,2.821824216e-05,
78.773,2.821824216e-05,
78.805,3.53256764e-05,
78.834,3.53256764e-05,
78.873,2.001994432e-05,
78.901,2.001994432e-05,
78.936,2.001994432e-05,
78.967,3.393206442e-05,
79.002,3.393206442e-05,
79.037,3.393206442e-05,
79.07,3.393206442e-05,
79.103,3.393206442e-05,
79.136,3.393206442e-05,
79.168,2.997623469e-05,
79.2,2.997623469e-05,
79.234,2.997623469e-05,
79.267,3.098988392e-05,
79.3,3.098988392e-05,
79.339,3.098988392e-05,
79.371,3.098988392e-05,
79.409,3.098988392e-05,
79.443,3.384273639e-05,
79.478,3.384273639e-05,
79.522,3.384273639e-05,
79.539,2.539331917e-05,
79.569,2.539331917e-05,
79.601,2.539331917e-05,
79.633,3.512321071e-05,
79.668,3.512321071e-05,
79.7,3.512321071e-05,
79.734,3.512321071e-05,
79.778,3.512321071e-05,
79.804,3.14413691e-05,
79.834,3.14413691e-05,
79.867,3.14413691e-05,
79.9,3.14413691e-05,
79.937,3.155995861e-05,
79.97,3.155995861e-05,
80.007,3.155995861e-05,
80.038,3.155995861e-05,
80.076,2.936538289e-05,
80.107,2.936538289e-05,
80.136,2.936538289e-05,
80.17,2.936538289e-05,
80.206,2.936538289e-05,
80.236,3.361728806e-05,
80.269,3.361728806e-05,
80.3,3.361728806e-05,
80.33,3.361728806e-05,
80.37,3.361728806e-05,
80.4,3.361728806e-05,
80.433,3.453229738e-05,
80.467,3.453229738e-05,
80.5,3.453229738e-05,
80.534,3.453229738e-05,
80.567,3.453229738e-05,
80.599,3.401763796e-05,
80.634,3.401763796e-05,
80.667,3.401763796e-05,
80.7,3.401763796e-05,
80.737,3.125904625e-05,
80.768,3.125904625e-05,
80.801,3.125904625e-05,
80.833,3.615465586e-05,
80.868,3.615465586e-05,
80.901,3.615465586e-05,
80.935,3.615465586e-05,
80.969,2.899334171e-05,
81.007,2.899334171e-05,
81.046,2.899334171e-05,
81.076,2.899334171e-05,
81.105,3.139177922e-05,
81.134,3.139177922e-05,
81.168,3.139177922e-05,
81.201,9.999999928e-05,
81.237,9.999999928e-05,
81.269,9.999999928e-05,
81.304,9.999999928e-05,
81.335,9.999999928e-05,
81.367,9.999999928e-05,
81.4,4.751600374e-05,
81.434,4.751600374e-05,
81.468,4.751600374e-05,
81.499,2.513689469e-05,
81.534,2.513689469e-05,
81.569,2.513689469e-05,
81.601,2.513689469e-05,
81.634,2.513689469e-05,
81.668,3.813219535e-05,
81.7,3.813219535e-05,
81.734,3.813219535e-05,
81.768,3.813219535e-05,
81.8,2.474735345e-05,
81.834,2.474735345e-05,
81.87,2.474735345e-05,
81.9,2.989238528e-05,
81.936,2.989238528e-05,
81.974,2.989238528e-05,
82.002,3.687371057e-05,
82.035,3.687371057e-05,
82.071,3.687371057e-05,
82.101,3.687371057e-05,
82.144,3.687371057e-05,
82.177,3.687371057e-05,
82.207,4.023446595e-05,
82.24,4.023446595e-05,
82.274,4.023446595e-05,
82.31,4.023446595e-05,
82.34,4.023446595e-05,
82.37,2.66513241e-05,
82.4,2.66513241e-05,
82.441,2.66513241e-05,
82.467,2.66513241e-05,
82.499,2.66513241e-05,
82.535,2.66513241e-05,
82.567,2.66513241e-05,
82.602,2.66513241e-05,
82.635,2.66513241e-05,
82.668,3.635770622e-05,
82.703,3.635770622e-05,
82.736,3.635770622e-05,
82.769,3.635770622e-05,
82.801,3.635770622e-05,
82.833,3.534416443e-05,
82.869,3.534416443e-05,
82.9,3.534416443e-05,
82.943,3.450399311e-05,
82.966,3.450399311e-05,
82.999,3.450399311e-05,
83.036,3.282335228e-05,
83.069,3.282335228e-05,
83.101,3.282335228e-05,
83.138,3.16619472e-05,
83.167,3.16619472e-05,
83.202,3.16619472e-05,
83.235,3.16619472e-05,
83.267,3.16619472e-05,
83.303,3.16619472e-05,
83.335,3.3935949e-05,
83.366,3.3935949e-05,
83.4,3.3935949e-05,
83.434,3.3935949e-05,
83.467,3.3935949e-05,
83.5,3.3935949e-05,
83.534,9.999999928e-05,
83.568,9.999999928e-05,
83.599,9.999999928e-05,
83.634,9.999999928e-05,
83.671,4.627511491e-05,
83.706,4.627511491e-05,
83.734,4.627511491e-05,
83.768,4.627511491e-05,
83.803,3.071694725e-05,
83.839,3.071694725e-05,
83.866,3.071694725e-05,
83.9,3.071694725e-05,
83.933,3.071694725e-05,
83.967,3.51374462e-05,
84,3.51374462e-05,
84.036,3.51374462e-05,
84.067,3.51374462e-05,
84.102,3.279735767e-05,
84.132,3.279735767e-05,
84.167,3.279735767e-05,
84.199,3.573736298e-05,
84.234,3.573736298e-05,
84.268,3.573736298e-05,
84.302,3.181452322e-05,
84.335,3.181452322e-05,
84.37,3.181452322e-05,
84.409,3.181452322e-05,
84.435,3.288083123e-05,
84.487,3.288083123e-05,
84.501,3.288083123e-05,
84.533,3.288083123e-05,
84.567,3.011399292e-05,
84.6,3.011399292e-05,
84.633,3.011399292e-05,
84.665,3.011399292e-05,
84.703,3.117310696e-05,
84.738,3.117310696e-05,
84.767,3.117310696e-05,
84.803,3.144164814e-05,
84.836,3.144164814e-05,
84.868,3.144164814e-05,
84.899,3.144164814e-05,
84.934,3.781114758e-05,
84.967,3.781114758e-05,
85.001,3.781114758e-05,
85.036,2.935879061e-05,
85.07,2.935879061e-05,
85.117,2.935879061e-05,
85.135,2.935879061e-05,
85.168,3.365365907e-05,
85.206,3.365365907e-05,
85.234,3.365365907e-05,
85.267,3.365365907e-05,
85.3,3.362990161e-05,
85.334,3.362990161e-05,
85.367,3.362990161e-05,
85.4,3.287349867e-05,
85.434,3.287349867e-05,
85.467,3.287349867e-05,
85.5,3.287349867e-05,
85.535,3.225196776e-05,
85.568,3.225196776e-05,
85.604,3.225196776e-05,
85.637,3.225196776e-05,
85.667,3.339813778e-05,
85.699,3.339813778e-05,
85.734,3.339813778e-05,
85.767,3.339813778e-05,
85.8,3.480594212e-05,
85.834,3.480594212e-05,
85.867,3.480594212e-05,
85.9,3.480594212e-05,
85.936,3.297236927e-05,
85.97,3.297236927e-05,
86,3.297236927e-05,
86.036,2.831611391e-05,
86.069,2.831611391e-05,
86.1,2.831611391e-05,
86.134,2.831611391e-05,
86.167,3.463856084e-05,
86.2,3.463856084e-05,
86.234,3.463856084e-05,
86.267,3.463856084e-05,
86.3,3.354796784e-05,
86.334,3.354796784e-05,
86.367,3.354796784e-05,
86.402,3.354796784e-05,
86.433,2.738895117e-05,
86.467,2.738895117e-05,
86.5,2.738895117e-05,
86.541,2.738895117e-05,
86.568,3.377567988e-05,
86.604,3.377567988e-05,
86.637,3.377567988e-05,
86.668,3.377567988e-05,
86.698,3.241891376e-05,
86.734,3.241891376e-05,
86.767,3.046341388e-05,
86.8,3.046341388e-05,
86.834,3.046341388e-05,
86.867,3.046341388e-05,
86.9,2.581036258e-05,
86.934,2.581036258e-05,
86.969,2.581036258e-05,
87.004,2.581036258e-05,
87.038,2.581036258e-05,
87.072,2.581036258e-05,
87.106,2.941534355e-05,
87.137,2.941534355e-05,
87.167,2.941534355e-05,
87.199,2.941534355e-05,
87.239,3.34857331e-05,
87.271,3.34857331e-05,
87.303,3.34857331e-05,
87.334,3.34857331e-05,
87.369,2.939368262e-05,
87.399,2.939368262e-05,
87.433,2.939368262e-05,
87.467,2.557266125e-05,
87.501,2.557266125e-05,
87.534,2.557266125e-05,
87.567,2.557266125e-05,
87.6,2.553503175e-05,
87.633,2.553503175e-05,
87.667,2.553503175e-05,
87.7,2.553503175e-05,
87.737,2.511856469e-05,
87.767,2.511856469e-05,
87.803,2.511856469e-05,
87.835,2.511856469e-05,
87.867,2.511856469e-05,
87.901,2.153310166e-05,
87.934,2.153310166e-05,
87.967,2.153310166e-05,
88,2.711274222e-05,
88.034,2.711274222e-05,
88.067,2.711274222e-05,
88.1,2.711274222e-05,
88.135,2.170009978e-05,
88.167,2.170009978e-05,
88.201,2.170009978e-05,
88.234,2.170009978e-05,
88.268,2.389705373e-05,
88.3,2.389705373e-05,
88.336,2.389705373e-05,
88.368,2.389705373e-05,
88.4,2.48251394e-05,
88.434,2.48251394e-05,
88.47,2.48251394e-05,
88.503,2.48251394e-05,
88.535,2.815922168e-05,
88.568,2.815922168e-05,
88.602,2.815922168e-05,
88.633,2.815922168e-05,
88.667,2.815922168e-05,
88.701,2.815922168e-05,
88.734,2.726386333e-05,
88.765,2.726386333e-05,
88.8,2.726386333e-05,
88.834,2.322621457e-05,
88.867,2.322621457e-05,
88.9,2.322621457e-05,
88.935,2.421794573e-05,
88.968,2.421794573e-05,
89,2.421794573e-05,
89.034,2.421794573e-05,
89.067,2.611778932e-05,
89.101,2.611778932e-05,
89.134,2.611778932e-05,
89.165,2.478750567e-05,
89.2,2.478750567e-05,
89.234,2.478750567e-05,
89.267,2.478750567e-05,
89.3,2.478750567e-05,
89.334,2.967042336e-05,
89.37,2.967042336e-05,
89.4,2.967042336e-05,
89.439,2.967042336e-05,
89.471,2.740006384e-05,
89.5,2.740006384e-05,
89.537,2.740006384e-05,
89.567,2.740006384e-05,
89.599,2.740006384e-05,
89.634,2.952556528e-05,
89.667,2.952556528e-05,
89.7,2.952556528e-05,
89.734,2.952556528e-05,
89.767,2.952556528e-05,
89.8,2.615117196e-05,
89.834,2.615117196e-05,
89.867,2.615117196e-05,
89.9,2.615117196e-05,
89.934,2.752154675e-05,
89.967,2.752154675e-05,
90,2.752154675e-05,
90.033,2.36740529e-05,
90.067,2.36740529e-05,
90.1,2.36740529e-05,
90.143,2.36740529e-05,
90.167,2.085537752e-05,
90.202,2.085537752e-05,
90.237,2.085537752e-05,
90.27,2.085537752e-05,
90.3,2.085537752e-05,
90.334,2.085537752e-05,
90.368,3.465293766e-05,
90.4,3.465293766e-05,
90.435,3.465293766e-05,
90.467,3.465293766e-05,
90.502,3.465293766e-05,
90.535,3.318464895e-05,
90.57,3.318464895e-05,
90.606,3.318464895e-05,
90.635,3.318464895e-05,
90.669,3.318464895e-05,
90.702,3.318464895e-05,
90.735,2.473181434e-05,
90.768,2.473181434e-05,
90.801,2.473181434e-05,
90.838,2.473181434e-05,
90.869,2.473181434e-05,
90.896,2.473181434e-05,
90.934,2.633841119e-05,
90.967,2.633841119e-05,
90.999,2.633841119e-05,
91.034,2.633841119e-05,
91.067,3.07529208e-05,
91.1,3.07529208e-05,
91.135,3.07529208e-05,
91.168,3.07529208e-05,
91.201,3.07529208e-05,
91.236,2.622253406e-05,
91.267,2.622253406e-05,
91.301,2.622253406e-05,
91.334,2.622253406e-05,
91.367,3.15407011e-05,
91.4,3.15407011e-05,
91.434,3.15407011e-05,
91.467,3.15407011e-05,
91.501,2.592319417e-05,
91.537,2.592319417e-05,
91.568,2.592319417e-05,
91.603,3.231841883e-05,
91.637,3.231841883e-05,
91.668,3.231841883e-05,
91.705,3.231841883e-05,
91.742,2.681188985e-05,
91.769,2.681188985e-05,
91.8,2.681188985e-05,
91.834,2.681188985e-05,
91.867,3.300311058e-05,
91.901,3.300311058e-05,
91.935,3.300311058e-05,
91.966,3.300311058e-05,
92,3.300311058e-05,
92.034,2.685978186e-05,
92.068,2.685978186e-05,
92.101,2.685978186e-05,
92.136,2.884496682e-05,
92.168,2.884496682e-05,
92.201,2.884496682e-05,
92.234,2.884496682e-05,
92.268,3.143006362e-05,
92.3,3.143006362e-05,
92.335,3.143006362e-05,
92.368,3.143006362e-05,
92.4,4.324211928e-05,
92.435,4.324211928e-05,
92.47,4.324211928e-05,
92.501,2.612196415e-05,
92.534,2.612196415e-05,
92.568,3.241805124e-05,
92.6,3.241805124e-05,
92.634,3.241805124e-05,
92.668,3.241805124e-05,
92.7,2.957368657e-05,
92.735,2.957368657e-05,
92.769,2.957368657e-05,
92.801,2.957368657e-05,
92.835,3.152405818e-05,
92.869,3.152405818e-05,
92.903,3.152405818e-05,
92.934,3.282996152e-05,
92.967,3.282996152e-05,
93,3.282996152e-05,
93.034,3.282996152e-05,
93.071,3.216893507e-05,
93.102,3.216893507e-05,
93.138,3.216893507e-05,
93.171,3.216893507e-05,
93.205,3.216893507e-05,
93.238,3.216893507e-05,
93.27,3.216893507e-05,
93.306,3.236967275e-05,
93.341,3.236967275e-05,
93.371,3.236967275e-05,
93.401,3.236967275e-05,
93.442,3.236967275e-05,
93.47,3.236967275e-05,
93.5,3.236967275e-05,
93.537,3.29081021e-05,
93.568,3.29081021e-05,
93.6,3.29081021e-05,
93.633,3.29081021e-05,
93.667,3.29081021e-05,
93.701,3.329818634e-05,
93.733,3.329818634e-05,
93.768,3.329818634e-05,
93.8,3.28233569e-05,
93.834,3.28233569e-05,
93.871,3.28233569e-05,
93.912,2.94937714e-05,
93.936,2.94937714e-05,
93.968,2.94937714e-05,
94,3.211435517e-05,
94.034,3.211435517e-05,
94.07,3.211435517e-05,
94.101,3.211435517e-05,
94.146,3.211435517e-05,
94.171,3.425892492e-05,
94.199,3.425892492e-05,
94.236,3.425892492e-05,
94.272,3.342333179e-05,
94.3,3.342333179e-05,
94.335,3.342333179e-05,
94.368,3.342333179e-05,
94.417,3.342333179e-05,
94.461,3.342333179e-05,
94.468,3.252101e-05,
94.502,3.252101e-05,
94.535,3.252101e-05,
94.568,3.252101e-05,
94.602,3.017754702e-05,
94.635,3.017754702e-05,
94.668,3.017754702e-05,
94.704,3.017754702e-05,
94.743,3.293408709e-05,
94.775,3.293408709e-05,
94.818,3.293408709e-05,
94.839,3.293408709e-05,
94.88,3.293408709e-05,
94.902,3.293408709e-05,
94.943,3.552053998e-05,
94.972,3.552053998e-05,
95.001,3.552053998e-05,
95.032,3.552053998e-05,
95.07,3.552053998e-05,
95.101,2.886877705e-05,
95.136,2.886877705e-05,
95.167,2.886877705e-05,
95.202,2.886877705e-05,
95.236,2.886877705e-05,
95.27,2.886877705e-05,
95.301,2.865106212e-05,
95.334,2.865106212e-05,
95.367,2.865106212e-05,
95.405,2.865106212e-05,
95.435,2.865106212e-05,
95.469,9.999999928e-05,
95.503,9.999999928e-05,
95.528,9.999999928e-05,
95.568,9.999999928e-05,
95.601,9.999999928e-05,
95.633,9.999999928e-05,
95.668,9.999999928e-05,
95.702,9.999999928e-05,
95.735,9.999999928e-05,
95.768,9.999999928e-05,
95.801,3.694200228e-05,
95.836,3.694200228e-05,
95.868,3.694200228e-05,
95.901,3.694200228e-05,
95.935,2.651175398e-05,
95.968,2.651175398e-05,
96.001,2.651175398e-05,
96.034,2.651175398e-05,
96.067,2.651175398e-05,
96.1,3.152477809e-05,
96.134,3.152477809e-05,
96.168,3.152477809e-05,
96.199,3.152477809e-05,
96.234,9.999999928e-05,
96.277,9.999999928e-05,
96.303,9.999999928e-05,
96.348,9.999999928e-05,
96.42,9.999999928e-05,
96.42,9.999999928e-05,
96.435,3.70005868e-05,
96.467,3.70005868e-05,
96.501,3.70005868e-05,
96.536,3.70005868e-05,
96.568,2.930800431e-05,
96.599,2.930800431e-05,
96.634,2.930800431e-05,
96.667,2.930800431e-05,
96.7,2.573488404e-05,
96.734,2.573488404e-05,
96.773,2.448273176e-05,
96.804,2.448273176e-05,
96.836,2.448273176e-05,
96.868,2.448273176e-05,
96.9,2.448273176e-05,
96.934,2.453506021e-05,
96.97,3.018818426e-05,
97.019,3.018818426e-05,
97.04,3.018818426e-05,
97.071,3.018818426e-05,
97.102,3.018818426e-05,
97.135,3.018818426e-05,
97.168,2.969673518e-05,
97.201,2.969673518e-05,
97.234,2.969673518e-05,
97.267,2.969673518e-05,
97.301,2.926453465e-05,
97.334,2.926453465e-05,
97.367,2.926453465e-05,
97.401,2.455114825e-05,
97.438,2.455114825e-05,
97.483,2.455114825e-05,
97.505,2.455114825e-05,
97.538,2.455114825e-05,
97.568,2.97614339e-05,
97.6,2.97614339e-05,
97.638,2.97614339e-05,
97.663,2.97614339e-05,
97.7,2.700263667e-05,
97.734,2.700263667e-05,
97.768,2.700263667e-05,
97.803,2.700263667e-05,
97.838,2.432527346e-05,
97.873,2.432527346e-05,
97.909,2.432527346e-05,
97.943,3.296655384e-05,
97.973,3.296655384e-05,
98,3.296655384e-05,
98.041,9.999999928e-05,
98.068,9.999999928e-05,
98.106,9.999999928e-05,
98.143,9.999999928e-05,
98.169,3.110530983e-05,
98.202,3.110530983e-05,
98.236,3.110530983e-05,
98.269,3.110530983e-05,
98.303,3.110530983e-05,
98.339,3.756516427e-05,
98.371,3.756516427e-05,
98.402,3.756516427e-05,
98.434,3.756516427e-05,
98.468,3.756516427e-05,
98.5,2.425351467e-05,
98.535,2.425351467e-05,
98.566,2.425351467e-05,
98.6,3.415333084e-05,
98.646,3.415333084e-05,
98.668,3.415333084e-05,
98.701,3.415333084e-05,
98.734,3.415333084e-05,
98.766,3.349429299e-05,
98.802,3.349429299e-05,
98.835,3.349429299e-05,
98.868,3.349429299e-05,
98.902,3.349429299e-05,
98.934,2.991564937e-05,
98.972,2.991564937e-05,
99.002,2.991564937e-05,
99.033,2.991564937e-05,
99.067,2.338094027e-05,
99.1,2.338094027e-05,
99.134,2.338094027e-05,
99.163,2.338094027e-05,
99.2,2.338094027e-05,
99.236,4.001004986e-05,
99.268,4.001004986e-05,
99.302,4.001004986e-05,
99.335,4.001004986e-05,
99.366,2.90422722e-05,
99.399,2.90422722e-05,
99.434,2.90422722e-05,
99.466,2.90422722e-05,
99.5,3.624905217e-05,
99.534,3.624905217e-05,
99.567,3.624905217e-05,
99.611,3.624905217e-05,
99.639,3.624905217e-05,
