"/uav_ground_truth/pose/pose/position/z_x","/uav_ground_truth/pose/pose/position/z_y","/ual/pose/pose/position/z_x","/ual/pose/pose/position/z_y","/del_uav/KF_pose/z_x","/del_uav/KF_pose/z_y"
16.609,2.988859539,27.449,3.002188444,27.496,3.004142395,
16.629,2.989823559,27.491,3.004718304,27.531,3.004488796,
16.649,2.990777145,27.511,3.005856276,27.557,3.007244123,
16.669,2.991717286,27.551,3.00710845,27.591,3.009076154,
16.689,2.99263498,27.585,3.008387089,27.625,3.009229741,
16.709,2.993520777,27.629,3.009015799,27.659,3.006433721,
16.729,2.994389122,27.664,3.009081125,27.691,3.006161341,
16.749,2.995253573,27.693,3.009507418,27.725,3.006381148,
16.769,2.996107266,27.725,3.010159969,27.758,3.01255306,
16.789,2.996955843,27.744,3.010920763,27.796,3.013074823,
16.809,2.997815234,27.786,3.01160574,27.824,3.014170422,
16.829,2.998701122,27.825,3.012588263,27.858,3.016206328,
16.849,2.999619012,27.857,3.013902187,27.892,3.014309088,
16.869,3.000572969,27.892,3.015704155,27.929,3.01616005,
16.889,3.001555269,27.924,3.017084837,27.96,3.016306939,
16.909,3.002548227,27.949,3.017940998,27.992,3.018393098,
16.929,3.00353453,27.998,3.019719601,28.038,3.017977522,
16.949,3.004511465,28.016,3.020329237,28.067,3.019984336,
16.969,3.005473318,28.041,3.020965099,28.092,3.020153055,
16.989,3.00642373,28.088,3.022004366,28.125,3.021981225,
17.009,3.007373365,28.116,3.023286819,28.159,3.022560669,
17.029,3.008322202,28.152,3.023651361,28.192,3.023747762,
17.049,3.009276725,28.196,3.02464509,28.226,3.02384577,
17.069,3.010239556,28.213,3.025440216,28.258,3.025565185,
17.089,3.011199879,28.252,3.026391745,28.293,3.026698778,
17.109,3.012150803,28.29,3.027064562,28.325,3.026792472,
17.129,3.013078365,28.321,3.023296118,28.363,3.021615478,
17.149,3.01398376,28.345,3.020883083,28.393,3.021193372,
17.169,3.014874027,28.395,3.016174078,28.424,3.015680769,
17.189,3.015756386,28.41,3.014835596,28.458,3.015226143,
17.209,3.016642823,28.451,3.010461092,28.492,3.010330098,
17.229,3.017533536,28.492,3.007691383,28.525,3.008465142,
17.249,3.01842508,28.524,3.006418705,28.569,3.005929855,
17.269,3.019330167,28.544,3.006148577,28.593,3.005721694,
17.289,3.020252779,28.594,3.006299973,28.624,3.005598817,
17.309,3.021176657,28.626,3.007150888,28.658,3.006692081,
17.329,3.022097704,28.663,3.007265329,28.695,3.006802937,
17.349,3.0230125,28.686,3.006802559,28.725,3.005917768,
17.369,3.023929885,28.719,3.00618124,28.755,3.005840369,
17.389,3.024841952,28.762,3.005393028,28.791,3.004814095,
17.409,3.025752372,28.779,3.004899263,28.826,3.004007949,
17.429,3.026668657,28.823,3.004604816,28.859,3.003941277,
17.449,3.027600224,28.858,3.005264044,28.893,3.004968528,
17.469,3.028540851,28.881,3.005732059,28.943,3.004771233,
17.489,3.029482334,28.921,3.006608009,28.968,3.006332912,
17.509,3.030426494,28.944,3.007456064,29.014,3.006463173,
17.529,3.031384501,28.99,3.009206772,29.029,3.009018574,
17.549,3.032354605,29.013,3.010235071,29.062,3.009232056,
17.569,3.033318484,29.061,3.012001991,29.091,3.011918826,
17.589,3.034268281,29.095,3.013846159,29.125,3.013688364,
17.609,3.035218296,29.124,3.016082048,29.158,3.016774644,
17.629,3.036179526,29.158,3.018132448,29.192,3.019073534,
17.649,3.037144416,29.197,3.018363714,29.225,3.021424864,
17.669,3.038100128,29.225,3.016855717,29.258,3.020050715,
17.689,3.039041778,29.255,3.015861034,29.293,3.018555378,
17.709,3.039967129,29.291,3.014797211,29.325,3.013953103,
17.729,3.040884043,29.329,3.013030291,29.359,3.013567414,
17.749,3.041800143,29.36,3.0124228,29.392,3.010515992,
17.769,3.042718614,29.396,3.012539625,29.425,3.010611169,
17.789,3.043647046,29.43,3.013208866,29.459,3.010618667,
17.809,3.044590206,29.462,3.014028788,29.493,3.010935614,
17.829,3.045552239,29.497,3.015291452,29.528,3.012726901,
17.849,3.046528285,29.519,3.015938044,29.56,3.012874943,
17.869,3.047504381,29.556,3.017262459,29.592,3.014718867,
17.889,3.048472218,29.591,3.018504143,29.626,3.015512896,
17.909,3.049427947,29.628,3.019067526,29.659,3.01661336,
17.929,3.050378445,29.662,3.0194242,29.692,3.017504541,
17.949,3.051335386,29.698,3.020184994,29.725,3.017580202,
17.969,3.052300712,29.719,3.020834923,29.761,3.020455751,
17.989,3.05326338,29.759,3.021397829,29.799,3.0206969,
18.009,3.054221428,29.778,3.021800041,29.829,3.021591567,
18.029,3.055181675,29.826,3.022484541,29.864,3.021666243,
18.049,3.056162063,29.86,3.023019552,29.898,3.023491739,
18.069,3.057159428,29.882,3.023747683,29.929,3.023644499,
18.089,3.05815311,29.915,3.024438858,29.959,3.024483857,
18.109,3.059134002,29.953,3.024712563,29.994,3.024554077,
18.129,3.060106655,29.987,3.02496624,30.024,3.025040967,
18.149,3.061067447,30.022,3.025220394,30.057,3.027160348,
18.169,3.06201728,30.06,3.025103569,30.101,3.027283552,
18.189,3.062953104,30.076,3.025223017,30.125,3.027374822,
18.209,3.063877807,30.116,3.025181532,30.158,3.02738942,
18.229,3.064794265,30.158,3.022948503,30.197,3.022077143,
18.249,3.065701525,30.197,3.021040201,30.23,3.021632232,
18.269,3.066597708,30.223,3.020191193,30.264,3.018875105,
18.289,3.067478252,30.262,3.017836094,30.309,3.018643856,
18.309,3.068338474,30.28,3.017169952,30.331,3.021029517,
18.329,3.069189618,30.329,3.015895367,30.358,3.021234992,
18.349,3.070042245,30.361,3.012895584,30.393,3.017857453,
18.369,3.070915859,30.377,3.011147022,30.425,3.008701399,
18.389,3.071815376,30.43,3.006886482,30.458,3.007932591,
18.409,3.072716963,30.447,3.005867243,30.493,3.005195426,
18.429,3.073597851,30.482,3.00511694,30.526,3.004965431,
18.449,3.07445442,30.526,3.003911018,30.559,3.003471429,
18.469,3.075292102,30.543,3.003335953,30.596,3.002353195,
18.489,3.076122219,30.588,3.002692461,30.625,3.002762038,
18.509,3.076948081,30.629,3.001806021,30.659,3.001667263,
18.529,3.077767689,30.646,3.001460314,30.692,3.001575307,
18.549,3.078587048,30.683,3.000792265,30.725,3.000795887,
18.569,3.079405009,30.725,3.000669718,30.758,3.000735834,
18.589,3.0802276,30.761,3.001041174,30.798,3.001118082,
18.609,3.08106218,30.787,3.00060463,30.824,3.001149725,
18.629,3.081907896,30.825,2.99882555,30.858,2.999122222,
18.649,3.082759247,30.854,2.995203733,30.901,2.994197674,
18.669,3.083613053,30.882,2.993635654,30.933,2.993666271,
18.689,3.084465324,30.925,2.9915452,30.963,2.991162449,
18.709,3.08531006,30.963,2.990503788,30.992,2.990952063,
18.729,3.08615092,30.995,2.990950584,31.025,2.990309379,
18.749,3.086977442,31.029,2.991280556,31.058,2.990776863,
18.769,3.08778192,31.062,2.992177963,31.1,2.990813772,
18.789,3.088570605,31.077,2.992996931,31.125,2.992844601,
18.809,3.089348209,31.126,2.996208191,31.158,2.996748308,
18.829,3.090123763,31.156,2.999137878,31.192,3.000670634,
18.849,3.09090182,31.19,3.001722336,31.225,3.002498013,
18.869,3.091674373,31.22,3.004192352,31.264,3.005519296,
18.889,3.092438266,31.233,3.004859209,31.312,3.005768682,
18.909,3.093191806,31.279,3.005400658,31.331,3.005786572,
18.929,3.093940005,31.328,3.006554127,31.359,3.007338536,
18.949,3.094685508,31.362,3.007183552,31.394,3.007612874,
18.969,3.095419357,31.388,3.007871628,31.432,3.009076747,
18.989,3.09613946,31.424,3.009097815,31.46,3.009199934,
19.009,3.096845987,31.444,3.009366512,31.494,3.009750107,
19.029,3.097535997,31.485,3.010023594,31.525,3.009795046,
19.049,3.098211535,31.523,3.011211634,31.559,3.011394761,
19.069,3.098887994,31.553,3.012479544,31.594,3.014264789,
19.089,3.099583607,31.589,3.014274597,31.625,3.014505919,
19.109,3.100299428,31.618,3.015808821,31.658,3.016510165,
19.129,3.10102383,31.65,3.017001629,31.698,3.018406037,
19.149,3.101735193,31.688,3.018531799,31.725,3.018562637,
19.169,3.102423891,31.728,3.019867659,31.761,3.020185905,
19.189,3.103085597,31.742,3.020291805,31.825,3.020319621,
19.209,3.103734265,31.766,3.020673513,31.832,3.020328092,
19.229,3.104377823,31.826,3.020846367,31.865,3.020834466,
19.249,3.105014965,31.854,3.020788908,31.907,3.021089485,
19.269,3.105628922,31.883,3.020930052,31.929,3.02122417,
19.289,3.106210186,31.932,3.021090269,31.959,3.021235421,
19.309,3.106762336,31.95,3.021104336,31.993,3.021464784,
19.329,3.107293172,31.992,3.021514893,32.028,3.021484076,
19.349,3.107811998,32.026,3.021822214,32.064,3.02203807,
19.369,3.108333408,32.048,3.021640301,32.092,3.021616015,
19.389,3.108857034,32.089,3.021306753,32.125,3.021579396,
19.409,3.109388998,32.129,3.019776106,32.158,3.019658348,
19.429,3.109929698,32.162,3.018596172,32.193,3.019496402,
19.449,3.110477531,32.179,3.017977238,32.225,3.016317227,
19.469,3.111035621,32.231,3.017489195,32.258,3.015669815,
19.489,3.111611653,32.247,3.01731348,32.3,3.015610404,
19.509,3.112196588,32.289,3.01715064,32.325,3.015470127,
19.529,3.112789904,32.325,3.016746044,32.364,3.018310392,
19.549,3.113407998,32.339,3.015684366,32.396,3.016383939,
19.569,3.114047526,32.395,3.014041662,32.429,3.016217863,
19.589,3.114705616,32.416,3.013495922,32.46,3.014692743,
19.609,3.115370403,32.456,3.013002396,32.492,3.01456316,
19.629,3.116037506,32.495,3.013121605,32.528,3.014511371,
19.649,3.116713054,32.515,3.013392448,32.558,3.015396198,
19.669,3.117393446,32.551,3.014093161,32.591,3.01448703,
19.689,3.118069497,32.591,3.013892174,32.623,3.013971465,
19.709,3.118749414,32.615,3.013616562,32.665,3.013925761,
19.729,3.119449938,32.658,3.013389349,32.716,3.013543445,
19.749,3.120152686,32.682,3.013204813,32.724,3.013510999,
19.769,3.120848744,32.729,3.013156414,32.762,3.013538372,
19.789,3.121539699,32.75,3.013237953,32.8,3.0135399,
19.809,3.122243451,32.777,3.013231039,32.825,3.013582437,
19.829,3.12296231,32.823,3.013304234,32.858,3.013585323,
19.849,3.123689608,32.859,3.014030457,32.892,3.014876222,
19.869,3.124420566,32.894,3.015576363,32.922,3.014212272,
19.889,3.125150166,32.915,3.01641345,32.958,3.016679947,
19.909,3.125879248,32.949,3.018319845,32.992,3.019145423,
19.929,3.126615462,32.987,3.01992321,33.026,3.01935102,
19.949,3.127365512,33.022,3.020938158,33.058,3.021258319,
19.969,3.128116925,33.054,3.022389889,33.092,3.023430461,
19.989,3.128857047,33.085,3.023908377,33.126,3.023611133,
20.009,3.129584059,33.129,3.025681019,33.165,3.025595771,
20.029,3.130313019,33.148,3.025880814,33.192,3.025761841,
20.049,3.13105403,33.19,3.026097536,33.225,3.026104468,
20.069,3.13180808,33.226,3.026237726,33.258,3.026300859,
20.089,3.132556281,33.243,3.026223898,33.292,3.02631708,
20.109,3.133287177,33.288,3.026406288,33.324,3.026397857,
20.129,3.134008287,33.326,3.026330948,33.359,3.026243511,
20.149,3.134714381,33.354,3.026314974,33.398,3.026377282,
20.169,3.135399977,33.39,3.026727676,33.424,3.027098265,
20.189,3.136067982,33.422,3.027106285,33.458,3.027158542,
20.209,3.136728582,33.458,3.027491331,33.492,3.027814733,
20.229,3.137391369,33.483,3.027957678,33.525,3.027722987,
20.249,3.138062368,33.528,3.028429985,33.559,3.028344506,
20.269,3.138747725,33.543,3.028645992,33.592,3.028396047,
20.289,3.139449155,33.589,3.02900815,33.63,3.028998333,
20.309,3.140168186,33.63,3.029578686,33.655,3.029048365,
20.329,3.140909453,33.65,3.029742718,33.69,3.029488389,
20.349,3.141661933,33.694,3.029874563,33.725,3.029525122,
20.369,3.142417919,33.714,3.030170202,33.758,3.029767508,
20.389,3.143171703,33.758,3.031115532,33.792,3.029785852,
20.409,3.143909183,33.782,3.031903982,33.825,3.032183762,
20.429,3.144624712,33.827,3.033733368,33.858,3.032383723,
20.449,3.1453176,33.858,3.034160852,33.896,3.033467047,
20.469,3.146000242,33.897,3.034767151,33.925,3.037197481,
20.489,3.14667209,33.928,3.035968781,33.957,3.037502978,
20.509,3.147311087,33.946,3.036505699,34,3.039764202,
20.529,3.147911126,33.983,3.038737059,34.025,3.041793052,
20.549,3.14847961,34.021,3.039859533,34.059,3.040226039,
20.569,3.149021894,34.051,3.040228367,34.094,3.040520826,
20.589,3.149543176,34.09,3.040545702,34.127,3.040545372,
20.609,3.150049851,34.11,3.040936947,34.158,3.041515503,
20.629,3.150543013,34.148,3.041720629,34.193,3.043265011,
20.649,3.151025562,34.189,3.043203354,34.227,3.04341134,
20.669,3.151494837,34.225,3.043284416,34.261,3.043825003,
20.689,3.151945065,34.264,3.043112755,34.297,3.043858195,
20.709,3.152377266,34.283,3.042608738,34.326,3.042901047,
20.729,3.15279806,34.324,3.04176569,34.359,3.042819912,
20.749,3.153210864,34.358,3.041543961,34.398,3.042294872,
20.769,3.153612041,34.397,3.041922331,34.426,3.041414143,
20.789,3.153974127,34.427,3.040890455,34.458,3.041340224,
20.809,3.154293313,34.46,3.040816069,34.492,3.040646556,
20.829,3.154591226,34.494,3.041750193,34.526,3.041936199,
20.849,3.154887875,34.515,3.042026281,34.558,3.042755202,
20.869,3.155197476,34.55,3.043007135,34.593,3.043404499,
20.889,3.155538324,34.588,3.042726517,34.626,3.04345297,
20.909,3.155903854,34.63,3.042400122,34.658,3.042968806,
20.929,3.156284258,34.663,3.042226791,34.698,3.042445605,
20.949,3.156676509,34.681,3.042007208,34.725,3.042398755,
20.969,3.157080853,34.729,3.040205956,34.758,3.040735895,
20.989,3.157501211,34.761,3.039256096,34.793,3.039004431,
21.009,3.157929799,34.778,3.03847146,34.825,3.038857068,
21.029,3.158364864,34.83,3.036344767,34.858,3.036894645,
21.049,3.158803138,34.863,3.035246134,34.892,3.035370311,
21.069,3.159243256,34.883,3.034879446,34.924,3.035240721,
21.089,3.159684574,34.92,3.035197496,34.958,3.036187452,
21.109,3.160121533,34.95,3.037106276,34.99,3.03948018,
21.129,3.160534878,34.997,3.039616585,35.025,3.039755353,
21.149,3.160919496,35.016,3.038696766,35.059,3.036199172,
21.169,3.161281342,35.054,3.035364628,35.092,3.035896785,
21.189,3.161625473,35.092,3.032948494,35.125,3.032458265,
21.209,3.161957912,35.114,3.03199935,35.158,3.030018662,
21.229,3.162276516,35.148,3.030602694,35.194,3.030747618,
21.249,3.162584125,35.186,3.029016256,35.226,3.028939636,
21.269,3.162897513,35.224,3.028021097,35.258,3.028786502,
21.289,3.163224768,35.26,3.026615143,35.292,3.026986893,
21.309,3.163558006,35.294,3.025569439,35.325,3.027156734,
21.329,3.163894127,35.329,3.024831057,35.359,3.025533838,
21.349,3.164213302,35.363,3.02339983,35.392,3.023354583,
21.369,3.164510922,35.378,3.02260375,35.426,3.023168904,
21.389,3.164812229,35.419,3.021113873,35.458,3.018553597,
21.409,3.165117622,35.451,3.017985821,35.483,3.018167538,
21.429,3.165409305,35.483,3.011432886,35.525,3.009692967,
21.449,3.1656862,35.519,3.006548405,35.558,3.004777869,
21.469,3.165945515,35.557,3.004179955,35.592,3.003652233,
21.489,3.166194122,35.588,3.002565145,35.63,3.001391049,
21.509,3.166439642,35.612,3.001826286,35.655,3.001193584,
21.529,3.166692204,35.657,3.000629187,35.692,2.999675519,
21.549,3.166953991,35.694,3.00003314,35.725,2.999542268,
21.569,3.167232181,35.716,3.00018692,35.758,3.000100261,
21.589,3.16753737,35.749,3.001283646,35.792,3.001803388,
21.609,3.167860028,35.798,3.002929449,35.825,3.001947345,
21.629,3.16818632,35.821,3.003676176,35.86,3.003536008,
21.649,3.168503595,35.855,3.0044415,35.892,3.004956248,
21.669,3.168806724,35.875,3.004752159,35.925,3.006087803,
21.689,3.169095434,35.93,3.005399942,35.958,3.006180128,
21.709,3.169366876,35.964,3.00626111,35.993,3.007151176,
21.729,3.169630391,35.992,3.006504059,36.028,3.006474233,
21.749,3.16989711,36.027,3.006549835,36.059,3.006680839,
21.769,3.1701762,36.058,3.006766319,36.092,3.007743139,
21.789,3.170472574,36.087,3.00892067,36.126,3.00795286,
21.809,3.170779623,36.129,3.011021376,36.159,3.011020017,
21.829,3.171081509,36.154,3.011646032,36.193,3.011276788,
21.849,3.171367671,36.176,3.012261152,36.225,3.012548182,
21.869,3.171647675,36.221,3.012417793,36.258,3.012748262,
21.889,3.171942766,36.256,3.012488604,36.292,3.013153723,
21.909,3.172259814,36.291,3.013187408,36.326,3.014039544,
21.929,3.172589786,36.329,3.01370573,36.361,3.014112281,
21.949,3.172924822,36.362,3.013835192,36.396,3.014496596,
21.969,3.173262858,36.376,3.013556957,36.429,3.01158784,
21.989,3.173613517,36.416,3.012894392,36.457,3.011342885,
22.009,3.173976525,36.446,3.012743235,36.493,3.011321709,
22.029,3.174344773,36.494,3.012043715,36.525,3.010540192,
22.049,3.174713212,36.517,3.011808634,36.561,3.010473112,
22.069,3.175078963,36.559,3.011318207,36.593,3.009802935,
22.089,3.175459967,36.592,3.009688854,36.62,3.007481543,
22.109,3.175854372,36.61,3.008845568,36.658,3.009648922,
22.129,3.1762585,36.66,3.008131742,36.691,3.009234315,
22.149,3.176674673,36.692,3.008298874,36.725,3.009184548,
22.169,3.177112544,36.728,3.008746147,36.758,3.009652362,
22.189,3.177588995,36.759,3.009039164,36.793,3.010115024,
22.209,3.17809183,36.796,3.009488583,36.826,3.009235062,
22.229,3.178601829,36.822,3.009803534,36.858,3.009831876,
22.249,3.179129085,36.857,3.010385036,36.893,3.011288948,
22.269,3.179670657,36.885,3.01153326,36.927,3.011844748,
22.289,3.180219665,36.92,3.009919405,36.995,3.008141766,
22.309,3.180770405,36.964,3.004328966,36.995,3.008425356,
22.329,3.181321501,36.994,3.001388788,37.024,2.999247066,
22.349,3.181864424,37.016,2.998014212,37.06,2.998501794,
22.369,3.182410898,37.051,2.993984938,37.095,2.993399617,
22.389,3.182988943,37.091,2.990933895,37.128,2.992967787,
22.409,3.183612495,37.13,2.989205122,37.159,2.989957732,
22.429,3.184288493,37.147,2.989325762,37.19,2.991157591,
22.449,3.185006313,37.189,2.99079299,37.226,2.991296618,
22.469,3.185755816,37.228,2.993143559,37.258,2.994517213,
22.489,3.186535706,37.262,2.995673895,37.292,2.994787218,
22.509,3.187354493,37.296,2.99792695,37.325,2.998135843,
22.529,3.188208899,37.325,2.998728275,37.358,2.998023485,
22.549,3.189082433,37.345,2.999340057,37.395,2.999981959,
22.569,3.189954533,37.386,3.000484943,37.427,3.000144328,
22.589,3.190831245,37.415,3.001059532,37.458,3.001855198,
22.609,3.191712878,37.451,3.002851486,37.492,3.00448527,
22.629,3.192617846,37.489,3.004431009,37.54,3.004706411,
22.649,3.193535812,37.511,3.005730629,37.563,3.004725284,
22.669,3.194465363,37.542,3.007264853,37.594,3.008521546,
22.689,3.195418653,37.589,3.009943485,37.625,3.012016255,
22.709,3.196402232,37.625,3.0120399,37.66,3.01299416,
22.729,3.197417148,37.644,3.012919426,37.691,3.01535509,
22.749,3.198464446,37.686,3.014582157,37.73,3.015551763,
22.769,3.199531142,37.73,3.016328335,37.761,3.01794374,
22.789,3.20062632,37.746,3.017155886,37.791,3.017229647,
22.809,3.20174311,37.797,3.019284964,37.824,3.019143648,
22.829,3.202878969,37.815,3.019650221,37.858,3.020334853,
22.849,3.204041818,37.851,3.020415068,37.892,3.021561914,
22.869,3.20521623,37.888,3.022681236,37.923,3.024636267,
22.889,3.206394934,37.929,3.023879051,37.959,3.024892576,
22.909,3.207570625,37.963,3.025125742,37.991,3.026253878,
22.929,3.2087466,37.981,3.02598691,38.025,3.026463368,
22.949,3.20991606,38.021,3.027299643,38.062,3.026477244,
22.969,3.211084739,38.038,3.027234077,38.092,3.026475707,
22.989,3.212270165,38.093,3.02793169,38.124,3.027052615,
23.009,3.213477615,38.127,3.028996706,38.158,3.030235293,
23.029,3.214699838,38.146,3.029293776,38.192,3.030499531,
23.049,3.215927185,38.192,3.030538321,38.225,3.032096987,
23.069,3.217153694,38.216,3.030792236,38.259,3.032229049,
23.089,3.218394621,38.244,3.031719923,38.287,3.033736752,
23.109,3.219646267,38.292,3.033216,38.322,3.031802921,
23.129,3.220904166,38.326,3.034297943,38.358,3.03314467,
23.149,3.222165599,38.36,3.036051273,38.393,3.035713388,
23.169,3.223434932,38.38,3.03706646,38.429,3.035927646,
23.189,3.224739524,38.43,3.038260937,38.459,3.037350186,
23.209,3.226098562,38.464,3.038923264,38.492,3.037470898,
23.229,3.227509218,38.496,3.038616657,38.525,3.037455648,
23.249,3.228948485,38.531,3.038533688,38.569,3.0375172,
23.269,3.230379792,38.549,3.038685799,38.592,3.039893438,
23.289,3.231810461,38.576,3.038772345,38.627,3.039634312,
23.309,3.233255485,38.62,3.03819561,38.658,3.039605138,
23.329,3.23470644,38.66,3.038064241,38.69,3.039453981,
23.349,3.236150849,38.699,3.038033009,38.734,3.039437325,
23.369,3.237589406,38.717,3.03744626,38.758,3.038898517,
23.389,3.239037701,38.756,3.035749197,38.792,3.038853096,
23.409,3.240490083,38.795,3.033652067,38.828,3.036065272,
23.429,3.241945243,38.812,3.032646418,38.859,3.031251573,
23.449,3.243393469,38.848,3.031313419,38.892,3.030843959,
23.469,3.244824638,38.892,3.030097961,38.924,3.028544115,
23.489,3.246241437,38.921,3.027731657,38.957,3.026324659,
23.509,3.247647234,38.953,3.025824547,38.992,3.026137216,
23.529,3.24904338,38.996,3.024677515,39.045,3.024799576,
23.549,3.250427318,39.015,3.02431345,39.06,3.024685911,
23.569,3.251813526,39.053,3.024290562,39.093,3.024675196,
23.589,3.253220483,39.098,3.024513721,39.125,3.024481497,
23.609,3.254638823,39.12,3.024756432,39.157,3.024464077,
23.629,3.256052067,39.142,3.025631905,39.191,3.026070958,
23.649,3.257438504,39.183,3.026746035,39.232,3.02719842,
23.669,3.258789144,39.222,3.027254105,39.258,3.027293034,
23.689,3.260129875,39.261,3.027983189,39.291,3.027747841,
23.709,3.261479117,39.296,3.027388573,39.325,3.03017964,
23.729,3.262829401,39.326,3.027463913,39.363,3.030376784,
23.749,3.264169333,39.364,3.027919292,39.4,3.03032264,
23.769,3.265501887,39.389,3.027391195,39.433,3.030315126,
23.789,3.266863039,39.417,3.026597738,39.458,3.030313316,
23.809,3.268257342,39.45,3.026445389,39.492,3.029318757,
23.829,3.269673865,39.488,3.026099682,39.526,3.027429521,
23.849,3.27111207,39.523,3.024941444,39.559,3.027231702,
23.869,3.272562289,39.56,3.02467227,39.591,3.026677536,
23.889,3.274019422,39.59,3.023740768,39.625,3.026606892,
23.909,3.275475687,39.625,3.021840334,39.658,3.025129349,
23.929,3.276924482,39.662,3.021001339,39.692,3.023836257,
23.949,3.278364536,39.694,3.020104408,39.725,3.023718094,
23.969,3.279819515,39.731,3.018200159,39.761,3.02152428,
23.989,3.281323544,39.755,3.016736269,39.796,3.017712918,
24.009,3.282867377,39.793,3.014448166,39.824,3.013944543,
24.029,3.28443032,39.828,3.012714624,39.859,3.012187019,
24.049,3.28599235,39.85,3.01286459,39.893,3.012032861,
24.069,3.287535158,39.884,3.013040304,39.927,3.012064218,
24.089,3.289051571,39.921,3.012797832,39.958,3.012063013,
24.109,3.290537807,39.963,3.013248682,39.992,3.0133894,
24.129,3.291993004,39.984,3.013460875,40.028,3.014385071,
24.149,3.293426267,40.021,3.014210939,40.065,3.014470349,
24.169,3.294850866,40.045,3.015139341,40.092,3.017058188,
24.189,3.296280263,40.087,3.016797781,40.125,3.017276386,
24.209,3.297717165,40.122,3.018187284,40.16,3.01872385,
24.229,3.299143173,40.158,3.019024372,40.194,3.019553728,
24.249,3.300548175,40.195,3.019879341,40.225,3.020743393,
24.269,3.301936902,40.222,3.020695686,40.258,3.021882875,
24.289,3.303313657,40.243,3.020976543,40.292,3.021968703,
24.309,3.304652132,40.284,3.021458626,40.324,3.022508926,
24.329,3.305941295,40.321,3.021594048,40.357,3.02148886,
24.349,3.307188802,40.363,3.021557331,40.392,3.021502005,
24.369,3.30841505,40.398,3.023154497,40.425,3.023997687,
24.389,3.309674499,40.417,3.02441597,40.459,3.024201787,
24.409,3.310957434,40.456,3.026123285,40.493,3.026426341,
24.429,3.312236371,40.491,3.027565002,40.526,3.028108286,
24.449,3.313486258,40.509,3.02823329,40.559,3.029840024,
24.469,3.314682697,40.535,3.028557301,40.592,3.02999182,
24.489,3.315821332,40.584,3.029170275,40.626,3.030956091,
24.509,3.316916983,40.623,3.029666662,40.659,3.031040462,
24.529,3.317971661,40.66,3.03042388,40.695,3.031799426,
24.549,3.318986047,40.677,3.030646324,40.725,3.028980918,
24.569,3.319955045,40.719,3.030357838,40.759,3.028691297,
24.589,3.320885083,40.754,3.029936075,40.792,3.028366144,
24.609,3.321778209,40.796,3.03008604,40.823,3.028310434,
24.629,3.32264265,40.816,3.029896975,40.859,3.028087684,
24.649,3.32348281,40.856,3.030006886,40.892,3.029074846,
24.669,3.324297249,40.897,3.030525446,40.925,3.029781955,
24.689,3.325089662,40.917,3.030310869,40.959,3.029852486,
24.709,3.325866043,40.958,3.030086756,40.993,3.029425259,
24.729,3.326615481,40.998,3.030231953,41.025,3.031060664,
24.749,3.32733471,41.026,3.029636383,41.059,3.030627878,
24.769,3.328038274,41.057,3.029250145,41.1,3.030592161,
24.789,3.3287474,41.093,3.028552532,41.125,3.029833431,
24.809,3.329476564,41.125,3.028508186,41.154,3.028604414,
24.829,3.330218956,41.148,3.02866888,41.194,3.028807209,
24.849,3.330957729,41.176,3.028759003,41.227,3.0288239,
24.869,3.33167721,41.218,3.028703213,41.257,3.028700527,
24.889,3.332363826,41.255,3.028805494,41.294,3.02868997,
24.909,3.333022427,41.293,3.029252529,41.324,3.02926558,
24.929,3.333661295,41.331,3.028078794,41.359,3.027444572,
24.949,3.334281661,41.349,3.027613878,41.396,3.027289821,
24.969,3.334875809,41.387,3.027648211,41.434,3.027364422,
24.989,3.335442619,41.424,3.027652502,41.462,3.027369571,
25.009,3.335989263,41.45,3.027032137,41.493,3.025754702,
25.029,3.336524103,41.484,3.025116682,41.525,3.025619151,
25.049,3.337058561,41.526,3.02378583,41.559,3.023594888,
25.069,3.337593305,41.547,3.023497105,41.593,3.023853534,
25.089,3.338131725,41.583,3.023432493,41.625,3.023870245,
25.109,3.33866423,41.63,3.023631811,41.658,3.024100941,
25.129,3.339186156,41.658,3.023289442,41.692,3.021561136,
25.149,3.339703304,41.681,3.023812771,41.725,3.021335727,
25.169,3.340215075,41.716,3.024249315,41.758,3.021757257,
25.189,3.340710001,41.753,3.024310589,41.793,3.021784432,
25.209,3.341187097,41.794,3.025089025,41.826,3.025245521,
25.229,3.341644031,41.829,3.025463581,41.858,3.0240842,
25.249,3.342070206,41.845,3.023503304,41.898,3.023987887,
25.269,3.342464672,41.882,3.020749569,41.925,3.020344024,
25.289,3.342826407,41.925,3.018701077,41.959,3.019449305,
25.309,3.34315388,41.946,3.018250704,41.995,3.018023254,
25.329,3.343453357,41.989,3.017992973,42.024,3.017899892,
25.349,3.343738905,42.025,3.018405199,42.057,3.018191599,
25.369,3.344016368,42.057,3.0194664,42.092,3.020157219,
25.389,3.344286919,42.087,3.020231724,42.126,3.020319187,
25.409,3.344550327,42.127,3.02088356,42.158,3.021203323,
25.429,3.344806896,42.157,3.021374941,42.192,3.021900049,
25.449,3.345058547,42.191,3.021626472,42.223,3.021597515,
25.469,3.345307775,42.228,3.02136302,42.257,3.021403382,
25.489,3.345550887,42.244,3.021225452,42.3,3.02142185,
25.509,3.345785969,42.283,3.021263838,42.326,3.021421029,
25.529,3.346019426,42.324,3.020987511,42.359,3.019933098,
25.549,3.346248325,42.345,3.020793915,42.393,3.01978818,
