"/del_uav/KF_sigma/pos_cov/x_x","/del_uav/KF_sigma/pos_cov/x_y"
33.559,2.701562119e-05,
33.592,2.701562119e-05,
33.628,2.701562119e-05,
33.66,2.701562119e-05,
33.694,2.701562119e-05,
33.725,2.701562119e-05,
33.769,2.701562119e-05,
33.792,2.701562119e-05,
33.825,2.701562119e-05,
33.865,2.701562119e-05,
33.883,2.701562119e-05,
33.925,2.701562119e-05,
33.956,2.701562119e-05,
33.991,2.701562119e-05,
34.021,2.701562119e-05,
34.059,2.701562119e-05,
34.092,2.701562119e-05,
34.125,2.701562119e-05,
34.16,2.701562119e-05,
34.193,2.701562119e-05,
34.217,2.701562119e-05,
34.259,2.701562119e-05,
34.294,2.701562119e-05,
34.325,2.701562119e-05,
34.36,2.701562119e-05,
34.402,2.701562119e-05,
34.434,2.701562119e-05,
34.459,2.701562119e-05,
34.496,2.701562119e-05,
34.524,2.701562119e-05,
34.56,2.701562119e-05,
34.591,2.701562119e-05,
34.624,2.701562119e-05,
34.665,2.701562119e-05,
34.695,2.701562119e-05,
34.735,2.701562119e-05,
34.763,2.701562119e-05,
34.805,2.701562119e-05,
34.825,2.701562119e-05,
34.856,2.701562119e-05,
34.895,2.701562119e-05,
34.929,2.701562119e-05,
34.959,2.701562119e-05,
34.993,2.701562119e-05,
35.026,2.701562119e-05,
35.061,2.701562119e-05,
35.092,2.701562119e-05,
35.127,2.701562119e-05,
35.159,2.701562119e-05,
35.192,2.701562119e-05,
35.225,2.701562119e-05,
35.26,2.701562119e-05,
35.291,2.701562119e-05,
35.325,2.701562119e-05,
35.359,2.701562119e-05,
35.389,2.701562119e-05,
35.426,2.701562119e-05,
35.462,2.701562119e-05,
35.495,2.701562119e-05,
35.525,2.701562119e-05,
35.559,2.701562119e-05,
35.592,2.701562119e-05,
35.625,2.701562119e-05,
35.66,2.701562119e-05,
35.691,2.701562119e-05,
35.726,2.701562119e-05,
35.762,2.701562119e-05,
35.793,2.701562119e-05,
35.82,2.701562119e-05,
35.864,2.701562119e-05,
35.895,2.701562119e-05,
35.928,2.701562119e-05,
35.961,2.701562119e-05,
35.991,2.701562119e-05,
36.025,2.701562119e-05,
36.059,2.701562119e-05,
36.092,2.701562119e-05,
36.125,2.701562119e-05,
36.159,2.701562119e-05,
36.197,2.701562119e-05,
36.225,2.701562119e-05,
36.255,2.701562119e-05,
36.296,2.701562119e-05,
36.325,2.701562119e-05,
36.358,2.701562119e-05,
36.392,2.701562119e-05,
36.429,2.701562119e-05,
36.459,2.701562119e-05,
36.493,2.701562119e-05,
36.525,2.701562119e-05,
36.561,2.701562119e-05,
36.592,2.701562119e-05,
36.634,2.701562119e-05,
36.669,2.701562119e-05,
36.704,2.701562119e-05,
36.729,2.701562119e-05,
36.764,2.701562119e-05,
36.796,2.701562119e-05,
36.827,2.701562119e-05,
36.859,2.701562119e-05,
36.895,2.701562119e-05,
36.927,2.701562119e-05,
36.959,2.701562119e-05,
36.998,2.701562119e-05,
37.025,2.701562119e-05,
37.064,2.701562119e-05,
37.103,2.701562119e-05,
37.133,2.701562119e-05,
37.172,2.701562119e-05,
37.199,2.701562119e-05,
37.239,2.701562119e-05,
37.271,2.701562119e-05,
37.295,2.701562119e-05,
37.334,2.701562119e-05,
37.381,2.701562119e-05,
37.393,2.701562119e-05,
37.424,2.701562119e-05,
37.457,2.701562119e-05,
37.495,2.701562119e-05,
37.525,2.701562119e-05,
37.559,2.701562119e-05,
37.594,2.701562119e-05,
37.626,2.701562119e-05,
37.659,2.701562119e-05,
37.695,2.701562119e-05,
37.725,2.701562119e-05,
37.759,2.701562119e-05,
37.792,2.701562119e-05,
37.826,2.701562119e-05,
37.863,2.701562119e-05,
37.894,2.701562119e-05,
37.926,2.701562119e-05,
37.959,2.701562119e-05,
37.992,2.701562119e-05,
38.031,2.701562119e-05,
38.061,2.701562119e-05,
38.093,2.701562119e-05,
38.129,2.701562119e-05,
38.163,2.701562119e-05,
38.197,2.701562119e-05,
38.226,2.701562119e-05,
38.259,2.701562119e-05,
38.294,2.701562119e-05,
38.328,2.701562119e-05,
38.359,2.701562119e-05,
38.392,2.701562119e-05,
38.427,2.701562119e-05,
38.459,2.701562119e-05,
38.496,2.701562119e-05,
38.529,2.701562119e-05,
38.561,2.701562119e-05,
38.592,2.701562119e-05,
38.622,2.701562119e-05,
38.658,2.701562119e-05,
38.69,2.701562119e-05,
38.725,2.701562119e-05,
38.759,2.701562119e-05,
38.792,2.701562119e-05,
38.826,2.701562119e-05,
38.859,2.701562119e-05,
38.892,2.701562119e-05,
38.93,2.701562119e-05,
38.964,2.701562119e-05,
38.997,2.701562119e-05,
39.026,2.701562119e-05,
39.059,2.701562119e-05,
39.106,2.701562119e-05,
39.125,2.701562119e-05,
39.164,2.701562119e-05,
39.195,2.701562119e-05,
39.233,2.701562119e-05,
39.261,2.701562119e-05,
39.295,2.701562119e-05,
39.324,2.701562119e-05,
39.358,2.701562119e-05,
39.392,2.701562119e-05,
39.425,2.701562119e-05,
39.458,2.701562119e-05,
39.492,2.701562119e-05,
39.525,2.701562119e-05,
39.56,2.701562119e-05,
39.592,2.701562119e-05,
39.625,2.701562119e-05,
39.661,2.701562119e-05,
39.692,2.701562119e-05,
39.726,2.701562119e-05,
39.768,2.701562119e-05,
39.794,2.701562119e-05,
39.826,2.701562119e-05,
39.857,2.701562119e-05,
39.893,2.701562119e-05,
39.925,2.701562119e-05,
39.959,2.701562119e-05,
39.991,2.701562119e-05,
40.027,2.701562119e-05,
40.061,2.701562119e-05,
40.094,2.701562119e-05,
40.125,2.701562119e-05,
40.159,2.701562119e-05,
40.192,2.701562119e-05,
40.225,2.701562119e-05,
40.259,2.701562119e-05,
40.292,2.701562119e-05,
40.327,2.701562119e-05,
40.359,2.701562119e-05,
40.39,2.701562119e-05,
40.423,2.701562119e-05,
40.462,2.701562119e-05,
40.486,2.701562119e-05,
40.532,2.701562119e-05,
40.554,2.701562119e-05,
40.59,2.701562119e-05,
40.627,2.701562119e-05,
40.66,2.701562119e-05,
40.687,2.701562119e-05,
40.734,2.701562119e-05,
40.759,2.701562119e-05,
40.792,2.701562119e-05,
40.825,2.701562119e-05,
40.859,2.701562119e-05,
40.895,2.701562119e-05,
40.929,2.701562119e-05,
40.959,2.701562119e-05,
40.989,2.701562119e-05,
41.025,2.701562119e-05,
41.054,2.701562119e-05,
41.089,2.701562119e-05,
41.125,2.701562119e-05,
41.159,2.701562119e-05,
41.185,2.701562119e-05,
41.238,2.701562119e-05,
41.261,2.701562119e-05,
41.293,2.701562119e-05,
41.325,2.701562119e-05,
41.361,2.701562119e-05,
41.399,2.701562119e-05,
41.434,2.701562119e-05,
41.471,2.701562119e-05,
41.487,2.701562119e-05,
41.524,2.701562119e-05,
41.565,2.701562119e-05,
41.592,2.701562119e-05,
41.625,2.701562119e-05,
41.659,2.701562119e-05,
41.692,2.701562119e-05,
41.725,2.701562119e-05,
41.761,2.701562119e-05,
41.795,2.701562119e-05,
41.827,2.701562119e-05,
41.859,2.701562119e-05,
41.89,2.701562119e-05,
41.925,2.701562119e-05,
41.96,2.701562119e-05,
41.993,2.701562119e-05,
42.026,2.701562119e-05,
42.063,2.701562119e-05,
42.096,2.701562119e-05,
42.131,2.701562119e-05,
42.159,2.701562119e-05,
42.192,2.701562119e-05,
42.225,2.701562119e-05,
42.269,2.701562119e-05,
42.292,2.701562119e-05,
42.325,2.701562119e-05,
42.359,2.701562119e-05,
42.39,2.701562119e-05,
42.428,2.701562119e-05,
42.466,2.701562119e-05,
42.494,2.701562119e-05,
42.529,2.701562119e-05,
42.563,2.701562119e-05,
42.6,2.701562119e-05,
42.629,2.701562119e-05,
42.659,2.701562119e-05,
42.691,2.701562119e-05,
42.722,2.701562119e-05,
42.764,2.701562119e-05,
42.792,2.701562119e-05,
42.829,2.701562119e-05,
42.86,2.701562119e-05,
42.892,2.701562119e-05,
42.936,2.701562119e-05,
42.964,2.701562119e-05,
42.993,2.701562119e-05,
43.026,2.701562119e-05,
43.057,2.701562119e-05,
43.093,2.701562119e-05,
43.139,2.701562119e-05,
43.156,2.701562119e-05,
43.192,2.701562119e-05,
43.24,2.701562119e-05,
43.261,2.701562119e-05,
43.286,2.701562119e-05,
43.317,2.701562119e-05,
43.352,2.701562119e-05,
43.391,2.701562119e-05,
43.423,2.701562119e-05,
43.46,2.701562119e-05,
43.489,2.701562119e-05,
43.525,2.701562119e-05,
43.557,2.701562119e-05,
43.592,2.701562119e-05,
43.632,2.701562119e-05,
43.659,2.701562119e-05,
43.691,2.701562119e-05,
43.725,2.701562119e-05,
43.759,2.701562119e-05,
43.792,2.701562119e-05,
43.827,2.701562119e-05,
43.866,2.701562119e-05,
43.896,2.701562119e-05,
43.93,2.701562119e-05,
43.964,2.701562119e-05,
43.994,2.701562119e-05,
44.015,2.701562119e-05,
44.059,2.701562119e-05,
44.088,2.701562119e-05,
44.125,2.701562119e-05,
44.159,2.701562119e-05,
44.193,2.701562119e-05,
44.225,2.701562119e-05,
44.259,2.701562119e-05,
44.289,2.701562119e-05,
44.325,2.701562119e-05,
44.359,2.701562119e-05,
44.392,2.701562119e-05,
44.425,2.701562119e-05,
44.459,2.701562119e-05,
44.489,2.701562119e-05,
44.531,2.701562119e-05,
44.558,2.701562119e-05,
44.591,2.701562119e-05,
44.626,2.701562119e-05,
44.659,2.701562119e-05,
44.694,2.701562119e-05,
44.726,2.701562119e-05,
44.758,2.701562119e-05,
44.792,2.701562119e-05,
44.825,2.701562119e-05,
44.859,2.701562119e-05,
44.892,2.701562119e-05,
44.927,2.701562119e-05,
44.959,2.701562119e-05,
44.992,2.701562119e-05,
45.025,2.701562119e-05,
45.059,2.701562119e-05,
45.092,2.701562119e-05,
45.126,2.701562119e-05,
45.16,2.701562119e-05,
45.189,2.701562119e-05,
45.228,2.701562119e-05,
45.26,2.701562119e-05,
45.292,2.701562119e-05,
45.331,2.701562119e-05,
45.359,2.701562119e-05,
45.385,2.701562119e-05,
45.424,2.701562119e-05,
45.459,2.701562119e-05,
45.494,2.701562119e-05,
45.533,2.701562119e-05,
45.56,2.701562119e-05,
45.593,2.701562119e-05,
45.631,2.701562119e-05,
45.661,2.701562119e-05,
45.691,2.701562119e-05,
45.725,2.701562119e-05,
45.763,2.701562119e-05,
45.793,2.701562119e-05,
45.825,2.701562119e-05,
45.858,2.701562119e-05,
45.898,2.701562119e-05,
45.925,2.701562119e-05,
45.959,2.701562119e-05,
46.003,2.701562119e-05,
46.031,2.701562119e-05,
46.06,2.701562119e-05,
46.092,2.701562119e-05,
46.149,2.701562119e-05,
46.162,2.701562119e-05,
46.192,2.701562119e-05,
46.226,2.701562119e-05,
46.26,2.701562119e-05,
46.292,2.701562119e-05,
46.323,2.701562119e-05,
46.358,2.701562119e-05,
46.391,2.701562119e-05,
46.426,2.701562119e-05,
46.462,2.701562119e-05,
46.491,2.701562119e-05,
46.527,2.701562119e-05,
46.559,2.701562119e-05,
46.593,2.701562119e-05,
46.625,2.701562119e-05,
46.659,2.701562119e-05,
46.692,2.701562119e-05,
46.724,2.701562119e-05,
46.76,2.701562119e-05,
46.793,2.701562119e-05,
46.825,2.701562119e-05,
46.86,2.701562119e-05,
46.892,2.701562119e-05,
46.927,2.701562119e-05,
46.959,2.701562119e-05,
46.992,2.701562119e-05,
47.029,2.701562119e-05,
47.06,2.701562119e-05,
47.092,2.701562119e-05,
47.129,2.701562119e-05,
47.16,2.701562119e-05,
47.194,2.701562119e-05,
47.225,2.701562119e-05,
47.259,2.701562119e-05,
47.292,2.701562119e-05,
47.326,2.701562119e-05,
47.36,2.701562119e-05,
47.392,2.701562119e-05,
47.425,2.701562119e-05,
47.458,2.701562119e-05,
47.49,2.701562119e-05,
47.525,2.701562119e-05,
47.565,2.701562119e-05,
47.594,2.701562119e-05,
47.626,2.701562119e-05,
47.661,2.701562119e-05,
47.699,2.701562119e-05,
47.725,2.701562119e-05,
47.759,2.701562119e-05,
47.811,2.701562119e-05,
47.84,2.701562119e-05,
47.868,2.701562119e-05,
47.892,2.701562119e-05,
47.934,2.701562119e-05,
47.963,2.701562119e-05,
47.995,2.701562119e-05,
48.03,2.701562119e-05,
48.06,2.701562119e-05,
48.094,2.701562119e-05,
48.129,2.701562119e-05,
48.169,2.701562119e-05,
48.194,2.701562119e-05,
48.226,2.701562119e-05,
48.259,2.701562119e-05,
48.294,2.701562119e-05,
48.333,2.701562119e-05,
48.357,2.701562119e-05,
48.392,2.701562119e-05,
48.424,2.701562119e-05,
48.46,2.701562119e-05,
48.492,2.701562119e-05,
48.528,2.701562119e-05,
48.559,2.701562119e-05,
48.595,2.701562119e-05,
48.626,2.701562119e-05,
48.658,2.701562119e-05,
48.691,2.701562119e-05,
48.727,2.701562119e-05,
48.759,2.701562119e-05,
48.792,2.701562119e-05,
48.824,2.701562119e-05,
48.857,2.701562119e-05,
48.891,2.701562119e-05,
48.926,2.701562119e-05,
48.957,2.701562119e-05,
48.998,2.701562119e-05,
49.035,2.701562119e-05,
49.06,2.701562119e-05,
49.092,2.701562119e-05,
49.126,2.701562119e-05,
49.159,2.701562119e-05,
49.192,2.701562119e-05,
49.228,2.701562119e-05,
49.259,2.701562119e-05,
49.292,2.701562119e-05,
49.325,2.701562119e-05,
49.359,2.701562119e-05,
49.393,2.701562119e-05,
49.425,2.701562119e-05,
49.458,2.701562119e-05,
49.492,2.701562119e-05,
49.524,2.701562119e-05,
49.559,2.701562119e-05,
49.592,2.701562119e-05,
49.629,2.701562119e-05,
49.66,2.701562119e-05,
49.692,2.701562119e-05,
49.728,2.701562119e-05,
49.761,2.701562119e-05,
49.792,2.701562119e-05,
49.826,2.701562119e-05,
49.859,2.701562119e-05,
49.892,2.701562119e-05,
49.928,2.701562119e-05,
49.959,2.701562119e-05,
49.992,2.701562119e-05,
50.024,2.701562119e-05,
50.059,2.701562119e-05,
50.096,2.701562119e-05,
50.126,2.701562119e-05,
50.158,2.701562119e-05,
50.193,2.701562119e-05,
50.225,2.701562119e-05,
50.259,2.701562119e-05,
50.292,2.701562119e-05,
50.328,2.701562119e-05,
50.359,2.701562119e-05,
50.39,2.701562119e-05,
50.425,2.701562119e-05,
50.454,2.701562119e-05,
50.488,2.701562119e-05,
50.527,2.701562119e-05,
50.56,2.701562119e-05,
50.592,2.701562119e-05,
50.627,2.701562119e-05,
50.66,2.701562119e-05,
50.697,2.701562119e-05,
50.734,2.701562119e-05,
50.758,2.701562119e-05,
50.791,2.701562119e-05,
50.826,2.701562119e-05,
50.859,2.701562119e-05,
50.892,2.701562119e-05,
50.935,2.701562119e-05,
50.96,2.701562119e-05,
50.992,2.701562119e-05,
51.031,2.701562119e-05,
51.062,2.701562119e-05,
51.092,2.701562119e-05,
51.131,2.701562119e-05,
51.157,2.701562119e-05,
51.192,2.701562119e-05,
51.226,2.701562119e-05,
51.26,2.701562119e-05,
51.292,2.701562119e-05,
51.325,2.701562119e-05,
51.359,2.701562119e-05,
51.392,2.701562119e-05,
51.44,2.701562119e-05,
51.459,2.701562119e-05,
51.492,2.701562119e-05,
51.535,2.701562119e-05,
51.559,2.701562119e-05,
51.592,2.701562119e-05,
51.627,2.701562119e-05,
51.66,2.701562119e-05,
51.692,2.701562119e-05,
51.725,2.701562119e-05,
51.759,2.701562119e-05,
51.792,2.701562119e-05,
51.825,2.701562119e-05,
51.863,2.701562119e-05,
51.895,2.701562119e-05,
51.925,2.701562119e-05,
51.959,2.701562119e-05,
51.997,2.701562119e-05,
52.029,2.701562119e-05,
52.067,2.701562119e-05,
52.096,2.701562119e-05,
52.125,2.701562119e-05,
52.16,2.701562119e-05,
52.193,2.701562119e-05,
52.219,2.701562119e-05,
52.26,2.701562119e-05,
52.301,2.701562119e-05,
52.323,2.701562119e-05,
52.36,2.701562119e-05,
52.384,2.701562119e-05,
52.435,2.701562119e-05,
52.459,2.701562119e-05,
52.494,2.701562119e-05,
52.526,2.701562119e-05,
52.561,2.701562119e-05,
52.592,2.701562119e-05,
52.625,2.701562119e-05,
52.659,2.701562119e-05,
52.692,2.701562119e-05,
52.73,2.701562119e-05,
52.759,2.701562119e-05,
52.795,2.701562119e-05,
52.831,2.701562119e-05,
52.859,2.701562119e-05,
52.892,2.701562119e-05,
52.925,2.701562119e-05,
52.96,2.701562119e-05,
52.992,2.701562119e-05,
53.031,2.701562119e-05,
53.061,2.701562119e-05,
53.092,2.701562119e-05,
53.126,2.701562119e-05,
53.159,2.701562119e-05,
53.192,2.701562119e-05,
53.227,2.701562119e-05,
53.261,2.701562119e-05,
53.293,2.701562119e-05,
53.329,2.701562119e-05,
53.359,2.701562119e-05,
53.396,2.701562119e-05,
53.434,2.701562119e-05,
53.46,2.701562119e-05,
53.492,2.701562119e-05,
53.525,2.701562119e-05,
53.562,2.701562119e-05,
53.597,2.701562119e-05,
53.625,2.701562119e-05,
53.658,2.701562119e-05,
53.691,2.701562119e-05,
53.722,2.701562119e-05,
53.759,2.701562119e-05,
53.791,2.701562119e-05,
53.825,2.701562119e-05,
53.859,2.701562119e-05,
53.897,2.701562119e-05,
53.932,2.701562119e-05,
53.963,2.701562119e-05,
54.006,2.701562119e-05,
54.025,2.701562119e-05,
54.058,2.701562119e-05,
54.091,2.701562119e-05,
54.125,2.701562119e-05,
54.161,2.701562119e-05,
54.192,2.701562119e-05,
54.229,2.701562119e-05,
54.259,2.701562119e-05,
54.298,2.701562119e-05,
54.332,2.701562119e-05,
54.358,2.701562119e-05,
54.393,2.701562119e-05,
54.429,2.701562119e-05,
54.458,2.701562119e-05,
54.492,2.701562119e-05,
54.523,2.701562119e-05,
54.56,2.701562119e-05,
54.592,2.701562119e-05,
54.63,2.701562119e-05,
54.66,2.701562119e-05,
54.694,2.701562119e-05,
54.726,2.701562119e-05,
54.759,2.701562119e-05,
54.793,2.701562119e-05,
54.829,2.701562119e-05,
54.859,2.701562119e-05,
54.892,2.701562119e-05,
54.936,2.701562119e-05,
54.962,2.701562119e-05,
54.992,2.701562119e-05,
55.025,2.701562119e-05,
55.06,2.701562119e-05,
55.091,2.701562119e-05,
55.127,2.701562119e-05,
55.158,2.701562119e-05,
55.192,2.701562119e-05,
55.226,2.701562119e-05,
55.259,2.701562119e-05,
55.292,2.701562119e-05,
55.325,2.701562119e-05,
55.359,2.701562119e-05,
55.391,2.701562119e-05,
55.425,2.701562119e-05,
55.46,2.701562119e-05,
55.492,2.701562119e-05,
55.52,2.701562119e-05,
55.559,2.701562119e-05,
55.592,2.701562119e-05,
55.625,2.701562119e-05,
55.659,2.701562119e-05,
55.686,2.701562119e-05,
55.733,2.701562119e-05,
55.766,2.701562119e-05,
55.788,2.701562119e-05,
55.825,2.701562119e-05,
55.863,2.701562119e-05,
55.89,2.701562119e-05,
55.928,2.701562119e-05,
55.961,2.701562119e-05,
55.995,2.701562119e-05,
56.035,2.701562119e-05,
56.058,2.701562119e-05,
56.092,2.701562119e-05,
56.125,2.701562119e-05,
56.159,2.701562119e-05,
56.192,2.701562119e-05,
56.225,2.701562119e-05,
56.259,2.701562119e-05,
56.292,2.701562119e-05,
56.326,2.701562119e-05,
56.36,2.701562119e-05,
56.391,2.701562119e-05,
56.425,2.701562119e-05,
56.46,2.701562119e-05,
56.493,2.701562119e-05,
56.525,2.701562119e-05,
56.56,2.701562119e-05,
56.594,2.701562119e-05,
56.628,2.701562119e-05,
56.659,2.701562119e-05,
56.692,2.701562119e-05,
56.731,2.701562119e-05,
56.764,2.701562119e-05,
56.792,2.701562119e-05,
56.826,2.701562119e-05,
56.859,2.701562119e-05,
56.892,2.701562119e-05,
56.931,2.701562119e-05,
56.959,2.701562119e-05,
56.993,2.701562119e-05,
57.025,2.701562119e-05,
57.059,2.701562119e-05,
57.095,2.701562119e-05,
57.126,2.701562119e-05,
57.159,2.701562119e-05,
57.192,2.701562119e-05,
57.232,2.701562119e-05,
57.261,2.701562119e-05,
57.292,2.701562119e-05,
57.325,2.701562119e-05,
57.359,2.701562119e-05,
57.392,2.701562119e-05,
57.425,2.701562119e-05,
57.457,2.701562119e-05,
57.492,2.701562119e-05,
57.525,2.701562119e-05,
57.559,2.701562119e-05,
57.593,2.701562119e-05,
57.63,2.701562119e-05,
57.661,2.701562119e-05,
57.693,2.701562119e-05,
57.729,2.701562119e-05,
57.759,2.701562119e-05,
57.794,2.701562119e-05,
57.828,2.701562119e-05,
57.861,2.701562119e-05,
57.895,2.701562119e-05,
57.937,2.701562119e-05,
57.959,2.701562119e-05,
57.993,2.701562119e-05,
58.026,2.701562119e-05,
58.06,2.701562119e-05,
58.092,2.701562119e-05,
58.125,2.701562119e-05,
58.161,2.701562119e-05,
58.192,2.701562119e-05,
58.225,2.701562119e-05,
58.259,2.701562119e-05,
58.292,2.701562119e-05,
58.325,2.701562119e-05,
58.357,2.701562119e-05,
58.392,2.701562119e-05,
58.425,2.701562119e-05,
58.459,2.701562119e-05,
58.492,2.701562119e-05,
58.525,2.701562119e-05,
58.559,2.701562119e-05,
58.593,2.701562119e-05,
58.627,2.701562119e-05,
58.661,2.701562119e-05,
58.693,2.701562119e-05,
58.727,2.701562119e-05,
58.759,2.701562119e-05,
58.793,2.701562119e-05,
58.826,2.701562119e-05,
58.859,2.701562119e-05,
58.892,2.701562119e-05,
58.925,2.701562119e-05,
58.961,2.701562119e-05,
58.992,2.701562119e-05,
59.025,2.701562119e-05,
59.059,2.701562119e-05,
59.092,2.701562119e-05,
59.13,2.701562119e-05,
59.158,2.701562119e-05,
59.192,2.701562119e-05,
59.225,2.701562119e-05,
59.259,2.701562119e-05,
59.291,2.701562119e-05,
59.325,2.701562119e-05,
59.359,2.701562119e-05,
59.393,2.701562119e-05,
59.426,2.701562119e-05,
59.459,2.701562119e-05,
59.493,2.701562119e-05,
59.526,2.701562119e-05,
59.557,2.701562119e-05,
59.59,2.701562119e-05,
59.632,2.701562119e-05,
59.676,2.701562119e-05,
59.699,2.701562119e-05,
59.731,2.701562119e-05,
59.764,2.701562119e-05,
59.815,2.701562119e-05,
59.831,2.701562119e-05,
59.859,2.701562119e-05,
59.893,2.701562119e-05,
59.925,2.701562119e-05,
59.959,2.701562119e-05,
59.992,2.701562119e-05,
60.025,2.701562119e-05,
60.059,2.701562119e-05,
60.092,2.701562119e-05,
60.125,2.701562119e-05,
60.159,2.701562119e-05,
60.192,2.701562119e-05,
60.225,2.701562119e-05,
60.259,2.701562119e-05,
60.3,2.701562119e-05,
60.325,2.701562119e-05,
60.359,2.701562119e-05,
60.393,2.701562119e-05,
60.425,2.701562119e-05,
60.459,2.701562119e-05,
60.492,2.701562119e-05,
60.525,2.701562119e-05,
60.559,2.701562119e-05,
60.591,2.701562119e-05,
60.628,2.701562119e-05,
60.659,2.701562119e-05,
60.693,2.701562119e-05,
60.727,2.701562119e-05,
60.759,2.701562119e-05,
60.791,2.701562119e-05,
60.825,2.701562119e-05,
60.858,2.701562119e-05,
60.892,2.701562119e-05,
60.925,2.701562119e-05,
60.96,2.701562119e-05,
60.992,2.701562119e-05,
61.027,2.701562119e-05,
61.06,2.701562119e-05,
61.092,2.701562119e-05,
61.125,2.701562119e-05,
61.161,2.701562119e-05,
61.191,2.701562119e-05,
61.224,2.701562119e-05,
61.258,2.701562119e-05,
61.292,2.701562119e-05,
61.326,2.701562119e-05,
61.36,2.701562119e-05,
61.392,2.701562119e-05,
61.427,2.701562119e-05,
61.459,2.701562119e-05,
61.492,2.701562119e-05,
61.526,2.701562119e-05,
61.559,2.701562119e-05,
61.592,2.701562119e-05,
61.626,2.701562119e-05,
61.66,2.701562119e-05,
61.692,2.701562119e-05,
61.724,2.701562119e-05,
61.76,2.701562119e-05,
61.793,2.701562119e-05,
61.83,2.701562119e-05,
61.859,2.701562119e-05,
61.891,2.701562119e-05,
61.934,2.701562119e-05,
61.959,2.701562119e-05,
61.992,2.701562119e-05,
62.023,2.701562119e-05,
62.058,2.701562119e-05,
62.092,2.701562119e-05,
62.122,2.701562119e-05,
62.164,2.701562119e-05,
62.19,2.701562119e-05,
62.235,2.701562119e-05,
62.261,2.701562119e-05,
62.296,2.701562119e-05,
62.327,2.701562119e-05,
62.36,2.701562119e-05,
62.397,2.701562119e-05,
62.43,2.701562119e-05,
62.458,2.701562119e-05,
62.492,2.701562119e-05,
62.525,2.701562119e-05,
62.561,2.701562119e-05,
62.592,2.701562119e-05,
62.626,2.701562119e-05,
62.659,2.701562119e-05,
62.692,2.701562119e-05,
62.724,2.701562119e-05,
62.759,2.701562119e-05,
62.793,2.701562119e-05,
62.828,2.701562119e-05,
62.858,2.701562119e-05,
62.893,2.701562119e-05,
62.931,2.701562119e-05,
62.956,2.701562119e-05,
62.992,2.701562119e-05,
63.025,2.701562119e-05,
63.058,2.701562119e-05,
63.092,2.701562119e-05,
63.125,2.701562119e-05,
63.153,2.701562119e-05,
63.194,2.701562119e-05,
63.226,2.701562119e-05,
63.259,2.701562119e-05,
63.291,2.701562119e-05,
63.332,2.701562119e-05,
63.36,2.701562119e-05,
63.39,2.701562119e-05,
63.425,2.701562119e-05,
63.459,2.701562119e-05,
63.492,2.701562119e-05,
63.524,2.701562119e-05,
63.562,2.701562119e-05,
63.593,2.701562119e-05,
63.625,2.701562119e-05,
63.659,2.701562119e-05,
63.692,2.701562119e-05,
63.731,2.701562119e-05,
63.769,2.701562119e-05,
63.796,2.701562119e-05,
63.815,2.701562119e-05,
63.861,2.701562119e-05,
63.892,2.701562119e-05,
63.931,2.701562119e-05,
63.963,2.701562119e-05,
63.991,2.701562119e-05,
64.025,2.701562119e-05,
64.061,2.701562119e-05,
64.093,2.701562119e-05,
64.124,2.701562119e-05,
64.161,2.701562119e-05,
64.193,2.701562119e-05,
64.227,2.701562119e-05,
64.265,2.701562119e-05,
64.299,2.701562119e-05,
64.344,2.701562119e-05,
64.358,2.701562119e-05,
64.417,2.701562119e-05,
64.426,2.701562119e-05,
64.459,2.701562119e-05,
64.492,2.701562119e-05,
64.523,2.701562119e-05,
64.561,2.701562119e-05,
64.592,2.701562119e-05,
64.626,2.701562119e-05,
64.662,2.701562119e-05,
64.691,2.701562119e-05,
64.731,2.701562119e-05,
64.76,2.701562119e-05,
64.797,2.701562119e-05,
64.825,2.701562119e-05,
64.858,2.701562119e-05,
64.892,2.701562119e-05,
64.924,2.701562119e-05,
64.958,2.701562119e-05,
64.993,2.701562119e-05,
65.025,2.701562119e-05,
65.062,2.701562119e-05,
65.092,2.701562119e-05,
65.126,2.701562119e-05,
65.161,2.701562119e-05,
65.192,2.701562119e-05,
65.225,2.701562119e-05,
65.26,2.701562119e-05,
65.293,2.701562119e-05,
65.334,2.701562119e-05,
65.358,2.701562119e-05,
65.404,2.701562119e-05,
65.428,2.701562119e-05,
65.46,2.701562119e-05,
65.492,2.701562119e-05,
65.525,2.701562119e-05,
65.557,2.701562119e-05,
65.591,2.701562119e-05,
65.625,2.701562119e-05,
65.663,2.701562119e-05,
65.692,2.701562119e-05,
65.725,2.701562119e-05,
65.764,2.701562119e-05,
65.792,2.701562119e-05,
65.824,2.701562119e-05,
65.859,2.701562119e-05,
65.893,2.701562119e-05,
65.925,2.701562119e-05,
65.959,2.701562119e-05,
65.989,2.701562119e-05,
66.025,2.701562119e-05,
66.063,2.701562119e-05,
66.091,2.701562119e-05,
66.129,2.701562119e-05,
66.16,2.701562119e-05,
66.192,2.701562119e-05,
66.225,2.701562119e-05,
66.259,2.701562119e-05,
66.292,2.701562119e-05,
66.326,2.701562119e-05,
66.359,2.701562119e-05,
66.392,2.701562119e-05,
66.427,2.701562119e-05,
66.459,2.701562119e-05,
66.493,2.701562119e-05,
66.525,2.701562119e-05,
66.558,2.701562119e-05,
66.591,2.701562119e-05,
66.625,2.701562119e-05,
66.658,2.701562119e-05,
66.692,2.701562119e-05,
66.725,2.701562119e-05,
