"/uav_ground_truth/pose/pose/position/z_x","/uav_ground_truth/pose/pose/position/z_y","/ual/pose/pose/position/z_y","/del_uav/KF_pose/z_y"
22.17,0.9597462533,2.845569611,2.840728832,
22.19,0.9732666618,2.851902962,2.849645367,
22.21,0.9866720452,2.855139017,2.851474431,
22.23,0.9999614861,2.861779451,2.860499537,
22.25,1.013139078,2.866849422,2.868935143,
22.27,1.026208594,2.87268424,2.869625641,
22.29,1.03918691,2.876128435,2.877633209,
22.31,1.052075025,2.881838799,2.878289175,
22.33,1.064871414,2.885815144,2.888966034,
22.35,1.077584217,2.888195753,2.889889428,
22.37,1.090222433,2.890022039,2.889986864,
22.39,1.102774818,2.892327309,2.895979818,
22.41,1.115238919,2.894317865,2.89650303,
22.43,1.127633651,2.898371935,2.899102666,
22.45,1.139975892,2.903323412,2.906180584,
22.47,1.152263242,2.907961607,2.906774857,
22.49,1.164491348,2.909732342,2.906825641,
22.51,1.176656045,2.911888361,2.909221544,
22.53,1.188747453,2.915337801,2.909344092,
22.55,1.200765547,2.917327166,2.914356417,
22.57,1.212704431,2.9214046,2.91472994,
22.59,1.224563716,2.9250772,2.920143673,
22.61,1.236340786,2.927223206,2.923547727,
22.63,1.248031408,2.931288481,2.929091137,
22.65,1.259636337,2.933263063,2.935562918,
22.67,1.271154838,2.937483788,2.936108622,
22.69,1.282589247,2.941533327,2.941578037,
22.71,1.293941902,2.945175409,2.942037895,
22.73,1.305218674,2.946765423,2.947027806,
22.75,1.316425933,2.949493647,2.951898849,
22.77,1.327570611,2.951241493,2.955443765,
22.79,1.338634889,2.95253396,2.95879068,
22.81,1.349591271,2.954913139,2.959075896,
22.83,1.360440373,2.957194805,2.962431316,
22.85,1.371200939,2.958337545,2.962717302,
22.87,1.381890763,2.960469961,2.965635226,
22.89,1.392510323,2.962990999,2.958578905,
22.91,1.403050632,2.964949369,2.961058701,
22.93,1.41350555,2.967352152,2.967337291,
22.95,1.423881266,2.970638514,2.967866768,
22.97,1.434181439,2.969983816,2.970535879,
22.99,1.444419381,2.970357895,2.970891495,
23.01,1.454597035,2.970971584,2.979018669,
23.03,1.4647025,2.972826481,2.982031952,
23.05,1.474728423,2.974357843,2.974422761,
23.07,1.484667393,2.97649765,2.976013385,
23.09,1.494515739,2.977679253,2.979680579,
23.11,1.504283411,2.980470181,2.979986943,
23.13,1.513972351,2.982886076,2.986798348,
23.15,1.523595484,2.985615253,2.987370753,
23.17,1.533158098,2.987654924,2.990946694,
23.19,1.542669733,2.988768339,2.995312457,
23.21,1.55212251,2.990785837,2.995682302,
23.23,1.561491423,2.992848158,2.998607627,
23.25,1.570766354,2.993795872,2.99885516,
23.27,1.579949009,2.995636463,2.996132571,
23.29,1.589029371,2.997373343,2.995906961,
23.31,1.598010593,2.999785423,2.998806097,
23.33,1.606902166,3.001451492,3.00283796,
23.35,1.615705972,3.003966808,3.00348351,
23.37,1.624416486,3.005059242,3.006502656,
23.39,1.633040915,3.00731802,3.006756857,
23.41,1.641587108,3.008280516,3.006778434,
23.43,1.650071948,3.010644197,3.009918423,
23.45,1.658491867,3.011609793,3.013140001,
23.47,1.666848427,3.014293194,3.007903765,
23.49,1.675151694,3.017625093,3.011837087,
23.51,1.683396664,3.020001411,3.012162226,
23.53,1.691580525,3.023462534,3.017533449,
23.55,1.699701347,3.025717497,3.01798127,
23.57,1.707758479,3.028223038,3.021457478,
23.59,1.715749579,3.028818369,3.029476392,
23.61,1.723676878,3.030639648,3.030151799,
23.63,1.731536964,3.032221556,3.032430947,
23.65,1.739320205,3.033268929,3.032623173,
23.67,1.747023143,3.034041643,3.036474305,
23.69,1.754640677,3.034469128,3.037867743,
23.71,1.762175703,3.035750389,3.037983274,
23.73,1.769627164,3.036651611,3.039588274,
23.75,1.776990992,3.036924839,3.039721959,
23.77,1.784274468,3.03621316,3.037230039,
23.79,1.791481436,3.03531146,3.035910178,
23.81,1.798601127,3.035184145,3.035799627,
23.83,1.805636316,3.035599947,3.036054677,
23.85,1.812605106,3.035473347,3.036076156,
23.87,1.819510318,3.035287619,3.032481466,
23.89,1.826337048,3.035233259,3.032122084,
23.91,1.833079957,3.035149097,3.032023776,
23.93,1.839728785,3.034995794,3.031980954,
23.95,1.846276389,3.035024643,3.038955539,
23.97,1.852728336,3.035375595,3.039871554,
23.99,1.859089876,3.035253286,3.039947812,
24.01,1.865364225,3.034966469,3.039498746,
24.03,1.871546032,3.034070969,3.038640317,
24.05,1.877634944,3.033543587,3.035887303,
24.07,1.883644757,3.032504797,3.034219314,
24.09,1.889585371,3.028756857,3.03407802,
24.11,1.895463812,3.026065826,3.028963408,
24.13,1.901300537,3.025849819,3.030781367,
24.15,1.907118344,3.028306723,3.030953911,
24.17,1.912921418,3.033978462,3.037690364,
24.19,1.918706184,3.039006472,3.038271269,
24.21,1.924443929,3.041910172,3.044531288,
24.23,1.930118375,3.043601513,3.045525409,
24.25,1.935727129,3.044300079,3.045605825,
24.27,1.94125962,3.044131041,3.046341643,
24.29,1.946721675,3.043905973,3.0464803,
24.31,1.952121628,3.045348406,3.059689611,
24.33,1.957457637,3.046969414,3.065037699,
24.35,1.962721973,3.047245026,3.066805957,
24.37,1.967909749,3.047243834,3.067791888,
24.39,1.973023855,3.047147274,3.0686977,
24.41,1.978069859,3.046954393,3.057571615,
24.43,1.983064568,3.046760798,3.056901609,
24.45,1.988005559,3.046174765,3.056396024,
24.47,1.992880141,3.045287848,3.046872046,
24.49,1.997675028,3.045175791,3.04570976,
24.51,2.002389745,3.045045853,3.04492641,
24.53,2.007031237,3.044092417,3.043606958,
24.55,2.011605854,3.043165922,3.044131026,
24.57,2.016117057,3.043550014,3.043376583,
24.59,2.020561036,3.043358088,3.04329071,
24.61,2.024933632,3.043025494,3.043445035,
24.63,2.029228637,3.04315567,3.043367148,
24.65,2.033449556,3.04306221,3.043069071,
24.67,2.037607035,3.042355299,3.043042991,
24.69,2.041715445,3.041568518,3.051035151,
24.71,2.045790873,3.041682005,3.051637225,
24.73,2.049832865,3.041494846,3.051596598,
24.75,2.053832685,3.041813374,3.051805138,
24.77,2.057787672,3.042229414,3.051818879,
24.79,2.061691462,3.042263985,3.060111821,
24.81,2.06553067,3.041038036,3.059407407,
24.83,2.069307384,3.0407269,3.04024276,
24.85,2.073042174,3.040436745,3.038229682,
24.87,2.076745799,3.04085207,3.037991807,
24.89,2.080406735,3.039698839,3.037242969,
24.91,2.08400797,3.038614035,3.039172877,
24.93,2.087540113,3.038284063,3.038037036,
24.95,2.091006786,3.038013697,3.03794068,
24.97,2.094394513,3.038081884,3.037649649,
24.99,2.097702821,3.039038181,3.037624669,
25.01,2.100939431,3.040674925,3.044662792,
25.03,2.104130564,3.042207956,3.047574826,
25.05,2.107296413,3.042272091,3.047817026,
25.07,2.110430872,3.044129133,3.049049229,
25.09,2.113528485,3.045022011,3.06343688,
25.11,2.116585532,3.047450542,3.064512903,
25.13,2.119599189,3.04929471,3.050265909,
25.15,2.122571503,3.051437378,3.049063307,
25.17,2.125509319,3.052904844,3.051550261,
25.19,2.128414941,3.053966522,3.04910205,
25.21,2.131286632,3.055545568,3.048847825,
25.23,2.134127595,3.056259871,3.050953985,
25.25,2.136933486,3.057101488,3.052372013,
25.27,2.139691281,3.058136225,3.052461079,
25.29,2.142399475,3.058835506,3.053656679,
25.31,2.145064966,3.059245348,3.057746269,
25.33,2.147698697,3.060551405,3.059080482,
25.35,2.150308785,3.062401772,3.061896365,
25.37,2.152884271,3.064033985,3.062517342,
25.39,2.155417498,3.065273285,3.064455882,
25.41,2.157910578,3.066261292,3.065835698,
25.43,2.160358602,3.0669384,3.065583187,
25.45,2.162767253,3.067408562,3.066481324,
25.47,2.165151167,3.068157196,3.067954339,
25.49,2.167509061,3.068537951,3.068077739,
25.51,2.169842919,3.069428444,3.069418834,
25.53,2.172155571,3.069881201,3.069531353,
25.55,2.174448452,3.070898533,3.070693092,
25.57,2.17671769,3.071507215,3.070790584,
25.59,2.17896062,3.071842194,3.071695994,
25.61,2.181177437,3.072975874,3.073881184,
25.63,2.183358994,3.075069666,3.073168499,
25.65,2.185497907,3.075006962,3.074898377,
25.67,2.187585052,3.076067924,3.075041771,
25.69,2.189626709,3.076735258,3.075870046,
25.71,2.191646321,3.076899052,3.07593903,
25.73,2.193658499,3.07703805,3.076221449,
25.75,2.195663716,3.077539682,3.077524406,
25.77,2.197656167,3.078672171,3.078359965,
25.79,2.199629012,3.076984644,3.077668174,
25.81,2.201582127,3.076015711,3.077613536,
25.83,2.203510016,3.073936462,3.073009327,
25.85,2.205411447,3.072849274,3.071142042,
25.87,2.207289086,3.071919918,3.070981275,
25.89,2.209132094,3.071499586,3.070880074,
25.91,2.210931927,3.07144928,3.070869219,
25.93,2.212687961,3.070798635,3.070460017,
25.95,2.214396575,3.070919991,3.070663118,
25.97,2.216065035,3.071408987,3.072425272,
25.99,2.21770458,3.070297718,3.071671475,
26.01,2.219327828,3.069900036,3.071607838,
26.03,2.220932742,3.069687128,3.069576914,
26.05,2.222523222,3.069262981,3.069405801,
26.07,2.224097451,3.068979979,3.068743542,
26.09,2.225650787,3.068686962,3.068041218,
26.11,2.227187206,3.067948341,3.06798226,
26.13,2.228716924,3.067665815,3.066485082,
26.15,2.230249473,3.065940857,3.066361368,
26.17,2.231788409,3.061577559,3.061801635,
26.19,2.233330918,3.059471369,3.058402234,
26.21,2.234880016,3.058152199,3.059320258,
26.23,2.23643249,3.053912401,3.054367275,
26.25,2.237985504,3.052121639,3.053951299,
26.27,2.23954412,3.049639463,3.051079012,
26.29,2.241106168,3.04583025,3.04744643,
26.31,2.242673206,3.043532372,3.047137557,
26.33,2.244244474,3.042048454,3.041950032,
26.35,2.245811508,3.041096687,3.040290037,
26.37,2.247368539,3.041010857,3.040151408,
26.39,2.248901071,3.039598703,3.038768497,
26.41,2.250397074,3.038700581,3.03865379,
26.43,2.251871137,3.036539078,3.035842907,
26.45,2.253335199,3.034912109,3.037114513,
26.47,2.254784972,3.033309221,3.035282056,
26.49,2.256219885,3.029970169,3.031043167,
26.51,2.257649875,3.026124239,3.025642678,
26.53,2.259078407,3.014475822,3.02453661,
26.55,2.260495662,3.022050142,3.019043223,
26.57,2.261897969,3.01740694,3.014829199,
26.59,2.263291766,3.01141715,3.009530685,
26.61,2.264686113,3.010362148,3.009086968,
26.63,2.266088651,3.007632494,3.008936198,
26.65,2.267486774,3.009219885,3.008922457,
26.67,2.268870345,3.004583597,3.006986368,
26.69,2.270235326,3.00625062,3.004689589,
26.71,2.271577042,3.002758503,3.004746507,
26.73,2.272898045,3.001832247,3.00223059,
26.75,2.274205642,2.999023676,2.999918075,
26.77,2.275510279,3.000383854,2.999723871,
26.79,2.276813319,2.99980092,3.000045897,
26.81,2.278107679,2.999448776,2.99997385,
26.83,2.279395078,3.000147104,2.999967748,
26.85,2.280678907,2.997986794,2.998088457,
26.87,2.28197124,2.998407364,2.997930801,
26.89,2.283272682,2.997719288,2.997419966,
26.91,2.284564342,2.997279882,2.997913614,
26.93,2.285831603,2.997111082,2.997951701,
26.95,2.287070801,2.998117208,2.997912369,
26.97,2.288285419,2.999426603,2.999798368,
26.99,2.289489528,2.999503136,2.999956164,
27.01,2.290699204,2.998948812,2.999522306,
27.03,2.291905192,2.998506069,2.998942727,
27.05,2.293091811,2.998342752,2.998361108,
27.07,2.294258254,2.997687101,2.997690356,
27.09,2.295402181,2.997019529,2.997633335,
27.11,2.296532346,2.991721153,2.994658475,
27.13,2.297655134,2.995142937,2.992700367,
27.15,2.29876823,2.991454601,2.992538415,
27.17,2.299866058,2.991441488,2.992753387,
27.19,2.300935981,2.993652821,2.992753374,
27.21,2.301977441,2.991630077,2.992750284,
27.23,2.302993676,2.991263628,2.990748758,
27.25,2.304002154,2.992493868,2.989909187,
27.27,2.305012738,2.99134469,2.989839348,
27.29,2.306029052,2.991657019,2.990840979,
27.31,2.307056217,2.991868734,2.991775238,
27.33,2.308092569,2.991804123,2.991850503,
27.35,2.309128248,2.992707491,2.991976619,
27.37,2.310166339,2.993222475,2.991790994,
27.39,2.31120523,2.991785288,2.991487846,
27.41,2.312245857,2.993551493,2.991372982,
27.43,2.313289945,2.99292016,2.991361961,
27.45,2.314339196,2.992854357,2.992303561,
27.47,2.315413147,2.99136591,2.992382009,
27.49,2.316507962,2.992250681,2.993183572,
27.51,2.317604571,2.990789175,2.993682581,
27.53,2.318688933,2.992416143,2.993059464,
27.55,2.319748745,2.993052244,2.992410642,
27.57,2.320774634,2.990375757,2.992354721,
27.59,2.321778352,2.992713451,2.992879775,
27.61,2.322782102,2.993499279,2.992994737,
27.63,2.32380444,2.993869543,2.993004582,
27.65,2.324860649,2.99100852,2.995259041,
27.67,2.325942575,2.99402523,2.99546099,
27.69,2.32703491,2.993201971,2.994679789,
27.71,2.328129128,2.993219137,2.994446822,
27.73,2.329223082,2.993953705,2.994421765,
27.75,2.330328959,2.994554281,2.995050889,
27.77,2.331453243,2.995158911,2.99449571,
27.79,2.332590935,2.995359421,2.995171098,
27.81,2.333746089,2.996446133,2.995227554,
27.83,2.334920273,2.998454094,2.997996782,
27.85,2.336105933,3.00031805,2.997531033,
27.87,2.337294286,3.002679586,3.00055403,
27.89,2.338474191,3.003376245,3.002251416,
27.91,2.339639065,3.003156424,3.00239306,
27.93,2.340783574,3.002083302,3.003015216,
27.95,2.341906392,3.000121117,3.000470051,
27.97,2.343009458,2.994605064,3.000255261,
27.99,2.344093412,2.989597559,2.991225788,
28.01,2.345164657,2.986149073,2.985705154,
28.03,2.346240789,2.982419491,2.985241702,
28.05,2.347335896,2.980243921,2.980253381,
28.07,2.348456906,2.979661703,2.980424397,
28.09,2.349588616,2.978656054,2.980436488,
28.11,2.350710282,2.977702618,2.980435441,
28.13,2.351814029,2.976724386,2.97815976,
28.15,2.352911251,2.974475861,2.973345711,
28.17,2.354025157,2.973955154,2.972944511,
28.19,2.355161897,2.973913908,2.972481063,
28.21,2.356326736,2.973965645,2.972444073,
28.23,2.357517432,2.974014521,2.972453391,
28.25,2.358726925,2.974765062,2.975823272,
28.27,2.359950321,2.975728035,2.976110482,
28.29,2.361193287,2.976808786,2.977571486,
28.31,2.362468545,2.978516817,2.977697702,
28.33,2.363774443,2.979835033,2.980209643,
28.35,2.365108756,2.980837345,2.982721265,
28.37,2.366473207,2.982404232,2.982136079,
28.39,2.367863653,2.98336482,2.983652461,
28.41,2.369274947,2.984648228,2.983779184,
28.43,2.370719848,2.987145901,2.987182219,
28.45,2.372192399,2.988186359,2.988357823,
28.47,2.373679279,2.988749981,2.988456054,
28.49,2.375161258,2.989050627,2.98913254,
28.51,2.37662731,2.98876214,2.989189191,
28.53,2.378077854,2.988614321,2.989708394,
28.55,2.379525288,2.988786697,2.989884186,
28.57,2.380982176,2.988499641,2.9898972,
28.59,2.382462948,2.988070011,2.989208968,
28.61,2.38397027,2.987521172,2.989148666,
28.63,2.385490655,2.986862898,2.987261442,
28.65,2.387005891,2.986576557,2.986314053,
28.67,2.388503096,2.986172438,2.986226809,
28.69,2.389990059,2.986322165,2.986140631,
28.71,2.391474506,2.98721981,2.986914993,
28.73,2.392964336,2.98809886,2.988682199,
28.75,2.394449502,2.989017963,2.988828992,
28.77,2.395918958,2.98938942,2.989919152,
28.79,2.397370062,2.989803076,2.989421431,
28.81,2.398815773,2.988036156,2.988004105,
28.83,2.40026576,2.987040043,2.986320077,
28.85,2.401719981,2.987421036,2.986178218,
28.87,2.403163347,2.988270044,2.9869149,
28.89,2.404588521,2.989322662,2.98975501,
28.91,2.405999395,2.990604162,2.992124239,
28.93,2.407396542,2.99258256,2.992323278,
28.95,2.408778029,2.993857145,2.992340028,
28.97,2.410150729,2.994449854,2.994894248,
28.99,2.411528792,2.995591164,2.995469161,
29.01,2.412923038,2.994149446,2.995511327,
29.03,2.414335441,2.992885113,2.993679637,
29.05,2.415765582,2.99233222,2.993521045,
29.07,2.417200263,2.992081642,2.993544347,
29.09,2.418633796,2.991906881,2.993301275,
29.11,2.420056887,2.992383718,2.993281535,
29.13,2.421454973,2.992861509,2.994351007,
29.15,2.422835984,2.993339062,2.994441109,
29.17,2.424197304,2.994585514,2.99570469,
29.19,2.4255523,2.996232748,2.996567173,
29.21,2.426909399,2.997624636,2.998774986,
29.23,2.428271073,2.998363256,3.000912248,
29.25,2.429635819,2.999586344,3.001085449,
29.27,2.431004887,2.999777794,3.001748602,
29.29,2.432373079,3.000348806,3.001379592,
29.31,2.433740746,3.000898361,3.002258407,
29.33,2.435102647,3.000852823,3.00254701,
29.35,2.436449173,3.001402855,3.002563039,
29.37,2.437785475,3.00236392,3.003777782,
29.39,2.439114075,3.002773046,3.002426605,
29.41,2.440447577,3.003664255,3.003509192,
29.43,2.441781863,3.004682302,3.003603738,
29.45,2.443107913,3.004682302,3.004951041,
29.47,2.444422996,3.005684614,3.005065436,
29.49,2.445723132,3.007204771,3.006981855,
29.51,2.447010739,3.007716417,3.008855085,
29.53,2.4482872,3.00878644,3.010455485,
29.55,2.449547475,3.009802818,3.010586174,
29.57,2.45078913,3.009715319,3.013389723,
29.59,2.452012635,3.006028414,3.009315932,
29.61,2.453212428,3.003310204,3.008973156,
29.63,2.454375854,3.00248456,3.006176105,
29.65,2.455499466,3.002050638,3.002688756,
29.67,2.456587569,3.001610756,3.002396071,
29.69,2.457652365,3.001948833,3.002053175,
29.71,2.458710353,3.001982927,3.002012566,
29.73,2.459762373,3.001466274,3.00200983,
29.75,2.460805045,3.002684593,3.003249187,
29.77,2.461839367,3.003093481,3.00335246,
29.79,2.462857195,3.00253582,3.003224288,
29.81,2.463839834,3.003113985,3.004095093,
29.83,2.464774192,3.003509521,3.004167573,
29.85,2.465669556,3.004500628,3.005090359,
29.87,2.466536811,3.006533146,3.004880672,
29.89,2.467376602,3.007419825,3.007161137,
29.91,2.468194519,3.007669449,3.008278294,
29.93,2.4689912,3.008416653,3.013815208,
29.95,2.469774775,3.00891304,3.015111854,
29.97,2.470548325,3.008920431,3.015234669,
29.99,2.471322094,3.01000762,3.01586888,
30.01,2.472109906,3.009407043,3.008553491,
30.03,2.472918091,3.008309364,3.007935451,
30.05,2.473758413,3.008162975,3.007285398,
30.07,2.474628568,3.009195328,3.008925077,
30.09,2.475515508,3.010256529,3.010980705,
30.11,2.476411286,3.012167215,3.011153332,
30.13,2.477316155,3.0145154,3.013836007,
30.15,2.478251994,3.017647505,3.018147689,
30.17,2.479224887,3.019968987,3.018419665,
30.19,2.480226018,3.023076534,3.022010418,
30.21,2.481241979,3.024649143,3.02646912,
30.23,2.482255705,3.027691364,3.026843399,
30.25,2.483259404,3.030229807,3.030692403,
30.27,2.484246136,3.0335958,3.029575318,
30.29,2.485233588,3.034844875,3.033710991,
30.31,2.486234347,3.035981894,3.034057518,
30.33,2.487256897,3.037329674,3.035608177,
30.35,2.488301103,3.038102388,3.037215958,
30.37,2.489365891,3.038280725,3.038824883,
30.39,2.490441032,3.039385319,3.040050469,
30.41,2.491516781,3.040247679,3.041083854,
30.43,2.492583377,3.040399313,3.042026382,
30.45,2.493633166,3.041260719,3.042957487,
30.47,2.494673036,3.041956902,3.043030521,
30.49,2.495707267,3.042359591,3.044039535,
30.51,2.496745516,3.044183254,3.044815227,
30.53,2.497777746,3.045479059,3.044878151,
30.55,2.498806331,3.04571414,3.04556134,
30.57,2.499830245,3.045648098,3.045617173,
30.59,2.500845805,3.046333551,3.047979228,
30.61,2.501850721,3.046711683,3.048175016,
30.63,2.502850032,3.046247721,3.047872448,
30.65,2.503839581,3.0456779,3.047845444,
30.67,2.504813013,3.045109034,3.04542743,
30.69,2.505759032,3.044181108,3.045222349,
30.71,2.506667421,3.043303967,3.043697664,
30.73,2.507537698,3.043170691,3.04356939,
30.75,2.50838817,3.042499065,3.042625606,
30.77,2.509222657,3.042351723,3.042542588,
30.79,2.510040882,3.041371107,3.041695233,
30.81,2.510846903,3.040611029,3.040468542,
30.83,2.511640556,3.040421724,3.040363709,
30.85,2.512426063,3.03953743,3.039931681,
30.87,2.513192864,3.038099766,3.03989422,
30.89,2.513941145,3.038738966,3.038942296,
30.91,2.514679394,3.038717985,3.038551352,
30.93,2.515418069,3.037274599,3.038517716,
30.95,2.516152641,3.034543276,3.03422209,
30.97,2.516879412,3.032712936,3.033860425,
30.99,2.517599936,3.032529116,3.032090494,
31.01,2.518322369,3.031697273,3.032244937,
31.03,2.519060726,3.031115532,3.032256628,
31.05,2.519810901,3.032936811,3.0342405,
31.07,2.520587803,3.034810305,3.034406632,
31.09,2.521401213,3.035505772,3.03632507,
31.11,2.522255619,3.038105726,3.039403875,
31.13,2.523136585,3.041045427,3.039641592,
31.15,2.524033001,3.04095602,3.042929824,
31.17,2.524942802,3.039665699,3.040027769,
31.19,2.525861672,3.037234545,3.038590137,
31.21,2.526782179,3.036637545,3.037016243,
31.23,2.527706094,3.035582066,3.042071305,
31.25,2.528628013,3.034392118,3.040216757,
31.27,2.529544507,3.032377958,3.040053934,
31.29,2.530459142,3.032645702,3.038647586,
31.31,2.531377263,3.032914639,3.038523563,
31.33,2.532311179,3.032580137,3.038427384,
31.35,2.533255079,3.032501221,3.038414375,
31.37,2.534196849,3.031334877,3.031821304,
31.39,2.535123929,3.030551434,3.028826541,
31.41,2.536022732,3.028268814,3.028540538,
31.43,2.536899233,3.027337074,3.028491241,
31.45,2.537773384,3.026256323,3.026178021,
31.47,2.538664454,3.025454283,3.023875802,
31.49,2.539566335,3.023667812,3.024461991,
31.51,2.540460536,3.023275137,3.023353442,
31.53,2.541349439,3.024120569,3.02325958,
31.55,2.542242471,3.024111986,3.025151277,
31.57,2.543151684,3.0223279,3.022258296,
31.59,2.544082728,3.019936085,3.021993365,
31.61,2.545019737,3.018564463,3.019627751,
31.63,2.545952792,3.01764679,3.015399687,
31.65,2.54688061,3.016401768,3.015060885,
31.67,2.54781254,3.017496586,3.015514726,
31.69,2.548745552,3.019258738,3.014534497,
31.71,2.549672677,3.020410776,3.016470113,
31.73,2.55058878,3.021677732,3.019708823,
31.75,2.551492707,3.023834467,3.019991496,
31.77,2.552380648,3.024286509,3.02116905,
31.79,2.553253719,3.022505522,3.021273828,
31.81,2.554114146,3.020600796,3.020773951,
31.83,2.554974428,3.020409822,3.01995872,
31.85,2.555838307,3.020316124,3.019889499,
31.87,2.556712218,3.019242525,3.018732834,
31.89,2.557592087,3.019132853,3.018634912,
31.91,2.558479406,3.019430637,3.020791546,
31.93,2.559377963,3.019923687,3.021319026,
31.95,2.560281549,3.019442558,3.02135682,
31.97,2.561185211,3.019304037,3.020884031,
31.99,2.562095822,3.020708084,3.020840879,
32.01,2.563019288,3.021065712,3.020607812,
32.03,2.563949181,3.021572351,3.021671745,
32.05,2.564881367,3.02291584,3.021758608,
32.07,2.565811128,3.023582458,3.022982859,
32.09,2.566730012,3.022193193,3.023083805,
32.11,2.5676346,3.021600246,3.021244173,
32.13,2.568529197,3.019866943,3.018159035,
32.15,2.569408942,3.017836332,3.017905931,
32.17,2.570281665,3.015341043,3.014688335,
32.19,2.571157812,3.01419878,3.014421399,
32.21,2.572041293,3.013494015,3.015352584,
32.23,2.572922381,3.013183117,3.015430465,
32.25,2.573795288,3.012825966,3.014824821,
32.27,2.57465769,3.014580965,3.013911841,
32.29,2.575528143,3.015736341,3.013824855,
32.31,2.576425518,3.016710043,3.013810846,
32.33,2.577352973,3.016641617,3.014413903,
32.35,2.578305777,3.017007351,3.016677762,
32.37,2.579275304,3.016571283,3.01686857,
32.39,2.580252574,3.015603065,3.015598761,
32.41,2.581228666,3.012628555,3.011801327,
32.43,2.582201635,3.011135101,3.011514055,
32.45,2.583181383,3.010218859,3.01024804,
32.47,2.58408908,3.009535551,3.010141139,
32.49,2.584780379,3.008165836,3.008250643,
32.51,2.585250477,3.009611368,3.013669229,
32.53,2.585588728,3.011906862,3.014126729,
32.55,2.585876459,3.012338161,3.01539049,
32.57,2.586187219,3.010262966,3.015498997,
32.59,2.586550828,3.009467602,3.012927811,
32.61,2.586951301,3.009994745,3.013665946,
32.63,2.587370665,3.010586262,3.009658104,
32.65,2.587799668,3.00679493,3.005949206,
32.67,2.588233082,3.004204512,3.005637259,
32.69,2.588687493,3.000840902,3.000155649,
32.71,2.589151435,2.997443676,2.999695557,
32.73,2.589608901,2.99029398,2.989959908,
32.75,2.590052614,2.986932993,2.989935036,
32.77,2.590487411,2.982703209,2.983013181,
32.79,2.590938111,2.981575251,2.982431307,
32.81,2.591409741,2.979428291,2.97938154,
32.83,2.591885855,2.97601223,2.974368895,
32.85,2.59233419,2.97325325,2.97394795,
32.87,2.59277099,2.975052834,2.98335349,
32.89,2.593230324,2.978014708,2.984134888,
32.91,2.593711183,2.979298353,2.987728729,
32.93,2.594203976,2.978163719,2.987341256,
32.95,2.594690594,2.977403641,2.983308805,
32.97,2.595162937,2.979465008,2.98310366,
32.99,2.595646439,2.98047924,2.985310259,
33.01,2.596146575,2.980174303,2.985424828,
33.03,2.596650335,2.978467226,2.980866312,
33.05,2.5971396,2.973308563,2.979808474,
33.07,2.597639551,2.97061944,2.974556764,
33.09,2.598185098,2.971250057,2.971776129,
33.11,2.598762696,2.971743822,2.971545194,
33.13,2.599348511,2.96845746,2.968800934,
33.15,2.599935371,2.964135647,2.968574521,
33.17,2.600543839,2.963094711,2.963724956,
33.19,2.601192647,2.963757038,2.965367709,
33.21,2.601871072,2.965724945,2.96552608,
33.23,2.602561583,2.964192629,2.964526991,
33.25,2.603245065,2.962269783,2.964450627,
33.27,2.603930438,2.960501432,2.961458199,
33.29,2.604663311,2.961529493,2.962540173,
33.31,2.605431677,2.962117434,2.960850904,
33.33,2.606208077,2.961699247,2.960421736,
33.35,2.606975658,2.961214542,2.96034555,
33.37,2.607735867,2.961531878,2.960154101,
33.39,2.608512817,2.965105534,2.960112467,
33.41,2.609304114,2.967170954,2.970429555,
33.43,2.610088724,2.969617605,2.971233511,
33.45,2.610847191,2.970154762,2.974074391,
33.47,2.611597207,2.972736835,2.987577973,
33.49,2.612385106,2.976637602,2.988297386,
33.51,2.613214666,2.978052616,2.988045173,
33.53,2.614077367,2.978982687,2.991566701,
33.55,2.614956627,2.978849649,2.991633824,
33.57,2.615860574,2.979369879,2.991509347,
33.59,2.616819468,2.980870962,2.986897231,
33.61,2.617824674,2.981117964,2.986558082,
33.63,2.618844764,2.980481625,2.984774686,
33.65,2.619853402,2.97702837,2.984643875,
33.67,2.620850137,2.97604847,2.981846479,
33.69,2.621875608,2.9755795,2.981627526,
33.71,2.622932845,2.974986553,2.987490396,
33.73,2.623996556,2.972554922,2.984004867,
33.75,2.625039859,2.969245911,2.983602119,
33.77,2.626072026,2.968309164,2.981197813,
33.79,2.627140865,2.968210459,2.980943238,
33.81,2.628252585,2.966182232,2.958921623,
33.83,2.629395497,2.963559151,2.953279033,
33.85,2.630552887,2.96226263,2.95252057,
33.87,2.631716061,2.963413477,2.962051999,
33.89,2.632935989,2.96405077,2.964617522,
33.91,2.634229139,2.964584351,2.964850121,
33.93,2.635569587,2.963742018,2.963105118,
33.95,2.636914601,2.964133978,2.962954321,
33.97,2.638267784,2.966768742,2.96571121,
33.99,2.639660016,2.96790123,2.965939821,
34.01,2.641080375,2.967701912,2.981965821,
34.03,2.642504556,2.965824366,2.980901952,
34.05,2.643913398,2.967059135,2.980452329,
34.07,2.645330541,2.968402863,2.954302977,
34.09,2.646804042,2.967370987,2.950085002,
34.11,2.648334999,2.964953661,2.949184568,
34.13,2.64988773,2.960984468,2.943520391,
34.15,2.651428858,2.95924449,2.942759276,
34.17,2.652968553,2.95978713,2.941034934,
34.19,2.654554096,2.959712982,2.955690219,
34.21,2.656189183,2.958308458,2.957002001,
34.23,2.657848746,2.956143618,2.954396797,
34.25,2.65952193,2.95664072,2.954223564,
