"/uav_ground_truth/pose/pose/position/z_x","/uav_ground_truth/pose/pose/position/z_y","/ual/pose/pose/position/z_y","/del_uav/KF_pose/z_y"
11.918,3.276541494,3.326812506,3.3057218,
11.938,3.278096091,3.324579954,3.301319989,
11.958,3.279636558,3.320309401,3.301319989,
11.978,3.281158519,3.314819098,3.295538414,
11.998,3.282666498,3.312988043,3.295538414,
12.018,3.284160445,3.311146259,3.285776806,
12.038,3.285642764,3.307462931,3.285776806,
12.058,3.287104889,3.303789377,3.280488851,
12.078,3.288548697,3.301975489,3.275793408,
12.098,3.289988442,3.299252987,3.27919174,
12.118,3.291428108,3.29571414,3.27394633,
12.138,3.292864953,3.29069829,3.267164481,
12.158,3.294283535,3.286444426,3.261505415,
12.178,3.295681823,3.284266233,3.255364627,
12.198,3.297061131,3.279720783,3.255364627,
12.218,3.298432845,3.274852037,3.248456612,
12.238,3.299803824,3.269699574,3.248456612,
12.258,3.301178843,3.267398119,3.24854582,
12.278,3.302578286,3.26311326,3.242429809,
12.298,3.303993681,3.258893013,3.242429809,
12.318,3.305411653,3.25459528,3.233551895,
12.338,3.306822227,3.249861956,3.233551895,
12.358,3.308221121,3.246260881,3.227218427,
12.378,3.309607789,3.244863987,3.227218427,
12.398,3.310988629,3.243535757,3.220999315,
12.418,3.312372401,3.241029024,3.217856381,
12.438,3.3137542,3.239512682,3.217856381,
12.458,3.31513609,3.23727417,3.214938008,
12.478,3.316517083,3.235421419,3.214938008,
12.498,3.317891458,3.234342813,3.215529965,
12.518,3.319263223,3.232316494,3.212064427,
12.538,3.320637153,3.228765726,3.212064427,
12.558,3.322014562,3.224392176,3.206189008,
12.578,3.32340056,3.218784809,3.206189008,
12.598,3.324786304,3.216618776,3.193351762,
12.618,3.326163228,3.212198973,3.193351762,
12.638,3.32752387,3.207585335,3.188606797,
12.658,3.328862982,3.205769777,3.188606797,
12.678,3.330184376,3.202145815,3.182610821,
12.698,3.331492581,3.199898005,3.17575359,
12.718,3.332799074,3.194159269,3.17575359,
12.738,3.334101265,3.190987349,3.169259666,
12.758,3.335407815,3.184726238,3.169259666,
12.778,3.336713959,3.178518534,3.159988341,
12.798,3.338009304,3.173151493,3.159988341,
12.818,3.339288093,3.170218468,3.151918065,
12.838,3.340554197,3.163382053,3.145039101,
12.858,3.341835837,3.160953522,3.145218411,
12.878,3.343132831,3.155301571,3.13758109,
12.898,3.344442246,3.150289536,3.13758109,
12.918,3.345772066,3.146005154,3.130460632,
12.938,3.347118232,3.143844366,3.124224368,
12.958,3.348469353,3.139717102,3.124224368,
12.978,3.349815096,3.135724068,3.11851472,
12.998,3.351155025,3.13115263,3.11851472,
13.018,3.35249117,3.124890804,3.112158196,
13.038,3.35382319,3.119884253,3.104225397,
13.058,3.355153801,3.117228985,3.104225397,
13.078,3.356486627,3.112766981,3.097277156,
13.098,3.35782024,3.108702183,3.090711357,
13.118,3.359161285,3.102390528,3.090711357,
13.138,3.360519472,3.095400333,3.080585509,
13.158,3.361889354,3.088730812,3.07126449,
13.178,3.363258103,3.082880974,3.07126449,
13.198,3.364626864,3.078123331,3.060108616,
13.218,3.366003509,3.073939085,3.060108616,
13.238,3.367378079,3.072327852,3.054838,
13.258,3.368750651,3.0694561,3.05064728,
13.278,3.370135802,3.065042734,3.048525826,
13.298,3.371520812,3.063373804,3.044009644,
13.318,3.372898118,3.060323715,3.044009644,
13.338,3.374258645,3.05730176,3.039531894,
13.358,3.375600628,3.055934668,3.035712238,
13.378,3.376933243,3.052835941,3.035712238,
13.398,3.378262281,3.050050259,3.029986555,
13.418,3.379593967,3.048226118,3.029986555,
13.438,3.380935003,3.044505119,3.024597617,
13.458,3.382283535,3.041758299,3.024597617,
13.478,3.3836318,3.039324284,3.020748806,
13.498,3.384966393,3.0383811,3.017691723,
13.518,3.386277685,3.035830498,3.020513634,
13.538,3.387570412,3.033941507,3.018004611,
13.558,3.388848861,3.033168077,3.015873606,
13.578,3.390125727,3.032180786,3.015873606,
13.598,3.391398846,3.031848431,3.014780521,
13.618,3.392657391,3.031526804,3.015446548,
13.638,3.39389626,3.03092289,3.014646926,
13.658,3.395116197,3.03031683,3.014646926,
13.678,3.396320721,3.029540777,3.013642736,
13.698,3.397512574,3.029337168,3.012474739,
13.718,3.398709933,3.028084755,3.012474739,
13.738,3.399911038,3.027617931,3.011289976,
13.758,3.401102531,3.026952505,3.011289976,
13.778,3.402279287,3.026799202,3.00724628,
13.798,3.403442115,3.026049376,3.00724628,
13.818,3.40460179,3.025408983,3.006036472,
13.838,3.405759782,3.02513814,3.00521525,
13.858,3.406920949,3.024348974,3.00521525,
13.878,3.408088185,3.023386478,3.009026263,
13.898,3.409271257,3.023072481,3.009026263,
13.918,3.410477739,3.022596836,3.008243681,
13.938,3.411716874,3.022080421,3.008243681,
13.958,3.412983549,3.021770239,3.007514845,
13.978,3.414270005,3.021677971,3.002347315,
13.998,3.41556504,3.021904945,3.002478394,
14.018,3.416860626,3.022349834,3.003062802,
14.038,3.418154036,3.02234149,3.003062802,
14.058,3.419419469,3.02101922,3.001616516,
14.078,3.42064283,3.020025015,3.001616516,
14.098,3.421827855,3.018903732,3.000749027,
14.118,3.422992084,3.015334606,3.000749027,
14.138,3.424146074,3.014490366,2.997369834,
14.158,3.425288366,3.012827635,2.990219446,
14.178,3.426406779,3.011711121,2.990219446,
14.198,3.427493264,3.010875702,2.988931293,
14.218,3.428547173,3.010556936,2.989198537,
14.238,3.429565797,3.010203838,2.989198537,
14.258,3.430545558,3.010197878,2.989261948,
14.278,3.431495803,3.00975585,2.988830783,
14.298,3.432428645,3.009763002,2.988830783,
14.318,3.433349407,3.009845257,2.988980319,
14.338,3.434260962,3.009140015,2.987513896,
14.358,3.435173733,3.008043766,2.985697935,
14.378,3.43608183,3.007521868,2.985697935,
14.398,3.436979318,3.007342339,2.98606982,
14.418,3.437864627,3.007343769,2.986199988,
14.438,3.438743783,3.007632494,2.987246238,
14.458,3.439627643,3.00763011,2.987496277,
14.478,3.440495363,3.007111073,2.986887709,
14.498,3.441332257,3.007041454,2.987918592,
14.518,3.442144584,3.007310152,2.988113249,
14.538,3.442935392,3.007598877,2.988889546,
14.558,3.443720746,3.008200169,2.98655335,
14.578,3.44450669,3.009188652,2.98727141,
14.598,3.44528728,3.009304762,2.98784995,
14.618,3.446048435,3.009433508,2.98875709,
14.638,3.44678825,3.009831905,2.989241811,
14.658,3.447512557,3.009966612,2.989241811,
14.678,3.448226874,3.009382248,2.988138266,
14.698,3.448943723,3.008335829,2.988138266,
14.718,3.449670606,3.007938862,2.987020986,
14.738,3.450410492,3.007513046,2.989888442,
14.758,3.45114951,3.007374763,2.98961313,
14.778,3.451890405,3.00726819,2.98961313,
14.798,3.452633922,3.00707531,2.989490899,
14.818,3.453369964,3.007234097,2.989486953,
14.838,3.454098502,3.007361174,2.989623691,
14.858,3.454827553,3.007234573,2.989623691,
14.878,3.455561226,3.006776333,2.989038173,
14.898,3.456301442,3.006025314,2.989160914,
14.918,3.457052093,3.004749775,2.989160914,
14.938,3.457804411,3.002387524,2.981497521,
14.958,3.458558075,3.001261234,2.979661177,
14.978,3.459319785,3.000286818,2.977618339,
14.998,3.460098235,2.997875452,2.98020392,
15.018,3.460877929,2.996829987,2.977153505,
15.038,3.46163225,2.995514393,2.977153505,
15.058,3.462356203,2.994636059,2.975771172,
15.078,3.463049041,2.994714499,2.975771172,
15.098,3.463710356,2.995235205,2.976357369,
15.118,3.464350294,2.996641159,2.981402845,
15.138,3.464970438,2.997932434,2.981402845,
15.158,3.465581675,2.998788595,2.982812237,
15.178,3.466195422,2.998605967,2.982812237,
15.198,3.466815388,2.998410225,2.982431434,
15.218,3.467424269,2.997922421,2.980241971,
15.238,3.468016009,2.997775078,2.980241971,
15.258,3.468588941,2.997805595,2.980170204,
15.278,3.469150994,2.997932673,2.980530033,
15.298,3.46971083,2.998120785,2.980790417,
15.318,3.470279488,2.998244047,2.980790417,
15.338,3.470862145,2.998043299,2.980858262,
15.358,3.471461487,2.997663736,2.977240294,
15.378,3.472069379,2.997612238,2.97724076,
15.398,3.472684884,2.997925043,2.97724076,
15.418,3.473317052,2.998798847,2.978349851,
15.438,3.473957426,2.998745203,2.98278133,
15.458,3.474603113,2.998596907,2.98278133,
15.478,3.475255665,2.998321533,2.982285762,
15.498,3.475926362,2.998239756,2.982285762,
15.518,3.476612331,2.998381615,2.974409951,
15.538,3.477324565,2.998961926,2.975304314,
15.558,3.478079751,2.999571323,2.975304314,
15.578,3.47889008,2.999806404,2.984866958,
15.598,3.479743399,2.999691963,2.984866958,
15.618,3.480607548,2.998620033,2.983303606,
15.638,3.481464297,2.997974396,2.983303606,
15.658,3.482319159,2.997728348,2.982484148,
15.678,3.483186383,2.997802258,2.972450838,
15.698,3.484069687,2.997941494,2.972450838,
15.718,3.484974033,2.998101473,2.972724643,
15.738,3.485897606,2.997610092,2.972759226,
15.758,3.486834333,2.996485233,2.971572006,
15.778,3.487775898,2.996285915,2.970990705,
15.798,3.488717386,2.996991873,2.975317898,
15.818,3.489658259,2.998123646,2.975317898,
15.838,3.49059558,2.99981904,2.977431736,
15.858,3.491532433,3.000709295,2.977431736,
15.878,3.492480212,2.994678736,2.972412272,
15.898,3.493445674,2.987493038,2.973734902,
15.918,3.494431735,2.985742092,2.964993244,
15.938,3.49543525,2.982205153,2.964993244,
15.958,3.496457004,2.981220007,2.960569825,
15.978,3.497482467,2.980796814,2.960040423,
15.998,3.498498816,2.980853558,2.960040423,
16.018,3.49950176,2.981894493,2.961219631,
16.038,3.500486928,2.983340502,2.961219631,
16.058,3.50144979,2.985276461,2.963795526,
16.078,3.502391227,2.986342669,2.966844439,
16.098,3.503313052,2.98857522,2.966844439,
16.118,3.504228551,2.990686178,2.967095055,
16.138,3.505142839,2.992895842,2.970336191,
16.158,3.506058408,2.994974613,2.970336191,
16.178,3.50696415,2.997094393,2.973365655,
16.198,3.507846115,2.999400854,2.97861272,
16.218,3.508697573,3.00165844,2.97861272,
16.238,3.509527309,3.004216909,2.982241383,
16.258,3.510343627,3.006942272,2.985735022,
16.278,3.511151941,3.008127451,2.985735022,
16.298,3.511958676,3.008544445,2.987547367,
16.318,3.512766871,3.00957799,2.987547367,
16.338,3.513569225,3.010935307,2.989194039,
16.358,3.514362203,3.012567997,2.996237177,
16.378,3.515149855,3.013872147,2.996237177,
16.398,3.515946425,3.016161919,2.997180492,
16.418,3.516758059,3.018918753,3.001051934,
16.438,3.517579869,3.021811724,3.001051934,
16.458,3.518412615,3.024582624,3.001581133,
16.478,3.519263696,3.026069164,3.001581133,
16.498,3.520125219,3.02894187,3.005846409,
16.518,3.52098731,3.031094074,3.009061695,
16.538,3.521846285,3.033474922,3.009061695,
16.558,3.522692215,3.035752773,3.012647096,
16.578,3.523517111,3.037935019,3.015868594,
16.598,3.524315017,3.040364027,3.015868594,
16.618,3.52509208,3.041670084,3.018313182,
16.638,3.525855901,3.042561769,3.018984082,
16.658,3.526604225,3.043019533,3.020429879,
16.678,3.527334458,3.04429841,3.020429879,
16.698,3.528038998,3.044709206,3.02240819,
16.718,3.528718691,3.047572851,3.026390027,
16.738,3.529375521,3.050067186,3.026390027,
16.758,3.530008235,3.051728725,3.029400137,
16.778,3.530635875,3.053966284,3.029400137,
16.798,3.531260314,3.054823875,3.032543807,
16.818,3.531872018,3.057073832,3.035640768,
16.838,3.532472524,3.058757067,3.030350383,
16.858,3.533049703,3.059244633,3.031631838,
16.878,3.533589746,3.057071447,3.031631838,
16.898,3.53409655,3.055899858,3.0344426,
16.918,3.534596485,3.054281235,3.032684978,
16.938,3.535113144,3.053850889,3.032684978,
16.958,3.535665944,3.05422163,3.032796962,
16.978,3.536258587,3.055485249,3.02279474,
16.998,3.536872021,3.056406498,3.025364937,
17.018,3.537487396,3.058340073,3.025364937,
17.038,3.538092439,3.060231924,3.031595336,
17.058,3.538681423,3.063008785,3.034992074,
17.078,3.539252384,3.064502716,3.034992074,
17.098,3.539808116,3.066226959,3.037736756,
17.118,3.540358869,3.067117214,3.040363115,
17.138,3.540906515,3.068912745,3.037236179,
17.158,3.541443451,3.070754051,3.039641008,
17.178,3.541967786,3.07230258,3.04138361,
17.198,3.542491097,3.072770357,3.051013977,
17.218,3.543013505,3.073371887,3.051635458,
17.238,3.543514819,3.074418068,3.051635458,
17.258,3.543986714,3.074613571,3.053041916,
17.278,3.544430305,3.075248003,3.054313661,
17.298,3.54485667,3.075109959,3.054313661,
17.318,3.545260148,3.075183153,3.054235723,
17.338,3.545643111,3.074525833,3.045677734,
17.358,3.546017594,3.073186159,3.045677734,
17.378,3.546390784,3.071933985,3.044035214,
17.398,3.54677212,3.071772337,3.044713545,
17.418,3.547168307,3.071987152,3.044713545,
17.438,3.547576457,3.071718693,3.044445217,
17.458,3.547958436,3.072084904,3.044445217,
17.478,3.548288746,3.072396278,3.045110569,
17.498,3.548560281,3.073590994,3.04536151,
17.518,3.548802392,3.073215008,3.04536151,
17.538,3.549050001,3.073810339,3.045575505,
17.558,3.549306694,3.073812962,3.045575505,
17.578,3.549570588,3.073294878,3.045072618,
17.598,3.549854779,3.073040485,3.037979446,
17.618,3.550160378,3.073006868,3.037979446,
17.638,3.550474654,3.072939157,3.037920709,
17.658,3.550774134,3.072848558,3.041799314,
17.678,3.551047051,3.073305607,3.041799314,
17.698,3.551314028,3.073241234,3.041840388,
17.718,3.551593434,3.073129654,3.041840388,
17.738,3.551887295,3.072807074,3.035470642,
17.758,3.55218078,3.073242188,3.035470642,
17.778,3.552465808,3.073757172,3.053463817,
17.798,3.552742071,3.072977304,3.052618419,
17.818,3.553026797,3.072226048,3.052618419,
17.838,3.553332291,3.070735931,3.036590535,
17.858,3.553643466,3.069323301,3.036590535,
17.878,3.55393779,3.068498611,3.034418192,
17.898,3.55420994,3.068023443,3.034418192,
17.918,3.554469646,3.066928148,3.032893339,
17.938,3.554711263,3.065829277,3.030896701,
17.958,3.554920767,3.063891649,3.045110708,
17.978,3.555091132,3.060880899,3.040991369,
17.998,3.555223564,3.056318998,3.036702091,
18.018,3.55532137,3.055348396,3.036702091,
18.038,3.555392788,3.054019928,3.026732998,
18.058,3.555433964,3.052491426,3.024778365,
18.078,3.555444721,3.051425219,3.024778365,
18.098,3.555434478,3.051078558,3.013695428,
18.118,3.555416355,3.050674915,3.013695428,
18.138,3.555388511,3.050585508,3.013487933,
18.158,3.555342713,3.050809383,3.013487933,
18.178,3.555272188,3.050421953,3.013554867,
18.198,3.555190032,3.049875021,3.018903613,
18.218,3.555107911,3.049330235,3.018903613,
18.238,3.555032436,3.04906559,3.018090213,
18.258,3.554940603,3.048764229,3.018090213,
18.278,3.554818202,3.048320532,3.027126772,
18.298,3.554666477,3.047977448,3.026448225,
18.318,3.554498314,3.047531366,3.026448225,
18.338,3.554324855,3.0470469,3.025806426,
18.358,3.554137432,3.046803236,3.019858311,
18.378,3.553941474,3.046477318,3.019540712,
18.398,3.553741592,3.045774937,3.017518932,
18.418,3.553538151,3.043479204,3.014553802,
18.438,3.553336211,3.040997505,3.010864601,
18.458,3.553126943,3.039856672,3.010864601,
18.478,3.552901799,3.037630081,3.007714206,
18.498,3.552659956,3.035630465,3.007714206,
18.518,3.552399154,3.035001993,3.009949642,
18.538,3.552121817,3.034411669,3.008833661,
18.558,3.551810247,3.033043385,3.008833661,
18.578,3.551449662,3.028437138,2.999437262,
18.598,3.551061084,3.023193359,2.999437262,
18.618,3.550682379,3.019775391,2.992486775,
18.638,3.550312327,3.018219471,2.981918918,
18.658,3.549936486,3.012783051,2.981918918,
18.678,3.549531683,3.009423733,2.976288683,
18.698,3.549095227,3.007852077,2.976288683,
18.718,3.548641482,3.007697582,2.965340298,
18.738,3.548166875,3.008145332,2.965893221,
18.758,3.547648673,3.008726358,2.965893221,
18.778,3.547065748,3.010013819,2.958925798,
18.798,3.54643527,3.010878086,2.960978363,
18.818,3.545800906,3.012069225,2.960978363,
18.838,3.545180613,3.012568712,2.962487388,
18.858,3.544552651,3.014050961,2.973037262,
18.878,3.543913442,3.014256954,2.974235308,
18.898,3.543264012,3.013669968,2.972797698,
18.918,3.542601858,3.011066437,2.972024187,
18.938,3.54192613,3.009139538,2.969781143,
18.958,3.541207524,3.008083582,2.966690552,
18.978,3.540434319,3.006959438,2.966690552,
18.998,3.539621874,3.006764889,2.966001763,
19.018,3.538786922,3.006511927,2.981566924,
19.038,3.537937405,3.00677371,2.981818397,
19.058,3.537053573,3.007299662,2.981818397,
19.078,3.536124177,3.008157015,2.976071656,
19.098,3.535158279,3.008473873,2.977037276,
19.118,3.534184779,3.00869894,2.977037276,
19.138,3.533214005,3.009027719,2.977037276,
19.158,3.53221845,3.010580301,2.982242986,
19.178,3.531176856,3.012130499,2.983518781,
19.198,3.530092724,3.01287508,2.986651695,
19.218,3.528996562,3.013367176,2.987859972,
19.238,3.527904057,3.014706135,2.987859972,
19.258,3.526796082,3.015399218,2.989845347,
19.278,3.525657553,3.017374754,2.994588584,
19.298,3.524495509,3.018637419,2.994588584,
19.318,3.523332802,3.019730091,2.996237247,
19.338,3.522186161,3.021130085,2.996237247,
19.358,3.521034452,3.022553444,2.998174941,
19.378,3.519845771,3.024549484,3.000624063,
19.398,3.518622728,3.025942087,3.000624063,
19.418,3.517394491,3.02764678,3.003156906,
19.438,3.5161727,3.029690504,3.008069344,
19.458,3.51492804,3.031858921,3.008069344,
19.478,3.513637748,3.034345627,3.011488877,
19.498,3.512314914,3.035527945,3.00473517,
19.518,3.510981101,3.036510944,3.00473517,
19.538,3.509648556,3.037658453,3.006273797,
19.558,3.50830735,3.039293051,3.016335116,
19.578,3.506967054,3.041365862,3.016335116,
19.598,3.505650983,3.043135166,3.019035244,
19.618,3.504376974,3.044576645,3.021100761,
19.638,3.503145234,3.046472788,3.01794718,
19.658,3.501912501,3.04766345,3.020306081,
19.678,3.500646342,3.048864841,3.020306081,
19.698,3.49934477,3.048533678,3.021194507,
19.718,3.498024365,3.047838926,3.020477299,
19.738,3.496712155,3.047948837,3.021000484,
19.758,3.495398071,3.047804356,3.02106379,
19.778,3.494069759,3.048101425,3.020977909,
19.798,3.492738049,3.047579765,3.020977909,
19.818,3.491411788,3.047015667,3.020196831,
19.838,3.490087072,3.040842295,3.018130953,
19.858,3.488743326,3.036465406,3.018130953,
19.878,3.487365064,3.033463478,3.013244878,
19.898,3.485951158,3.03126502,3.004419582,
19.918,3.484518559,3.029686689,3.004419582,
19.938,3.483089508,3.029201031,3.003377327,
19.958,3.481647902,3.029357672,3.003177117,
19.978,3.480178855,3.028995991,3.003177117,
19.998,3.478691769,3.029737949,3.007753198,
20.018,3.477202812,3.030072212,3.007753198,
20.038,3.475724948,3.030750275,3.008414385,
20.058,3.474237339,3.031888962,3.008414385,
20.078,3.472732977,3.031961679,3.006325322,
20.098,3.471218452,3.032194853,3.006912132,
20.118,3.4696931,3.032385349,3.006912132,
20.138,3.468160629,3.03223443,3.006736019,
20.158,3.46659388,3.03195405,3.009748419,
20.178,3.464980598,3.032347441,3.009748419,
20.198,3.463345365,3.032254934,3.00981569,
20.218,3.461716828,3.032016993,3.008028426,
20.238,3.460119035,3.032723904,3.008404796,
20.258,3.458556694,3.032715559,3.008437443,
20.278,3.457013017,3.03257823,3.008437443,
20.298,3.455473275,3.03301692,3.008685092,
20.318,3.453946207,3.032761574,3.009011872,
20.338,3.452441463,3.032640696,3.008732429,
20.358,3.450939262,3.032813311,3.008732429,
20.378,3.449424393,3.032996416,3.008683211,
20.398,3.447912406,3.033853531,3.009433308,
20.418,3.446425352,3.034183502,3.009433308,
20.438,3.444969608,3.033865452,3.009444965,
20.458,3.443521757,3.032839775,3.014330214,
20.478,3.44205769,3.032081842,3.012952217,
20.498,3.440583413,3.031380892,3.011529466,
20.518,3.439111396,3.031015635,3.011529466,
20.538,3.437649835,3.029803514,3.004699531,
20.558,3.436179347,3.028791904,3.006610761,
20.578,3.434686448,3.028054476,3.005422485,
20.598,3.433175115,3.027970791,3.005422485,
20.618,3.431643403,3.02755475,3.004932783,
20.638,3.430089897,3.026836872,3.006954324,
20.658,3.428509118,3.026111603,3.005824956,
20.678,3.426903855,3.025929928,3.005226918,
20.698,3.425274502,3.025583744,3.005226918,
20.718,3.423621445,3.025233984,3.004700738,
20.738,3.421957676,3.024922609,3.002872345,
20.758,3.420278347,3.025124311,3.002740082,
20.778,3.418576328,3.024897575,3.00254496,
20.798,3.416860182,3.024708748,3.002892336,
20.818,3.415144015,3.024891853,3.003029079,
20.838,3.413438297,3.025395393,3.003029079,
20.858,3.411734557,3.025845051,2.997392382,
20.878,3.410008886,3.025974274,2.997507382,
20.898,3.408262171,3.026328564,2.997507382,
20.918,3.406513943,3.026727438,2.998447121,
20.938,3.404775595,3.026900768,2.998393741,
20.958,3.403040182,3.026699066,2.998393741,
20.978,3.401295725,3.02686739,2.998393741,
20.998,3.399539141,3.025969505,2.998015922,
21.018,3.397770535,3.025922537,2.997599763,
21.038,3.395999311,3.026333094,3.003981229,
21.058,3.394216264,3.023290157,3.002501765,
21.078,3.392426209,3.021916151,3.000134624,
21.098,3.390654546,3.021616697,3.000134624,
21.118,3.388930049,3.02125144,2.998906579,
21.138,3.387258533,3.020781279,2.998906579,
21.158,3.385607086,3.020198584,2.997874914,
21.178,3.383953531,3.019684076,3.003595005,
21.198,3.38229301,3.019512653,3.003595005,
21.218,3.380639797,3.018249512,3.002134123,
21.238,3.378993498,3.016108751,3.000026931,
21.258,3.377326626,3.014671803,2.992419939,
21.278,3.375628584,3.014129639,2.990486682,
21.298,3.373910542,3.013609171,2.990486682,
21.318,3.372200221,3.013213158,2.989854607,
21.338,3.370512775,3.012466431,2.988862011,
21.358,3.368834417,3.012222052,2.99745529,
21.378,3.367149218,3.011797428,2.996796515,
21.398,3.365458344,3.01097846,2.996796515,
21.418,3.36377027,3.009752035,2.994782391,
21.438,3.362091649,3.009056568,2.994782391,
21.458,3.360395115,3.008976221,2.985786061,
21.478,3.358657553,3.009495497,2.986771403,
21.498,3.3568878,3.010526896,2.986771403,
21.518,3.355111645,3.012093544,2.988829609,
21.538,3.353340857,3.013265848,2.992653077,
21.558,3.351572666,3.013748407,2.992653077,
21.578,3.349817967,3.013054132,2.991874854,
21.598,3.348085812,3.012825489,2.994311497,
21.618,3.346384029,3.012941837,2.994311497,
21.638,3.344706441,3.013542175,2.989993932,
21.658,3.34298182,3.012929916,2.989993932,
21.678,3.34115984,3.012370825,2.988848851,
21.698,3.339262168,3.011735916,2.989088738,
21.718,3.337342216,3.01196003,2.989088738,
21.738,3.335460178,3.013056517,2.990317706,
21.758,3.333641042,3.014593601,2.992555925,
21.778,3.331876343,3.01607585,2.992898045,
21.798,3.330154351,3.017678976,2.995182565,
21.818,3.328471223,3.01964283,2.995390782,
21.838,3.326826564,3.020664692,2.997613353,
21.858,3.325212444,3.021208286,2.999324907,
21.878,3.323618914,3.022372961,2.999324907,
21.898,3.32204572,3.022967339,3.000566513,
21.918,3.320501791,3.023599148,3.001551416,
21.938,3.318985838,3.0242064,3.001551416,
21.958,3.317481157,3.024025202,3.001113644,
21.978,3.31598386,3.024242878,3.001005284,
21.998,3.314506573,3.024845123,3.001898132,
22.018,3.313042883,3.025523424,3.001898132,
22.038,3.311583638,3.026992321,3.003998154,
22.058,3.310133262,3.028056622,3.006655686,
22.078,3.308692688,3.029242039,3.006655686,
22.098,3.307260934,3.031289816,3.00938796,
22.118,3.305839727,3.03354454,3.01270299,
22.138,3.30443471,3.036249399,3.01270299,
22.158,3.303046704,3.038090229,3.015644185,
22.178,3.301679506,3.040534496,3.018583915,
22.198,3.300331761,3.04207015,3.018583915,
22.218,3.299004335,3.043218613,3.02075614,
22.238,3.29769844,3.044262648,3.021639727,
22.258,3.29641179,3.04547286,3.0232899,
22.278,3.295137579,3.046734571,3.0232899,
22.298,3.293870018,3.047745943,3.024948242,
22.318,3.29261572,3.048410416,3.026603549,
22.338,3.291384734,3.049129009,3.026329898,
22.358,3.290172277,3.048870325,3.026342265,
22.378,3.288968765,3.047896624,3.025381132,
22.398,3.287763311,3.047857285,3.022342402,
22.418,3.286564034,3.047338724,3.021806167,
22.438,3.285380912,3.04737854,3.021806167,
22.458,3.284222944,3.046860218,3.021502804,
22.478,3.283094923,3.047009706,3.021502804,
22.498,3.281994803,3.047573805,3.022025081,
22.518,3.280909022,3.048795223,3.025710095,
22.538,3.279828331,3.049899817,3.025710095,
22.558,3.27874316,3.050400734,3.027013119,
22.578,3.277652594,3.051002026,3.027644973,
22.598,3.276560734,3.051476479,3.029167918,
22.618,3.275466417,3.050709963,3.028354747,
22.638,3.274375092,3.051022291,3.026800251,
22.658,3.273284027,3.05185461,3.027794934,
22.678,3.272205942,3.052864313,3.03021825,
22.698,3.271144823,3.055040836,3.03021825,
22.718,3.270090835,3.055472374,3.031455545,
22.738,3.269036789,3.056251526,3.031911307,
22.758,3.267983455,3.05688715,3.033047653,
22.778,3.266931945,3.05793643,3.03483424,
22.798,3.265875497,3.058764935,3.03483424,
22.818,3.264819902,3.059095144,3.036142647,
22.838,3.263762092,3.060350895,3.030157528,
22.858,3.2627023,3.058462858,3.028858137,
22.878,3.261644139,3.05649066,3.026940804,
22.898,3.2605887,3.056030989,3.026181937,
22.918,3.259545652,3.055708885,3.0271808,
22.938,3.258523097,3.055555582,3.02743206,
22.958,3.257511183,3.054118633,3.0299389,
22.978,3.256505598,3.053909302,3.0299389,
22.998,3.255500153,3.053677559,3.029710107,
23.018,3.254487634,3.053900003,3.029725251,
23.038,3.25346962,3.05376792,3.030600509,
23.058,3.25245333,3.05380249,3.030339804,
23.078,3.25144643,3.053900242,3.029764919,
23.098,3.250444711,3.053961515,3.029486695,
23.118,3.249443183,3.053621054,3.029486695,
23.138,3.248432497,3.054011822,3.029564756,
23.158,3.247408623,3.054107428,3.031313898,
23.178,3.246368161,3.054729223,3.032125956,
23.198,3.245318698,3.055012226,3.032125956,
23.218,3.244265418,3.054885149,3.028458297,
23.238,3.243209776,3.054550648,3.028205803,
23.258,3.24216256,3.054569006,3.028205803,
23.278,3.241132037,3.054464817,3.028955398,
23.298,3.240114383,3.054447412,3.028906299,
23.318,3.239104554,3.055054665,3.028906299,
23.338,3.238110661,3.055697441,3.029014497,
23.358,3.237152988,3.05729413,3.030194962,
23.378,3.236234338,3.058207512,3.026518624,
23.398,3.235362123,3.058988094,3.028011074,
23.418,3.234529798,3.059152603,3.028011074,
23.438,3.233724394,3.060285091,3.028995545,
23.458,3.232948697,3.060416937,3.030273365,
23.478,3.232201039,3.060637951,3.032952473,
23.498,3.231476809,3.060137987,3.031956889,
23.518,3.230761711,3.059375048,3.031956889,
23.538,3.230042028,3.058321953,3.030188793,
23.558,3.229311811,3.058190346,3.02797726,
23.578,3.228571085,3.05826664,3.027691026,
23.598,3.227824558,3.057807922,3.027477971,
23.618,3.227081723,3.057928801,3.027477971,
23.638,3.226348788,3.058407545,3.033888316,
23.658,3.225625416,3.059678316,3.03551332,
23.678,3.224915539,3.060736179,3.03551332,
23.698,3.224220369,3.061149597,3.037159525,
23.718,3.223537913,3.061070442,3.029114872,
23.738,3.222865116,3.060375452,3.028585299,
23.758,3.222201355,3.060463667,3.02824296,
23.778,3.221559796,3.059950829,3.02824296,
23.798,3.220941968,3.06008172,3.026644869,
23.818,3.220340419,3.059244156,3.025954009,
23.838,3.219745253,3.059146404,3.025954009,
23.858,3.219138429,3.059146404,3.02573904,
23.878,3.218517248,3.05941391,3.029278902,
23.898,3.217891965,3.059518337,3.029278902,
23.918,3.217273387,3.0596838,3.029481997,
23.938,3.216665387,3.059871197,3.023562249,
23.958,3.216071843,3.060171127,3.023607605,
23.978,3.215486127,3.060065269,3.023961935,
23.998,3.214899228,3.06018877,3.023961935,
