"/uav_ground_truth/pose/pose/position/z_x","/uav_ground_truth/pose/pose/position/z_y","/ual/pose/pose/position/z_y","/del_uav/KF_pose/z_y"
23.239,3.027412796,3.011228085,3.008170118,
23.259,3.027506012,3.012008429,3.011549583,
23.279,3.027607635,3.013896227,3.016388355,
23.299,3.027720511,3.015154362,3.016786618,
23.319,3.027850414,3.017641544,3.020161446,
23.339,3.028005465,3.018737316,3.020440418,
23.359,3.028185495,3.019534111,3.021837712,
23.379,3.028387383,3.020873308,3.0218745,
23.399,3.028598802,3.02150178,3.023337633,
23.419,3.028813326,3.023027658,3.023401171,
23.439,3.029021946,3.023796082,3.027045573,
23.459,3.029231408,3.024637222,3.027297453,
23.479,3.029438819,3.024442434,3.028793753,
23.499,3.029635501,3.024416208,3.028676797,
23.519,3.029813457,3.023831367,3.018613615,
23.539,3.02998139,3.023137331,3.016674046,
23.559,3.03017002,3.023033857,3.016505704,
23.579,3.030390674,3.02132988,3.015872197,
23.599,3.03062145,3.021116495,3.01979142,
23.619,3.030838618,3.021812439,3.020074374,
23.639,3.031029209,3.021523237,3.020660695,
23.659,3.031211916,3.021455526,3.020676846,
23.679,3.031399121,3.022102833,3.020397874,
23.699,3.031600096,3.022846699,3.020356873,
23.719,3.031817523,3.024697304,3.02161323,
23.739,3.032037521,3.026254177,3.025849805,
23.759,3.032261932,3.026770592,3.026203647,
23.779,3.032497855,3.028079748,3.027526159,
23.799,3.032750297,3.029245377,3.029101478,
23.819,3.033017154,3.029979229,3.029627645,
23.839,3.033291004,3.030900955,3.031174893,
23.859,3.033577771,3.031769991,3.031301731,
23.879,3.033874669,3.033372402,3.033495333,
23.899,3.03416993,3.034709215,3.033675562,
23.919,3.03445904,3.036281586,3.035774412,
23.939,3.034744145,3.037029028,3.038160262,
23.959,3.035033026,3.038825989,3.038361357,
23.979,3.035333334,3.041772127,3.041858177,
23.999,3.035651587,3.042745113,3.042151059,
24.019,3.035986036,3.044122458,3.044808615,
24.039,3.036321414,3.04468894,3.040493431,
24.059,3.03666202,3.046168089,3.041917239,
24.079,3.037014909,3.046931744,3.043345261,
24.099,3.037376114,3.0462749,3.043443602,
24.119,3.037752445,3.046295643,3.042481176,
24.139,3.038146002,3.0468297,3.046714223,
24.159,3.038559562,3.046301603,3.047741088,
24.179,3.038996128,3.044782162,3.046382977,
24.199,3.039451422,3.046869516,3.04626808,
24.219,3.039934706,3.047950745,3.053633723,
24.239,3.040446351,3.050014734,3.057168447,
24.259,3.040992939,3.053111553,3.057413498,
24.279,3.041580145,3.054332972,3.061347594,
24.299,3.042209977,3.055787325,3.053382131,
24.319,3.042869039,3.055546522,3.053979774,
24.339,3.043533968,3.055332899,3.054016222,
24.359,3.044205787,3.056491852,3.053794677,
24.379,3.044885784,3.058853626,3.058863151,
24.399,3.045573342,3.061264277,3.059302219,
24.419,3.046281628,3.064797163,3.063894789,
24.439,3.047008568,3.06667161,3.062947485,
24.459,3.047752807,3.070890188,3.067123243,
24.479,3.04850545,3.072793484,3.07158641,
24.499,3.049260048,3.075532913,3.071953783,
24.519,3.050013518,3.076342344,3.076833991,
24.539,3.050771153,3.076351881,3.077246038,
24.559,3.051534018,3.075449467,3.076585964,
24.579,3.052310782,3.073577881,3.076532116,
24.599,3.053105373,3.071412086,3.07362839,
24.619,3.053903617,3.069458485,3.070674268,
24.639,3.054691759,3.068734646,3.070084994,
24.659,3.055482337,3.06902504,3.069740546,
24.679,3.056285651,3.068982601,3.069706425,
24.699,3.05710565,3.068352222,3.069552055,
24.719,3.057949383,3.069572449,3.070997376,
24.739,3.058835224,3.072054863,3.068819046,
24.759,3.059795313,3.072118521,3.071296983,
24.779,3.060830888,3.072107792,3.071806733,
24.799,3.061922831,3.072767019,3.071833229,
24.819,3.063052689,3.074591637,3.07324093,
24.839,3.064209948,3.076231241,3.073351308,
24.859,3.065386744,3.077394724,3.076839852,
24.879,3.066584148,3.080930471,3.081436033,
24.899,3.067795756,3.085007906,3.081820685,
24.919,3.069012367,3.08699131,3.086759917,
24.939,3.070222895,3.087602615,3.086141973,
24.959,3.071435707,3.089975595,3.088243022,
24.979,3.072661099,3.092333078,3.088413561,
24.999,3.073877638,3.093997478,3.092793853,
25.019,3.07506117,3.095167875,3.094906355,
25.039,3.076206051,3.095654249,3.095075047,
25.059,3.077323438,3.098265409,3.097920198,
25.079,3.078403973,3.100462437,3.098154029,
25.099,3.079443248,3.103402853,3.10333969,
25.119,3.080454511,3.106789112,3.108566828,
25.139,3.081439254,3.108638287,3.108982961,
25.159,3.082400542,3.107811213,3.110689517,
25.179,3.083349489,3.107979536,3.110220242,
25.199,3.084289068,3.109779358,3.110172628,
25.219,3.085227122,3.111630678,3.111643521,
25.239,3.086159424,3.113322735,3.114356752,
25.259,3.087095204,3.117632627,3.114583855,
25.279,3.088024901,3.119610786,3.119787077,
25.299,3.088940299,3.121361017,3.120223324,
25.319,3.089842318,3.120493174,3.121592286,
25.339,3.09072316,3.119328976,3.121705208,
25.359,3.091573904,3.118729591,3.120574555,
25.379,3.092395052,3.117890835,3.118766732,
25.399,3.093199236,3.117203236,3.111963879,
25.419,3.093999354,3.115936995,3.109752226,
25.439,3.094809904,3.121936798,3.111864348,
25.459,3.095631019,3.125050306,3.118265388,
25.479,3.096467723,3.125119448,3.124612775,
25.499,3.097321633,3.126346111,3.12511931,
25.519,3.098181099,3.128912926,3.125860367,
25.539,3.099034564,3.131398916,3.129883363,
25.559,3.099876223,3.130199432,3.130224937,
25.579,3.100713252,3.12886405,3.130510188,
25.599,3.101556732,3.126977444,3.130537488,
25.619,3.102409121,3.126685381,3.128968304,
25.639,3.103273957,3.124523163,3.126555029,
25.659,3.104144492,3.122381926,3.126326412,
25.679,3.105016482,3.121462822,3.123477095,
25.699,3.105875806,3.119721651,3.124070486,
25.719,3.106733853,3.118993759,3.122597082,
25.739,3.107604723,3.118477106,3.122441273,
25.759,3.108488795,3.119903088,3.12115186,
25.779,3.109393222,3.122528076,3.123951282,
25.799,3.110316864,3.122970343,3.118666565,
25.819,3.111253751,3.121521235,3.118991782,
25.839,3.112181891,3.120408058,3.118976306,
25.859,3.113082291,3.12041378,3.116949869,
25.879,3.113966182,3.120042324,3.122968026,
25.899,3.114841623,3.11901927,3.123427899,
25.919,3.115711351,3.118798018,3.122346432,
25.939,3.116562147,3.121117353,3.124289385,
25.959,3.117390119,3.122381687,3.12111127,
25.979,3.11819425,3.12159729,3.121283972,
25.999,3.118985296,3.120203733,3.121297988,
26.019,3.119772275,3.12095809,3.121402943,
26.039,3.120560749,3.120990515,3.121409474,
26.059,3.121346722,3.119898081,3.121904362,
26.079,3.122134281,3.120580912,3.121944269,
26.099,3.122930417,3.120803356,3.121168814,
26.119,3.123728321,3.120396376,3.1211076,
26.139,3.124532121,3.119323254,3.120706425,
26.159,3.125343824,3.117387772,3.118226642,
26.179,3.126141647,3.117249012,3.117991617,
26.199,3.126900357,3.116387844,3.11722539,
26.219,3.127615846,3.114358902,3.117141575,
26.239,3.128310902,3.115198135,3.114500029,
26.259,3.128994045,3.116511345,3.116067885,
26.279,3.129670905,3.115912676,3.116197922,
26.299,3.130352149,3.115659237,3.115863531,
26.319,3.131044825,3.114589691,3.116029861,
26.339,3.131762452,3.114141941,3.114792116,
26.359,3.132509213,3.113446951,3.113629648,
26.379,3.133277647,3.110170603,3.113332432,
26.399,3.134046539,3.108368158,3.108645029,
26.419,3.134808168,3.106884241,3.108243436,
26.439,3.135554707,3.105196714,3.106153437,
26.459,3.136282033,3.105545044,3.105971098,
26.479,3.136991781,3.106178761,3.105411808,
26.499,3.137681923,3.106714487,3.105504336,
26.519,3.138355312,3.106267214,3.106579841,
26.539,3.139026459,3.105818987,3.105846629,
26.559,3.139702918,3.104473591,3.105782288,
26.579,3.140392193,3.10233593,3.103093838,
26.599,3.141092811,3.098730087,3.102827778,
26.619,3.141793474,3.09367013,3.09808781,
26.639,3.142501813,3.092736959,3.092295808,
26.659,3.143224376,3.092407227,3.091785294,
26.679,3.143943999,3.092535496,3.089759791,
26.699,3.144656639,3.091192722,3.089553341,
26.719,3.145379675,3.091302156,3.088365128,
26.739,3.146119982,3.091649294,3.088237759,
26.759,3.146872359,3.090251923,3.088149096,
26.779,3.147630108,3.088357925,3.08549236,
26.799,3.148409109,3.087124109,3.081593049,
26.819,3.149222596,3.086484432,3.078951945,
26.839,3.150077053,3.085864305,3.07839907,
26.859,3.150960685,3.086406231,3.077674898,
26.879,3.151849158,3.085360765,3.077405585,
26.899,3.152725879,3.084464312,3.072122762,
26.919,3.153589993,3.081623077,3.067715899,
26.939,3.154449517,3.083004236,3.066884929,
26.959,3.155302314,3.083950758,3.068205885,
26.979,3.156148439,3.084792852,3.068408164,
26.999,3.156989054,3.084814072,3.069437475,
27.019,3.15782674,3.085573912,3.070148693,
27.039,3.158660704,3.087233305,3.083379895,
27.059,3.159497416,3.087471962,3.086744333,
27.079,3.160339641,3.085949421,3.084855697,
27.099,3.161187886,3.085011005,3.086535056,
27.119,3.162034596,3.085931778,3.086961676,
27.139,3.162867662,3.086874485,3.087015828,
27.159,3.163688689,3.087037802,3.088779577,
27.179,3.16448572,3.084676266,3.087393647,
27.199,3.165258249,3.079562187,3.087279291,
27.219,3.166009195,3.079083681,3.080341805,
27.239,3.166743075,3.076290369,3.078654462,
27.259,3.167479971,3.073967934,3.078507229,
27.279,3.168231819,3.067918062,3.070753037,
27.299,3.168988009,3.061339617,3.06129578,
27.319,3.169734184,3.058890104,3.060496205,
27.339,3.170471639,3.060256243,3.058654608,
27.359,3.171194037,3.060231447,3.05611033,
27.379,3.171899218,3.05736661,3.056534219,
27.399,3.172597297,3.052878618,3.067851202,
27.419,3.17328894,3.048023462,3.061243045,
27.439,3.173964186,3.047767878,3.060057569,
27.459,3.174621862,3.048517227,3.036980412,
27.479,3.175264381,3.048762798,3.033868578,
27.499,3.175896335,3.047934771,3.032103113,
27.519,3.176523457,3.046737909,3.031139452,
27.539,3.177154727,3.048576832,3.051227477,
27.559,3.177791624,3.051873922,3.052856103,
27.579,3.178432696,3.053140402,3.051000387,
27.599,3.179078682,3.053718805,3.05253612,
27.619,3.179731282,3.057162762,3.052666176,
27.639,3.180381074,3.061200857,3.058260992,
27.659,3.181027128,3.062648296,3.058730664,
27.679,3.181666734,3.061664104,3.060035361,
27.699,3.182290975,3.061998844,3.059531409,
27.719,3.182899946,3.064332724,3.059473411,
27.739,3.183493537,3.065847874,3.062528746,
27.759,3.184061593,3.064782619,3.062775105,
27.779,3.18459434,3.061227322,3.068947567,
27.799,3.185101316,3.05851078,3.06441168,
27.819,3.185593945,3.057667971,3.06402692,
27.839,3.186070141,3.057178974,3.062519912,
27.859,3.186544902,3.052520514,3.049926489,
27.879,3.187015541,3.051309586,3.0487449,
27.899,3.187461434,3.051216602,3.046028286,
27.919,3.187884072,3.050971746,3.045705428,
27.939,3.188302484,3.042965889,3.045192502,
27.959,3.188726985,3.036959648,3.041808259,
27.979,3.189096614,3.026293278,3.041325802,
27.999,3.189327159,3.021989107,3.028574161,
28.019,3.189960139,3.020613909,3.018743885,
28.039,3.190999103,3.01825428,3.017859757,
28.059,3.192451342,3.016387939,3.013865842,
28.079,3.194342813,3.014959812,3.013492726,
28.099,3.196507125,3.018052101,3.01342479,
28.119,3.198665333,3.019784689,3.013393716,
28.139,3.200583829,3.021330595,3.034865395,
28.159,3.202143464,3.019439936,3.035707498,
28.179,3.203343198,3.01408267,3.033441318,
28.199,3.204257263,3.012010336,3.029305124,
28.219,3.204957396,3.011423111,3.027944551,
28.239,3.20549585,3.004568338,3.011041297,
28.259,3.205940569,3.001042128,3.001436266,
28.279,3.206360934,2.989092112,3.000623564,
28.299,3.206802227,2.98568964,2.989602761,
28.319,3.207280512,2.985451221,2.985269029,
28.339,3.207756306,2.984630346,2.984871128,
28.359,3.208224576,2.980379343,2.983673667,
28.379,3.208863939,2.977282286,2.975933332,
28.399,3.209650619,2.974243402,2.97525465,
28.419,3.21050648,2.974688292,2.972439806,
28.439,3.211368262,2.97514987,2.972183851,
28.459,3.212196584,2.972221613,2.975060075,
28.479,3.212972845,2.966712475,2.969606106,
28.499,3.213710853,2.964119673,2.969139881,
28.519,3.214419644,2.966389418,2.964398353,
28.539,3.215108889,2.968180895,2.967008427,
28.559,3.215778515,2.968372107,2.967202658,
28.579,3.216427509,2.967331409,2.968419601,
28.599,3.217060605,2.970118046,2.968076482,
28.619,3.217682786,2.973577976,2.968091595,
28.639,3.218298495,2.9763906,2.976312534,
28.659,3.218911083,2.982489109,2.977003925,
28.679,3.219509673,2.983407021,2.982217771,
28.699,3.220068726,2.984260798,2.982656491,
28.719,3.220651908,2.987642765,2.98558479,
28.739,3.221272724,2.992482424,2.992994559,
28.759,3.221910229,2.99572444,2.993604067,
28.779,3.222545826,2.996963501,2.997224926,
28.799,3.223118767,2.997652054,2.996880714,
28.819,3.223685765,3.002226591,2.998001558,
28.839,3.224283365,3.008492708,3.005462692,
28.859,3.224924418,3.012526989,3.006086279,
28.879,3.225581401,3.012224674,3.009962076,
28.899,3.226263695,3.008625746,3.008218263,
28.919,3.226947608,3.007331848,3.008075688,
28.939,3.227623527,3.004746914,3.00445457,
28.959,3.228319645,3.001399755,3.001890377,
28.979,3.22900779,2.995866537,3.001681296,
28.999,3.229707823,2.992093563,2.994986303,
29.019,3.23038524,2.991037607,2.992077577,
29.039,3.231066394,2.989931107,2.991839027,
29.059,3.231730866,2.98819232,2.990039727,
29.079,3.232396821,2.986048698,2.987030036,
29.099,3.233053126,2.986695528,2.986777729,
29.119,3.233711011,2.988176823,2.98820462,
29.139,3.234385264,2.988979101,2.989561189,
29.159,3.23505434,2.990902424,2.987428697,
29.179,3.23573275,2.993723392,2.990445757,
29.199,3.236399598,2.996762276,2.994044748,
29.219,3.237064215,2.998654604,2.998438958,
29.239,3.237724261,3.000077248,3.002850957,
29.259,3.238380669,3.004373312,3.003218421,
29.279,3.239031095,3.007303953,3.008523475,
29.299,3.239685498,3.007219076,3.006554125,
29.319,3.240344031,3.007862568,3.007276492,
29.339,3.240990925,3.0091362,3.00729077,
29.359,3.241617795,3.012096405,3.010487439,
29.379,3.242240803,3.014354706,3.01393461,
29.399,3.242860334,3.018965006,3.016879251,
29.419,3.243471252,3.022664785,3.022679574,
29.439,3.244082327,3.025549889,3.027847134,
29.459,3.244695015,3.027192116,3.028394886,
29.479,3.245325482,3.029631615,3.030803306,
29.499,3.24596818,3.034084082,3.031092787,
29.519,3.246621884,3.035848856,3.033601976,
29.539,3.247268121,3.036931753,3.036449436,
29.559,3.247902475,3.039535284,3.036712141,
29.579,3.248519641,3.040815353,3.053476028,
29.599,3.249118711,3.043377638,3.0545575,
29.619,3.249726245,3.042509317,3.056486582,
29.639,3.250341797,3.043835402,3.055983171,
29.659,3.250991192,3.046670437,3.043106363,
29.679,3.251641881,3.048578978,3.045452214,
29.699,3.252274753,3.051538229,3.045622112,
29.719,3.252881848,3.053785324,3.052131544,
29.739,3.253479529,3.054946423,3.050627024,
29.759,3.254097313,3.056176186,3.052647291,
29.779,3.254740511,3.057375669,3.052776184,
29.799,3.255403426,3.058024406,3.05438994,
29.819,3.256060565,3.057737112,3.054493263,
29.839,3.256722783,3.056911945,3.056320585,
29.859,3.257378727,3.058005571,3.056445901,
29.879,3.258034551,3.058391333,3.062379105,
29.899,3.258689611,3.057767868,3.062686089,
29.919,3.259339741,3.058407784,3.062761663,
29.939,3.260007647,3.059197426,3.057835685,
29.959,3.260670055,3.059025526,3.057934234,
29.979,3.261328919,3.057603598,3.057931527,
29.999,3.261970304,3.05151844,3.053932261,
30.019,3.26260608,3.045384884,3.053588969,
30.039,3.263225128,3.041259527,3.045088049,
30.059,3.263835105,3.038575411,3.041936836,
30.079,3.264448089,3.036367178,3.038652354,
30.099,3.265048485,3.036124229,3.038376,
30.119,3.265644205,3.034846783,3.033360173,
30.139,3.266219941,3.032903671,3.032911844,
30.159,3.266790211,3.032640934,3.030307163,
30.179,3.267344469,3.032576084,3.030069048,
30.199,3.267890022,3.034283161,3.032032455,
30.219,3.268451339,3.035419226,3.034803546,
30.239,3.269023097,3.037261009,3.035037564,
30.259,3.269629815,3.040439367,3.039475797,
30.279,3.270259301,3.042175293,3.043022383,
30.299,3.270929099,3.04203701,3.043299411,
30.319,3.271622405,3.04097867,3.042669235,
30.339,3.27232494,3.041506052,3.035089957,
30.359,3.273034563,3.042705536,3.035190988,
30.379,3.273724138,3.042927265,3.0351248,
30.399,3.274401783,3.043777466,3.035562698,
30.419,3.275040477,3.04408145,3.036221328,
30.439,3.275659048,3.045386314,3.040382036,
30.459,3.276258645,3.045776606,3.040660568,
30.479,3.276839437,3.045439005,3.041077184,
30.499,3.277426175,3.04210639,3.041045039,
30.519,3.278006154,3.040257931,3.020218751,
30.539,3.278612327,3.039360285,3.015301251,
30.559,3.279202374,3.038935184,3.014322986,
30.579,3.279778901,3.038691759,3.033800021,
30.599,3.280348426,3.038460732,3.035493525,
30.619,3.280888096,3.039307833,3.035332616,
30.639,3.281436959,3.040747643,3.037022406,
30.659,3.281937818,3.0422616,3.037187949,
30.679,3.282423884,3.043247223,3.038623873,
30.699,3.282903158,3.045364618,3.038730873,
30.719,3.283356282,3.047501802,3.041569793,
30.739,3.283805363,3.048631668,3.048931905,
30.759,3.284210639,3.047604322,3.048598656,
30.779,3.28461644,3.046235085,3.048568473,
30.799,3.285014929,3.045728922,3.048563284,
30.819,3.28542175,3.045166254,3.046606743,
30.839,3.285881147,3.045718193,3.044266841,
30.859,3.286330221,3.04620719,3.044388076,
30.879,3.28681374,3.046246767,3.044797483,
30.899,3.287297477,3.044563055,3.044755636,
30.919,3.287781321,3.043910027,3.044058955,
30.939,3.288279472,3.043910027,3.043978027,
30.959,3.288748762,3.044585466,3.044453181,
30.979,3.28924182,3.045402527,3.044479605,
30.999,3.289713817,3.04492569,3.045351927,
31.019,3.290177443,3.043354988,3.046088229,
31.039,3.290644683,3.041759014,3.043085169,
31.059,3.29109131,3.0413692,3.042835033,
31.079,3.29157506,3.04185462,3.041978397,
31.099,3.292048652,3.042778492,3.041907247,
31.119,3.292525657,3.042761087,3.04326999,
31.139,3.293006811,3.041829348,3.042689954,
31.159,3.293471751,3.039664984,3.041042311,
31.179,3.293961429,3.036507845,3.040899903,
31.199,3.294403403,3.033126354,3.036734162,
31.219,3.294828922,3.031788349,3.032057668,
31.239,3.29522916,3.030669451,3.030643993,
31.259,3.295577718,3.03050828,3.029319196,
31.279,3.295931297,3.030528307,3.029177521,
31.299,3.296224663,3.030148745,3.028808282,
31.319,3.296495515,3.027973175,3.028752355,
31.339,3.29673902,3.026817322,3.026680566,
31.359,3.296945417,3.027395964,3.026514323,
31.379,3.297169447,3.027394772,3.026560695,
31.399,3.297356792,3.026795149,3.025467633,
31.419,3.297548204,3.02212429,3.025358056,
31.439,3.29771762,3.020637989,3.019692625,
31.459,3.297852204,3.018584013,3.019203017,
31.479,3.297987765,3.015322924,3.018861771,
31.499,3.298081016,3.01161623,3.013602402,
31.519,3.298192348,3.010247469,3.013153035,
31.539,3.298294884,3.00939393,3.011635104,
31.559,3.29838407,3.007558584,3.008880246,
31.579,3.298484815,3.006479263,3.006453612,
31.599,3.298548312,3.005700111,3.004520309,
31.619,3.298627453,3.003349066,3.004323513,
31.639,3.29866798,3.002004385,3.001269522,
31.659,3.298688505,3.001232624,3.001297211,
31.679,3.298710969,3.000751734,2.999996567,
31.699,3.298687236,3.000424623,2.99917292,
31.719,3.298712762,3.000339746,2.999026431,
31.739,3.298749267,2.998831511,2.998526815,
31.759,3.298791589,2.998161554,2.998421993,
31.779,3.298832052,2.996119022,3.004995983,
31.799,3.298841385,2.993309021,3.005528958,
31.819,3.298881952,2.991195917,3.001309651,
31.839,3.29888982,2.988704205,2.997020081,
31.859,3.298899658,2.987253666,2.996665251,
31.879,3.298921421,2.986716747,2.986172403,
31.899,3.298930938,2.986242056,2.985281219,
31.919,3.29901166,2.986452579,2.984792512,
31.939,3.299074092,2.986112356,2.9847415,
31.959,3.299130874,2.986113071,2.979417294,
31.979,3.299157059,2.986120224,2.97888016,
31.999,3.299156451,2.985558748,2.978759082,
32.019,3.299213444,2.986891031,2.978178092,
32.039,3.299256247,2.988031626,2.983061189,
32.059,3.299337517,2.988118172,2.98341793,
32.079,3.299443368,2.988499165,2.983832895,
32.099,3.299531496,2.989295483,2.983822099,
32.119,3.299677185,2.988879442,2.984778935,
32.139,3.299784332,2.988564014,2.997164232,
32.159,3.299870677,2.988707304,2.998193009,
32.179,3.299906684,2.99092555,2.998746634,
32.199,3.299925642,2.991850853,2.994086087,
32.219,3.299993543,2.992815971,2.993698024,
32.239,3.300028119,2.994709253,2.995141177,
32.259,3.300089198,2.996276617,2.995268884,
32.279,3.300141979,2.996561527,2.994401601,
32.299,3.30019873,2.99677968,2.994714797,
32.319,3.300348053,2.998395205,2.994677587,
32.339,3.300490038,2.998979807,2.996634835,
32.359,3.300695349,2.999279737,2.996750775,
32.379,3.300891092,3.001068592,2.997800146,
32.399,3.301048525,3.002158642,3.001176896,
32.419,3.301212412,2.999399185,3.00324676,
32.439,3.301273345,2.997196913,2.998889942,
32.459,3.301311937,2.994899511,2.998513985,
32.479,3.301298314,2.993628979,2.99525929,
32.499,3.301261978,2.990713358,2.995570148,
32.519,3.301342584,2.986143351,2.990829151,
32.539,3.301376653,2.983287334,2.990414559,
32.559,3.301455112,2.981894732,2.985588657,
32.579,3.301623084,2.980985165,2.983115525,
32.599,3.301700136,2.977283716,2.974319259,
32.619,3.301710037,2.975097418,2.968141696,
32.639,3.301713318,2.971857309,2.96763172,
32.659,3.301742935,2.967440844,2.96311125,
32.679,3.30181623,2.963387251,2.962735041,
32.699,3.301970857,2.961704493,2.955834697,
32.719,3.302372741,2.958471298,2.951381758,
32.739,3.302765768,2.954221964,2.950781907,
32.759,3.303051853,2.949972391,2.944117538,
32.779,3.303219481,2.949721813,2.941870518,
32.799,3.303342619,2.950129747,2.941643416,
32.819,3.303483594,2.950167656,2.942200007,
32.839,3.303642308,2.952315569,2.952210032,
32.859,3.303950912,2.954030037,2.954963808,
32.879,3.304446618,2.955569983,2.958224459,
32.899,3.304868144,2.953319311,2.958464201,
32.919,3.305177066,2.95046258,2.955908172,
32.939,3.30537798,2.948577642,2.951820781,
32.959,3.305549498,2.945252657,2.951475944,
32.979,3.305714454,2.94321084,2.946891018,
32.999,3.305864573,2.943419456,2.943589575,
33.019,3.306076767,2.942981005,2.943063459,
33.039,3.306334299,2.942985773,2.943038514,
33.059,3.306561176,2.943541527,2.942551372,
33.079,3.306754852,2.943669319,2.943493319,
33.099,3.306945037,2.94298768,2.943581729,
33.119,3.307221545,2.944119215,2.946430173,
33.139,3.307537722,2.944283009,2.946612335,
33.159,3.30790604,2.944544315,2.947838268,
33.179,3.308425769,2.943851709,2.947901669,
33.199,3.308861407,2.943632364,2.943702383,
33.219,3.309171961,2.943273306,2.943341436,
33.239,3.309370695,2.942889214,2.942774174,
33.259,3.309534733,2.942582607,2.942087231,
33.279,3.309704483,2.942788363,2.942023744,
33.299,3.309859789,2.942036152,2.940508519,
33.319,3.310199473,2.941341877,2.940377165,
33.339,3.310598409,2.941934824,2.940319245,
33.359,3.310938593,2.942029476,2.940582567,
33.379,3.311208439,2.941641331,2.932326609,
33.399,3.311442448,2.942101955,2.931561795,
33.419,3.311739411,2.942016125,2.931517635,
33.439,3.312044711,2.941666842,2.942374286,
33.459,3.31236632,2.942238569,2.943629344,
33.479,3.312847816,2.94182229,2.943740389,
33.499,3.313246467,2.941386461,2.942250909,
33.519,3.313541405,2.939589262,2.942137237,
33.539,3.313764102,2.938130856,2.939519573,
33.559,3.313994108,2.936026096,2.933224703,
33.579,3.314253919,2.934828043,2.929554877,
33.599,3.314494692,2.933607101,2.929229807,
33.619,3.314885932,2.932541847,2.927370533,
33.639,3.315366227,2.932525396,2.930843167,
33.659,3.315814439,2.931887627,2.930371237,
33.679,3.31622731,2.927759409,2.930328374,
33.699,3.316630153,2.926322699,2.926424974,
33.719,3.317099028,2.925443888,2.933934511,
33.739,3.317578295,2.922856808,2.934484154,
33.759,3.318100278,2.922724962,2.93248816,
33.779,3.318790967,2.921874285,2.95030444,
33.799,3.319443383,2.921691418,2.951449727,
33.819,3.320022126,2.922021389,2.950411574,
33.839,3.32052251,2.922323942,2.950076708,
33.859,3.321010497,2.918405533,2.925103807,
33.879,3.321491267,2.912109137,2.917320358,
33.899,3.321942664,2.909041643,2.909531131,
33.919,3.322571999,2.906867743,2.908855462,
33.939,3.323194678,2.905029297,2.905187997,
33.959,3.323669427,2.905466795,2.902948049,
33.979,3.323992987,2.906262636,2.903771351,
33.999,3.324213378,2.907408237,2.905710443,
34.019,3.324397195,2.908171892,2.907113943,
34.039,3.324556351,2.91019845,2.90723171,
34.059,3.324859188,2.909970045,2.911493289,
34.079,3.325374904,2.910384178,2.911851936,
34.099,3.325822563,2.912740946,2.912003493,
34.119,3.326153263,2.913637638,2.914222929,
34.139,3.326374574,2.913211107,2.912788163,
34.159,3.326573764,2.912612677,2.912430586,
34.179,3.326779185,2.913093805,2.912402613,
34.199,3.327021184,2.913001776,2.912670545,
34.219,3.327550782,2.912867308,2.913037875,
34.239,3.328069844,2.912292242,2.916631036,
34.259,3.328456028,2.913698196,2.915875747,
34.279,3.328692744,2.913473129,2.916912239,
34.299,3.328862327,2.914008141,2.917014298,
34.319,3.329086725,2.914177418,2.91449866,
34.339,3.329288911,2.914185286,2.913690319,
34.359,3.329602207,2.912467957,2.913621472,
34.379,3.330058148,2.911574602,2.911613417,
34.399,3.330385063,2.911471367,2.910228508,
34.419,3.330559881,2.911221266,2.910042049,
34.439,3.330633212,2.911362648,2.91002611,
34.459,3.330755854,2.911726475,2.91008608,
34.479,3.330926745,2.911566257,2.910091391,
34.499,3.331126939,2.913203478,2.911790587,
34.519,3.331582703,2.913997412,2.913929496,
34.539,3.332002861,2.916356564,2.914109921,
34.559,3.332273851,2.916681767,2.916519059,
34.579,3.332402475,2.916933775,2.916723532,
34.599,3.332456946,2.916806698,2.916949518,
34.619,3.332513637,2.915786028,2.915464116,
34.639,3.33252074,2.915742397,2.915340353,
34.659,3.332630235,2.916207075,2.915340083,
34.679,3.332946894,2.917119026,2.91660196,
34.699,3.333230796,2.917462349,2.916708406,
34.719,3.333448066,2.917333603,2.916656093,
34.739,3.333613872,2.917030573,2.916654879,
34.759,3.333800153,2.917657852,2.916224257,
34.779,3.333982667,2.918512106,2.923053329,
34.799,3.334144641,2.919044256,2.923627633,
34.819,3.334544185,2.918824911,2.916005017,
34.839,3.334892129,2.919525623,2.915558857,
34.859,3.335037583,2.920469046,2.9155209,
34.879,3.334976234,2.920448303,2.920510517,
34.899,3.334782374,2.920371771,2.920345611,
34.919,3.334547054,2.921074152,2.920332078,
34.939,3.334265283,2.922707319,2.921543857,
34.959,3.334108629,2.922354221,2.922818697,
34.979,3.334159759,2.921585321,2.922926099,
34.999,3.334135599,2.920856714,2.92293546,
35.019,3.333992342,2.915769339,2.919903359,
35.039,3.333746133,2.913279057,2.915530898,
35.059,3.333514418,2.912238836,2.915302436,
35.079,3.333296608,2.911199808,2.912485042,
35.099,3.333058257,2.910971642,2.912248106,
35.119,3.333075027,2.910375357,2.912069241,
35.139,3.333077102,2.909370422,2.910168423,
35.159,3.33291264,2.908185005,2.911141734,
35.179,3.332584666,2.906667233,2.910380329,
35.199,3.332145485,2.901705503,2.910310802,
35.219,3.331735048,2.897149086,2.904214235,
35.239,3.331263076,2.893178701,2.894687832,
35.259,3.330862819,2.891040802,2.893887215,
35.279,3.330635205,2.889946938,2.890246669,
35.299,3.330233418,2.889493704,2.890574177,
35.319,3.329598194,2.886222363,2.890597621,
