"/uav_ground_truth/pose/pose/position/x_x","/uav_ground_truth/pose/pose/position/x_y","/del_uav/KF_pose/x_y","/ual/pose/pose/position/x_y"
3.117,0.002161272185,0.06376555816,0.05564986914,
3.137,0.002165128029,0.064620114,0.05284028873,
3.157,0.00216897155,0.0638296439,0.04901528358,
3.177,0.002172532893,0.06317057532,0.04587479681,
3.197,0.002176107107,0.0607654071,0.03652166203,
3.217,0.002179553829,0.0569054071,0.03013363481,
3.237,0.002183060946,0.05183032867,0.01801786013,
3.257,0.002186689308,0.04574216138,0.005812391639,
3.277,0.002190376323,0.0420448316,-0.006540898234,
3.297,0.002194182077,0.03710796081,-0.02018763125,
3.317,0.002197970384,0.0329925697,-0.02426704578,
3.337,0.002201783276,0.02772306434,-0.02781010792,
3.357,0.002205456048,0.02333305428,-0.03108510375,
3.377,0.00220926621,0.02016400138,-0.03453346714,
3.397,0.002213190235,0.01566788815,-0.03677586094,
3.417,0.002217134334,0.0119215349,-0.04054138064,
3.437,0.002220043596,0.008799650707,-0.04306872189,
3.457,0.002223330516,0.004676051607,-0.04302842543,
3.477,0.002227039101,-0.000615612627,-0.04875960946,
3.497,0.002230489114,-0.005022857707,-0.05722443387,
3.517,0.002234316397,-0.009214327948,-0.06078638509,
3.537,0.00223778758,-0.01270791192,-0.06801494211,
3.557,0.002241919513,-0.01747654723,-0.0653931722,
3.577,0.002244089851,-0.01959552957,-0.06434337795,
3.597,0.002247811874,-0.0213608232,-0.06724065542,
3.617,0.002251639065,-0.02468718931,-0.0737304613,
3.637,0.002255554346,-0.02845384418,-0.0779453665,
3.657,0.00225952105,-0.03344799112,-0.07983034104,
3.677,0.002263523078,-0.03575399457,-0.06999082118,
3.697,0.002267481732,-0.03582072023,-0.06113797799,
3.717,0.002271152578,-0.0358761343,-0.05339315534,
3.737,0.002274951414,-0.03390081394,-0.04994313419,
3.757,0.002279174715,-0.03225550137,-0.04979780689,
3.777,0.002283051321,-0.03088453481,-0.04804140702,
3.797,0.002286957801,-0.02788672097,-0.04216016084,
3.817,0.002290770675,-0.02440961813,-0.03565595672,
3.837,0.002294426161,-0.02151262557,-0.03431150317,
3.857,0.002298363134,-0.01909895656,-0.0330105722,
3.877,0.002302270943,-0.01523224253,-0.0331181176,
3.897,0.002306281826,-0.01386647554,-0.0333670117,
3.917,0.002310187264,-0.01272841002,-0.03469023854,
3.937,0.002313821521,-0.01178032322,-0.0344577916,
3.957,0.002317549696,-0.0118343446,-0.03482519463,
3.977,0.002321459506,-0.01187822129,-0.03574258089,
3.997,0.002325414865,-0.01191456898,-0.03726013377,
4.017,0.002329335633,-0.01194376877,-0.03919180483,
4.037,0.002333151316,-0.01196585166,-0.03672309592,
4.057,0.002337111062,-0.01157052925,-0.03673301637,
4.077,0.002340938641,-0.01124333791,-0.03564412147,
4.097,0.002344745284,-0.01097211274,-0.0373323895,
4.117,0.002348776867,-0.01074664355,-0.03932252526,
4.137,0.002352468184,-0.01149745694,-0.04193489254,
4.157,0.002355209096,-0.01212286812,-0.03971526399,
4.177,0.002358203111,-0.01264095136,-0.03982645646,
4.197,0.002364249516,-0.01220310654,-0.03997839615,
