"/uav_ground_truth/pose/pose/position/x_x","/uav_ground_truth/pose/pose/position/x_y","/del_uav/KF_pose/x_x","/del_uav/KF_pose/x_y","/ual/pose/pose/position/x_x","/ual/pose/pose/position/x_y"
16.057,-0.402292021,26.653,-3.202914902,26.671,-3.276642084,
16.077,-0.4133184502,26.687,-3.176202712,26.693,-3.276734829,
16.097,-0.424403103,26.72,-3.153952229,26.73,-3.272870064,
16.117,-0.4355460068,26.752,-3.135418737,26.764,-3.266260624,
16.137,-0.4467481861,26.785,-3.118125621,26.802,-3.257596016,
16.157,-0.4580111653,26.818,-3.101868294,26.839,-3.247950554,
16.177,-0.4693365738,26.854,-3.11001654,26.874,-3.248976946,
16.197,-0.4807241417,26.886,-3.116800274,26.903,-3.245626926,
16.217,-0.4921736704,26.925,-3.051571841,26.915,-3.242472649,
16.237,-0.5036850692,26.953,-2.997173605,26.951,-3.239638805,
16.257,-0.5152574106,26.988,-2.952013703,26.997,-3.231075764,
16.277,-0.5268900578,27.019,-2.912628815,27.028,-3.222133875,
16.297,-0.5385829106,27.053,-2.878105105,27.066,-3.219028473,
16.317,-0.5503366532,27.097,-2.849506705,27.108,-3.215168238,
16.337,-0.5621530957,27.118,-2.825798136,27.125,-3.213088274,
16.357,-0.5740340576,27.152,-2.855086766,27.158,-3.205874681,
16.377,-0.585981132,27.186,-2.879496002,27.201,-3.197329521,
16.397,-0.597995494,27.219,-2.897931323,27.239,-3.188407183,
16.417,-0.6100773706,27.254,-2.911353534,27.26,-3.188416481,
16.437,-0.6222272738,27.288,-2.922504568,27.296,-3.184898138,
16.457,-0.6344460821,27.319,-2.947063677,27.335,-3.180633068,
16.477,-0.6467344787,27.353,-2.96567219,27.371,-3.174160004,
16.497,-0.6590919042,27.386,-2.98118057,27.408,-3.166887283,
16.517,-0.6715181852,27.421,-2.992250142,27.43,-3.162857771,
16.537,-0.6840139717,27.457,-3.041725077,27.472,-3.159507751,
16.557,-0.696580332,27.485,-3.082853992,27.506,-3.156406403,
16.577,-0.7092174878,27.52,-3.115181254,27.525,-3.154266357,
16.597,-0.7219241805,27.553,-3.142053367,27.559,-3.149369717,
16.617,-0.7346980357,27.588,-3.118257464,27.602,-3.143065214,
16.637,-0.7475369265,27.62,-3.098426618,27.628,-3.14000988,
16.657,-0.7604395435,27.654,-3.081899138,27.663,-3.135750055,
16.677,-0.7734046414,27.684,-3.068134076,27.689,-3.133884192,
16.697,-0.786430186,27.72,-3.053860544,27.728,-3.130238533,
16.717,-0.7995170107,27.753,-3.04198593,27.769,-3.124817371,
16.737,-0.8126698154,27.787,-3.03211142,27.808,-3.118525028,
16.757,-0.8258964079,27.819,-3.022043219,27.833,-3.115312815,
16.777,-0.8392051247,27.853,-3.013668242,27.871,-3.111325264,
16.797,-0.8526028766,27.886,-3.004846657,27.891,-3.109323502,
16.817,-0.86609355,27.92,-2.997506019,27.927,-3.104665995,
16.837,-0.87967819,27.953,-2.9913964,27.96,-3.099192619,
16.857,-0.8933556656,27.987,-2.968841355,28,-3.093318224,
16.877,-0.9071235585,28.019,-2.950088798,28.035,-3.087456226,
16.897,-0.920978221,28.053,-2.932644078,28.067,-3.084315538,
16.917,-0.9349150181,28.087,-2.918141429,28.108,-3.081006765,
16.937,-0.9489298105,28.119,-2.901206591,28.122,-3.078863621,
16.957,-0.9630177967,28.156,-2.885295361,28.163,-3.074525118,
16.977,-0.9771735388,28.191,-2.87208383,28.198,-3.069389105,
16.997,-0.9913906538,28.218,-2.859265475,28.234,-3.063587189,
17.017,-1.005662323,28.253,-2.84922289,28.271,-3.058489561,
17.037,-1.019981862,28.286,-2.839010513,28.307,-3.052928686,
17.057,-1.034342805,28.32,-2.860559254,28.328,-3.049999475,
17.077,-1.048739544,28.352,-2.878518582,28.371,-3.044418097,
17.097,-1.063167538,28.387,-2.891629905,28.406,-3.039308548,
17.117,-1.077623554,28.419,-2.902557794,28.438,-3.034082651,
17.137,-1.092104684,28.453,-2.900263095,28.473,-3.029640675,
17.157,-1.106608135,28.484,-2.898333984,28.508,-3.025054216,
17.177,-1.12113109,28.518,-2.896709026,28.527,-3.022327423,
17.197,-1.135670791,28.554,-2.893484848,28.561,-3.01802516,
17.217,-1.150223989,28.586,-2.896377872,28.594,-3.013535261,
17.237,-1.164787126,28.621,-2.89690535,28.632,-3.008975029,
17.257,-1.179357486,28.654,-2.897321062,28.666,-3.004257679,
17.277,-1.193933257,28.686,-2.8976509,28.701,-2.999920607,
17.297,-1.208513134,28.721,-2.896056777,28.726,-2.997770309,
17.317,-1.223096672,28.76,-2.896421004,28.751,-2.995642662,
17.337,-1.237683669,28.796,-2.896734529,28.8,-2.991600513,
17.357,-1.252273714,28.82,-2.895150145,28.827,-2.989692688,
17.377,-1.266866152,28.855,-2.893839404,28.866,-2.986013412,
17.397,-1.281459685,28.883,-2.892754072,28.903,-2.981396675,
17.417,-1.296052167,28.923,-2.891858113,28.927,-2.979278803,
17.437,-1.310641082,28.954,-2.889263917,28.969,-2.975498676,
17.457,-1.325224069,28.987,-2.854939986,28.991,-2.973495722,
17.477,-1.339799678,29.019,-2.826374393,29.037,-2.970807552,
17.497,-1.354367222,29.053,-2.802607306,29.051,-2.969735622,
17.517,-1.36892692,29.086,-2.780984048,29.108,-2.962920666,
17.537,-1.383479375,29.119,-2.762995768,29.127,-2.961659193,
17.557,-1.398024763,29.154,-2.748037954,29.164,-2.958253622,
17.577,-1.412562835,29.188,-2.744138883,29.207,-2.955882549,
17.597,-1.427092939,29.219,-2.739032854,29.233,-2.954396486,
17.617,-1.441613753,29.254,-2.734776133,29.268,-2.95075202,
17.637,-1.456123703,29.286,-2.731228135,29.304,-2.94735074,
17.657,-1.470620572,29.321,-2.729345852,29.337,-2.94451642,
17.677,-1.485101995,29.353,-2.725985203,29.359,-2.943815947,
17.697,-1.499565842,29.386,-2.72324597,29.398,-2.942893744,
17.717,-1.514010475,29.418,-2.721007926,29.434,-2.94279027,
17.737,-1.528435133,29.452,-2.743603546,29.465,-2.937744617,
17.757,-1.542839922,29.486,-2.76246108,29.502,-2.934131145,
17.777,-1.557225405,29.52,-2.776337518,29.54,-2.931105614,
17.797,-1.571592454,29.552,-2.810108941,29.558,-2.930969238,
17.817,-1.585941591,29.588,-2.837886349,29.595,-2.929847717,
17.837,-1.600273452,29.621,-2.860731411,29.638,-2.930311203,
17.857,-1.614588407,29.654,-2.879514456,29.661,-2.930735826,
17.877,-1.628886921,29.681,-2.89496459,29.7,-2.927857161,
17.897,-1.643169411,29.718,-2.879439467,29.741,-2.92233777,
17.917,-1.657436697,29.753,-2.864660035,29.761,-2.919487,
17.937,-1.671690074,29.786,-2.852358393,29.795,-2.917640209,
17.957,-1.685930598,29.82,-2.842118989,29.833,-2.91655159,
17.977,-1.700158964,29.855,-2.836113847,29.874,-2.912352085,
17.997,-1.714375487,29.886,-2.829299812,29.907,-2.903763771,
18.017,-1.728580215,29.919,-2.823661049,29.93,-2.900616407,
18.037,-1.742773384,29.952,-2.817147905,29.971,-2.895999432,
18.057,-1.756955201,29.987,-2.821752356,29.993,-2.894366503,
18.077,-1.771125781,30.019,-2.825577205,30.029,-2.892067194,
18.097,-1.785285572,30.053,-2.826896086,30.063,-2.888331175,
18.117,-1.799435413,30.086,-2.827986493,30.1,-2.880103111,
18.137,-1.813576167,30.118,-2.828134628,30.121,-2.877357244,
18.157,-1.827708737,30.151,-2.828111352,30.163,-2.872877359,
18.177,-1.841833694,30.188,-2.827971251,30.204,-2.870409966,
18.197,-1.855951131,30.218,-2.827751842,30.237,-2.869370461,
18.217,-1.870060834,30.252,-2.827461878,30.256,-2.864954948,
18.237,-1.884162121,30.281,-2.825274618,30.295,-2.860577822,
18.257,-1.898253822,30.319,-2.820253851,30.331,-2.858398914,
18.277,-1.912335121,30.353,-2.815679732,30.362,-2.85906148,
18.297,-1.926405862,30.386,-2.811543329,30.403,-2.860857248,
18.317,-1.940466388,30.417,-2.807825832,30.422,-2.861743212,
18.337,-1.954517355,30.454,-2.789115299,30.474,-2.865731955,
18.357,-1.968559936,30.484,-2.773551802,30.489,-2.861708403,
18.377,-1.9825951,30.531,-2.76061043,30.529,-2.859938145,
18.397,-1.996623503,30.559,-2.749846097,30.554,-2.858397722,
18.417,-2.010645123,30.59,-2.756648576,30.603,-2.857846737,
18.437,-2.024659299,30.622,-2.762332016,30.637,-2.858359337,
18.457,-2.038664831,30.654,-2.767076687,30.658,-2.859222412,
18.477,-2.052660145,30.69,-2.769182516,30.693,-2.85314703,
18.497,-2.066643407,30.72,-2.770941488,30.732,-2.847824335,
18.517,-2.08061293,30.757,-2.772409754,30.759,-2.846490145,
18.537,-2.094567708,30.786,-2.773918998,30.805,-2.844105244,
18.557,-2.108507198,30.816,-2.775161978,30.824,-2.84415555,
18.577,-2.122431264,30.853,-2.776186489,30.874,-2.841135979,
18.597,-2.136340207,30.886,-2.77702957,30.889,-2.837099314,
18.617,-2.150234516,30.919,-2.77291513,30.936,-2.830337286,
18.637,-2.164115075,30.954,-2.767620908,30.972,-2.82669735,
18.657,-2.177982697,30.986,-2.763188875,31.003,-2.825960875,
18.677,-2.191838495,31.02,-2.770876617,31.022,-2.825680494,
18.697,-2.205683473,31.053,-2.777257093,31.065,-2.826596498,
18.717,-2.219518401,31.086,-2.780697276,31.101,-2.818315506,
18.737,-2.233344138,31.122,-2.78354698,31.126,-2.814281464,
18.757,-2.247161431,31.152,-2.772987404,31.17,-2.811769724,
18.777,-2.260971114,31.186,-2.763852855,31.202,-2.809815884,
18.797,-2.274774021,31.221,-2.755968983,31.223,-2.810368299,
18.817,-2.288571215,31.253,-2.759735868,31.257,-2.809850216,
18.837,-2.302364096,31.286,-2.762861708,31.292,-2.802261829,
18.857,-2.316153681,31.319,-2.763601095,31.335,-2.799343109,
18.877,-2.329940219,31.353,-2.761808834,31.366,-2.79842329,
18.897,-2.343723422,31.386,-2.760301377,31.403,-2.799612045,
18.917,-2.357501958,31.419,-2.759032248,31.437,-2.803266048,
18.937,-2.371274115,31.451,-2.759818108,31.467,-2.803272247,
18.957,-2.385038167,31.486,-2.755512621,31.499,-2.797745943,
18.977,-2.398792638,31.518,-2.750002647,31.538,-2.794878244,
18.997,-2.412536386,31.552,-2.745355368,31.567,-2.794166803,
19.017,-2.426268772,31.586,-2.741436499,31.603,-2.795692682,
19.037,-2.439989725,31.619,-2.742558657,31.626,-2.798078299,
19.057,-2.453699418,31.653,-2.743493279,31.649,-2.799577475,
19.077,-2.467398181,31.688,-2.744271974,31.686,-2.797756672,
19.097,-2.48108632,31.719,-2.744919075,31.728,-2.792751789,
19.117,-2.494763728,31.753,-2.743602634,31.77,-2.789114237,
19.137,-2.508430117,31.786,-2.741273371,31.79,-2.789433479,
19.157,-2.522085172,31.82,-2.739323034,31.835,-2.790978432,
19.177,-2.535728865,31.853,-2.739545411,31.858,-2.789611816,
19.197,-2.549361164,31.886,-2.737869121,31.905,-2.781578541,
19.217,-2.562981936,31.919,-2.73646623,31.924,-2.780213594,
19.237,-2.576590782,31.954,-2.728199215,31.966,-2.778501749,
19.257,-2.590187035,31.986,-2.719576395,31.999,-2.779786825,
19.277,-2.603770054,32.018,-2.712499457,32.021,-2.78018117,
19.297,-2.617339562,32.054,-2.708545751,32.061,-2.783344746,
19.317,-2.630895558,32.089,-2.673132517,32.103,-2.778583288,
19.337,-2.644438428,32.122,-2.641177541,32.139,-2.774804592,
19.357,-2.657968504,32.154,-2.614062325,32.174,-2.774662495,
19.377,-2.671485604,32.186,-2.591051559,32.192,-2.775614738,
19.397,-2.684708838,32.223,-2.571529535,32.237,-2.780133963,
19.417,-2.696061236,32.255,-2.556818797,32.272,-2.783730268,
19.437,-2.707073705,32.286,-2.588131679,32.307,-2.780935049,
19.457,-2.718161238,32.319,-2.614189234,32.327,-2.781021118,
19.477,-2.729347383,32.353,-2.635873817,32.372,-2.783667088,
19.497,-2.740658685,32.387,-2.653919212,32.408,-2.788367987,
19.517,-2.752113344,32.42,-2.680734703,32.428,-2.790737391,
19.537,-2.76372519,32.455,-2.704912074,32.462,-2.794631004,
19.557,-2.775506222,32.486,-2.725035864,32.487,-2.790778399,
19.577,-2.787469835,32.528,-2.739933037,32.537,-2.789065838,
19.597,-2.799629758,32.553,-2.737167149,32.563,-2.789434433,
19.617,-2.811975426,32.585,-2.734877337,32.597,-2.791852236,
19.637,-2.824473125,32.618,-2.734838076,32.642,-2.795849323,
19.657,-2.837024693,32.652,-2.739546589,32.668,-2.795226336,
19.677,-2.849029731,32.686,-2.743469867,32.7,-2.793432951,
19.697,-2.860740983,32.717,-2.746739193,32.729,-2.792956591,
19.717,-2.872563286,32.749,-2.758380623,32.768,-2.794585466,
19.737,-2.88451853,32.785,-2.768034841,32.8,-2.798123598,
19.757,-2.896605575,32.82,-2.776036873,32.833,-2.803689241,
19.777,-2.908805765,32.853,-2.784524336,32.874,-2.810666561,
19.797,-2.921094555,32.886,-2.785075037,32.899,-2.811375856,
19.817,-2.933291309,32.92,-2.785534962,32.922,-2.809228659,
19.837,-2.945095495,32.952,-2.785919786,32.97,-2.806206703,
19.857,-2.956857813,32.978,-2.786241649,32.994,-2.805451155,
19.877,-2.968695174,33.019,-2.786510986,33.029,-2.80896306,
19.897,-2.98058906,33.053,-2.788130062,33.064,-2.812728405,
19.917,-2.992380172,33.087,-2.789477175,33.105,-2.805227995,
19.937,-3.00388005,33.122,-2.790596939,33.125,-2.803972006,
19.957,-3.015368276,33.153,-2.791528498,33.163,-2.801208496,
19.977,-3.026892269,33.186,-2.790448572,33.202,-2.802314043,
19.997,-3.038307826,33.219,-2.780689558,33.24,-2.805912495,
20.017,-3.049471908,33.253,-2.771988612,33.261,-2.807865143,
20.037,-3.060613566,33.286,-2.76426508,33.294,-2.804893732,
20.057,-3.071776347,33.318,-2.757435355,33.329,-2.803652763,
20.077,-3.082826235,33.353,-2.751417077,33.355,-2.802384853,
20.097,-3.093641107,33.386,-2.765351377,33.392,-2.804755688,
20.117,-3.104439432,33.423,-2.776994095,33.43,-2.806887627,
20.137,-3.11527759,33.452,-2.786722183,33.453,-2.809789419,
20.157,-3.126152734,33.486,-2.794850454,33.496,-2.808132648,
20.177,-3.136834871,33.519,-2.801641105,33.514,-2.806313276,
20.197,-3.147419729,33.555,-2.807312084,33.562,-2.805571318,
20.217,-3.158069016,33.588,-2.810722401,33.602,-2.806985855,
20.237,-3.168740108,33.618,-2.813508435,33.624,-2.808516741,
20.257,-3.179268988,33.653,-2.815783242,33.665,-2.813483238,
20.277,-3.189800858,33.686,-2.81949923,33.698,-2.811095476,
20.297,-3.200376405,33.711,-2.820711366,33.725,-2.810307503,
20.317,-3.210865315,33.753,-2.818125122,33.772,-2.80988574,
20.337,-3.221280665,33.786,-2.81588323,33.807,-2.812059164,
20.357,-3.231683601,33.819,-2.813936607,33.826,-2.813804626,
20.377,-3.242109916,33.855,-2.814104208,33.864,-2.817563772,
20.397,-3.252511578,33.885,-2.823952092,33.904,-2.819463491,
20.417,-3.262749946,33.918,-2.832157538,33.924,-2.818495989,
20.437,-3.272997624,33.954,-2.838995001,33.964,-2.816628933,
20.457,-3.283273713,33.986,-2.84469255,34.004,-2.817881107,
20.477,-3.293576724,34.019,-2.839623028,34.025,-2.819442272,
20.497,-3.303738824,34.057,-2.835396577,34.071,-2.822635889,
20.517,-3.313807283,34.086,-2.831874919,34.108,-2.82313633,
20.537,-3.323912022,34.119,-2.828938285,34.124,-2.8217628,
20.557,-3.33405173,34.153,-2.838533954,34.16,-2.822921276,
20.577,-3.344222962,34.184,-2.846522453,34.193,-2.825753689,
20.597,-3.354402012,34.219,-2.855028209,34.227,-2.829818487,
20.617,-3.364397347,34.252,-2.861811806,34.264,-2.834755659,
20.637,-3.374347759,34.286,-2.869295413,34.303,-2.838537455,
20.657,-3.384311796,34.321,-2.875510511,34.32,-2.83762145,
20.677,-3.394294228,34.353,-2.880667144,34.375,-2.838977098,
20.697,-3.404254888,34.386,-2.884945568,34.401,-2.839977741,
20.717,-3.414059982,34.42,-2.888495932,34.437,-2.844590187,
20.737,-3.42382298,34.453,-2.882842522,34.458,-2.847372055,
20.757,-3.433578225,34.486,-2.879962103,34.493,-2.850016832,
20.777,-3.443304001,34.52,-2.877543672,34.53,-2.851623297,
20.797,-3.452858985,34.57,-2.875508303,34.573,-2.852557659,
20.817,-3.462364743,34.59,-2.875948797,34.604,-2.855765343,
20.837,-3.471853993,34.619,-2.876263348,34.626,-2.858179331,
20.857,-3.481326233,34.652,-2.878331684,34.662,-2.863420963,
20.877,-3.490698794,34.687,-2.880019925,34.703,-2.866990805,
20.897,-3.499925641,34.721,-2.882948204,34.727,-2.867316723,
20.917,-3.509136954,34.753,-2.885389235,34.765,-2.870252848,
20.937,-3.518337725,34.786,-2.889277739,34.804,-2.874854803,
20.957,-3.527522396,34.82,-2.892518219,34.826,-2.877439499,
20.977,-3.536538356,34.854,-2.897072467,34.866,-2.883256912,
20.997,-3.545473127,34.887,-2.901180631,34.907,-2.886412859,
21.017,-3.554398499,34.921,-2.90455708,34.926,-2.887721777,
21.037,-3.563312451,34.954,-2.907330158,34.964,-2.891472816,
21.057,-3.572140287,34.986,-2.911458483,34.998,-2.895500183,
21.077,-3.580773862,35.024,-2.91129387,35.04,-2.900206566,
21.097,-3.589365751,35.053,-2.911156313,35.058,-2.902958393,
21.117,-3.597928884,35.086,-2.912897402,35.094,-2.907414198,
21.137,-3.606457107,35.119,-2.914348971,35.141,-2.910114765,
21.157,-3.614851495,35.154,-2.915558597,35.16,-2.912280798,
21.177,-3.623044295,35.186,-2.918422434,35.195,-2.915762186,
21.197,-3.631176896,35.219,-2.939188139,35.234,-2.920529366,
21.217,-3.639257076,35.251,-2.956491736,35.269,-2.925768375,
21.237,-3.647273909,35.287,-2.972768351,35.305,-2.92995429,
21.257,-3.655092933,35.319,-2.986336622,35.33,-2.931207418,
21.277,-3.66278012,35.353,-2.997650327,35.374,-2.933797836,
21.297,-3.670410073,35.386,-3.045537963,35.395,-2.935565233,
21.317,-3.677985406,35.419,-3.087393726,35.432,-2.938689709,
21.337,-3.685453434,35.453,-3.122358762,35.469,-2.942668676,
21.357,-3.69275478,35.486,-3.151577744,35.492,-2.944610119,
21.377,-3.700001745,35.519,-3.175990814,35.535,-2.946854591,
21.397,-3.707187393,35.553,-3.086957754,35.57,-2.94927597,
21.417,-3.714198015,35.586,-3.013035924,35.605,-2.951963663,
21.437,-3.721118355,35.619,-2.951662448,35.624,-2.953541994,
21.457,-3.727990326,35.652,-2.900708487,35.659,-2.956540585,
21.477,-3.734780506,35.686,-2.854839257,35.695,-2.95912075,
21.497,-3.741397811,35.723,-2.818516148,35.735,-2.961848497,
21.517,-3.747966364,35.753,-2.855777518,35.759,-2.963271856,
21.537,-3.754495617,35.786,-2.88664542,35.795,-2.966023684,
21.557,-3.760932439,35.821,-2.912218585,35.829,-2.96872139,
21.577,-3.767195407,35.853,-2.935237638,35.871,-2.971288443,
21.597,-3.773409329,35.888,-2.954396253,35.89,-2.972976923,
21.617,-3.779587108,35.923,-2.970337634,35.935,-2.977074862,
21.637,-3.785686952,35.954,-2.983601903,35.956,-2.978492975,
21.657,-3.791583517,35.986,-2.994636193,35.995,-2.981734037,
21.677,-3.797405851,36.022,-3.00797398,36.041,-2.984307766,
21.697,-3.803185928,36.058,-3.019097112,36.062,-2.985500813,
21.717,-3.808923302,36.085,-3.028373304,36.096,-2.986963749,
21.737,-3.814529095,36.118,-3.036110478,36.132,-2.991252661,
21.757,-3.819959563,36.155,-3.044419242,36.162,-2.993665695,
21.777,-3.825336179,36.187,-3.040175509,36.198,-2.997061014,
21.797,-3.830669932,36.22,-3.036538376,36.233,-2.999963522,
21.817,-3.835932656,36.253,-3.033423664,36.271,-3.002692938,
21.837,-3.840989219,36.287,-3.03075835,36.304,-3.00779748,
21.857,-3.845993408,36.32,-3.054121214,36.341,-3.012359381,
21.877,-3.850969672,36.352,-3.073595151,36.36,-3.014409304,
21.897,-3.855916689,36.386,-3.091686032,36.396,-3.018321514,
21.917,-3.860670211,36.419,-3.106765311,36.435,-3.021910906,
21.937,-3.865314454,36.452,-3.104898442,36.472,-3.025195122,
21.957,-3.869936086,36.485,-3.105202222,36.492,-3.026393414,
21.977,-3.874534713,36.52,-3.105463198,36.529,-3.031335592,
21.997,-3.879030932,36.555,-3.105685323,36.566,-3.036139011,
22.017,-3.883285042,36.587,-3.140268298,36.601,-3.039548397,
22.037,-3.887483796,36.619,-3.16904444,36.619,-3.040749311,
22.057,-3.891650409,36.653,-3.192978489,36.661,-3.042487144,
22.077,-3.895784677,36.687,-3.212907512,36.696,-3.043203592,
22.097,-3.899886735,36.719,-3.225200667,36.719,-3.046020508,
22.117,-3.903754538,36.757,-3.237148244,36.764,-3.050799847,
22.137,-3.907464353,36.786,-3.224562892,36.792,-3.052676916,
22.157,-3.911144739,36.818,-3.214070985,36.825,-3.05363512,
22.177,-3.914799959,36.853,-3.186594472,36.852,-3.053445101,
22.197,-3.918414068,36.885,-3.163679388,36.9,-3.052343369,
22.217,-3.921782633,36.919,-3.144570064,36.934,-3.052831888,
22.237,-3.925044704,36.953,-3.128635444,36.961,-3.055904627,
22.257,-3.928283313,36.984,-3.11534834,37.001,-3.060537577,
22.277,-3.931501121,37.019,-3.106120104,37.025,-3.062340498,
22.297,-3.93470097,37.052,-3.098415541,37.068,-3.066669226,
22.317,-3.937761991,37.086,-3.091982947,37.103,-3.073472738,
22.337,-3.940625293,37.119,-3.113496346,37.128,-3.076566219,
22.357,-3.94345915,37.153,-3.131381685,37.164,-3.08425498,
22.377,-3.946278908,37.186,-3.148119979,37.2,-3.091202736,
22.397,-3.94908501,37.219,-3.162056092,37.24,-3.096633673,
22.417,-3.951819268,37.255,-3.175509066,37.272,-3.099676132,
22.437,-3.954321469,37.286,-3.192966623,37.292,-3.101915836,
22.457,-3.956782756,37.322,-3.209238972,37.336,-3.111048937,
22.477,-3.959231079,37.353,-3.222685809,37.37,-3.118459225,
22.497,-3.961666368,37.386,-3.235644898,37.392,-3.120791674,
22.517,-3.964040954,37.419,-3.248208689,37.427,-3.128166676,
22.537,-3.966203105,37.453,-3.258590242,37.467,-3.132364511,
22.557,-3.968311987,37.487,-3.252015395,37.489,-3.135911942,
22.577,-3.970399628,37.53,-3.247363924,37.518,-3.142167568,
22.597,-3.972464216,37.559,-3.242631321,37.559,-3.147814274,
22.617,-3.974408865,37.591,-3.239814474,37.602,-3.158968925,
22.637,-3.976220818,37.619,-3.236858035,37.641,-3.168823957,
22.657,-3.978013201,37.653,-3.270331945,37.671,-3.177192211,
22.677,-3.979789859,37.687,-3.297275508,37.688,-3.179905176,
22.697,-3.981450362,37.719,-3.320873883,37.73,-3.192826033,
22.717,-3.983001208,37.755,-3.341827124,37.763,-3.203339815,
22.737,-3.984542362,37.787,-3.360384501,37.803,-3.211700439,
22.757,-3.986079139,37.819,-3.375916015,37.823,-3.215714455,
22.777,-3.987490199,37.847,-3.390775184,37.846,-3.220167875,
22.797,-3.988827803,37.886,-3.403212188,37.893,-3.227974892,
22.817,-3.990157734,37.918,-3.415480733,37.929,-3.237281561,
22.837,-3.991458534,37.954,-3.427607149,37.968,-3.248440266,
22.857,-3.992598826,37.986,-3.439610101,37.999,-3.256731749,
22.877,-3.993692012,38.02,-3.460667658,38.039,-3.263492584,
22.897,-3.994778982,38.053,-3.480006241,38.069,-3.269377232,
22.917,-3.995838708,38.088,-3.497932844,38.091,-3.272969007,
22.937,-3.996745952,38.119,-3.512855165,38.13,-3.283792019,
22.957,-3.997633864,38.151,-3.527145432,38.167,-3.293340445,
22.977,-3.998517267,38.186,-3.497931793,38.201,-3.300835133,
22.997,-3.999290224,38.217,-3.473376453,38.241,-3.30646348,
23.017,-3.999966179,38.254,-3.454601416,38.258,-3.308807611,
23.037,-4.00063033,38.286,-3.438808834,38.293,-3.313259125,
23.057,-4.001287633,38.319,-3.497851998,38.33,-3.324800253,
23.077,-4.001830948,38.354,-3.548856984,38.368,-3.334654331,
23.097,-4.002296807,38.385,-3.591329465,38.404,-3.343262196,
23.117,-4.002761202,38.42,-3.628583916,38.425,-3.347851276,
23.137,-4.003220193,38.453,-3.661521793,38.466,-3.355221033,
23.157,-4.003535421,38.485,-3.627344123,38.508,-3.363838434,
23.177,-4.003792913,38.525,-3.600721266,38.529,-3.370261669,
23.197,-4.004053124,38.556,-3.580395002,38.565,-3.381441593,
23.217,-4.004307329,38.59,-3.565317046,38.601,-3.390894175,
23.237,-4.004417062,38.622,-3.554614561,38.639,-3.399656534,
23.257,-4.004498245,38.652,-3.545704787,38.657,-3.403081179,
23.277,-4.004581521,38.685,-3.540144344,38.708,-3.418767929,
23.297,-4.004615798,38.719,-3.567452178,38.729,-3.425103664,
23.317,-4.004514863,38.748,-3.592147562,38.752,-3.430912971,
23.337,-4.004399582,38.784,-3.612802375,38.796,-3.440170288,
23.357,-4.004287568,38.822,-3.631938013,38.831,-3.44987011,
23.377,-4.004107785,38.856,-3.649806774,38.869,-3.457422256,
23.397,-4.003803743,38.885,-3.664757833,38.901,-3.46359849,
23.417,-4.003501459,38.918,-3.639241492,38.939,-3.474761486,
23.437,-4.003202835,38.953,-3.619766177,38.963,-3.481823683,
23.457,-4.002801852,38.988,-3.605335022,39.005,-3.491988897,
23.477,-4.002303017,39.02,-3.595109464,39.028,-3.496467352,
23.497,-4.001810831,39.059,-3.586537698,39.059,-3.500641823,
23.517,-4.001332774,39.088,-3.619059678,39.094,-3.508067608,
23.537,-4.000764218,39.119,-3.64606835,39.127,-3.519059658,
23.557,-4.000124637,39.153,-3.670340946,39.171,-3.53158164,
23.577,-3.999500642,39.18,-3.69234525,39.19,-3.53718996,
23.597,-3.998869207,39.22,-3.706576102,39.24,-3.552493811,
23.617,-3.998106369,39.254,-3.720315331,39.271,-3.560101032,
23.637,-3.997325145,39.286,-3.733648947,39.287,-3.563399792,
23.657,-3.996557884,39.323,-3.759417197,39.329,-3.577828169,
23.677,-3.995762945,39.353,-3.78461447,39.374,-3.594676495,
23.697,-3.99484333,39.386,-3.807486656,39.401,-3.603146553,
23.717,-3.993940176,39.419,-3.796143136,39.421,-3.607682467,
23.737,-3.993062881,39.454,-3.786687677,39.46,-3.615070105,
23.757,-3.992112831,39.489,-3.773482428,39.503,-3.622062922,
23.777,-3.991054745,39.515,-3.762464749,39.525,-3.629195452,
23.797,-3.990010273,39.554,-3.755126919,39.567,-3.643116951,
23.817,-3.98898433,39.586,-3.750854299,39.587,-3.648963213,
23.837,-3.987915317,39.62,-3.749136449,39.63,-3.660639763,
23.857,-3.986734029,39.656,-3.749546879,39.661,-3.669705868,
23.877,-3.985566731,39.688,-3.76461103,39.693,-3.678053617,
23.897,-3.984417208,39.718,-3.777129508,39.741,-3.691790581,
23.917,-3.983156846,39.752,-3.791244124,39.756,-3.698390484,
23.937,-3.981834279,39.789,-3.804837146,39.798,-3.710057974,
23.957,-3.980527112,39.819,-3.81799729,39.841,-3.720744133,
23.977,-3.979232775,39.857,-3.813593039,39.86,-3.725531816,
23.997,-3.977811728,39.885,-3.811761733,39.896,-3.735456705,
24.017,-3.976364041,39.92,-3.81207777,39.929,-3.749416351,
24.037,-3.974935561,39.958,-3.858626071,39.974,-3.762620687,
24.057,-3.973497368,39.99,-3.899358385,40.007,-3.773854017,
24.077,-3.971904761,40.019,-3.93523086,40.028,-3.77773428,
24.097,-3.97030097,40.053,-3.96704747,40.067,-3.786914349,
24.117,-3.968721907,40.087,-3.960897651,40.104,-3.794679642,
24.137,-3.967161567,40.119,-3.957628451,40.125,-3.800166368,
24.157,-3.965471906,40.153,-3.956762177,40.169,-3.811518908,
24.177,-3.96377325,40.187,-3.956043461,40.207,-3.820564508,
