"/uav_ground_truth/pose/pose/position/z_x","/uav_ground_truth/pose/pose/position/z_y","/ual/pose/pose/position/z_y","/del_uav/KF_pose/z_y"
64.346,3.336722878,2.992063046,2.993766849,
64.366,3.336952962,2.994694233,2.996278162,
64.386,3.337170749,2.996220589,2.995704867,
64.406,3.337380792,2.996220589,2.995656534,
64.426,3.337585301,2.997380972,2.997317002,
64.446,3.33778327,2.997781277,2.997456168,
64.466,3.337965915,2.998055696,2.998112649,
64.486,3.338139046,2.997438669,2.997453851,
64.506,3.33830595,2.99730587,2.997398452,
64.526,3.338471202,2.997587204,2.997791231,
64.546,3.338628621,2.997836828,2.997864924,
64.566,3.338781137,2.996495962,2.996751978,
64.586,3.338919255,2.99520731,2.994499367,
64.606,3.339038649,2.993333817,2.994310311,
64.626,3.339149654,2.992409468,2.992080404,
64.646,3.339262188,2.99105835,2.991549845,
64.666,3.339383905,2.990052223,2.989979503,
64.686,3.339521047,2.989276648,2.988865946,
64.706,3.339674209,2.989076853,2.988780483,
64.726,3.339837509,2.988968134,2.989209498,
64.746,3.339998634,2.989408493,2.989252044,
64.766,3.340151576,2.989968777,2.989927107,
64.786,3.340310784,2.990323067,2.989989383,
64.806,3.34047031,2.990489483,2.99087497,
64.826,3.340627255,2.990725517,2.990948994,
64.846,3.340773513,2.990305662,2.990184778,
64.866,3.340912577,2.989328861,2.989572543,
64.886,3.341055078,2.989162683,2.988765046,
64.906,3.341198489,2.988973379,2.988325984,
64.926,3.341327436,2.988208771,2.988288472,
64.946,3.341435203,2.987555981,2.987011607,
64.966,3.341531754,2.986809969,2.986903891,
64.986,3.341631263,2.986305475,2.98654138,
65.006,3.341735394,2.986248255,2.985923626,
65.026,3.34184749,2.985665083,2.985871167,
65.046,3.341964968,2.985260248,2.98549469,
65.066,3.342072747,2.985316992,2.98546259,
65.086,3.342165012,2.98570919,2.986249753,
65.106,3.342240258,2.986623049,2.985940352,
65.126,3.342299215,2.988495827,2.988127659,
65.146,3.342345452,2.989572048,2.991381565,
65.166,3.342381197,2.991691113,2.991653993,
65.186,3.342404818,2.993720055,2.99345086,
65.206,3.34241476,2.993715525,2.993601167,
65.226,3.342407545,2.993632555,2.994856654,
65.246,3.34238924,2.993590593,2.994959688,
65.266,3.342364193,2.994187832,2.9957477,
65.286,3.342334358,2.99460268,2.995811923,
65.306,3.342294471,2.994466066,2.995764606,
65.326,3.3422461,2.994411945,2.995003905,
65.346,3.342197334,2.994638443,2.99494018,
65.366,3.342150609,2.995408535,2.995759652,
65.386,3.342101877,2.995802402,2.995828498,
65.406,3.34205903,2.996189117,2.996578675,
65.426,3.342035986,2.99728632,2.998348277,
65.446,3.34204132,2.998615026,2.998496823,
65.466,3.342064054,3.000925779,3.00063577,
65.486,3.342097112,3.00145483,3.000958765,
65.506,3.342145536,3.00118351,3.001205119,
65.526,3.342219168,3.001067638,3.001172553,
65.546,3.342312614,3.001265287,3.001168682,
65.566,3.342416072,3.002306223,3.003196699,
65.586,3.34251901,3.004130125,3.005453437,
65.606,3.342608277,3.004597902,3.005641701,
65.626,3.342670858,3.006130934,3.007644019,
65.646,3.342707581,3.007878065,3.009219497,
65.666,3.342729403,3.008945704,3.009352242,
65.686,3.34274925,3.009365797,3.009610792,
65.706,3.34276631,3.009302139,3.009632841,
65.726,3.342763467,3.00926733,3.009635008,
65.746,3.342743288,3.007419109,3.007786197,
65.766,3.342713521,3.005616665,3.004805574,
65.786,3.342685483,3.004734993,3.004555355,
65.806,3.342654289,3.003823757,3.003847264,
65.826,3.342609023,3.004496574,3.004835466,
65.846,3.342551852,3.005420446,3.004918512,
65.866,3.342485055,3.006711483,3.006825885,
65.886,3.342407449,3.00863719,3.009215497,
65.906,3.342317825,3.009172916,3.009416242,
65.926,3.342201352,3.009256124,3.009723306,
65.946,3.342054696,3.009722471,3.009671226,
65.966,3.34188564,3.010179043,3.009667121,
65.986,3.341699682,3.010984182,3.011078385,
66.006,3.34149361,3.012086391,3.014107059,
66.026,3.34126598,3.01288271,3.014360213,
66.046,3.341016956,3.014085531,3.015682395,
66.066,3.340749884,3.015033245,3.015792321,
66.086,3.340472974,3.015712738,3.016716067,
66.106,3.340185072,3.0169909,3.017926856,
66.126,3.339884946,3.016262531,3.014380362,
66.146,3.339569814,3.012469292,3.014082803,
66.166,3.339247726,3.009540081,3.009962192,
66.186,3.338912887,3.007833242,3.007497639,
66.206,3.338565754,3.006859064,3.00729073,
66.226,3.338199193,3.006496668,3.006730866,
66.246,3.337814439,3.006281137,3.006683147,
66.266,3.337416974,3.006328106,3.006649386,
66.286,3.33702896,3.006385088,3.006645954,
66.306,3.33667202,3.006546021,3.006836712,
66.326,3.336357226,3.006737471,3.00685231,
66.346,3.336079581,3.00758338,3.007751351,
66.366,3.335831925,3.008742094,3.00896019,
66.386,3.335597822,3.00873065,3.008797457,
66.406,3.335367004,3.008801937,3.008726364,
66.426,3.335140403,3.009085655,3.009456291,
66.446,3.334911195,3.009578228,3.009517411,
66.466,3.334667241,3.009721756,3.00844478,
66.486,3.334416972,3.008592844,3.008354619,
66.506,3.334154499,3.007321596,3.00793175,
66.526,3.333888204,3.006895781,3.00789543,
66.546,3.333629437,3.007423401,3.008311564,
66.566,3.333391009,3.006543875,3.0068939,
66.586,3.333178384,3.005838633,3.006774127,
66.606,3.332987641,3.004996061,3.00429251,
66.626,3.332803198,3.005124569,3.004083326,
66.646,3.332608989,3.006093025,3.005295621,
66.666,3.332399252,3.006896019,3.007023383,
66.686,3.332182015,3.008058786,3.007167947,
66.706,3.331963336,3.008759499,3.007943251,
66.726,3.331744088,3.009061098,3.010369659,
66.746,3.331518503,3.009740829,3.010571622,
66.766,3.331280317,3.010110855,3.011738777,
66.786,3.331043294,3.010998011,3.011835216,
66.806,3.330811624,3.010871172,3.011841975,
66.826,3.330581375,3.010490894,3.011358866,
66.846,3.330342799,3.010511637,3.011762099,
66.866,3.330085305,3.010957003,3.011794919,
66.886,3.329809552,3.011688232,3.013144343,
66.906,3.329516685,3.012632847,3.011547185,
66.926,3.329217985,3.013179064,3.012616253,
66.946,3.328918898,3.014505625,3.012704468,
66.966,3.328612413,3.016624928,3.015310967,
66.986,3.328297589,3.018343449,3.017925815,
67.006,3.32798011,3.019259214,3.018144002,
67.026,3.327669545,3.02064395,3.020374115,
67.046,3.327350657,3.022245407,3.020560448,
67.066,3.327018697,3.022738934,3.023440246,
67.086,3.32667077,3.023640394,3.023681685,
67.106,3.326307466,3.023717403,3.024266958,
67.126,3.32593194,3.02453661,3.02573269,
67.146,3.325544692,3.025613785,3.02585553,
67.166,3.325155508,3.0268929,3.027610535,
67.186,3.324774748,3.028391838,3.02937901,
67.206,3.324403025,3.029488325,3.02952716,
67.226,3.324042477,3.030287743,3.030246784,
67.246,3.32368695,3.0305233,3.030307033,
67.266,3.323339725,3.030652285,3.031248425,
67.286,3.323006975,3.030401707,3.031327891,
67.306,3.322690881,3.030192375,3.031011515,
67.326,3.322389246,3.030040264,3.030985424,
67.346,3.322085259,3.030258656,3.030956568,
67.366,3.321772187,3.029837132,3.030888345,
67.386,3.321452005,3.030139208,3.03088288,
67.406,3.321133371,3.030434847,3.029948021,
67.426,3.320820911,3.030932665,3.029868629,
67.446,3.320523241,3.031461,3.030722215,
67.466,3.320232391,3.031451225,3.030792994,
67.486,3.319953858,3.030697584,3.030241634,
67.506,3.319684686,3.03038764,3.028448239,
67.526,3.319419745,3.028861046,3.028297184,
67.546,3.319167625,3.027506351,3.026631639,
67.566,3.318938833,3.026741982,3.027091898,
67.586,3.318733163,3.026515245,3.025970909,
67.606,3.318559471,3.025877714,3.025876922,
67.626,3.318420749,3.024158001,3.02376582,
67.646,3.318299163,3.022979259,3.022746938,
67.666,3.31817941,3.021888018,3.021189193,
67.686,3.318062882,3.021512508,3.018460107,
67.706,3.317949327,3.019051313,3.018231343,
67.726,3.317834419,3.016969442,3.015643697,
67.746,3.317725704,3.015455723,3.015426793,
67.766,3.317620062,3.014831543,3.013654813,
67.786,3.317510575,3.01380825,3.013505788,
67.806,3.317391299,3.013654232,3.012957786,
67.826,3.317266401,3.013616323,3.012911342,
67.846,3.317129059,3.012954712,3.012169612,
67.866,3.316982768,3.01273942,3.011743359,
67.886,3.316827642,3.012487888,3.011707357,
67.906,3.316670454,3.012205124,3.011337139,
67.926,3.31651642,3.012022257,3.011978239,
67.946,3.316359133,3.011885166,3.011751508,
67.966,3.316186957,3.011778831,3.011732609,
67.986,3.31599614,3.011811018,3.011464201,
68.006,3.31578971,3.011181831,3.011441744,
68.026,3.315573966,3.011096954,3.011051587,
68.046,3.315352612,3.011133671,3.011013918,
68.066,3.31513822,3.011174202,3.011011544,
68.086,3.314939818,3.011630774,3.011398208,
68.106,3.314746019,3.012702465,3.013117173,
68.126,3.314545745,3.014482021,3.013261977,
68.146,3.314325375,3.015309095,3.015765235,
68.166,3.314077167,3.016014814,3.015975323,
68.186,3.313814248,3.017433882,3.017710122,
68.206,3.313541626,3.018349648,3.017855723,
68.226,3.313253221,3.018872023,3.018768231,
68.246,3.312956609,3.0190382,3.01947799,
68.266,3.312663096,3.019563198,3.019504765,
68.286,3.312376835,3.019501448,3.019597331,
68.306,3.312094914,3.019894361,3.019606283,
68.326,3.311811071,3.019913912,3.020094377,
68.346,3.311541646,3.020298243,3.020136298,
68.366,3.311282369,3.020851135,3.019984107,
68.386,3.311026092,3.020949841,3.019968969,
68.406,3.310773378,3.021257639,3.020692704,
68.426,3.310529627,3.021637678,3.020751353,
68.446,3.310298276,3.022208214,3.021335927,
68.466,3.310074275,3.022440672,3.02144422,
68.486,3.30984839,3.022373915,3.021406778,
68.506,3.309628111,3.022269964,3.02151924,
68.526,3.309411846,3.02246666,3.021528143,
68.546,3.309197248,3.022559881,3.021706849,
68.566,3.308983134,3.022647381,3.02250749,
68.586,3.308774204,3.022527218,3.022325537,
68.606,3.308572659,3.022226572,3.02230993,
68.626,3.308378047,3.021314859,3.02132656,
68.646,3.308192508,3.020623446,3.019725158,
68.666,3.308019317,3.019819021,3.019589227,
68.686,3.307856718,3.018861055,3.018370781,
68.706,3.307704022,3.018116236,3.017343375,
68.726,3.307553884,3.017581463,3.017110889,
68.746,3.307408749,3.016600609,3.015944195,
68.766,3.307272047,3.01577425,3.014588286,
68.786,3.307153429,3.014942884,3.01454096,
68.806,3.307046124,3.014959574,3.014408308,
68.826,3.306940123,3.01619029,3.015858631,
68.846,3.306822176,3.017429113,3.016957178,
68.866,3.306692916,3.017995596,3.018690028,
68.886,3.306554433,3.018997908,3.018835448,
68.906,3.306401487,3.019836187,3.020093719,
68.926,3.306230733,3.020027161,3.020199345,
68.946,3.306049549,3.020901918,3.021126216,
68.966,3.305871984,3.021169186,3.020777343,
68.986,3.305714314,3.021704197,3.021752337,
69.006,3.305585428,3.022171021,3.021834178,
69.026,3.30547259,3.022130728,3.021965121,
69.046,3.305359529,3.021631241,3.020977768,
69.066,3.305253678,3.020578623,3.020894922,
69.086,3.30516094,3.0198946,3.019031448,
69.106,3.305090961,3.018887281,3.018874923,
69.126,3.305035959,3.017774582,3.017379089,
69.146,3.304974936,3.016916275,3.016416718,
69.166,3.304886361,3.016792059,3.016335856,
69.186,3.304764459,3.016547203,3.015391303,
69.206,3.304624256,3.016397715,3.015310399,
69.226,3.304489544,3.01557374,3.014384152,
69.246,3.304368484,3.014024258,3.012336681,
69.266,3.304251263,3.013525963,3.012163571,
69.286,3.304129072,3.012529612,3.010738609,
69.306,3.30400697,3.011254549,3.010617897,
69.326,3.303896216,3.010473013,3.009544641,
69.346,3.303807509,3.009150982,3.009453931,
69.366,3.303738532,3.008154631,3.007900264,
69.386,3.303684646,3.007903814,3.005673665,
69.406,3.303646623,3.007336617,3.00548149,
69.426,3.303617563,3.006180048,3.004014077,
69.446,3.303602469,3.005246401,3.003886636,
69.466,3.303613523,3.004699945,3.001903527,
69.486,3.303646076,3.002307892,3.000451825,
69.506,3.303683843,3.000325918,3.0003295,
69.526,3.303704259,2.99845171,2.998173555,
69.546,3.303701673,2.99734664,2.99799222,
69.566,3.303687919,2.996942759,2.996650663,
69.586,3.303671465,2.996628523,2.996537745,
69.606,3.303651021,2.995915651,2.995686874,
69.626,3.303622547,2.996144056,2.995615536,
69.646,3.303580782,2.997087955,2.996692921,
69.666,3.303519506,2.997720957,2.998220746,
69.686,3.303445478,2.998613358,2.998349037,
69.706,3.303373284,2.998956442,2.998925338,
69.726,3.303316538,2.99804163,2.996287286,
69.746,3.303278968,2.996079445,2.996066074,
69.766,3.303255868,2.993205547,2.992299989,
69.786,3.303239446,2.991463661,2.991984131,
69.806,3.30322293,2.990674496,2.990754139,
69.826,3.303205151,2.990915775,2.990337489,
69.846,3.303188051,2.991346121,2.990301146,
69.866,3.303175389,2.991695642,2.991046766,
69.886,3.303177233,2.992623568,2.991108009,
69.906,3.303192504,2.993090153,2.992848385,
69.926,3.303212234,2.991784334,2.992995408,
69.946,3.303243837,2.989419699,2.987780315,
69.966,3.303286848,2.985211611,2.987343458,
69.986,3.303346306,2.983407021,2.981610204,
70.006,3.303430452,2.980306625,2.979091377,
70.026,3.30353377,2.979062319,2.978878766,
70.046,3.303640238,2.978620768,2.97885981,
70.066,3.303742002,2.978727102,2.978332515,
70.086,3.303815959,2.978571892,2.97828748,
70.106,3.303851911,2.97949028,2.979322303,
70.126,3.303861386,2.980942011,2.981298006,
70.146,3.303864203,2.981561899,2.98146385,
70.166,3.303884239,2.982789278,2.983051016,
70.186,3.303931656,2.983787298,2.982462456,
70.206,3.303989151,2.984926224,2.983985824,
70.226,3.304041993,2.985644102,2.985767863,
70.246,3.304088998,2.986794949,2.986674611,
70.266,3.304128346,2.987722158,2.98796325,
70.286,3.304169796,2.988598347,2.988662135,
70.306,3.304212573,2.9888165,2.988720535,
70.326,3.304263273,2.988482237,2.987678993,
70.346,3.304318647,2.988395691,2.987514781,
70.366,3.304364042,2.988295317,2.987501463,
70.386,3.304383903,2.9884305,2.987629224,
70.406,3.304370168,2.987041235,2.987639892,
70.426,3.304329547,2.986082554,2.986139603,
70.446,3.304274892,2.985503674,2.985985723,
70.466,3.304218501,2.984804392,2.985971357,
70.486,3.304156813,2.984806538,2.986227176,
70.506,3.304089587,2.985673666,2.986247458,
70.526,3.30403252,2.986547232,2.988430582,
70.546,3.303985507,2.988252878,2.988612943,
70.566,3.303938593,2.989742041,2.989145545,
70.586,3.303890828,2.990522623,2.991499987,
70.606,3.303831614,2.992269754,2.991696733,
70.626,3.303758799,2.993890762,2.994164101,
70.646,3.303686984,2.995945692,2.997823217,
70.666,3.303620027,2.997792959,2.998129697,
70.686,3.303555598,2.999600887,3.000557508,
70.706,3.303484532,3.00134182,3.003087396,
70.726,3.303409326,3.003851414,3.002501295,
70.746,3.303336293,3.004775047,3.004982054,
70.766,3.303272518,3.006013632,3.005185781,
70.786,3.30322073,3.006962061,3.006302287,
70.806,3.303181656,3.007927895,3.008591656,
70.826,3.303141799,3.00879693,3.008783751,
70.846,3.303084233,3.009759903,3.010245496,
70.866,3.30300416,3.011096239,3.012039411,
70.886,3.302906848,3.011597395,3.01139606,
70.906,3.302797162,3.012953281,3.012877877,
70.926,3.302676191,3.014110327,3.013000601,
70.946,3.302544501,3.014692068,3.014092086,
70.966,3.302399413,3.015228033,3.016274183,
70.986,3.302253497,3.016094685,3.016456431,
71.006,3.302094652,3.016767979,3.017562131,
71.026,3.301913094,3.017163038,3.017132516,
71.046,3.301715145,3.017261982,3.017095859,
71.066,3.30150608,3.016109228,3.014356341,
71.086,3.301290033,3.01297617,3.014125868,
71.106,3.301074881,3.011590481,3.010597245,
71.126,3.300856044,3.009596586,3.009917591,
71.146,3.3006287,3.008967161,3.008167038,
71.166,3.300393535,3.008488417,3.008020082,
71.186,3.300154069,3.008718729,3.008084803,
71.206,3.299919722,3.00884819,3.008400993,
71.226,3.299683096,3.009051323,3.008427491,
71.246,3.29943255,3.009058952,3.012609088,
71.266,3.299160676,3.009127617,3.012963531,
71.286,3.298864055,3.009219408,3.013212746,
71.306,3.298550134,3.009673834,3.013236792,
71.326,3.298226733,3.010264158,3.014132759,
71.346,3.297893396,3.010577679,3.010460511,
71.366,3.297550558,3.011088371,3.010832042,
71.386,3.297200706,3.012024879,3.01232337,
71.406,3.296847867,3.012682915,3.012447964,
71.426,3.296486687,3.014979124,3.014561426,
71.446,3.296120526,3.01571703,3.014738331,
71.466,3.295760748,3.016514778,3.0166623,
71.486,3.295404348,3.017233133,3.017063982,
71.506,3.295053701,3.017241478,3.017314605,
71.526,3.294702456,3.017493248,3.01733582,
71.546,3.294342826,3.017883301,3.017809097,
71.566,3.293984067,3.017939329,3.0172657,
71.586,3.293634771,3.017813444,3.017219279,
71.606,3.293295619,3.017143488,3.016508934,
71.626,3.292962313,3.016783237,3.016539159,
71.646,3.292629574,3.01650095,3.016541551,
71.666,3.292290546,3.016265154,3.01654162,
71.686,3.291943324,3.016186953,3.01642706,
71.706,3.29158246,3.016394377,3.016417377,
71.726,3.291223931,3.017344475,3.017308234,
71.746,3.290867926,3.018015862,3.018906122,
71.766,3.290502171,3.018952608,3.019163383,
71.786,3.290116926,3.01920557,3.019185208,
71.806,3.289725439,3.019113779,3.019334898,
71.826,3.289364288,3.019024372,3.019347653,
71.846,3.289029948,3.019507647,3.019656857,
71.866,3.288712254,3.020296812,3.021309484,
71.886,3.288398501,3.022067785,3.021448333,
71.906,3.288086749,3.022484541,3.022526652,
71.926,3.287771685,3.022116661,3.021963851,
71.946,3.287452479,3.022168636,3.021662917,
71.966,3.287120645,3.022341013,3.021784879,
71.986,3.286779507,3.022347689,3.021793954,
72.006,3.286438813,3.022295237,3.021793666,
72.026,3.286100188,3.021928787,3.022615561,
72.046,3.285758983,3.021630049,3.022684082,
72.066,3.285406438,3.021234989,3.022216564,
72.086,3.285030934,3.021363974,3.022176969,
72.106,3.284635306,3.021356583,3.022261249,
72.126,3.284219091,3.021406412,3.022268142,
72.146,3.283780049,3.021693945,3.02257325,
72.166,3.28332658,3.021615028,3.021694067,
72.186,3.282877593,3.022323608,3.022095406,
72.206,3.282445967,3.023221731,3.023485517,
72.226,3.282009607,3.024345875,3.02360207,
72.246,3.28155836,3.025056601,3.025102824,
72.266,3.281104264,3.025184631,3.025770126,
72.286,3.280638293,3.025814056,3.025825854,
72.306,3.280162969,3.026408195,3.026526817,
72.326,3.27968313,3.026656389,3.033090774,
72.346,3.279198007,3.026908159,3.033649943,
72.366,3.278701776,3.026909113,3.0280284,
72.386,3.278191283,3.027039289,3.027555848,
72.406,3.277672627,3.026855707,3.027476825,
72.426,3.277154182,3.027244091,3.027469553,
72.446,3.276627907,3.027286768,3.027629332,
72.466,3.276083501,3.027805567,3.027748512,
72.486,3.275530779,3.028550386,3.02775864,
72.506,3.274977689,3.029886246,3.029693652,
72.526,3.274426993,3.031676054,3.031514751,
72.546,3.273871519,3.032296181,3.031826237,
72.566,3.27331164,3.032221794,3.032198909,
72.586,3.272734637,3.032416344,3.032230106,
72.606,3.272135958,3.032058239,3.031955491,
72.626,3.271526371,3.03211236,3.031960557,
72.646,3.270922179,3.032187462,3.03210688,
72.666,3.270319863,3.032006979,3.032315773,
72.686,3.269729222,3.032736063,3.032872821,
72.706,3.269159006,3.032892466,3.032919609,
72.726,3.26859803,3.033007383,3.0323689,
72.746,3.268048357,3.032799006,3.032322789,
72.766,3.267508263,3.033721209,3.033991164,
72.786,3.266978693,3.035273314,3.034131294,
72.806,3.26646144,3.036558628,3.036444941,
72.826,3.265950477,3.037292719,3.037577253,
72.846,3.265447475,3.037808657,3.03767222,
72.866,3.264964485,3.03797555,3.037461871,
72.886,3.26450519,3.037027836,3.036159173,
72.906,3.264072576,3.036160469,3.036866758,
72.926,3.263669568,3.035072088,3.035478905,
72.946,3.263301882,3.034341097,3.035362008,
72.966,3.262967878,3.034085989,3.034952777,
72.986,3.26265667,3.03384614,3.034918083,
73.006,3.262352408,3.0338099,3.03242074,
73.026,3.26204844,3.034160376,3.032210109,
73.046,3.261751313,3.033696413,3.031416943,
73.066,3.261453951,3.033216953,3.03134947,
73.086,3.2611458,3.03170085,3.029185471,
73.106,3.260827451,3.029973984,3.025058666,
73.126,3.260518345,3.027820349,3.02177387,
73.146,3.260225323,3.026618004,3.018391837,
73.166,3.259951834,3.024326324,3.018082494,
73.186,3.259689286,3.022155762,3.019232132,
73.206,3.259423492,3.020955801,3.019323047,
73.226,3.259158462,3.018850565,3.01635482,
73.246,3.258888839,3.017793179,3.016101169,
73.266,3.258594441,3.015363932,3.012660477,
73.286,3.258268581,3.012511492,3.013639358,
73.306,3.257914472,3.008677244,3.0088029,
73.326,3.257544282,3.005060434,3.003119596,
73.346,3.257175061,3.001027584,3.002642488,
73.366,3.256816305,2.999195814,2.997211294,
73.386,3.256476603,2.995165586,3.002453355,
73.406,3.256157129,2.991876364,2.997839849,
73.426,3.25584874,2.98840189,2.992791214,
73.446,3.255546487,2.984229088,2.992362846,
73.466,3.25523953,2.98037982,2.986360289,
73.486,3.254918741,2.978595972,2.981433452,
73.506,3.254604824,2.974647284,2.976235777,
73.526,3.254292748,2.9730165,2.975799133,
73.546,3.253971967,2.96927309,2.970835232,
73.566,3.253649855,2.965579271,2.978015778,
73.586,3.253331598,2.962095976,2.978627475,
73.606,3.253026149,2.957282782,2.9732007,
73.626,3.252730843,2.953577757,2.967303888,
73.646,3.252443533,2.950666189,2.954931402,
73.666,3.252176562,2.949695826,2.951039336,
73.686,3.251913039,2.947951078,2.950708812,
73.706,3.251636138,2.947569132,2.950006545,
73.726,3.251327921,2.947087765,2.949944284,
73.746,3.250988706,2.945806503,2.948454133,
73.766,3.250640838,2.944875002,2.961878898,
73.786,3.250306771,2.943802834,2.963019398,
73.806,3.249997283,2.943223238,2.949630711,
73.826,3.249706193,2.942109346,2.948511423,
73.846,3.249422921,2.939244509,2.943734812,
73.866,3.249137101,2.936151266,2.943338159,
73.886,3.248850705,2.934784651,2.963273027,
73.906,3.248556288,2.933764219,2.964823977,
73.926,3.248253274,2.930946112,2.960861534,
73.946,3.247939015,2.929361582,2.956320296,
73.966,3.24761844,2.927329302,2.955811392,
73.986,3.24729978,2.926178694,2.952540366,
74.006,3.246970745,2.925749063,2.952163077,
74.026,3.246617461,2.924289942,2.949542061,
74.046,3.246233891,2.923224211,2.94923976,
74.066,3.245838083,2.923224211,2.949139946,
74.086,3.245441404,2.925536394,2.950973134,
74.106,3.24505219,2.925399542,2.950134824,
74.126,3.244674043,2.924505949,2.950046261,
74.146,3.244301091,2.92316699,2.948863932,
74.166,3.243933343,2.922543526,2.948751591,
74.186,3.243587059,2.922600031,2.959366932,
74.206,3.243278081,2.922979355,2.960860547,
74.226,3.243019113,2.92368412,2.961024063,
74.246,3.242798931,2.92602706,2.929707478,
74.266,3.242619228,2.92750597,2.92708314,
74.286,3.242478535,2.931128025,2.931454427,
74.306,3.242363672,2.933958054,2.936277847,
74.326,3.242275501,2.935786724,2.936435969,
74.346,3.242202079,2.941300631,2.9415631,
74.366,3.242133811,2.945578814,2.947697815,
74.386,3.242056638,2.949893236,2.951039321,
74.406,3.241966521,2.951917887,2.957096406,
74.426,3.241876608,2.955925941,2.957580635,
74.446,3.241803065,2.959459782,2.960130982,
74.466,3.241758508,2.960965872,2.960342877,
74.486,3.241735842,2.964836597,2.965396796,
74.506,3.241725481,2.968172789,2.970798878,
74.526,3.241725139,2.970393896,2.971251779,
74.546,3.2417292,2.973711729,2.975981734,
74.566,3.24172288,2.975690842,2.976379697,
74.586,3.24170718,2.978837967,2.980783331,
74.606,3.24169149,2.982114553,2.986009661,
74.626,3.241685878,2.985455036,2.986449347,
74.646,3.241700227,2.990124702,2.992534786,
74.666,3.241729847,2.994205475,2.993052972,
74.686,3.241773209,2.99811101,2.998154763,
74.706,3.241830183,2.999915838,3.005308438,
74.726,3.241886561,3.00427556,3.00590668,
74.746,3.241944796,3.007967234,3.010876202,
74.766,3.242010488,3.011317968,3.011291295,
74.786,3.242083156,3.015088081,3.016201678,
74.806,3.242157317,3.018109083,3.021180541,
74.826,3.2422269,3.020141363,3.021595842,
74.846,3.242293852,3.024014711,3.025236362,
74.866,3.242363512,3.025025845,3.025479472,
74.886,3.242443952,3.027150631,3.02826039,
74.906,3.242529329,3.030410528,3.032948272,
74.926,3.242615098,3.031896353,3.033338852,
74.946,3.242689481,3.033141136,3.03317495,
74.966,3.242753166,3.034689665,3.036204213,
74.986,3.242810599,3.036676645,3.036481939,
75.006,3.242868117,3.038867712,3.0399403,
75.026,3.242922489,3.039934158,3.040230468,
75.046,3.242974923,3.043033838,3.04389566,
75.066,3.243027631,3.043908596,3.044203183,
75.086,3.243080741,3.045062542,3.048235906,
75.106,3.243130477,3.048135042,3.048572729,
75.126,3.243170674,3.050634861,3.052425312,
75.146,3.24321096,3.052626848,3.058324534,
75.166,3.24326553,3.054708958,3.061154972,
75.186,3.243336059,3.055990219,3.061420664,
75.206,3.243420124,3.059204102,3.066140669,
75.226,3.243498841,3.060408592,3.063654134,
75.246,3.243562671,3.062970638,3.066174772,
75.266,3.243617908,3.062937021,3.068095471,
75.286,3.243682792,3.064871788,3.068247247,
75.306,3.243757681,3.06552887,3.068252674,
75.326,3.243842968,3.066697598,3.070586119,
75.346,3.243946706,3.066487312,3.07025239,
75.366,3.24406021,3.065692186,3.070221321,
75.386,3.244176866,3.06570673,3.069343811,
75.406,3.244301647,3.065264225,3.072812576,
75.426,3.244436272,3.063960314,3.071494613,
75.446,3.244579459,3.062158108,3.071389508,
75.466,3.244737662,3.061522484,3.062972023,
75.486,3.244904577,3.060288429,3.062267319,
75.506,3.245073517,3.059673786,3.060814627,
75.526,3.245235012,3.059324265,3.059336668,
75.546,3.245389573,3.059437275,3.059215976,
75.566,3.245558345,3.059519768,3.05871085,
75.586,3.245756707,3.058778048,3.058672993,
75.606,3.245980212,3.057576656,3.059017077,
75.626,3.246222818,3.056316376,3.055706824,
75.646,3.246482294,3.054042816,3.05543083,
75.666,3.246761169,3.052003384,3.052574304,
75.686,3.247064389,3.050802469,3.052336139,
75.706,3.247384168,3.049804449,3.050372035,
75.726,3.247705469,3.049432993,3.050210802,
75.746,3.248023521,3.049358845,3.050277346,
75.766,3.248337066,3.049560308,3.051155257,
75.786,3.248659219,3.045100689,3.051261175,
75.806,3.248980035,3.041716576,3.047047369,
75.826,3.24928298,3.038803101,3.041729296,
75.846,3.249569399,3.036360264,3.037671837,
75.866,3.249836678,3.034928322,3.035501261,
75.886,3.250087861,3.033835411,3.035103174,
75.906,3.250340347,3.033042908,3.033860589,
75.926,3.250605594,3.032005787,3.032534376,
75.946,3.250904064,3.031674862,3.032244679,
75.966,3.25124104,3.030946255,3.031236446,
75.986,3.251598682,3.030265093,3.030431279,
76.006,3.251944402,3.029991388,3.030363879,
76.026,3.25227329,3.029539108,3.034234793,
76.046,3.252597842,3.029577255,3.034555866,
76.066,3.252932108,3.029707193,3.034743272,
76.086,3.253277837,3.029533148,3.030951914,
76.106,3.253633229,3.02871418,3.030624235,
76.126,3.253998763,3.027637243,3.029407168,
76.146,3.254363917,3.027281284,3.027564441,
76.166,3.254726046,3.027147055,3.027335425,
76.186,3.255089304,3.027114868,3.027384872,
76.206,3.255451436,3.027386427,3.027670332,
76.226,3.255806844,3.02761507,3.028242455,
76.246,3.256168487,3.028235912,3.028290991,
76.266,3.256540056,3.028473616,3.029017987,
76.286,3.256906836,3.028936386,3.033003702,
76.306,3.257264105,3.029328108,3.033826354,
76.326,3.257621902,3.029034138,3.033885872,
76.346,3.257970882,3.0289886,3.033536562,
76.366,3.258300063,3.028664827,3.033500416,
76.386,3.25861663,3.028413057,3.028914968,
76.406,3.258923714,3.02795577,3.02852961,
76.426,3.259225287,3.026726484,3.027040369,
