"/uav_ground_truth/pose/pose/position/y_x","/uav_ground_truth/pose/pose/position/y_y","/del_uav/KF_pose/y_x","/del_uav/KF_pose/y_y","/ual/pose/pose/position/y_x","/ual/pose/pose/position/y_y"
5.756,0.002660476505,9.486,0.1152275839,9.465,0.09565051645,
5.776,0.003117740278,9.52,0.1169840892,9.504,0.09591867775,
5.796,0.003583327356,9.552,0.1185713921,9.54,0.09532796592,
5.816,0.004058528874,9.585,0.1200061087,9.557,0.09501191229,
5.836,0.004543875146,9.619,0.1213038737,9.596,0.09452136606,
5.856,0.005039215971,9.653,0.1185198728,9.633,0.09467056394,
5.876,0.005544032263,9.686,0.1159999533,9.655,0.09495744109,
5.896,0.006058143588,9.719,0.1137177802,9.694,0.09548909962,
5.916,0.006582070013,9.752,0.1116507021,9.724,0.09624908864,
5.936,0.007115791964,9.785,0.1113108492,9.761,0.0967637077,
5.956,0.007659055388,9.818,0.1110070465,9.802,0.09741708636,
5.976,0.008211724611,9.852,0.1107350403,9.837,0.09811467677,
5.996,0.0087742455,9.879,0.1104918274,9.869,0.09902700037,
6.016,0.009347339327,9.918,0.1109472913,9.889,0.09952975065,
6.036,0.009930630577,9.952,0.1113591011,9.937,0.1009747237,
6.056,0.01052313504,9.986,0.1117312992,9.966,0.1016378999,
6.076,0.01112366843,10.019,0.1087422464,10.003,0.1025825664,
6.096,0.01173116915,10.061,0.1060348811,10.035,0.1034478545,
6.116,0.01234466694,10.093,0.1035811604,10.06,0.1038541272,
