"/ual/velocity/twist/linear/x_x","/ual/velocity/twist/linear/x_y","/uav_ground_truth/twist/twist/linear/x_y"
60.635,0.05359280854,1.70236907,
60.665,0.05200347677,1.691114954,
60.697,0.05124626681,1.705629537,
60.725,0.04818493873,1.694567216,
60.775,0.04465186596,1.714528405,
60.807,0.04673496634,1.714852257,
60.83,0.04540624842,1.697242116,
60.876,0.0463636443,1.72190978,
60.897,0.04526305571,1.711699765,
60.934,0.04923406988,1.714189933,
60.966,0.048880741,1.72365378,
60.996,0.05133177713,1.724775205,
61.025,0.05087523535,1.724657697,
61.068,0.05138394609,1.737146571,
61.105,0.05303440988,1.735468585,
61.139,0.05489302054,1.714536846,
61.16,0.05403343588,1.731990224,
61.194,0.05671552569,1.726742134,
61.234,0.05646748096,1.747065775,
61.27,0.04983499646,1.757537023,
61.307,0.04871476442,1.762350479,
61.327,0.0462667197,1.752264381,
61.374,0.04566316307,1.754864375,
61.41,0.04441640154,1.762729818,
61.424,0.04617646709,1.76770474,
61.468,0.04445455968,1.772362995,
61.503,0.04430082068,1.768260078,
61.523,0.04557749256,1.777221237,
61.566,0.04771272093,1.781106879,
61.601,0.04879349098,1.791324531,
61.627,0.04610427469,1.76679805,
61.668,0.04341776296,1.796836384,
61.702,0.04044652358,1.781676346,
61.738,0.03825551271,1.787629697,
61.771,0.04149235785,1.779756613,
61.808,0.04624515027,1.810115206,
61.839,0.04802445695,1.779634665,
61.876,0.04337664694,1.803774484,
61.906,0.04226380959,1.808146064,
61.923,0.04432093352,1.8107163,
61.967,0.049038928,1.82914622,
61.996,0.04690892622,1.825647817,
62.021,0.04394649342,1.798606472,
62.061,0.04107662663,1.80525228,
62.09,0.03610603139,1.809470051,
62.125,0.03493646532,1.797563101,
62.163,0.03461099789,1.786550706,
62.201,0.03757985681,1.758864225,
62.232,0.0364689976,1.773195639,
62.253,0.03473060578,1.7439478,
62.304,0.03207544237,1.708283418,
62.334,0.03275668249,1.693985589,
62.371,0.02927155979,1.686632811,
62.403,0.02806092612,1.656683949,
62.433,0.03064588457,1.657832414,
62.473,0.03937521949,1.623711857,
62.504,0.04323139787,1.628392535,
62.539,0.0454656221,1.611374854,
62.551,0.04843725637,1.604079359,
62.601,0.04506599903,1.60981769,
62.634,0.04346343875,1.59316418,
62.672,0.041568093,1.577882686,
62.693,0.04047784209,1.560050358,
62.742,0.03881909326,1.5764128,
62.756,0.03906882927,1.531875229,
62.797,0.03993948922,1.539789627,
62.824,0.04189127311,1.536726728,
62.876,0.04214747623,1.539891187,
62.899,0.03885209188,1.544786158,
62.936,0.0389293246,1.546280159,
62.975,0.04045233503,1.533080748,
63.004,0.04448490217,1.527427011,
63.038,0.04426583275,1.517269572,
63.067,0.04081582651,1.530385761,
63.101,0.04141081125,1.514859276,
63.135,0.03855155036,1.506548669,
63.164,0.03818860278,1.511393976,
63.204,0.03886920214,1.510710674,
63.243,0.03949654847,1.502813381,
63.272,0.03706534207,1.478117692,
63.305,0.03213055432,1.496874447,
63.34,0.03172804415,1.472908552,
63.359,0.03005893715,1.48517119,
63.4,0.03211357445,1.501476183,
63.416,0.03393834829,1.481024091,
63.47,0.03403642401,1.490205824,
63.503,0.03166082874,1.475929677,
63.54,0.02989082411,1.50569145,
63.562,0.03012340516,1.474807848,
63.6,0.03037565202,1.481351394,
63.636,0.03246284649,1.46395404,
63.673,0.02947560139,1.455203137,
63.703,0.03039338626,1.462976841,
63.742,0.02762501314,1.483181693,
63.755,0.02621833049,1.464856166,
63.804,0.02513591014,1.468861203,
63.826,0.02310462669,1.453249448,
63.858,0.02473454736,1.454318329,
63.896,0.02676522918,1.484550941,
63.93,0.02699011192,1.464796071,
63.96,0.02685381658,1.450199656,
64.002,0.02754121833,1.444747514,
64.029,0.03077970073,1.453271748,
64.067,0.02622223459,1.446540751,
64.083,0.02562564984,1.435501024,
64.117,0.0234201327,1.464983301,
64.173,0.02527758107,1.439122818,
64.19,0.02586729825,1.444255333,
64.227,0.02932008542,1.460987589,
64.26,0.03055620752,1.441355724,
64.302,0.02590387128,1.437945775,
64.331,0.02448890917,1.415407994,
64.361,0.02536497638,1.446602493,
64.4,0.02647765726,1.437847159,
64.433,0.02464468218,1.435481646,
64.469,0.02113660425,1.435201935,
64.498,0.01600632817,1.43129892,
64.537,0.0131109478,1.426107283,
64.574,0.014325344,1.4388837,
64.606,0.01768494397,1.431762736,
64.637,0.01937784068,1.425731782,
64.671,0.0196635928,1.418447404,
64.699,0.01876586489,1.431431677,
64.735,0.01759057119,1.421457606,
64.775,0.01705893502,1.417893075,
64.796,0.01615874469,1.41478275,
64.827,0.0185288135,1.433617915,
64.849,0.01936625503,1.426093205,
64.907,0.01244388521,1.408370356,
64.942,0.01700942218,1.409249146,
64.958,0.02038604952,1.410007055,
65.004,0.02195473015,1.41081693,
65.021,0.02285897918,1.391227681,
65.071,0.02381520532,1.407555775,
65.091,0.02110098675,1.419597852,
65.129,0.01823511161,1.419000706,
65.159,0.01638301648,1.420725102,
65.203,0.01709800214,1.410208453,
65.215,0.01819135621,1.401986327,
65.263,0.02341310121,1.394484536,
65.298,0.02248305827,1.400505361,
65.334,0.02189027146,1.403616571,
65.371,0.02193049155,1.401769271,
65.408,0.02317748033,1.399193674,
65.426,0.02424509078,1.387599159,
65.468,0.02243603393,1.411360414,
65.503,0.02031838335,1.388801587,
65.529,0.0201207269,1.4037529,
65.567,0.02287583426,1.376079575,
65.599,0.0278708674,1.387323339,
65.633,0.03169217333,1.384776434,
65.668,0.03244425356,1.387023442,
65.7,0.0292919036,1.396403464,
65.737,0.02675113641,1.392921794,
65.775,0.02748362906,1.378066344,
65.792,0.02830000222,1.379884672,
65.837,0.02596064657,1.37535521,
65.865,0.02566665597,1.377059419,
65.893,0.02395665273,1.377663119,
65.941,0.02796713822,1.397615708,
65.975,0.02720410563,1.389142085,
65.996,0.02653082833,1.384143781,
66.034,0.02872630022,1.366717356,
66.069,0.0270975139,1.372948432,
66.102,0.02246368676,1.380471705,
66.14,0.02465768903,1.368731397,
66.173,0.03050399199,1.350246737,
66.207,0.02865990624,1.362294936,
66.226,0.03143887594,1.378426794,
66.271,0.02943015657,1.337126081,
66.305,0.0254307352,1.357268745,
66.314,0.02386235818,1.353293488,
66.373,0.02339665778,1.351307715,
66.404,0.02516675554,1.354701398,
66.422,0.02847235091,1.344617402,
66.463,0.02938756905,1.34629087,
66.502,0.02694012225,1.340522372,
66.541,0.02306517027,1.323378062,
66.573,0.02498700097,1.329169267,
66.59,0.02646475658,1.350733804,
66.634,0.02964497358,1.341275096,
66.657,0.0289248433,1.332136106,
66.696,0.02583163418,1.330495104,
66.728,0.02201446146,1.327620872,
66.775,0.02029218897,1.339927723,
66.791,0.01969091967,1.359388565,
66.823,0.01813033596,1.323649153,
66.867,0.0159509182,1.346595075,
66.898,0.01269868203,1.335628588,
66.941,0.01342796348,1.335099835,
66.963,0.01136065181,1.337826732,
66.984,0.01212059893,1.3246216,
67.032,0.01346826646,1.314343082,
67.069,0.01799103431,1.30389333,
67.106,0.0165106263,1.334081262,
67.122,0.01827557385,1.304385784,
67.165,0.01728612557,1.299959162,
67.205,0.01685629226,1.302616948,
67.238,0.01756367274,1.305033524,
67.257,0.02068675123,1.312798515,
67.294,0.02202861756,1.309672591,
67.335,0.01614955813,1.309375634,
67.372,0.01409617811,1.304406505,
67.397,0.01185939088,1.325547961,
67.439,0.01069565769,1.302192686,
67.47,0.01323055755,1.288994293,
67.496,0.007498377934,1.283570725,
67.54,0.008497850969,1.283892008,
67.563,0.01014900114,1.29512982,
67.605,0.01398070995,1.295252653,
67.617,0.0114021441,1.279819348,
67.663,0.01271439157,1.290368194,
67.701,0.0144207608,1.272826763,
67.738,0.01444361918,1.274539485,
67.773,0.01142983977,1.296260173,
67.807,0.01247838605,1.295084297,
67.823,0.01143238135,1.252524887,
67.874,0.01255525183,1.273319232,
67.893,0.009757791646,1.258318758,
67.929,0.009209774435,1.263447667,
67.969,0.008326632902,1.272924945,
68.006,0.009072007611,1.285769728,
68.026,0.007791584358,1.261183965,
68.062,0.01210687961,1.263434225,
68.098,0.008886285126,1.247298055,
68.14,0.01053648628,1.273969512,
68.173,0.01120953634,1.260062006,
68.209,0.008450169116,1.257413361,
68.228,0.01003500633,1.255048841,
68.265,0.01643305272,1.243404026,
68.304,0.0160048902,1.249646049,
68.334,0.01357288659,1.256101992,
68.363,0.01366022415,1.238286895,
68.397,0.01179865003,1.24383139,
68.429,0.01258017775,1.236090583,
68.471,0.01187516376,1.234057638,
68.505,0.009983597323,1.232562785,
68.526,0.0106631266,1.22387764,
68.562,0.0114856977,1.20801928,
68.592,0.008227739483,1.232064079,
68.629,0.01132557448,1.218097909,
68.673,0.0158922933,1.210879368,
68.707,0.01514949836,1.224282468,
68.736,0.01400744636,1.225406086,
68.769,0.01423620433,1.227142995,
68.805,0.01406464912,1.225051567,
68.842,0.01275648456,1.223957394,
68.867,0.01319400128,1.219805448,
68.895,0.01355712116,1.220674988,
68.931,0.01159078442,1.204994893,
68.971,0.01400242466,1.19823564,
69.004,0.01704998687,1.206658793,
69.039,0.02212819457,1.193129879,
69.056,0.02302416973,1.210066482,
69.09,0.02587682195,1.185757452,
69.135,0.01928659342,1.196126794,
69.172,0.01710370183,1.205005385,
69.205,0.0142730074,1.196328758,
69.24,0.01575480215,1.183580874,
69.271,0.01837120019,1.176320254,
69.303,0.01930770092,1.182659216,
69.317,0.02083804831,1.173586473,
69.367,0.02137058042,1.187282376,
69.404,0.01975218765,1.189831066,
69.426,0.02137777209,1.164375012,
69.463,0.02158423699,1.183394367,
69.5,0.02310679667,1.179123024,
69.533,0.02074323222,1.177024323,
69.569,0.02092275769,1.176565252,
69.605,0.02151970938,1.152021964,
69.639,0.02431720868,1.16855991,
69.676,0.02620795928,1.157819406,
69.694,0.02359421551,1.157705737,
69.73,0.02139323391,1.16618984,
69.768,0.02073235065,1.155794084,
69.802,0.02153309621,1.148652799,
69.839,0.02117918432,1.149591276,
69.876,0.02105846629,1.156459836,
69.9,0.0189899262,1.15870378,
69.938,0.01686228253,1.13448591,
69.975,0.01485404745,1.126520407,
70.009,0.01173031237,1.134961404,
70.03,0.009952363558,1.146991611,
70.06,0.01461163908,1.120263534,
70.102,0.01517170481,1.143499114,
70.133,0.01338753104,1.116515077,
70.164,0.01202486455,1.128926528,
70.197,0.01173486374,1.120670262,
70.231,0.01197425276,1.123482649,
70.269,0.01489902288,1.134674359,
70.297,0.0146170659,1.130898467,
70.334,0.00948218815,1.128722593,
70.369,0.003882971127,1.127584315,
70.407,0.004221221432,1.118102224,
70.436,0.003513884731,1.117035756,
70.475,0.007809156552,1.112460198,
70.491,0.007566773333,1.1201873,
70.53,0.007472430822,1.095352641,
70.565,0.008958069608,1.109224422,
70.608,0.008085809648,1.085559032,
70.638,0.01077866275,1.105683934,
70.671,0.01154953614,1.114632803,
70.708,0.009708145633,1.093214268,
70.737,0.009732126258,1.116069387,
70.77,0.01602813788,1.094878644,
70.805,0.01754417457,1.088036632,
70.822,0.01850444265,1.083351527,
70.864,0.02001818828,1.089167454,
70.894,0.01948224194,1.106363461,
70.924,0.01786054298,1.079557921,
70.961,0.02161044814,1.086690315,
70.992,0.01747184619,1.091823367,
71.023,0.01750499569,1.065834686,
71.061,0.01860215887,1.071374915,
71.098,0.02141710371,1.075817849,
71.134,0.0205370225,1.073856772,
71.172,0.01986176521,1.06864344,
71.191,0.01953936368,1.066430031,
71.234,0.01759570464,1.064541032,
71.266,0.01668600738,1.066283207,
71.307,0.01212349348,1.07040206,
71.342,0.009778190404,1.065038611,
71.364,0.007620557211,1.061373532,
71.409,0.003257458564,1.05360156,
71.428,0.001468217,1.040546519,
71.469,0.004289362114,1.046756788,
71.505,-0.0006432594964,1.051585227,
71.538,-0.004484688397,1.059065449,
71.554,-0.005127210636,1.039015117,
71.609,-0.002662604675,1.056662402,
71.627,-0.003427891294,1.040871283,
71.672,-0.001059372909,1.039743595,
71.691,-4.132659524e-05,1.021571461,
71.723,-0.0002886123839,1.034266959,
71.764,-0.0008983926382,1.025281057,
71.8,0.001661082264,1.004572754,
71.839,0.003989501391,1.010901488,
71.876,0.004758316558,1.006658574,
71.908,-0.001436349005,1.016366883,
71.935,-0.001743887435,1.007813133,
71.976,-0.007184229326,1.021010759,
72.001,-0.007715578657,1.004073004,
72.03,-0.01076768246,1.033741116,
72.075,-0.00921960827,0.9962186173,
72.099,-0.008336148225,1.020256996,
72.14,-0.008751243353,1.015202577,
72.166,-0.00875681825,0.9928354059,
72.203,-0.008361146785,1.01170397,
72.225,-0.005779821426,1.005635336,
72.262,-0.003174241399,0.9953547168,
72.299,-0.001123100985,0.9849812957,
72.313,-0.001032388071,0.9966204247,
72.357,-0.003553056158,0.9889228575,
72.409,-0.007859143429,0.9896785145,
72.425,-0.00917321071,0.9797761463,
72.467,-0.01040651184,0.9647683195,
72.501,-0.008351809345,0.9741400947,
72.535,-0.004498580471,0.9806452394,
72.574,-0.001458162442,0.9776886428,
72.594,-0.0001328865765,0.9762323747,
72.638,0.00046556897,0.9585578537,
72.666,0.001389047829,0.9884784562,
72.697,0.003086915938,0.969318692,
72.735,0.0005678927992,0.986227323,
72.768,0.0007062922814,0.9903958418,
72.805,-0.0005578433629,0.9651987619,
72.837,-0.0004048877163,0.9753085596,
72.873,0.006082180887,0.9701283835,
72.906,0.004230231512,0.9516013756,
72.925,0.001991217025,0.9705058849,
72.972,0.001227162778,0.9730736302,
73.002,-0.0002075269877,0.9571838287,
73.039,-0.006581727415,0.9738995913,
73.075,-0.006248586811,0.937364236,
73.095,-0.005849717651,0.947806772,
73.111,-0.007791633252,0.9425226607,
73.167,-0.008513065986,0.9421303275,
73.193,-0.01549409889,0.9523258529,
73.231,-0.01576852053,0.9389426269,
73.271,-0.01265540812,0.9564581704,
73.305,-0.01309216768,0.9483113442,
73.322,-0.0133124236,0.9533218223,
73.364,-0.01328267064,0.9182405705,
73.406,-0.01263171621,0.9295779213,
73.416,-0.01237053424,0.9374619167,
73.475,-0.008989941329,0.9261480577,
73.49,-0.007472149562,0.9192733969,
73.535,-0.008031041361,0.9244214132,
73.575,-0.005618518684,0.9184632928,
73.604,-0.005625984631,0.9285539522,
73.619,-0.004885479342,0.9281744493,
73.659,-0.001937950263,0.9063068065,
73.699,0.004041349981,0.9238167169,
73.74,0.004946974572,0.8934339016,
73.768,0.004293168895,0.9095529236,
73.805,0.007292855065,0.8932275171,
73.826,0.01404115558,0.9139883608,
73.871,0.0341896303,0.9297950724,
73.909,0.07947985083,0.9091020715,
73.931,0.1103983447,0.9031178988,
73.972,0.1991098076,0.9156653569,
74.008,0.3055097759,0.8843544046,
74.039,0.4261723161,0.8827174223,
74.074,0.5514142513,0.8992445223,
74.106,0.6732090116,0.8871373345,
74.14,0.7703598738,0.8848393185,
74.16,0.8110774755,0.8850089136,
74.207,0.8849910498,0.8895058069,
74.226,0.9208489656,0.8891363657,
74.26,0.9800034761,0.8789808704,
74.309,1.051472187,0.8745434648,
74.336,1.068485618,0.8608909198,
74.374,1.095614791,0.8585875261,
74.387,1.112601638,0.8675973091,
74.432,1.149626374,0.8546615401,
74.468,1.181919336,0.8802112674,
74.502,1.218687415,0.8645406419,
74.537,1.230188727,0.8427595491,
74.573,1.249845982,0.8500249754,
74.588,1.259970903,0.843399127,
74.636,1.281776905,0.8424651056,
74.672,1.30471313,0.8438675761,
74.69,1.31507957,0.8453787495,
74.741,1.32227242,0.8464756703,
74.761,1.324623466,0.8499940917,
74.805,1.328429103,0.8415387909,
74.829,1.331942439,0.8412648892,
74.865,1.339777946,0.8408814324,
74.885,1.348172545,0.8271565058,
74.939,1.360630393,0.8390720711,
74.953,1.354170799,0.8213051631,
75.008,1.357668519,0.8102907804,
75.027,1.359777689,0.8256448346,
75.067,1.369564652,0.8180951965,
75.103,1.380194426,0.8112184071,
75.122,1.374786139,0.8207489143,
75.177,1.3698107,0.8153172135,
75.209,1.374947548,0.8121908856,
75.235,1.375966191,0.8145849025,
75.274,1.386410475,0.8010269101,
75.306,1.396084905,0.8135596673,
75.341,1.387602329,0.8171490105,
75.373,1.383518696,0.8138672288,
75.405,1.384420037,0.7929177538,
75.427,1.387119055,0.8041570287,
75.457,1.392768383,0.7729862835,
75.506,1.408005476,0.7934767861,
75.539,1.402900696,0.7894034274,
75.557,1.395320892,0.7974020937,
75.598,1.402133346,0.7835287066,
75.632,1.405726433,0.794541514,
75.671,1.416549683,0.7799945529,
75.693,1.414973378,0.7732876989,
75.732,1.400195837,0.7840029501,
75.769,1.395474315,0.7650648966,
75.792,1.394277811,0.7602936051,
75.828,1.395542145,0.7872964259,
75.869,1.403931975,0.7648535661,
75.905,1.419079304,0.7610539311,
75.942,1.419405699,0.7669636644,
75.975,1.414213181,0.7540455667,
75.991,1.409969211,0.7681434089,
76.032,1.416660309,0.7460961361,
76.068,1.422425508,0.7684711888,
76.105,1.427037835,0.7554985877,
76.138,1.410903931,0.7456644974,
76.175,1.402701735,0.7399230414,
76.193,1.402556419,0.7482870879,
76.241,1.411619663,0.7447049432,
76.262,1.420186758,0.7370409765,
76.299,1.430033565,0.7307802039,
76.338,1.419028282,0.7378308889,
76.374,1.412530541,0.7249794195,
76.409,1.41076684,0.7071353518,
76.434,1.415321708,0.7254376846,
76.456,1.41958487,0.7254106852,
76.505,1.428866267,0.7141757416,
76.541,1.411972523,0.712000894,
76.561,1.410652399,0.7121079816,
76.605,1.411713123,0.7209728278,
76.634,1.41486609,0.703911832,
76.667,1.421703577,0.7183153145,
76.705,1.429397225,0.7128550706,
76.722,1.425158262,0.7145668495,
76.773,1.412432432,0.7016595851,
76.804,1.412258625,0.6979961013,
76.835,1.421200275,0.7062401466,
76.852,1.424539328,0.7004226084,
76.898,1.438254476,0.6889145555,
76.933,1.429519534,0.6926619503,
76.969,1.421173096,0.673849204,
77.002,1.421950579,0.6892540931,
77.022,1.418972254,0.691935853,
77.071,1.427566051,0.6683135345,
77.098,1.436975598,0.6767079018,
77.131,1.437518358,0.6621988745,
77.171,1.426763177,0.6661507614,
77.193,1.424402952,0.6821777961,
77.232,1.425908566,0.6642693841,
77.267,1.427486777,0.6836659301,
77.301,1.432869792,0.6563842644,
77.338,1.42033577,0.6648437933,
77.354,1.416892409,0.667079463,
77.405,1.407698631,0.6593639815,
77.431,1.40945828,0.6559625693,
77.475,1.416355133,0.657234414,
77.509,1.431248307,0.6524967106,
77.54,1.421458602,0.6540010863,
77.563,1.416805148,0.6547773563,
77.603,1.416620612,0.6322256502,
77.638,1.418441176,0.6393698964,
77.656,1.419531465,0.6479975501,
77.693,1.426502705,0.6308517657,
77.735,1.418478847,0.6526116613,
77.763,1.40841949,0.6285243104,
77.8,1.408510089,0.6276101235,
77.836,1.414656043,0.6262447134,
77.871,1.419938445,0.6281076751,
77.907,1.433999181,0.621669876,
77.921,1.439930439,0.6315755848,
77.961,1.428673148,0.6296284842,
78.008,1.427305341,0.6016109565,
78.041,1.429140449,0.6140160207,
78.075,1.434436798,0.6146346459,
78.094,1.43726778,0.6090093156,
78.134,1.448282123,0.6017916367,
78.167,1.43732965,0.5822323898,
78.205,1.43294549,0.5996872393,
78.23,1.429816961,0.5961078992,
78.267,1.432021976,0.5905454625,
78.3,1.437709093,0.5843102151,
78.339,1.438290238,0.5708500828,
78.373,1.433334827,0.5633982358,
78.409,1.433014512,0.5699782281,
78.433,1.430336237,0.5840532431,
78.463,1.433404922,0.585846366,
78.5,1.440772057,0.5661113313,
78.538,1.434356689,0.5701307899,
78.573,1.429050326,0.5545750796,
78.607,1.430710077,0.5724568007,
78.642,1.43487227,0.5762823475,
78.673,1.443320632,0.5737994694,
78.696,1.448764443,0.5550780594,
78.737,1.447640896,0.5627428077,
78.757,1.441562891,0.5471611268,
78.8,1.433057547,0.5402867934,
78.835,1.429430246,0.5562101511,
78.866,1.43106699,0.5556495526,
78.895,1.43828249,0.5430902114,
78.934,1.450014114,0.5599058924,
78.971,1.441943765,0.5364778686,
79.004,1.434870124,0.5201058846,
79.037,1.434368253,0.5335741718,
79.056,1.43787694,0.5336699974,
79.097,1.444537997,0.51909212,
79.137,1.451134443,0.5069995235,
79.159,1.448304772,0.5372646874,
79.205,1.4406358,0.5202698907,
79.24,1.441518307,0.5073839815,
79.26,1.44321692,0.5064883897,
79.303,1.446463585,0.5145062468,
79.339,1.450133085,0.4997010307,
79.375,1.443022251,0.5038474867,
79.409,1.442099452,0.5179033833,
79.425,1.440992594,0.5144280931,
79.467,1.442710042,0.5075725816,
79.502,1.446796417,0.4887620675,
79.537,1.445814729,0.4893962993,
79.547,1.440940499,0.4913841242,
79.604,1.437139034,0.4915716185,
79.619,1.437414289,0.5052693056,
79.66,1.443125486,0.4904797536,
79.701,1.448274493,0.4821347423,
79.726,1.449824572,0.4888488338,
79.766,1.449687719,0.4800184667,
79.798,1.446606159,0.4825623865,
79.835,1.443786621,0.4627317649,
79.875,1.448963642,0.481463607,
79.909,1.457662106,0.4754752278,
79.941,1.464731455,0.4783027345,
79.958,1.462137103,0.4633370671,
79.998,1.459677219,0.476670022,
80.04,1.45487082,0.4635371399,
80.073,1.456843853,0.4543972279,
80.107,1.462797761,0.4517726075,
80.141,1.460243344,0.4577436923,
80.162,1.456805944,0.4515628248,
80.199,1.453168392,0.4428100965,
80.235,1.455522895,0.4547471682,
80.273,1.457150817,0.4174174889,
80.288,1.462997079,0.4385421259,
80.338,1.471398711,0.4348175767,
80.357,1.467726827,0.4496973758,
80.396,1.465353251,0.4294295359,
80.432,1.465654731,0.4334309685,
80.465,1.469647646,0.436342908,
80.502,1.472317815,0.4180367543,
80.539,1.474744678,0.4278014856,
80.565,1.469076753,0.422919586,
80.593,1.4667629,0.4211497008,
80.636,1.470185161,0.4202347285,
80.676,1.476598382,0.4033879133,
80.693,1.479344726,0.4257882363,
80.727,1.487179756,0.4087021255,
80.766,1.477793217,0.3972633487,
80.803,1.472160935,0.4074740973,
80.833,1.470230222,0.4021194397,
80.871,1.470341921,0.3975952727,
80.909,1.472934127,0.3800501027,
80.926,1.478265047,0.3841674414,
80.964,1.473561049,0.3922008106,
80.995,1.469537497,0.379105875,
81.038,1.470611572,0.384047838,
81.071,1.474563718,0.3893261153,
81.102,1.481531262,0.3829726729,
81.134,1.487629652,0.383202876,
81.164,1.485278964,0.400782764,
81.199,1.477596998,0.3767680086,
81.23,1.475399613,0.3813755404,
81.27,1.473791242,0.3729916414,
81.306,1.474227428,0.3638689132,
81.34,1.470036149,0.3745783149,
81.377,1.46182847,0.3865429289,
81.405,1.458528161,0.3664852832,
81.441,1.457567692,0.3561992562,
81.473,1.462962627,0.3450278293,
81.49,1.466121674,0.3446965295,
81.533,1.471967101,0.3494761445,
81.576,1.468747616,0.3496792649,
81.591,1.467610359,0.3446043753,
81.631,1.472031355,0.3480919264,
81.667,1.475309014,0.3394670381,
81.706,1.483265758,0.3416357147,
81.724,1.485025883,0.3125535277,
81.769,1.478733778,0.3411596538,
81.786,1.478567004,0.3315419716,
81.841,1.477895021,0.3215595421,
81.874,1.478586078,0.3290104429,
81.909,1.478950143,0.3084972162,
81.937,1.488356709,0.3217585877,
81.955,1.487565517,0.3131740729,
82.007,1.478431582,0.3246097306,
82.024,1.478476763,0.3092557146,
82.073,1.479007721,0.3246015361,
82.104,1.480189323,0.304762817,
82.139,1.479429603,0.2991935262,
82.174,1.474642515,0.2899328788,
82.193,1.4736619,0.3116469857,
82.236,1.471439004,0.2937698463,
82.25,1.472777009,0.2981716264,
82.301,1.474826217,0.3108062245,
82.338,1.480852246,0.2954469534,
82.376,1.479648471,0.2861337211,
82.391,1.477887988,0.2725227562,
82.431,1.47810781,0.2882978939,
82.474,1.482614279,0.2739896547,
82.496,1.483406663,0.272400535,
82.527,1.490898371,0.2694625214,
82.552,1.486648798,0.2848875169,
82.596,1.484780431,0.2455038612,
82.636,1.488380194,0.2699372075,
82.673,1.48750329,0.2756420312,
82.673,1.48750329,0.2713370989,
82.735,1.486962318,0.2695892957,
82.776,1.486328721,0.2628995064,
82.805,1.485339522,0.2499215742,
82.84,1.481246233,0.2479248101,
82.851,1.479714513,0.2468459706,
82.899,1.481945276,0.2579043155,
82.937,1.481629372,0.2493392209,
82.973,1.479721189,0.2424999881,
82.991,1.477952957,0.2570698729,
83.039,1.479530454,0.2668565596,
83.075,1.480185032,0.2475374995,
83.092,1.481419325,0.240559012,
83.135,1.483655691,0.2444672334,
83.167,1.479628444,0.2217558067,
83.203,1.478489161,0.2223478035,
83.222,1.479052901,0.236235036,
83.265,1.482132673,0.2361093191,
83.298,1.483706117,0.2261479727,
83.338,1.488720417,0.2233755943,
83.361,1.4885813,0.208608637,
83.4,1.487758875,0.2218132151,
83.438,1.490851402,0.2186676124,
83.462,1.489082098,0.2104267698,
83.501,1.493555427,0.2109694316,
83.539,1.498392582,0.212473752,
83.574,1.495632052,0.2090677412,
83.604,1.493592262,0.2064262865,
83.636,1.49458456,0.2175404889,
83.676,1.490747213,0.1935137733,
83.692,1.490614772,0.1970273939,
83.723,1.495544553,0.2174950666,
83.76,1.496767402,0.194242022,
83.796,1.496985435,0.1860401346,
83.818,1.498369098,0.1861140073,
83.86,1.500430822,0.2088709372,
83.908,1.502461791,0.1834201335,
83.925,1.503364682,0.196302607,
83.949,1.505510569,0.1883390475,
83.998,1.503325105,0.1901582973,
84.038,1.500648737,0.1950289571,
84.055,1.49904108,0.1766054615,
84.1,1.49655652,0.1837477514,
84.122,1.497247577,0.1792688325,
84.162,1.497304559,0.1734803943,
84.206,1.496738672,0.1762946051,
84.225,1.498263359,0.1604854688,
84.264,1.49543798,0.1834257593,
84.298,1.497303724,0.1653167147,
84.34,1.499651194,0.1514032955,
84.374,1.501828313,0.1511783037,
84.389,1.505561709,0.1492441796,
84.432,1.506794691,0.1709401951,
84.465,1.507869482,0.1724290681,
84.506,1.505228043,0.1666136611,
84.519,1.504189491,0.1524921112,
84.561,1.504704475,0.1571905535,
84.604,1.50248456,0.1524287134,
84.634,1.502044439,0.1613470438,
84.665,1.50453949,0.1440445145,
84.709,1.509577632,0.1419450078,
84.726,1.509416103,0.1651059149,
84.767,1.511188865,0.1355915732,
84.805,1.511521816,0.1492413391,
84.84,1.51127398,0.1412630338,
84.875,1.512495756,0.1302829602,
84.888,1.514307976,0.145329848,
84.936,1.516565204,0.1219721093,
84.967,1.516372561,0.1318613013,
85.001,1.518918395,0.1332629528,
85.032,1.519801855,0.127738334,
85.073,1.520163178,0.1174039241,
85.107,1.522408009,0.1443686907,
85.142,1.523202777,0.1230109328,
85.16,1.521283984,0.1212181253,
85.2,1.52057898,0.1278474276,
85.239,1.516586185,0.117046653,
85.259,1.518189192,0.1136456385,
85.294,1.517063022,0.1187410798,
85.341,1.512931824,0.1310057138,
85.355,1.510563612,0.1021390064,
85.397,1.507633686,0.1210103795,
85.433,1.51198554,0.108930278,
85.463,1.511776805,0.1201619657,
85.499,1.513225555,0.1015806239,
85.53,1.513043761,0.09063545621,
85.567,1.513356328,0.0890824397,
85.602,1.516160369,0.1137480728,
85.638,1.516638637,0.09413495702,
85.675,1.51597321,0.102310601,
85.691,1.517112494,0.09774117548,
85.734,1.519800305,0.08034789001,
85.772,1.517489433,0.0993993514,
85.799,1.516936064,0.09741268535,
85.832,1.517454505,0.08545980852,
85.864,1.516952753,0.07071721106,
85.903,1.514722109,0.08034430504,
85.938,1.512671709,0.07711410649,
85.956,1.510245919,0.06875464454,
85.997,1.50987184,0.07709680335,
86.032,1.51136291,0.07317696264,
86.065,1.509718537,0.07526793229,
86.103,1.5103513,0.06462311197,
86.136,1.512845874,0.08220791167,
86.154,1.511441469,0.0696839556,
86.201,1.515903115,0.08308503006,
86.23,1.514975309,0.05936136476,
